step,avg_utility_mean,avg_utility_ci,community_count_algorithmic_mean,community_count_algorithmic_ci,community_count_coalition_mean,community_count_coalition_ci,community_count_direct_mean,community_count_direct_ci,n_relocations_mean,n_relocations_ci,type_relocations_extremist_mean,type_relocations_extremist_ci,type_relocations_mainstream_mean,type_relocations_mainstream_ci,type_utility_extremist_mean,type_utility_extremist_ci,type_utility_mainstream_mean,type_utility_mainstream_ci,utility_algorithmic_mean,utility_algorithmic_ci,utility_coalition_mean,utility_coalition_ci,utility_direct_mean,utility_direct_ci
65,6.726639,0.017733,648.975000,4.052509,158.580000,3.875459,92.445000,1.174826,680.635000,4.676303,39.320000,3.772714,641.315000,2.545634,10.300200,0.081124,6.096011,0.019681,6.324188,0.024313,6.364833,0.042838,10.153987,0.072665
66,6.718970,0.016819,645.625000,4.205739,161.200000,3.959030,93.175000,1.207061,684.780000,4.424758,40.805000,3.751649,643.975000,2.549872,10.244230,0.088061,6.096865,0.019367,6.308952,0.022803,6.387630,0.047976,10.110745,0.068130
67,6.726536,0.016924,641.065000,4.104660,166.495000,4.105151,92.440000,1.324655,678.900000,4.998410,35.060000,3.998902,643.840000,2.491593,10.358685,0.087153,6.085568,0.019049,6.314807,0.023666,6.400130,0.041287,10.169764,0.076146
68,6.710229,0.017221,644.135000,4.321898,163.055000,4.226384,92.810000,1.272912,683.005000,4.629156,38.885000,3.871368,644.120000,2.750028,10.289385,0.083735,6.078614,0.021718,6.293180,0.024747,6.416886,0.044372,10.098462,0.069402
69,6.729600,0.017067,643.740000,4.227412,163.755000,4.095040,92.505000,1.284882,681.510000,4.632918,39.970000,3.841024,641.540000,2.774429,10.327647,0.087187,6.094651,0.018517,6.321663,0.023465,6.385630,0.043713,10.159255,0.071746
70,6.713740,0.016924,643.280000,4.080795,163.690000,3.935614,93.030000,1.244579,682.380000,4.802840,39.555000,3.872801,642.825000,2.659052,10.247174,0.086027,6.090192,0.019126,6.297761,0.023448,6.410695,0.043052,10.102106,0.074932
71,6.723825,0.016653,642.650000,4.185870,164.205000,3.944676,93.145000,1.314617,681.765000,4.401241,37.150000,3.836720,644.615000,2.535570,10.348497,0.094763,6.084177,0.018763,6.304497,0.024643,6.416545,0.049735,10.130534,0.073880
72,6.723275,0.017269,647.075000,4.077192,160.140000,3.933520,92.785000,1.303222,676.970000,4.820921,32.130000,3.877474,644.840000,2.708932,10.397461,0.086608,6.074889,0.020031,6.305198,0.025066,6.404083,0.045069,10.153886,0.074455
73,6.732685,0.016928,645.310000,4.259375,161.505000,3.996037,93.185000,1.331229,677.410000,4.547888,36.500000,3.906335,640.910000,2.562136,10.285362,0.080064,6.105742,0.020155,6.326511,0.024270,6.408013,0.042930,10.089910,0.071359
74,6.734271,0.018756,644.400000,4.134625,163.415000,3.932397,92.185000,1.297224,681.270000,4.835111,36.605000,4.019949,644.665000,2.719062,10.370842,0.087041,6.092523,0.021628,6.319924,0.028641,6.411922,0.043723,10.178201,0.078395
75,6.722168,0.017768,646.130000,3.740946,160.530000,3.747046,93.340000,1.285441,677.360000,4.608164,35.030000,3.863849,642.330000,2.501207,10.319953,0.088568,6.087265,0.019266,6.323005,0.024484,6.377820,0.045029,10.063281,0.076682
76,6.729052,0.016450,647.915000,4.344798,158.765000,4.155094,93.320000,1.316404,682.565000,4.460269,40.025000,3.783181,642.540000,2.532491,10.291413,0.083840,6.100400,0.020554,6.322858,0.023763,6.379854,0.040696,10.133197,0.067947
77,6.733632,0.016016,644.270000,4.353430,162.005000,3.945048,93.725000,1.330856,680.765000,4.319559,36.835000,4.013001,643.930000,2.600698,10.337519,0.089796,6.097652,0.019083,6.321547,0.023573,6.412844,0.042854,10.093660,0.072596
78,6.731254,0.018050,647.370000,4.370217,159.440000,4.103332,93.190000,1.217963,682.085000,4.558013,39.820000,3.935844,642.265000,2.630624,10.282813,0.093206,6.104508,0.021589,6.320272,0.025552,6.399794,0.042451,10.128790,0.071133
79,6.741034,0.016708,641.115000,4.330120,165.560000,4.154784,93.325000,1.260992,677.365000,4.687230,37.120000,4.004303,640.245000,2.669814,10.273388,0.095121,6.117677,0.021066,6.332955,0.025894,6.414470,0.041894,10.102257,0.067491
80,6.717209,0.017217,642.660000,4.465046,164.760000,4.136754,92.580000,1.351827,683.305000,4.563461,39.650000,3.887653,643.655000,2.345778,10.292633,0.089633,6.086252,0.018597,6.294470,0.023084,6.415726,0.041822,10.169544,0.077299
81,6.710190,0.016497,645.360000,4.408649,161.510000,4.231902,93.130000,1.277598,683.140000,4.756057,38.785000,3.898788,644.355000,2.621193,10.257987,0.088476,6.084108,0.019799,6.291992,0.023545,6.403945,0.044801,10.107846,0.068962
82,6.716160,0.016363,641.670000,4.586540,164.525000,4.463825,93.805000,1.347488,680.860000,4.535303,35.905000,4.028097,644.955000,2.443552,10.289393,0.089094,6.085589,0.018982,6.300810,0.023744,6.390786,0.044386,10.083648,0.071994
83,6.735622,0.016761,643.490000,4.241516,162.480000,3.967188,94.030000,1.269230,678.070000,4.740536,37.150000,4.020978,640.920000,2.506306,10.288049,0.087787,6.108724,0.019090,6.329143,0.023177,6.393551,0.046474,10.092489,0.072794
84,6.733686,0.016219,643.970000,4.412432,163.245000,4.250485,92.785000,1.279830,676.510000,4.695970,34.015000,3.931617,642.495000,2.538474,10.379955,0.090187,6.090227,0.019041,6.313274,0.024186,6.402876,0.047080,10.187011,0.074576
85,6.723025,0.017476,646.110000,4.254577,160.835000,4.146089,93.055000,1.284522,679.230000,4.581499,36.320000,3.902324,642.910000,2.763425,10.258525,0.082248,6.099113,0.019627,6.311067,0.025740,6.392438,0.043666,10.129569,0.073270
86,6.706225,0.016801,644.520000,4.286742,162.920000,4.182239,92.560000,1.258748,684.960000,4.552548,39.540000,3.859248,645.420000,2.493139,10.241188,0.087433,6.082408,0.020988,6.279814,0.025229,6.406653,0.046806,10.162683,0.073870
87,6.718219,0.017544,639.070000,4.511585,167.655000,4.402965,93.275000,1.238128,681.255000,4.786745,39.530000,3.882539,641.725000,2.767256,10.216037,0.091651,6.100957,0.020053,6.299998,0.024038,6.423471,0.045401,10.088937,0.069325
88,6.705016,0.016457,640.945000,4.086941,166.115000,3.887639,92.940000,1.310369,679.255000,4.320319,34.815000,3.834162,644.440000,2.595316,10.316057,0.087694,6.067774,0.019218,6.279976,0.024148,6.406395,0.050437,10.150168,0.074807
89,6.719230,0.017148,646.385000,3.682602,160.220000,3.662061,93.395000,1.192375,680.255000,4.549858,39.745000,3.779060,640.510000,2.524939,10.254416,0.085493,6.095374,0.019067,6.305242,0.024423,6.399914,0.046309,10.106261,0.072351
90,6.726523,0.016688,646.300000,4.016661,160.110000,3.947941,93.590000,1.246229,680.965000,4.577804,38.140000,3.848107,642.825000,2.524344,10.299588,0.082929,6.095982,0.019305,6.315960,0.023470,6.394447,0.040682,10.117033,0.078058
91,6.721385,0.016204,645.920000,3.972061,160.755000,3.843952,93.325000,1.351440,685.065000,4.485506,42.215000,3.825689,642.850000,2.645197,10.234889,0.093060,6.101355,0.019753,6.312567,0.022801,6.366598,0.043043,10.146239,0.073275
92,6.722454,0.017654,646.105000,4.478040,160.885000,4.289381,93.010000,1.333179,679.265000,4.977617,36.500000,3.882119,642.765000,2.690826,10.276450,0.086291,6.095278,0.019387,6.307548,0.025382,6.398366,0.042432,10.156151,0.076390
93,6.715966,0.017042,645.475000,3.961125,161.915000,3.639047,92.610000,1.251530,682.705000,4.833496,36.655000,3.948401,646.050000,2.584624,10.276273,0.091709,6.087677,0.020026,6.305244,0.023943,6.374847,0.043512,10.158547,0.078132
94,6.707510,0.015640,645.560000,4.095444,160.975000,3.981165,93.465000,1.224877,683.360000,4.597469,39.640000,3.853120,643.720000,2.143705,10.181823,0.091289,6.094396,0.017985,6.297516,0.021468,6.385260,0.044772,10.086830,0.073831
95,6.728133,0.015968,643.380000,4.029845,162.685000,3.949280,93.935000,1.211104,679.945000,4.303916,38.090000,3.697499,641.855000,2.627133,10.304952,0.084705,6.096930,0.020164,6.309691,0.022692,6.427457,0.043172,10.095298,0.072775
96,6.722939,0.017767,646.010000,4.208023,160.745000,4.170467,93.245000,1.250659,680.040000,4.655423,37.310000,3.779453,642.730000,2.656665,10.314721,0.081973,6.089095,0.020008,6.318803,0.024692,6.346715,0.039437,10.157254,0.073028
97,6.719106,0.017026,647.275000,4.143368,159.835000,3.935697,92.890000,1.299879,678.320000,4.926438,35.220000,3.818423,643.100000,2.532535,10.284446,0.083279,6.089928,0.019790,6.310993,0.023779,6.354772,0.048352,10.175864,0.079163
98,6.729843,0.016527,646.215000,4.057994,160.625000,3.827771,93.160000,1.221291,681.805000,4.539891,38.710000,3.786296,643.095000,2.484150,10.238567,0.090111,6.110656,0.019176,6.326680,0.022894,6.363830,0.046887,10.134473,0.070999
99,6.727041,0.017274,646.415000,4.224330,160.200000,4.000624,93.385000,1.326333,681.215000,4.542063,38.545000,3.710128,642.670000,2.634314,10.273053,0.087872,6.101274,0.020513,6.318506,0.024201,6.389874,0.042168,10.128920,0.074124
100,6.718319,0.015953,648.280000,3.973320,159.340000,3.896796,92.380000,1.204910,679.900000,4.730926,36.700000,3.774485,643.200000,2.322597,10.268401,0.087960,6.091834,0.018576,6.299214,0.022619,6.389924,0.045939,10.196591,0.075698
