iteration,seed,avg_utility,avg_utility_mainstream,avg_utility_extremist,norm_utility_mainstream,norm_utility_extremist,total_relocations,avg_relocations_per_community,settling_time_90pct
0,42,6.649539,5.907974,10.851740,0.590797,0.542587,67776,75.306667,100
1,43,6.452749,5.989118,9.079987,0.598912,0.453999,68609,76.232222,100
2,44,6.953987,6.268924,10.836011,0.626892,0.541801,68222,75.802222,100
3,45,6.482583,5.994282,9.249618,0.599428,0.462481,68004,75.560000,100
4,46,6.547521,6.060324,9.308307,0.606032,0.465415,67802,75.335556,100
5,47,6.711111,6.229944,9.437726,0.622994,0.471886,68526,76.140000,100
6,48,6.592320,5.992251,9.992709,0.599225,0.499635,68957,76.618889,100
7,49,6.671345,6.070112,10.078335,0.607011,0.503917,68752,76.391111,100
8,50,6.492771,5.832456,10.234557,0.583246,0.511728,68086,75.651111,100
9,51,6.840707,6.140633,10.807795,0.614063,0.540390,68619,76.243333,100
10,52,6.770360,6.115062,10.483716,0.611506,0.524186,68340,75.933333,100
11,53,6.783651,6.202485,10.076923,0.620249,0.503846,68652,76.280000,100
12,54,6.740513,6.175911,9.939926,0.617591,0.496996,67510,75.011111,100
13,55,6.848889,6.285243,10.042880,0.628524,0.502144,66955,74.394444,100
14,56,6.726923,6.112276,10.209921,0.611228,0.510496,67521,75.023333,100
15,57,6.622222,6.020112,10.034179,0.602011,0.501709,68367,75.963333,100
16,58,6.817778,6.197438,10.333037,0.619744,0.516652,68059,75.621111,100
17,59,6.653774,5.992797,10.399306,0.599280,0.519965,67797,75.330000,100
18,60,6.793345,6.225736,10.009791,0.622574,0.500490,68173,75.747778,100
19,61,6.454735,5.998198,9.041779,0.599820,0.452089,69343,77.047778,100
20,62,6.705029,6.087860,10.202323,0.608786,0.510116,67927,75.474444,100
21,63,6.634545,5.968270,10.410103,0.596827,0.520505,67293,74.770000,100
22,64,6.671406,5.829632,11.441458,0.582963,0.572073,68703,76.336667,100
23,65,6.652222,6.153228,9.479857,0.615323,0.473993,68916,76.573333,100
24,66,6.806696,6.210389,10.185769,0.621039,0.509288,67685,75.205556,100
25,67,6.410741,5.819727,9.759820,0.581973,0.487991,68371,75.967778,100
26,68,6.830168,6.098041,10.978888,0.609804,0.548944,68486,76.095556,100
27,69,6.830000,6.150222,10.682075,0.615022,0.534104,68008,75.564444,100
28,70,6.783333,6.167365,10.273821,0.616736,0.513691,67953,75.503333,100
29,71,6.810556,6.306640,9.666079,0.630664,0.483304,67226,74.695556,100
30,72,6.586202,6.011166,9.844738,0.601117,0.492237,67862,75.402222,100
31,73,6.796296,6.033381,11.119481,0.603338,0.555974,68135,75.705556,100
32,74,6.706111,5.966982,10.894508,0.596698,0.544725,67715,75.238889,100
33,75,6.500765,5.875845,10.041975,0.587585,0.502099,67854,75.393333,100
34,76,6.902222,6.307782,10.270716,0.630778,0.513536,67848,75.386667,100
35,77,7.067556,6.309268,11.364516,0.630927,0.568226,68053,75.614444,100
36,78,6.725079,6.189869,9.757936,0.618987,0.487897,67784,75.315556,100
