step,avg_utility_mean,avg_utility_ci,community_count_algorithmic_mean,community_count_algorithmic_ci,community_count_coalition_mean,community_count_coalition_ci,community_count_direct_mean,community_count_direct_ci,n_relocations_mean,n_relocations_ci,type_relocations_extremist_mean,type_relocations_extremist_ci,type_relocations_mainstream_mean,type_relocations_mainstream_ci,type_utility_extremist_mean,type_utility_extremist_ci,type_utility_mainstream_mean,type_utility_mainstream_ci,utility_algorithmic_mean,utility_algorithmic_ci,utility_coalition_mean,utility_coalition_ci,utility_direct_mean,utility_direct_ci
11,6.292313,0.021156,536.090000,5.984365,185.260000,5.042002,178.650000,4.568927,377.605000,6.130119,5.130000,1.859020,372.475000,5.969892,11.197010,0.116339,5.747347,0.020624,6.108566,0.029802,5.796636,0.061863,7.434581,0.071289
12,6.280107,0.022052,543.220000,5.960041,180.785000,4.690373,175.995000,4.662419,372.635000,6.749991,2.930000,1.507587,369.705000,6.560942,11.153419,0.106743,5.738628,0.023016,6.074200,0.033401,5.798903,0.064837,7.506788,0.076732
13,6.300445,0.022621,537.170000,5.854222,185.715000,4.558428,177.115000,4.964952,369.500000,5.642618,2.595000,1.414270,366.905000,5.667003,11.226663,0.121716,5.753087,0.021066,6.106629,0.030471,5.826416,0.067732,7.491172,0.076481
14,6.313616,0.020715,539.820000,5.711676,186.415000,4.733237,173.765000,4.145814,371.950000,6.559455,2.940000,1.506699,369.010000,6.463521,11.226342,0.116683,5.767758,0.021111,6.103716,0.029014,5.874171,0.069826,7.518792,0.073279
15,6.266263,0.023096,540.085000,5.594495,183.520000,4.513049,176.395000,4.555135,379.790000,6.337122,2.460000,1.367408,377.330000,6.351371,11.161144,0.107622,5.722388,0.024630,6.067706,0.032841,5.798490,0.064183,7.461501,0.075664
16,6.280210,0.021523,541.245000,5.766182,183.590000,4.493550,175.165000,4.378502,379.085000,6.127503,3.390000,1.588961,375.695000,6.259849,11.179168,0.109833,5.735881,0.022851,6.077264,0.031974,5.788133,0.065025,7.496908,0.069795
17,6.291434,0.021458,539.895000,6.252539,184.960000,4.529443,175.145000,4.488460,378.410000,6.658105,4.395000,1.846861,374.015000,6.618414,11.157914,0.117104,5.750714,0.022399,6.094594,0.031511,5.800200,0.064346,7.487607,0.071679
18,6.302073,0.022984,537.825000,6.133968,184.575000,4.547554,177.600000,4.592469,372.495000,6.139419,1.705000,1.077377,370.790000,6.151742,11.240720,0.117531,5.753335,0.022191,6.097368,0.031734,5.852768,0.065135,7.474624,0.074975
19,6.281496,0.022155,544.810000,6.478518,182.395000,5.252196,172.795000,4.666491,374.965000,6.430169,4.510000,1.841475,370.455000,6.396388,11.169131,0.126101,5.738425,0.022065,6.071915,0.029712,5.810893,0.070731,7.533304,0.076941
20,6.271196,0.025752,542.015000,6.103207,180.580000,4.523718,177.405000,4.496661,378.025000,6.583847,2.710000,1.418257,375.315000,6.680327,11.152899,0.121008,5.728784,0.024848,6.068890,0.034655,5.806783,0.068463,7.425494,0.071183
21,6.276804,0.022442,535.900000,6.425689,187.060000,4.873684,177.040000,4.684689,373.170000,6.413677,3.315000,1.524021,369.855000,6.333798,11.111394,0.125672,5.739627,0.023706,6.073246,0.033058,5.799850,0.066458,7.475885,0.076642
22,6.271996,0.022345,545.265000,6.282648,180.900000,4.980535,173.835000,4.432095,378.080000,6.600947,4.555000,1.906968,373.525000,6.538116,11.108170,0.117285,5.734644,0.025077,6.052474,0.034443,5.824584,0.069354,7.516149,0.074382
23,6.276153,0.021529,542.550000,5.750413,182.050000,4.524622,175.400000,4.541534,377.935000,6.517343,4.010000,1.745849,373.925000,6.616495,11.133021,0.122522,5.736501,0.022088,6.077146,0.031814,5.794410,0.072406,7.467490,0.071489
24,6.270152,0.022310,540.165000,6.203291,184.475000,4.382207,175.360000,4.592323,374.885000,6.177742,2.820000,1.505425,372.065000,5.867496,11.071467,0.112915,5.736672,0.022989,6.070528,0.033420,5.773347,0.069101,7.495002,0.074965
25,6.278949,0.020766,545.310000,6.148804,182.280000,4.458853,172.410000,4.565703,373.555000,6.374574,3.420000,1.682236,370.135000,6.236979,11.060905,0.120208,5.747621,0.021540,6.070521,0.030145,5.808522,0.070971,7.529108,0.081204
26,6.284028,0.021005,539.220000,6.349821,182.840000,4.717123,177.940000,4.729674,372.490000,6.868001,3.590000,1.703721,368.900000,6.814047,11.099672,0.125716,5.748956,0.022413,6.094573,0.031733,5.797553,0.067487,7.448854,0.074630
27,6.291346,0.022103,541.125000,5.920879,182.805000,4.445706,176.070000,4.613763,378.085000,6.025091,3.015000,1.526862,375.070000,6.064846,11.129310,0.123050,5.753794,0.022737,6.081048,0.031930,5.837697,0.071594,7.499305,0.072967
28,6.271015,0.023433,543.910000,6.059507,180.325000,4.759017,175.765000,4.658058,376.505000,6.194918,3.550000,1.751246,372.955000,6.092916,11.080692,0.122553,5.736607,0.023804,6.056073,0.033024,5.822632,0.071627,7.491088,0.076634
29,6.271745,0.023663,541.495000,5.970475,185.725000,4.800275,172.780000,4.626521,376.785000,6.686945,3.710000,1.674774,373.075000,6.292971,11.082382,0.111696,5.737230,0.023433,6.074387,0.034786,5.777556,0.069486,7.522580,0.076312
30,6.266699,0.023195,542.005000,5.892733,181.515000,4.540726,176.480000,4.521959,376.030000,6.126244,4.240000,1.887868,371.790000,5.934990,11.073464,0.119918,5.732613,0.023641,6.058297,0.034573,5.820203,0.067443,7.459192,0.076517
31,6.268381,0.023076,544.625000,6.222922,182.835000,4.689548,172.540000,4.202006,378.090000,6.451417,4.845000,1.928130,373.245000,6.388879,11.067033,0.119036,5.735197,0.022599,6.062963,0.033879,5.751459,0.061675,7.524604,0.070502
32,6.265300,0.023671,540.325000,5.983264,179.995000,4.816746,179.680000,4.680194,375.965000,6.171993,4.940000,1.989747,371.025000,6.118528,11.100810,0.131045,5.728022,0.021621,6.067610,0.033139,5.815160,0.083288,7.390800,0.068879
33,6.262160,0.024946,541.995000,6.424480,181.170000,4.984025,176.835000,4.511976,377.280000,6.264611,5.150000,2.002085,372.130000,6.010231,10.998542,0.125947,5.735895,0.023434,6.063169,0.033373,5.729415,0.069911,7.492569,0.075802
34,6.292443,0.023520,540.220000,6.046431,183.235000,4.474193,176.545000,4.484984,372.035000,6.544733,3.365000,1.651302,368.670000,6.280414,11.147488,0.129762,5.752993,0.021898,6.102239,0.033170,5.801699,0.079956,7.471056,0.073390
35,6.273967,0.022164,538.635000,6.085812,184.530000,4.550704,176.835000,4.459018,373.615000,6.539204,2.565000,1.419820,371.050000,6.486236,11.064375,0.114850,5.741699,0.023448,6.069007,0.034210,5.791493,0.067139,7.488438,0.071469
36,6.295897,0.022724,537.835000,6.311546,183.520000,4.586116,178.645000,4.982975,375.980000,6.072853,3.690000,1.744489,372.290000,6.180873,11.100273,0.132192,5.762078,0.022980,6.104372,0.032621,5.811148,0.074109,7.467677,0.072301
37,6.268880,0.022435,542.455000,7.051030,179.915000,5.027999,177.630000,4.664153,378.615000,6.665530,5.715000,2.117713,372.900000,6.467821,10.979423,0.121199,5.745486,0.024231,6.057685,0.035898,5.775482,0.064006,7.488538,0.076140
38,6.269286,0.022995,541.255000,6.250989,183.330000,4.727071,175.415000,4.604691,378.265000,6.361141,4.340000,1.829140,373.925000,6.210680,11.060460,0.130651,5.736934,0.021734,6.070371,0.036332,5.763920,0.072959,7.493369,0.070277
39,6.290035,0.021025,537.655000,7.032605,184.635000,5.100585,177.710000,4.652805,375.310000,6.075911,4.755000,1.940376,370.555000,6.199445,11.081530,0.126897,5.757646,0.022123,6.093142,0.032320,5.811876,0.062980,7.465485,0.077300
40,6.280660,0.022719,547.415000,5.771917,180.280000,4.625603,172.305000,4.456256,376.590000,6.396620,3.005000,1.589186,373.585000,6.138024,11.098952,0.120876,5.745294,0.023581,6.065349,0.035712,5.829220,0.078253,7.528864,0.070983
41,6.284004,0.022623,539.350000,5.728988,185.305000,4.520363,175.345000,4.508441,377.510000,5.965170,2.960000,1.566759,374.550000,5.977290,11.116012,0.125241,5.747114,0.021792,6.093688,0.033146,5.799143,0.069881,7.478697,0.075298
42,6.264934,0.022036,538.295000,6.030488,186.200000,4.498955,175.505000,4.586769,373.705000,6.123910,4.155000,1.846819,369.550000,5.894342,11.028377,0.117048,5.735663,0.021742,6.054652,0.031566,5.788917,0.066810,7.499727,0.074673
43,6.288835,0.023783,539.015000,5.938825,184.660000,4.263906,176.325000,4.554288,373.465000,6.343566,4.235000,1.881761,369.230000,6.145229,11.076129,0.114994,5.756913,0.023292,6.086915,0.035399,5.802888,0.069004,7.483151,0.072690
44,6.294936,0.022669,545.595000,6.120872,181.935000,4.634461,172.470000,4.342912,374.185000,6.278492,3.865000,1.771899,370.320000,6.233543,11.093878,0.124105,5.761720,0.022891,6.096478,0.030086,5.791602,0.071969,7.541749,0.081544
45,6.281951,0.023328,541.540000,6.349771,184.395000,4.945390,174.065000,4.850426,369.720000,6.740990,4.590000,1.922821,365.130000,6.629180,11.033183,0.123990,5.754037,0.024022,6.093454,0.033582,5.758425,0.067774,7.529046,0.083249
46,6.286945,0.022412,547.025000,5.556351,179.240000,4.543664,173.735000,4.287767,376.930000,6.661501,2.895000,1.600619,374.035000,6.682433,11.031302,0.120912,5.759795,0.023164,6.081815,0.034179,5.815907,0.069550,7.501032,0.073539
47,6.269640,0.022848,542.595000,6.704967,181.820000,4.882056,175.585000,4.126055,376.880000,6.132664,5.345000,2.068565,371.535000,5.882575,10.906441,0.119663,5.754440,0.022577,6.073981,0.031947,5.792697,0.071870,7.461243,0.070319
48,6.280957,0.023077,545.305000,6.387469,177.810000,4.896007,176.885000,4.374541,371.640000,6.505439,5.025000,2.006885,366.615000,6.299375,11.039764,0.122050,5.752200,0.023868,6.065983,0.034731,5.839735,0.080363,7.472887,0.076975
49,6.277356,0.024636,542.570000,6.257016,180.210000,4.766023,177.220000,4.645114,368.720000,7.460109,4.420000,1.864104,364.300000,7.098348,10.986992,0.118916,5.754063,0.024812,6.096029,0.035300,5.720299,0.068520,7.481902,0.072507
50,6.275531,0.023443,541.950000,6.493970,183.260000,4.828430,174.790000,4.643190,371.700000,6.588428,4.140000,1.834020,367.560000,6.579377,10.993838,0.133142,5.751275,0.023855,6.082694,0.033113,5.759428,0.073156,7.502000,0.078266
51,6.301458,0.021568,544.290000,6.435229,179.520000,4.435756,176.190000,4.778963,367.450000,6.823033,4.125000,1.786992,363.325000,6.684939,11.028998,0.118420,5.776176,0.022056,6.114653,0.034180,5.807009,0.071534,7.471537,0.076936
52,6.282476,0.023964,543.670000,5.539800,181.370000,4.283169,174.960000,4.210886,373.430000,6.438107,3.295000,1.680310,370.135000,6.312707,11.038920,0.120959,5.753982,0.023947,6.094058,0.036500,5.769504,0.069848,7.478911,0.069953
53,6.282413,0.023432,537.455000,6.715032,183.945000,5.454006,178.600000,5.021933,376.970000,6.896639,4.535000,1.853746,372.435000,6.849194,11.038924,0.113586,5.753912,0.023584,6.094558,0.033686,5.780229,0.066486,7.460464,0.081680
54,6.279553,0.023724,545.085000,5.500417,179.870000,4.515238,175.045000,4.247527,377.695000,5.944539,3.625000,1.724401,374.070000,5.887850,11.019605,0.123987,5.752881,0.023199,6.071864,0.034195,5.788031,0.079597,7.503822,0.073245
55,6.282443,0.022866,545.570000,6.070143,179.135000,4.610983,175.295000,4.721671,373.255000,6.653070,4.265000,1.840085,368.990000,6.635652,11.046647,0.121981,5.753087,0.023842,6.088213,0.033273,5.791070,0.074032,7.481616,0.077240
56,6.285152,0.022803,541.420000,6.134014,183.065000,4.555266,175.515000,4.363933,371.605000,5.529751,5.605000,2.080212,366.000000,5.387479,11.004721,0.125687,5.760755,0.022484,6.108827,0.032761,5.723550,0.076578,7.486392,0.071671
57,6.304422,0.023982,542.700000,6.661320,179.245000,5.006794,178.055000,4.863445,371.960000,6.348737,4.685000,1.909036,367.275000,6.340889,11.065967,0.135400,5.775362,0.022978,6.120536,0.034461,5.793676,0.073821,7.473378,0.079774
58,6.292367,0.022497,539.530000,6.481311,185.020000,5.124784,175.450000,4.736916,370.055000,6.509846,3.765000,1.726949,366.290000,6.393879,10.987086,0.110843,5.770732,0.023155,6.121091,0.036039,5.739523,0.067699,7.517530,0.078552
59,6.291438,0.023451,540.480000,6.108984,177.285000,4.687358,182.235000,4.595536,374.345000,6.971178,4.135000,1.784925,370.210000,6.997739,11.005160,0.126769,5.767691,0.024506,6.107427,0.031547,5.804306,0.077365,7.399018,0.075302
60,6.281275,0.022719,540.640000,6.104418,181.310000,4.516437,178.050000,4.869823,369.475000,6.681473,2.940000,1.558841,366.535000,6.427054,10.984008,0.111199,5.758750,0.022480,6.090046,0.031658,5.731498,0.063092,7.520132,0.084114
61,6.280771,0.020149,541.975000,6.078215,180.170000,4.316567,177.855000,4.504110,374.325000,6.480254,3.660000,1.731496,370.665000,6.386246,11.013647,0.113727,5.754896,0.020997,6.094779,0.031201,5.761865,0.065492,7.461656,0.076171
62,6.266876,0.023227,544.255000,7.021292,183.960000,5.322478,171.785000,4.681413,375.325000,6.122163,5.090000,1.989483,370.235000,5.938086,10.944543,0.121762,5.747135,0.024384,6.068560,0.032022,5.735183,0.074398,7.576351,0.083971
63,6.275211,0.022674,541.270000,6.147035,183.325000,4.905551,175.405000,4.476179,376.720000,7.047393,5.680000,2.109052,371.040000,6.652966,10.947821,0.110331,5.756032,0.023333,6.084760,0.033812,5.811356,0.067079,7.446916,0.078813
64,6.265487,0.022838,547.645000,6.585862,178.500000,5.105481,173.855000,4.633593,375.300000,5.974225,6.505000,2.218096,368.795000,5.729823,10.919826,0.116315,5.748338,0.023093,6.047331,0.033828,5.795442,0.073494,7.518694,0.073163
65,6.270404,0.022232,546.170000,6.039945,177.910000,4.862492,175.920000,4.395917,373.805000,6.722386,3.475000,1.703197,370.330000,6.356885,10.966207,0.123583,5.748648,0.021785,6.073056,0.033128,5.777672,0.076386,7.462457,0.070524
66,6.257703,0.021952,542.570000,5.964029,181.920000,4.664651,175.510000,4.469120,377.940000,6.796554,3.810000,1.745208,374.130000,6.638274,10.964764,0.123041,5.734696,0.023998,6.058305,0.035214,5.758706,0.070447,7.460716,0.070472
67,6.280640,0.021382,536.850000,5.932634,181.705000,4.170092,181.445000,4.740337,376.090000,6.408289,3.040000,1.548852,373.050000,6.378344,11.116386,0.118413,5.743335,0.022327,6.088464,0.032843,5.803339,0.071105,7.404480,0.067166
68,6.284622,0.023191,538.460000,6.129913,182.845000,4.658807,178.695000,4.787233,372.915000,6.610232,3.670000,1.710558,369.245000,6.442798,11.090130,0.128250,5.750677,0.022515,6.079082,0.033268,5.809165,0.069005,7.483527,0.079962
69,6.274917,0.022861,545.360000,6.338119,182.500000,4.755367,172.140000,4.424188,376.690000,6.054140,5.020000,1.992526,371.670000,6.010565,10.999618,0.117699,5.749950,0.024396,6.057068,0.036425,5.803944,0.066427,7.548049,0.073424
70,6.268990,0.022367,543.405000,5.936674,180.940000,4.621040,175.655000,4.183445,373.540000,6.581096,3.565000,1.689120,369.975000,6.323382,11.014155,0.108706,5.741749,0.022862,6.063496,0.031693,5.797252,0.072974,7.447927,0.066604
71,6.281992,0.024768,541.900000,6.662928,181.395000,4.778993,176.705000,4.624489,373.185000,7.152615,4.420000,1.901680,368.765000,6.993495,11.054856,0.119572,5.751674,0.023923,6.071017,0.033877,5.838421,0.075304,7.485421,0.074944
72,6.282494,0.023762,540.825000,6.253682,180.650000,4.399218,178.525000,4.467866,376.305000,6.185784,3.070000,1.624270,373.235000,6.209888,11.075478,0.121460,5.749940,0.023795,6.072717,0.035657,5.812646,0.073899,7.474448,0.072801
73,6.275765,0.023604,541.840000,6.604837,177.785000,4.882158,180.375000,4.413188,370.610000,6.348539,4.960000,2.017984,365.650000,6.470622,11.024978,0.110599,5.748075,0.024477,6.071995,0.034836,5.799544,0.064805,7.428688,0.071825
74,6.299010,0.025036,546.710000,5.934177,181.480000,4.261087,171.810000,4.359826,370.690000,6.575749,3.520000,1.731079,367.170000,6.493990,11.082936,0.121481,5.767463,0.024878,6.088084,0.037457,5.786174,0.068256,7.579746,0.071564
75,6.266804,0.024111,540.835000,6.709481,182.450000,4.935208,176.715000,4.558555,375.830000,7.082122,4.530000,1.951210,371.300000,6.959973,10.979467,0.119715,5.743175,0.024075,6.067496,0.034899,5.796273,0.069805,7.444219,0.070836
76,6.271905,0.023010,544.760000,5.964753,182.085000,4.380001,173.155000,4.747771,375.650000,6.871384,1.910000,1.237835,373.740000,6.800523,11.084895,0.119729,5.737128,0.024330,6.059617,0.033923,5.801476,0.076094,7.543495,0.081238
77,6.280917,0.024711,544.080000,5.408763,184.080000,4.351692,171.840000,3.999308,372.165000,6.730667,1.830000,1.249085,370.335000,6.611188,11.015686,0.118215,5.754832,0.023807,6.089606,0.032522,5.761459,0.073299,7.503942,0.074947
78,6.286735,0.022564,541.480000,5.832316,180.620000,4.338613,177.900000,4.724802,370.415000,6.374961,3.195000,1.622855,367.220000,6.458728,11.062003,0.123913,5.756149,0.022980,6.094708,0.033176,5.819781,0.072147,7.423924,0.073277
79,6.260660,0.023005,542.410000,6.040218,183.160000,4.439138,174.430000,4.720704,371.280000,6.669316,3.980000,1.829062,367.300000,6.641424,10.900725,0.113846,5.745097,0.024301,6.060257,0.034037,5.736293,0.063325,7.523838,0.078086
80,6.280421,0.023812,538.550000,6.523067,182.810000,4.533076,178.640000,4.921406,372.775000,6.266479,3.345000,1.644356,369.430000,6.150375,11.073601,0.123522,5.747846,0.022657,6.096595,0.033963,5.778402,0.072724,7.432952,0.072670
81,6.286778,0.022977,536.985000,5.874523,185.525000,4.750674,177.490000,4.112997,375.540000,6.900513,4.305000,1.858079,371.235000,6.594724,10.993882,0.119693,5.763766,0.024060,6.088023,0.035043,5.815560,0.070913,7.454553,0.068405
82,6.280867,0.023563,541.860000,6.232804,181.500000,4.793455,176.640000,4.837672,375.755000,6.848911,3.920000,1.797732,371.835000,6.785825,11.004840,0.124755,5.755981,0.024297,6.068501,0.035088,5.802922,0.075314,7.507239,0.077720
83,6.291802,0.020497,544.090000,6.079989,183.575000,4.533332,172.335000,4.290216,367.320000,6.493420,2.415000,1.397669,364.905000,6.295296,11.035175,0.112304,5.764761,0.021275,6.091361,0.034296,5.800834,0.069814,7.536703,0.072452
84,6.305029,0.021154,541.695000,6.063775,182.185000,4.900750,176.120000,4.239982,372.845000,6.614222,6.315000,2.186213,366.530000,6.320030,10.991885,0.120452,5.784267,0.020838,6.107119,0.031129,5.823021,0.071500,7.465802,0.063026
85,6.287272,0.023277,548.745000,5.848810,177.950000,4.500452,173.305000,4.397977,369.680000,6.081522,2.555000,1.417924,367.125000,6.089804,11.024975,0.116866,5.760860,0.023159,6.082344,0.034124,5.814978,0.077275,7.516737,0.076043
86,6.286515,0.022553,542.915000,6.139714,177.620000,4.664821,179.465000,4.591752,366.620000,6.104173,4.425000,1.853307,362.195000,6.171263,10.947508,0.127023,5.768627,0.023162,6.100056,0.030770,5.786539,0.068792,7.407623,0.069309
87,6.284555,0.022293,539.265000,6.712411,182.290000,4.964474,178.445000,4.969723,368.675000,6.454599,3.725000,1.764270,364.950000,6.141349,10.995339,0.113509,5.761134,0.023094,6.102032,0.035041,5.739733,0.066992,7.490545,0.080517
88,6.280070,0.022596,545.225000,5.818904,180.870000,4.240431,173.905000,4.504136,376.705000,5.812271,3.385000,1.661006,373.320000,5.685388,10.973145,0.116399,5.758618,0.022275,6.091584,0.034336,5.758380,0.070742,7.514621,0.083915
89,6.272605,0.023474,540.055000,6.450923,184.205000,5.066524,175.740000,4.571661,373.575000,6.375690,4.510000,1.945070,369.065000,6.410034,10.996022,0.125298,5.747781,0.023885,6.086943,0.034080,5.768510,0.068673,7.454210,0.073196
90,6.286996,0.022558,542.320000,6.437586,184.900000,4.691652,172.780000,4.639479,372.430000,6.707276,5.170000,2.003596,367.260000,6.374688,11.031683,0.121603,5.759808,0.023013,6.076806,0.032217,5.817822,0.071003,7.529966,0.073246
91,6.275756,0.022472,541.955000,5.988511,180.895000,4.761602,177.150000,4.620103,372.725000,6.653649,3.145000,1.598688,369.580000,6.625613,11.048781,0.121693,5.745420,0.022822,6.080655,0.036384,5.811695,0.076064,7.442209,0.070694
92,6.270282,0.020524,534.045000,5.936693,185.380000,4.449609,180.575000,4.940733,378.260000,6.438358,3.880000,1.774886,374.380000,6.200237,11.025955,0.123980,5.741874,0.021148,6.081686,0.031690,5.783471,0.068192,7.417571,0.071585
93,6.284669,0.025220,542.455000,5.524021,182.900000,4.656359,174.645000,4.291489,373.870000,6.935999,4.050000,1.796088,369.820000,6.705509,11.045421,0.121862,5.755696,0.024814,6.063201,0.034545,5.832114,0.070767,7.522579,0.072766
94,6.272436,0.023526,538.945000,5.566899,185.010000,4.720325,176.045000,4.307639,373.665000,6.981177,3.525000,1.663518,370.140000,6.750375,11.036094,0.108831,5.743140,0.023974,6.070673,0.033877,5.795401,0.069015,7.475651,0.070580
95,6.282044,0.024268,540.745000,5.681503,184.360000,4.844551,174.895000,4.631488,375.980000,6.445142,2.635000,1.521206,373.345000,6.477448,11.146671,0.130285,5.741530,0.023773,6.057862,0.034481,5.858239,0.075635,7.505457,0.072036
96,6.282046,0.023606,544.550000,6.574080,179.870000,4.770268,175.580000,4.978895,371.255000,7.012639,3.845000,1.757866,367.410000,6.775824,11.098622,0.119475,5.746871,0.024448,6.070450,0.034699,5.849849,0.078709,7.488630,0.077994
97,6.287762,0.022957,545.645000,5.890888,179.550000,4.694608,174.805000,4.303770,374.010000,5.947231,3.395000,1.662471,370.615000,5.842035,11.114685,0.110471,5.751438,0.023668,6.088613,0.032867,5.794414,0.072893,7.488186,0.073736
98,6.293830,0.021656,540.670000,5.899144,186.335000,4.595542,172.995000,4.402174,371.115000,6.517922,4.775000,1.947919,366.340000,6.432061,10.968994,0.118884,5.774367,0.022714,6.109595,0.031845,5.770320,0.067071,7.517327,0.073882
99,6.287294,0.023298,539.865000,6.140782,183.100000,4.831722,177.035000,4.437767,369.280000,6.491493,4.120000,1.826083,365.160000,6.460048,11.045509,0.127560,5.758603,0.025468,6.074457,0.034692,5.871765,0.069099,7.449898,0.074078
100,6.276262,0.022511,548.920000,6.469647,175.935000,4.453263,175.145000,4.915250,370.815000,6.364078,5.370000,2.085607,365.445000,6.261768,10.991174,0.123458,5.752382,0.022409,6.067204,0.031439,5.788402,0.078046,7.528176,0.081013
