iteration,seed,avg_utility,avg_utility_mainstream,avg_utility_extremist,norm_utility_mainstream,norm_utility_extremist,total_relocations,avg_relocations_per_community,settling_time_90pct
0,42,6.176667,5.634637,11.054936,0.563464,0.736996,37588,41.764444,100
1,43,6.141111,5.641975,10.633333,0.564198,0.708889,39256,43.617778,100
2,44,6.106744,5.623355,10.457251,0.562335,0.697150,37698,41.886667,100
3,45,6.138688,5.599235,10.993762,0.559924,0.732917,38783,43.092222,100
4,46,6.652895,5.962663,12.864982,0.596266,0.857665,39518,43.908889,100
5,47,6.205556,5.637640,11.316793,0.563764,0.754453,37698,41.886667,100
6,48,6.248889,5.827028,10.045635,0.582703,0.669709,39070,43.411111,100
7,49,6.267632,5.798955,10.485724,0.579896,0.699048,36703,40.781111,100
8,50,6.172222,5.703995,10.386270,0.570399,0.692418,37316,41.462222,100
9,51,6.250000,5.688432,11.304115,0.568843,0.753608,37121,41.245556,100
10,52,6.396075,5.926824,10.619330,0.592682,0.707955,36954,41.060000,100
11,53,6.073333,5.563969,10.657609,0.556397,0.710507,38009,42.232222,100
12,54,6.006667,5.495230,10.609598,0.549523,0.707307,37119,41.243333,100
13,55,6.204444,5.701324,10.732533,0.570132,0.715502,37511,41.678889,100
14,56,6.461259,5.750357,12.859376,0.575036,0.857292,40121,44.578889,100
15,57,6.428889,6.006426,10.231059,0.600643,0.682071,36182,40.202222,100
16,58,6.170875,5.643504,10.917213,0.564350,0.727814,37893,42.103333,100
17,59,6.364444,5.903444,10.513445,0.590344,0.700896,38678,42.975556,100
18,60,6.487778,6.116885,9.825817,0.611688,0.655054,36910,41.011111,100
19,61,6.254722,5.726420,11.009440,0.572642,0.733963,37916,42.128889,100
20,62,6.522222,5.899144,12.129922,0.589914,0.808661,37470,41.633333,100
21,63,6.351111,5.752323,11.740201,0.575232,0.782680,38271,42.523333,100
22,64,6.020370,5.619961,9.624054,0.561996,0.641604,37480,41.644444,100
23,65,6.397423,5.969242,10.251050,0.596924,0.683403,36476,40.528889,100
24,66,6.289901,5.772563,10.945951,0.577256,0.729730,38543,42.825556,100
25,67,6.157778,5.644713,10.775361,0.564471,0.718357,37829,42.032222,100
26,68,6.490366,5.860713,12.157252,0.586071,0.810483,37080,41.200000,100
27,69,6.062750,5.375263,12.250132,0.537526,0.816675,36865,40.961111,100
28,70,6.364444,5.779015,11.633306,0.577902,0.775554,37689,41.876667,100
29,71,6.263333,5.731895,11.046278,0.573189,0.736419,37130,41.255556,100
30,72,6.259237,5.689794,11.384226,0.568979,0.758948,36980,41.088889,100
31,73,6.480000,6.013706,10.676645,0.601371,0.711776,37698,41.886667,100
32,74,6.237778,5.686900,11.195680,0.568690,0.746379,37592,41.768889,100
33,75,6.312906,5.679294,12.015409,0.567929,0.801027,37434,41.593333,100
34,76,6.511111,5.907088,11.947319,0.590709,0.796488,36966,41.073333,100
35,77,6.239010,5.688541,11.193234,0.568854,0.746216,36747,40.830000,100
36,78,6.584444,5.960491,12.200023,0.596049,0.813335,39297,43.663333,100
37,79,6.530000,6.033025,11.002778,0.603302,0.733519,36893,40.992222,100
38,80,6.371775,5.723218,12.208787,0.572322,0.813919,37635,41.816667,100
39,81,6.294016,5.760983,11.091317,0.576098,0.739421,37010,41.122222,100
40,82,6.278889,5.690053,11.578413,0.569005,0.771894,37027,41.141111,100
41,83,5.985714,5.411096,11.157279,0.541110,0.743819,36850,40.944444,100
42,84,6.204595,5.835836,9.523426,0.583584,0.634895,37793,41.992222,100
43,85,6.276667,5.679726,11.649136,0.567973,0.776609,37700,41.888889,100
44,86,6.134340,5.635458,10.624276,0.563546,0.708285,38333,42.592222,100
45,87,6.180583,5.547605,11.877388,0.554761,0.791826,37486,41.651111,100
