step,avg_utility_mean,avg_utility_ci,community_count_algorithmic_mean,community_count_algorithmic_ci,community_count_coalition_mean,community_count_coalition_ci,community_count_direct_mean,community_count_direct_ci,n_relocations_mean,n_relocations_ci,type_relocations_extremist_mean,type_relocations_extremist_ci,type_relocations_mainstream_mean,type_relocations_mainstream_ci,type_utility_extremist_mean,type_utility_extremist_ci,type_utility_mainstream_mean,type_utility_mainstream_ci,utility_algorithmic_mean,utility_algorithmic_ci,utility_coalition_mean,utility_coalition_ci,utility_direct_mean,utility_direct_ci
24,6.574625,0.014537,673.155000,3.373087,166.385000,3.017755,60.460000,1.706701,717.940000,3.275603,15.195000,1.361881,702.745000,2.937832,8.941279,0.081348,6.450064,0.014915,6.449554,0.015925,6.387417,0.023374,8.554319,0.058881
25,6.579116,0.014364,675.135000,2.940777,166.260000,2.706786,58.605000,1.535398,718.810000,3.167190,16.545000,1.323646,702.265000,2.867316,8.905272,0.086861,6.456687,0.014065,6.447912,0.016285,6.413452,0.025683,8.624106,0.058056
26,6.566208,0.013565,674.835000,3.077961,165.785000,2.781587,59.380000,1.620823,719.375000,3.077480,16.275000,1.270980,703.100000,2.980173,8.932274,0.083329,6.441679,0.014205,6.435274,0.015236,6.390870,0.021559,8.602268,0.056669
27,6.567064,0.012829,676.505000,2.860425,165.420000,2.832393,58.075000,1.424799,719.240000,3.169196,15.805000,1.282980,703.435000,2.760748,8.933450,0.078162,6.442518,0.012899,6.440492,0.014970,6.378543,0.021629,8.626989,0.055092
28,6.580617,0.013290,675.425000,3.224905,164.730000,2.772127,59.845000,1.578253,718.205000,3.130557,15.785000,1.330852,702.420000,2.881483,8.936347,0.080063,6.456631,0.013025,6.458940,0.015005,6.380811,0.025562,8.563570,0.054114
29,6.576673,0.013294,677.125000,3.135444,165.185000,2.811210,57.690000,1.595424,717.010000,3.402799,14.985000,1.295169,702.025000,3.062892,8.972505,0.081387,6.450577,0.013318,6.445838,0.015337,6.407277,0.020977,8.658689,0.059848
30,6.572421,0.014195,673.715000,3.299816,167.550000,3.011193,58.735000,1.709845,721.565000,3.238260,16.420000,1.278508,705.145000,2.899550,8.957761,0.081220,6.446877,0.013780,6.447109,0.015929,6.382969,0.025192,8.614561,0.057704
31,6.573936,0.014444,677.520000,3.181195,164.295000,2.682448,58.185000,1.652932,722.815000,3.156557,17.165000,1.221871,705.650000,2.853389,8.911515,0.080836,6.450906,0.013860,6.448665,0.016319,6.393783,0.023817,8.608113,0.060490
32,6.571365,0.013416,676.310000,3.168805,165.515000,2.753340,58.175000,1.626285,719.880000,3.190696,16.645000,1.310904,703.235000,2.943018,8.905467,0.081302,6.448517,0.013514,6.445136,0.015513,6.385335,0.023785,8.629842,0.054805
33,6.566592,0.014887,674.825000,2.926523,165.925000,2.581305,59.250000,1.500865,717.655000,3.449610,15.940000,1.327494,701.715000,3.046333,8.921551,0.083064,6.442647,0.015052,6.441470,0.016794,6.380557,0.024053,8.570838,0.050639
34,6.580057,0.013959,674.110000,2.799467,167.405000,2.643166,58.485000,1.688514,720.110000,3.006800,16.055000,1.369408,704.055000,2.709885,8.967532,0.080565,6.454401,0.013705,6.457945,0.015387,6.372909,0.024882,8.643961,0.056581
35,6.569749,0.013483,676.040000,3.082945,165.210000,2.904213,58.750000,1.484310,720.225000,3.078640,16.360000,1.313048,703.865000,2.873813,8.872971,0.080965,6.448527,0.013790,6.444183,0.014761,6.386286,0.023688,8.587316,0.052745
36,6.566244,0.012830,674.900000,3.155056,165.555000,2.845359,59.545000,1.597927,718.520000,3.215689,15.975000,1.301707,702.545000,2.785503,8.943647,0.075355,6.441117,0.012891,6.438861,0.014342,6.374075,0.024831,8.594541,0.053853
37,6.570947,0.014974,676.685000,2.914299,165.095000,2.621550,58.220000,1.483491,718.745000,3.287879,15.595000,1.280224,703.150000,3.058771,8.953538,0.077557,6.445547,0.015054,6.441765,0.016530,6.387162,0.023974,8.641122,0.053078
38,6.578214,0.013047,674.790000,3.086630,166.805000,2.677727,58.405000,1.693202,717.160000,3.167587,15.795000,1.327760,701.365000,2.881142,8.896641,0.085847,6.456192,0.013026,6.457670,0.014810,6.374980,0.023060,8.612182,0.053621
39,6.564884,0.013568,678.370000,3.105544,164.490000,2.802782,57.140000,1.491271,720.075000,2.923933,16.105000,1.293448,703.970000,2.590449,8.887967,0.078952,6.442617,0.013497,6.434006,0.015442,6.400472,0.022118,8.649316,0.057336
40,6.568638,0.014087,674.510000,2.993165,165.680000,2.652813,59.810000,1.541515,718.815000,3.202217,15.225000,1.344099,703.590000,2.915908,8.928710,0.080188,6.444424,0.014454,6.444598,0.015563,6.387667,0.026796,8.523858,0.054310
41,6.578432,0.013126,673.285000,2.867010,169.110000,2.625237,57.605000,1.402193,718.260000,3.152186,16.525000,1.295352,701.735000,2.731077,8.956020,0.074968,6.453296,0.013145,6.452413,0.015749,6.395996,0.022042,8.637545,0.053984
42,6.574692,0.013744,674.175000,3.043672,166.195000,2.742582,59.630000,1.661682,719.920000,2.910082,16.985000,1.270109,702.935000,2.671822,8.958168,0.081418,6.449245,0.013906,6.449801,0.015614,6.384673,0.024470,8.577564,0.055314
43,6.566967,0.013412,675.900000,3.059600,166.780000,2.888703,57.320000,1.545728,719.880000,2.983364,16.095000,1.287329,703.785000,2.585338,8.904637,0.083630,6.443932,0.013308,6.439778,0.015074,6.385957,0.024986,8.656846,0.058640
44,6.571183,0.013482,678.050000,3.153794,162.420000,2.805170,59.530000,1.702004,721.325000,3.170192,16.215000,1.259686,705.110000,2.843495,8.908634,0.074331,6.448159,0.013431,6.444763,0.015494,6.388800,0.022395,8.579809,0.058941
45,6.564961,0.012232,676.065000,3.096729,165.390000,2.727339,58.545000,1.520738,720.195000,2.927817,15.865000,1.311108,704.330000,2.749240,8.909902,0.083782,6.441543,0.012952,6.436359,0.014260,6.389728,0.023655,8.601421,0.053542
46,6.572909,0.013684,675.315000,2.889418,163.875000,2.576964,60.810000,1.618310,720.590000,2.921827,16.240000,1.284450,704.350000,2.526764,8.972338,0.075538,6.446623,0.013669,6.441014,0.015098,6.403480,0.022931,8.542678,0.051844
47,6.573954,0.013459,675.410000,3.032131,166.365000,2.801411,58.225000,1.521920,719.965000,3.009161,15.595000,1.314301,704.370000,2.705897,8.993598,0.070571,6.446605,0.013717,6.447599,0.014911,6.381658,0.023841,8.648972,0.056137
48,6.572044,0.013725,676.295000,2.801191,165.360000,2.618472,58.345000,1.752725,720.470000,3.148837,15.620000,1.297632,704.850000,3.012123,8.953575,0.073399,6.446701,0.014374,6.449216,0.015244,6.372956,0.023885,8.633141,0.059637
49,6.574265,0.013507,674.425000,3.247899,166.050000,2.841049,59.525000,1.641968,720.325000,3.005649,14.710000,1.361873,705.615000,2.734122,8.965169,0.078937,6.448428,0.013485,6.450212,0.015382,6.388258,0.024116,8.562876,0.054833
50,6.573310,0.013535,674.800000,3.299659,165.350000,3.036602,59.850000,1.631341,720.225000,3.422046,15.520000,1.317372,704.705000,2.927590,8.970890,0.082088,6.447122,0.013341,6.447515,0.015884,6.379206,0.023121,8.593371,0.056486
51,6.571054,0.012773,674.580000,2.905999,166.065000,2.579964,59.355000,1.732301,719.070000,3.098986,15.660000,1.349045,703.410000,2.755205,8.919404,0.081428,6.447457,0.012871,6.443902,0.014501,6.388362,0.022342,8.592368,0.058745
52,6.567967,0.014695,675.970000,3.025046,164.425000,2.707506,59.605000,1.570884,720.200000,3.443432,16.650000,1.269446,703.550000,3.250522,8.927767,0.077773,6.443767,0.014961,6.438102,0.016748,6.393805,0.023705,8.583167,0.058236
53,6.581266,0.014614,674.615000,3.136698,165.670000,2.770469,59.715000,1.717275,717.360000,3.434311,15.725000,1.338954,701.635000,3.007743,8.956253,0.080576,6.456267,0.014475,6.452545,0.016724,6.405509,0.023868,8.592973,0.054593
54,6.572556,0.014282,675.420000,2.869365,165.875000,2.617731,58.705000,1.568603,719.505000,3.545167,15.560000,1.351704,703.945000,3.135637,8.927328,0.079472,6.448620,0.014315,6.447228,0.016696,6.379377,0.021050,8.609382,0.054734
55,6.576851,0.012675,676.525000,3.248805,164.810000,2.855710,58.665000,1.605729,717.280000,3.074333,16.745000,1.258238,700.535000,2.666318,8.896886,0.073936,6.454744,0.012397,6.449935,0.013992,6.394143,0.022144,8.624200,0.054084
56,6.586860,0.013994,675.545000,3.121340,166.125000,2.762788,58.330000,1.689493,717.215000,3.355091,15.240000,1.336090,701.975000,2.843382,8.998079,0.081165,6.459953,0.013802,6.460071,0.015758,6.405646,0.024220,8.636430,0.057445
57,6.573295,0.014394,672.330000,3.145162,167.175000,2.905039,60.495000,1.682617,720.085000,3.339488,15.970000,1.328749,704.115000,3.071695,8.942895,0.081625,6.448579,0.014761,6.448733,0.016721,6.387446,0.024187,8.536138,0.059498
58,6.555417,0.014780,675.095000,3.080526,165.240000,2.604508,59.665000,1.640282,721.595000,3.467235,15.520000,1.313703,706.075000,3.099030,8.936701,0.087093,6.430086,0.015266,6.423863,0.016734,6.379269,0.025456,8.592881,0.054873
59,6.576083,0.013046,676.175000,2.939620,164.545000,2.693257,59.280000,1.533213,719.140000,3.007257,16.270000,1.273467,702.870000,2.728773,8.959850,0.075369,6.450621,0.012961,6.444999,0.015324,6.400311,0.022972,8.615948,0.051469
60,6.583616,0.014628,677.795000,2.883557,163.420000,2.685453,58.785000,1.630993,716.195000,3.332020,14.850000,1.344193,701.345000,3.023983,8.943493,0.075315,6.459412,0.014479,6.457303,0.016302,6.397334,0.024938,8.623102,0.058721
61,6.580625,0.014307,674.665000,2.861311,166.315000,2.642709,59.020000,1.657532,717.405000,3.227109,15.605000,1.268088,701.800000,2.893005,8.962256,0.077974,6.455276,0.014172,6.455315,0.016344,6.386938,0.022143,8.617694,0.054799
62,6.578964,0.013749,675.875000,2.825111,164.750000,2.658592,59.375000,1.594156,716.495000,3.247440,14.860000,1.318769,701.635000,2.762307,8.969919,0.077086,6.453124,0.013501,6.452354,0.015685,6.394171,0.022233,8.584150,0.052899
63,6.578809,0.014163,677.205000,3.310240,163.810000,2.852666,58.985000,1.570182,716.290000,3.175900,14.635000,1.395934,701.655000,3.035611,8.985311,0.087668,6.452151,0.014329,6.448052,0.016020,6.413598,0.023110,8.599016,0.054859
64,6.586782,0.012428,675.840000,3.160113,165.075000,2.907679,59.085000,1.598952,716.445000,3.315817,16.065000,1.293871,700.380000,3.055798,8.947255,0.076178,6.462547,0.013056,6.461852,0.014731,6.401899,0.023880,8.585764,0.054746
65,6.560520,0.015911,674.685000,2.994763,165.860000,2.811655,59.455000,1.556744,719.155000,3.521513,15.635000,1.320535,703.520000,3.129621,8.958584,0.082123,6.434306,0.016055,6.431558,0.018350,6.374735,0.023991,8.594891,0.059281
66,6.577843,0.013343,672.770000,3.054001,168.140000,2.641264,59.090000,1.701737,718.190000,2.968243,15.595000,1.342206,702.595000,2.732865,8.947407,0.080908,6.453129,0.013680,6.448814,0.015481,6.400154,0.020657,8.620194,0.057120
67,6.562879,0.014072,674.865000,2.993251,166.280000,2.693987,58.855000,1.713731,720.520000,3.098688,15.895000,1.344383,704.625000,2.955502,8.958742,0.076865,6.436781,0.014253,6.431159,0.015734,6.395492,0.024452,8.621816,0.061072
68,6.563276,0.013200,678.880000,3.144194,163.800000,2.703602,57.320000,1.745173,720.905000,2.864895,15.325000,1.320517,705.580000,2.654399,8.930219,0.081932,6.438700,0.013304,6.430796,0.014832,6.390002,0.021341,8.688325,0.056794
69,6.564897,0.012341,674.190000,2.984426,167.395000,2.852751,58.415000,1.615916,721.080000,2.774621,16.240000,1.308571,704.840000,2.647666,8.929426,0.076901,6.440448,0.012738,6.442746,0.014843,6.370036,0.022913,8.595222,0.057681
70,6.574670,0.013575,678.065000,2.828530,163.935000,2.662304,58.000000,1.584290,720.700000,3.249372,16.205000,1.257110,704.495000,2.958915,8.915517,0.082398,6.451468,0.013637,6.443656,0.015850,6.407484,0.020316,8.640601,0.055170
71,6.557355,0.015246,675.760000,3.012908,165.040000,2.761491,59.200000,1.481919,720.920000,3.255436,15.795000,1.299099,705.125000,3.017380,8.885075,0.085252,6.434843,0.014820,6.428950,0.017566,6.379057,0.023291,8.562723,0.057352
72,6.576245,0.014028,676.630000,3.115010,164.290000,2.812223,59.080000,1.708991,719.195000,3.213248,16.445000,1.219334,702.750000,3.019005,8.885885,0.074943,6.454685,0.014509,6.449562,0.015573,6.392052,0.023496,8.612535,0.054389
73,6.585744,0.012743,675.440000,3.152841,166.030000,2.792809,58.530000,1.588057,717.975000,3.100322,15.110000,1.328668,702.865000,2.834243,8.991998,0.077893,6.459100,0.012991,6.460158,0.014347,6.404627,0.023489,8.617690,0.058586
74,6.576329,0.014665,676.790000,2.931273,165.280000,2.678933,57.930000,1.464590,717.055000,3.253355,14.905000,1.337126,702.150000,2.995993,8.976181,0.081372,6.450021,0.014303,6.446667,0.016620,6.414658,0.024496,8.612926,0.054402
75,6.568696,0.013099,678.435000,3.154186,163.480000,2.817345,58.085000,1.559716,719.930000,3.139154,15.545000,1.286594,704.385000,2.912380,8.927959,0.074313,6.444524,0.013166,6.443350,0.014486,6.385218,0.021958,8.608488,0.054443
76,6.566786,0.014352,674.935000,3.383686,166.190000,2.906532,58.875000,1.593217,719.800000,3.034479,15.950000,1.260212,703.850000,2.724540,8.968616,0.078446,6.440374,0.014149,6.437398,0.016153,6.394430,0.022498,8.592078,0.058517
77,6.552608,0.013820,676.730000,2.899460,164.420000,2.544109,58.850000,1.588898,719.655000,3.173438,14.630000,1.343731,705.025000,2.845316,8.974517,0.079939,6.425139,0.013772,6.421128,0.015125,6.380579,0.024355,8.608528,0.057377
78,6.562790,0.015104,676.395000,3.204833,164.690000,2.810808,58.915000,1.457274,719.315000,3.301869,15.250000,1.318309,704.065000,2.987196,8.937283,0.080136,6.437816,0.014551,6.431682,0.016741,6.383680,0.024229,8.623806,0.054613
79,6.573967,0.013966,676.760000,2.992495,164.920000,3.013744,58.320000,1.543228,717.525000,3.482840,14.885000,1.296785,702.640000,3.168124,8.975600,0.076229,6.447565,0.013964,6.445715,0.015815,6.394776,0.022801,8.625314,0.056711
80,6.580771,0.014200,677.200000,3.023294,164.575000,2.711461,58.225000,1.463003,717.685000,3.200694,16.065000,1.280071,701.620000,2.945889,8.953456,0.072964,6.455893,0.014147,6.456204,0.016405,6.391035,0.023078,8.626373,0.056304
81,6.574861,0.013770,674.920000,3.003349,165.875000,2.696701,59.205000,1.638281,716.960000,2.989998,16.100000,1.286684,700.860000,2.732475,8.928496,0.077399,6.450986,0.013969,6.456593,0.015644,6.359398,0.023086,8.595275,0.056377
82,6.561364,0.014285,677.030000,3.288757,164.450000,2.975400,58.520000,1.558798,721.105000,3.288976,16.060000,1.339510,705.045000,3.122035,8.918234,0.076869,6.437318,0.014636,6.434366,0.016663,6.367152,0.022471,8.631859,0.053875
83,6.578625,0.013609,672.985000,2.970294,169.215000,2.844584,57.800000,1.588913,716.725000,3.129805,15.540000,1.323066,701.185000,2.860562,8.932441,0.081985,6.454740,0.013620,6.458382,0.015603,6.374852,0.023173,8.636066,0.053041
84,6.568479,0.013604,675.855000,2.999427,166.245000,2.715020,57.900000,1.519226,718.290000,3.099611,15.655000,1.330759,702.635000,2.785378,8.887243,0.080036,6.446438,0.013585,6.441071,0.015349,6.385965,0.022866,8.639691,0.058668
85,6.575134,0.013481,677.265000,3.197855,164.870000,2.995915,57.865000,1.608636,720.525000,3.239969,15.890000,1.341896,704.635000,3.100408,8.983220,0.073670,6.448393,0.013849,6.448023,0.015678,6.398961,0.023650,8.628662,0.055689
86,6.565306,0.014190,674.495000,2.930892,166.430000,2.577697,59.075000,1.675082,721.620000,3.211171,16.325000,1.230778,705.295000,2.943242,8.913213,0.081228,6.441732,0.014007,6.440280,0.015847,6.379687,0.023178,8.592381,0.057562
87,6.564255,0.012859,678.485000,3.068199,163.340000,2.837571,58.175000,1.494852,721.805000,3.187553,16.790000,1.243468,705.015000,3.010576,8.901413,0.079358,6.441246,0.013356,6.433274,0.014606,6.392752,0.024012,8.625317,0.051637
88,6.581352,0.013540,675.790000,2.988827,165.595000,2.592393,58.615000,1.556984,717.360000,3.155026,15.190000,1.351472,702.170000,2.747379,8.946794,0.080613,6.456855,0.013556,6.456051,0.015200,6.396070,0.023384,8.608979,0.058532
89,6.558888,0.014734,676.045000,3.246349,164.840000,2.968862,59.115000,1.636211,722.575000,3.300111,15.510000,1.320521,707.065000,2.925125,8.936212,0.078347,6.433765,0.014891,6.430475,0.016710,6.382368,0.023931,8.583559,0.059295
90,6.566223,0.013764,674.480000,2.890233,166.825000,2.607590,58.695000,1.448133,716.500000,3.130578,15.280000,1.283917,701.220000,2.961659,8.882305,0.078446,6.444324,0.013783,6.442679,0.015421,6.369906,0.022937,8.600086,0.057480
91,6.567038,0.013955,673.795000,2.962251,166.880000,2.674728,59.325000,1.531877,718.520000,3.184107,15.285000,1.314322,703.235000,2.913981,8.913480,0.085266,6.443541,0.014007,6.439565,0.016139,6.383402,0.023584,8.591482,0.056262
92,6.575742,0.013713,676.835000,3.054636,165.230000,2.931442,57.935000,1.598668,718.340000,3.270732,15.410000,1.283393,702.930000,2.918797,8.952334,0.076827,6.450658,0.014079,6.448136,0.015646,6.394648,0.022370,8.648599,0.057642
93,6.578898,0.013935,678.705000,2.998153,162.695000,2.765381,58.600000,1.590977,716.890000,3.419009,15.290000,1.323485,701.600000,3.069835,8.965106,0.075775,6.453308,0.013704,6.452725,0.015333,6.406307,0.021422,8.588974,0.056028
94,6.581759,0.014659,676.320000,2.983920,164.840000,2.724636,58.840000,1.506622,717.055000,3.200200,15.850000,1.239749,701.205000,2.907193,8.919565,0.075409,6.458717,0.014768,6.459818,0.016535,6.386228,0.022446,8.583283,0.055561
95,6.565326,0.013611,674.545000,3.035363,166.255000,2.626641,59.200000,1.585325,719.575000,3.023787,15.255000,1.327665,704.320000,2.776513,8.963702,0.077968,6.439096,0.014238,6.436289,0.015262,6.393739,0.022762,8.587772,0.059157
96,6.562645,0.013538,673.385000,3.041141,167.690000,2.706292,58.925000,1.616373,721.115000,3.048480,16.885000,1.225846,704.230000,2.893529,8.903106,0.081777,6.439463,0.013587,6.434523,0.014869,6.384957,0.023480,8.600197,0.055596
97,6.588803,0.015133,674.730000,3.052136,165.715000,2.775317,59.555000,1.571118,717.165000,3.530155,15.635000,1.280079,701.530000,3.157958,8.958983,0.071601,6.464057,0.015166,6.460778,0.017433,6.404850,0.023942,8.604525,0.054506
98,6.571633,0.013137,677.430000,3.021362,163.945000,2.472918,58.625000,1.518364,719.890000,3.006736,16.325000,1.295352,703.565000,2.743669,8.927766,0.080170,6.447626,0.013270,6.440008,0.014296,6.399924,0.022737,8.625813,0.051858
99,6.577405,0.013048,677.855000,3.086373,162.890000,2.741916,59.255000,1.685998,717.805000,2.994767,15.890000,1.319263,701.915000,2.744485,8.940414,0.081361,6.453036,0.013044,6.455841,0.015008,6.376466,0.023811,8.592636,0.059679
100,6.585427,0.012868,676.625000,3.199966,164.035000,2.708538,59.340000,1.712719,716.280000,2.896544,16.110000,1.276803,700.170000,2.631931,8.909447,0.082069,6.463111,0.012959,6.462026,0.014979,6.393707,0.024011,8.588065,0.056122
