iteration,seed,avg_utility,avg_utility_mainstream,avg_utility_extremist,norm_utility_mainstream,norm_utility_extremist,total_relocations,avg_relocations_per_community,settling_time_90pct
0,42,6.754444,6.600884,9.672088,0.660088,0.806007,72300,80.333333,100
1,43,6.465641,6.331558,9.013228,0.633156,0.751102,72492,80.546667,100
2,44,6.747778,6.676839,8.095623,0.667684,0.674635,71986,79.984444,100
3,45,6.557778,6.404788,9.464593,0.640479,0.788716,72868,80.964444,100
4,46,6.528194,6.369205,9.548995,0.636920,0.795750,71814,79.793333,100
5,47,6.691111,6.632047,7.813333,0.663205,0.651111,72664,80.737778,100
6,48,6.574444,6.414329,9.616646,0.641433,0.801387,73044,81.160000,100
7,49,6.632222,6.487203,9.387595,0.648720,0.782300,71797,79.774444,100
8,50,6.683333,6.533723,9.525926,0.653372,0.793827,71700,79.666667,100
9,51,6.545591,6.411691,9.089706,0.641169,0.757476,72052,80.057778,100
10,52,6.714444,6.562384,9.603598,0.656238,0.800300,71797,79.774444,100
11,53,6.641111,6.486593,9.576950,0.648659,0.798079,71567,79.518889,100
12,54,6.737778,6.603594,9.287279,0.660359,0.773940,71603,79.558889,100
13,55,6.536907,6.374409,9.624368,0.637441,0.802031,72000,80.000000,100
14,56,6.571111,6.448357,8.903434,0.644836,0.741953,71262,79.180000,100
15,57,6.532243,6.392088,9.195185,0.639209,0.766265,72268,80.297778,100
16,58,6.677778,6.520666,9.662896,0.652067,0.805241,72204,80.226667,100
17,59,6.452222,6.352862,8.340067,0.635286,0.695006,72560,80.622222,100
18,60,6.487778,6.341520,9.266667,0.634152,0.772222,71137,79.041111,100
19,61,6.616667,6.535105,8.166330,0.653511,0.680527,72281,80.312222,100
20,62,6.606169,6.482644,8.953140,0.648264,0.746095,70897,78.774444,100
21,63,6.660000,6.513628,9.441074,0.651363,0.786756,72165,80.183333,100
22,64,6.512667,6.366893,9.282370,0.636689,0.773531,71180,79.088889,100
23,65,6.693333,6.579449,8.857143,0.657945,0.738095,72751,80.834444,100
24,66,6.414444,6.247605,9.584401,0.624760,0.798700,71781,79.756667,100
25,67,6.641111,6.531907,8.715995,0.653191,0.726333,72071,80.078889,100
26,68,6.546667,6.509646,7.250058,0.650965,0.604172,72721,80.801111,100
27,69,6.528889,6.460624,7.825926,0.646062,0.652160,71855,79.838889,100
28,70,6.483333,6.366458,8.703974,0.636646,0.725331,72207,80.230000,100
29,71,6.552222,6.418028,9.101916,0.641803,0.758493,71762,79.735556,100
30,72,6.595556,6.471930,8.944444,0.647193,0.745370,72198,80.220000,100
31,73,6.642222,6.526720,8.836768,0.652672,0.736397,71967,79.963333,100
