iteration,seed,avg_utility,avg_utility_mainstream,avg_utility_extremist,norm_utility_mainstream,norm_utility_extremist,total_relocations,avg_relocations_per_community,settling_time_90pct
0,42,6.486667,6.193581,9.124437,0.619358,0.760370,57879,64.310000,100
1,43,6.625556,6.356795,9.044404,0.635679,0.753700,61588,68.431111,100
2,44,6.311111,6.083057,8.363602,0.608306,0.696967,59592,66.213333,100
3,45,6.301111,5.994886,9.057141,0.599489,0.754762,60623,67.358889,100
4,46,6.217778,5.986265,8.301396,0.598626,0.691783,60431,67.145556,100
5,47,6.430000,6.225084,8.274247,0.622508,0.689521,58325,64.805556,100
6,48,6.218953,5.943445,8.698526,0.594344,0.724877,61281,68.090000,100
7,49,6.442222,6.115456,9.383122,0.611546,0.781927,58309,64.787778,100
8,50,6.530000,6.306346,8.542883,0.630635,0.711907,57726,64.140000,100
9,51,6.448889,6.221175,8.498317,0.622117,0.708193,57534,63.926667,100
10,52,6.626667,6.377012,8.873557,0.637701,0.739463,57886,64.317778,100
11,53,6.315124,6.029107,8.889282,0.602911,0.740773,60917,67.685556,100
12,54,6.410000,6.179243,8.486813,0.617924,0.707234,57324,63.693333,100
13,55,6.652222,6.387609,9.033740,0.638761,0.752812,61117,67.907778,100
14,56,6.615904,6.361739,8.903390,0.636174,0.741949,58037,64.485556,100
15,57,6.651111,6.387630,9.022437,0.638763,0.751870,58318,64.797778,100
16,58,6.322889,6.021865,9.032103,0.602187,0.752675,59349,65.943333,100
17,59,6.387037,6.160076,8.429683,0.616008,0.702474,58576,65.084444,100
18,60,6.590000,6.374290,8.531391,0.637429,0.710949,58357,64.841111,100
19,61,6.784444,6.476945,9.551937,0.647695,0.795995,57242,63.602222,100
20,62,6.513333,6.217402,9.176718,0.621740,0.764726,60739,67.487778,100
21,63,6.673333,6.415432,8.994444,0.641543,0.749537,57659,64.065556,100
22,64,6.486758,6.249083,8.625832,0.624908,0.718819,58386,64.873333,100
23,65,6.283333,6.098186,7.949655,0.609819,0.662471,58827,65.363333,100
24,66,6.483333,6.155867,9.430526,0.615587,0.785877,60762,67.513333,100
25,67,6.482889,6.179001,9.217884,0.617900,0.768157,57616,64.017778,100
26,68,6.556667,6.310360,8.773423,0.631036,0.731119,58533,65.036667,100
27,69,6.646667,6.289639,9.859915,0.628964,0.821660,61526,68.362222,100
28,70,6.396667,6.137282,8.731127,0.613728,0.727594,61007,67.785556,100
29,71,6.476667,6.246625,8.547040,0.624663,0.712253,60802,67.557778,100
30,72,6.362222,6.039655,9.265329,0.603965,0.772111,60444,67.160000,100
31,73,6.346667,6.153358,8.086448,0.615336,0.673871,61798,68.664444,100
32,74,6.414444,6.047735,9.714830,0.604773,0.809569,60238,66.931111,100
33,75,6.647029,6.323105,9.562352,0.632310,0.796863,61148,67.942222,100
34,76,6.571111,6.339012,8.660000,0.633901,0.721667,60617,67.352222,100
35,77,6.517018,6.238250,9.025925,0.623825,0.752160,58457,64.952222,100
36,78,6.447778,6.122888,9.371786,0.612289,0.780982,60179,66.865556,100
37,79,6.484444,6.198048,9.062011,0.619805,0.755168,61667,68.518889,100
38,80,6.607778,6.229408,10.013104,0.622941,0.834425,57695,64.105556,100
39,81,6.306181,6.092587,8.228520,0.609259,0.685710,61409,68.232222,100
40,82,6.338889,6.094627,8.537249,0.609463,0.711437,60936,67.706667,100
41,83,6.648979,6.346049,9.375348,0.634605,0.781279,59889,66.543333,100
42,84,6.481111,6.328770,7.852180,0.632877,0.654348,61534,68.371111,100
43,85,6.171111,5.970868,7.973299,0.597087,0.664442,57754,64.171111,100
44,86,6.541111,6.212131,9.501931,0.621213,0.791828,58151,64.612222,100
45,87,6.571111,6.273487,9.249724,0.627349,0.770810,60941,67.712222,100
46,88,6.286570,5.959203,9.232876,0.595920,0.769406,60608,67.342222,100
47,89,6.785985,6.521896,9.162784,0.652190,0.763565,58765,65.294444,100
48,90,6.605556,6.284949,9.491010,0.628495,0.790918,58479,64.976667,100
49,91,6.384444,6.196097,8.079574,0.619610,0.673298,57943,64.381111,100
50,92,6.526414,6.135098,10.048254,0.613510,0.837355,60930,67.700000,100
51,93,6.521111,6.139460,9.955974,0.613946,0.829664,59928,66.586667,100
52,94,6.610000,6.362144,8.840704,0.636214,0.736725,60433,67.147778,100
53,95,6.407778,6.172334,8.526773,0.617233,0.710564,58037,64.485556,100
54,96,6.420000,6.207289,8.334402,0.620729,0.694534,57496,63.884444,100
55,97,6.435556,6.192484,8.623199,0.619248,0.718600,61115,67.905556,100
56,98,6.656667,6.316668,9.716658,0.631667,0.809722,60629,67.365556,100
57,99,6.407778,6.202262,8.257419,0.620226,0.688118,59808,66.453333,100
58,100,6.624444,6.316023,9.400236,0.631602,0.783353,57693,64.103333,100
59,101,6.434444,6.236681,8.214315,0.623668,0.684526,60356,67.062222,100
60,102,6.564444,6.194078,9.897741,0.619408,0.824812,60182,66.868889,100
61,103,6.521111,6.209052,9.329645,0.620905,0.777470,61612,68.457778,100
62,104,6.558889,6.217356,9.632683,0.621736,0.802724,59017,65.574444,100
63,105,6.480833,6.179185,9.195669,0.617918,0.766306,58875,65.416667,100
64,106,6.676667,6.410665,9.070683,0.641066,0.755890,60986,67.762222,100
65,107,6.541111,6.208790,9.531997,0.620879,0.794333,60318,67.020000,100
66,108,6.411410,5.998443,10.128118,0.599844,0.844010,59868,66.520000,100
67,109,6.644444,6.303994,9.708501,0.630399,0.809042,61168,67.964444,100
68,110,6.501070,6.310778,8.213707,0.631078,0.684476,61621,68.467778,100
69,111,6.542063,6.272386,8.969161,0.627239,0.747430,61613,68.458889,100
70,112,6.634444,6.293328,9.704490,0.629333,0.808707,60991,67.767778,100
71,113,6.634444,6.288452,9.748377,0.628845,0.812365,59816,66.462222,100
72,114,6.396667,6.146130,8.651493,0.614613,0.720958,58166,64.628889,100
73,115,6.687778,6.441959,8.900145,0.644196,0.741679,58578,65.086667,100
74,116,6.500000,6.159105,9.568054,0.615911,0.797338,60649,67.387778,100
75,117,6.494444,6.215797,9.002274,0.621580,0.750189,58440,64.933333,100
76,118,6.277926,6.108160,7.805821,0.610816,0.650485,58000,64.444444,100
77,119,6.554444,6.251323,9.282540,0.625132,0.773545,62307,69.230000,100
78,120,6.513333,6.205578,9.283135,0.620558,0.773595,60681,67.423333,100
79,121,6.473333,6.283986,8.177464,0.628399,0.681455,58924,65.471111,100
80,122,6.600000,6.334113,8.992979,0.633411,0.749415,59207,65.785556,100
81,123,6.155359,5.856877,8.841702,0.585688,0.736809,60901,67.667778,100
82,124,6.483333,6.221310,8.841542,0.622131,0.736795,57827,64.252222,100
83,125,6.535556,6.216616,9.406008,0.621662,0.783834,61341,68.156667,100
84,126,6.375556,6.092457,8.923447,0.609246,0.743621,61113,67.903333,100
85,127,6.289176,6.060865,8.343971,0.606086,0.695331,61583,68.425556,100
86,128,6.261556,5.907540,9.447694,0.590754,0.787308,60519,67.243333,100
87,129,6.416667,6.122254,9.066379,0.612225,0.755532,58591,65.101111,100
88,130,6.433333,6.237508,8.195762,0.623751,0.682980,57937,64.374444,100
89,131,6.453333,6.240072,8.372687,0.624007,0.697724,60526,67.251111,100
90,132,6.517778,6.254560,8.886740,0.625456,0.740562,59217,65.796667,100
91,133,6.474444,6.266386,8.346966,0.626639,0.695581,59305,65.894444,100
92,134,6.619504,6.307634,9.426326,0.630763,0.785527,57980,64.422222,100
93,135,6.570764,6.233442,9.606660,0.623344,0.800555,60212,66.902222,100
94,136,6.525211,6.257796,8.931951,0.625780,0.744329,57620,64.022222,100
95,137,6.410000,6.214671,8.167958,0.621467,0.680663,60828,67.586667,100
96,138,6.458889,6.148325,9.253961,0.614833,0.771163,60630,67.366667,100
97,139,6.560241,6.298602,8.914994,0.629860,0.742916,58920,65.466667,100
98,140,6.363304,6.126019,8.498872,0.612602,0.708239,57951,64.390000,100
99,141,6.520000,6.225176,9.173415,0.622518,0.764451,60755,67.505556,100
100,142,6.421111,6.203759,8.377279,0.620376,0.698107,60272,66.968889,100
