iteration,seed,avg_utility,avg_utility_mainstream,avg_utility_extremist,norm_utility_mainstream,norm_utility_extremist,total_relocations,avg_relocations_per_community,settling_time_90pct
0,42,6.510222,5.769497,10.707662,0.576950,0.713844,38341,42.601111,100
1,43,6.497778,5.842106,10.213250,0.584211,0.680883,37269,41.410000,100
2,44,6.123920,5.403457,10.206540,0.540346,0.680436,38467,42.741111,100
3,45,6.456667,5.709169,10.692487,0.570917,0.712832,38236,42.484444,100
4,46,6.602299,5.770198,11.317537,0.577020,0.754502,39302,43.668889,100
5,47,6.314786,5.595209,10.392391,0.559521,0.692826,38795,43.105556,100
6,48,6.019571,5.223880,10.528488,0.522388,0.701899,38933,43.258889,100
7,49,6.606667,5.896038,10.633562,0.589604,0.708904,39245,43.605556,100
8,50,6.455325,5.857189,9.844762,0.585719,0.656317,39098,43.442222,100
9,51,6.325556,5.561462,10.655417,0.556146,0.710361,38521,42.801111,100
10,52,6.302650,5.512678,10.779158,0.551268,0.718611,38810,43.122222,100
11,53,6.586667,5.781359,11.150075,0.578136,0.743338,38775,43.083333,100
12,54,6.438889,5.679815,10.740309,0.567981,0.716021,38284,42.537778,100
13,55,6.594444,5.937666,10.316188,0.593767,0.687746,37160,41.288889,100
14,56,6.164771,5.420587,10.381816,0.542059,0.692121,38818,43.131111,100
15,57,6.387778,5.633074,10.664434,0.563307,0.710962,37177,41.307778,100
16,58,5.964622,5.199261,10.301666,0.519926,0.686778,39010,43.344444,100
17,59,6.436667,5.659918,10.838245,0.565992,0.722550,38475,42.750000,100
18,60,6.411225,5.713730,10.363691,0.571373,0.690913,38191,42.434444,100
19,61,6.561385,5.855534,10.561208,0.585553,0.704081,38743,43.047778,100
20,62,6.501111,5.797312,10.489306,0.579731,0.699287,39000,43.333333,100
21,63,6.481111,5.716928,10.811483,0.571693,0.720766,37711,41.901111,100
22,64,6.492222,5.652372,11.251372,0.565237,0.750091,38777,43.085556,100
23,65,6.408889,5.756976,10.103065,0.575698,0.673538,37703,41.892222,100
24,66,6.485556,5.746645,10.672715,0.574665,0.711514,37853,42.058889,100
25,67,6.494763,5.642625,11.323545,0.564262,0.754903,38934,43.260000,100
26,68,6.183370,5.369709,10.794114,0.536971,0.719608,38038,42.264444,100
27,69,6.467778,5.797634,10.265259,0.579763,0.684351,39274,43.637778,100
28,70,6.298889,5.720552,9.576132,0.572055,0.638409,38722,43.024444,100
29,71,6.119264,5.397342,10.210157,0.539734,0.680677,37995,42.216667,100
30,72,6.185425,5.365471,10.831829,0.536547,0.722122,37443,41.603333,100
31,73,6.327778,5.743492,9.638730,0.574349,0.642582,39145,43.494444,100
32,74,6.167824,5.343732,10.837679,0.534373,0.722512,38026,42.251111,100
33,75,6.457778,5.784732,10.271704,0.578473,0.684780,38131,42.367778,100
34,76,6.159438,5.519904,9.783466,0.551990,0.652231,38626,42.917778,100
35,77,6.486667,5.800993,10.372153,0.580099,0.691477,37123,41.247778,100
36,78,6.287778,5.474046,10.898923,0.547405,0.726595,39330,43.700000,100
37,79,6.240000,5.573965,10.014198,0.557397,0.667613,37470,41.633333,100
38,80,6.450000,5.800475,10.130640,0.580048,0.675376,39640,44.044444,100
39,81,6.084981,5.222898,10.970117,0.522290,0.731341,39558,43.953333,100
40,82,5.993457,5.062437,11.269233,0.506244,0.751282,38256,42.506667,100
41,83,6.321293,5.699811,9.843021,0.569981,0.656201,38551,42.834444,100
42,84,6.186424,5.582302,9.609780,0.558230,0.640652,38361,42.623333,100
43,85,6.364444,5.927921,8.838080,0.592792,0.589205,39226,43.584444,100
44,86,6.383333,5.737976,10.040356,0.573798,0.669357,39308,43.675556,100
45,87,6.287778,5.688393,9.684292,0.568839,0.645619,36644,40.715556,100
46,88,6.194444,5.588029,9.630800,0.558803,0.642053,37084,41.204444,100
47,89,6.554444,5.853509,10.526414,0.585351,0.701761,39824,44.248889,100
48,90,6.053333,5.422138,9.630105,0.542214,0.642007,38365,42.627778,100
49,91,6.299630,5.499516,10.833604,0.549952,0.722240,38614,42.904444,100
50,92,6.258717,5.375430,11.264008,0.537543,0.750934,38742,43.046667,100
51,93,6.274444,5.545152,10.407103,0.554515,0.693807,37121,41.245556,100
52,94,6.266139,5.492924,10.647688,0.549292,0.709846,38808,43.120000,100
53,95,6.634444,5.826027,11.215475,0.582603,0.747698,37197,41.330000,100
54,96,6.337778,5.682433,10.051397,0.568243,0.670093,37883,42.092222,100
