step,avg_utility_mean,avg_utility_ci,community_count_algorithmic_mean,community_count_algorithmic_ci,community_count_coalition_mean,community_count_coalition_ci,community_count_direct_mean,community_count_direct_ci,n_relocations_mean,n_relocations_ci,type_relocations_extremist_mean,type_relocations_extremist_ci,type_relocations_mainstream_mean,type_relocations_mainstream_ci,type_utility_extremist_mean,type_utility_extremist_ci,type_utility_mainstream_mean,type_utility_mainstream_ci,utility_algorithmic_mean,utility_algorithmic_ci,utility_coalition_mean,utility_coalition_ci,utility_direct_mean,utility_direct_ci
18,6.307526,0.025452,548.520000,6.557280,175.420000,5.396633,176.060000,4.103309,379.090000,6.885030,8.160000,3.015636,370.930000,6.132836,10.322749,0.094997,5.598957,0.026256,5.963193,0.039629,5.651171,0.080681,8.094250,0.089444
19,6.332140,0.023578,539.025000,5.637594,178.860000,5.158239,182.115000,3.793722,383.190000,6.326418,8.725000,3.092295,374.465000,5.714888,10.403255,0.099266,5.613708,0.025754,6.004718,0.042462,5.673205,0.075231,7.975071,0.077175
20,6.355183,0.025826,540.505000,6.365790,184.200000,5.436276,175.295000,4.014685,383.735000,6.692047,11.845000,3.596609,371.890000,5.551560,10.427726,0.095888,5.636498,0.027035,6.003428,0.041456,5.720708,0.074011,8.164284,0.088731
21,6.321663,0.023973,544.285000,6.362520,175.330000,5.159307,180.385000,3.965210,379.375000,6.927354,5.735000,2.619004,373.640000,6.493959,10.421971,0.088478,5.598079,0.027571,5.960148,0.042608,5.742656,0.078907,8.017291,0.085104
22,6.328430,0.025889,543.805000,6.596447,177.390000,5.467115,178.805000,4.208337,387.655000,7.354737,14.285000,3.861637,373.370000,6.471988,10.294082,0.101969,5.628609,0.027184,5.999142,0.039345,5.623488,0.077464,8.093052,0.087850
23,6.350875,0.024352,545.380000,5.818806,178.875000,5.089479,175.745000,3.507833,377.375000,7.260785,7.965000,2.946964,369.410000,6.666059,10.392896,0.096087,5.637577,0.027143,6.014266,0.042553,5.667940,0.078652,8.126840,0.082022
24,6.340713,0.025789,540.000000,6.259291,181.960000,5.193741,178.040000,4.091205,380.845000,6.541468,8.205000,3.049402,372.640000,6.041542,10.353326,0.090222,5.632605,0.027718,6.004157,0.041431,5.688959,0.074725,8.086959,0.089569
25,6.313073,0.026502,538.080000,5.962554,182.365000,5.322956,179.555000,3.977460,382.980000,6.517682,6.655000,2.779148,376.325000,5.842221,10.391366,0.095738,5.593375,0.028397,5.970763,0.043393,5.666886,0.078309,8.062025,0.088124
26,6.319940,0.024819,542.965000,5.960692,182.240000,5.123640,174.795000,3.993918,383.835000,6.433492,7.245000,2.879142,376.590000,5.761421,10.317347,0.092876,5.614515,0.029007,5.953049,0.042113,5.695126,0.065455,8.162869,0.088279
27,6.319289,0.024126,539.735000,6.003131,182.795000,5.330696,177.470000,4.039518,382.420000,7.303914,10.040000,3.348092,372.380000,6.689524,10.296750,0.101391,5.617384,0.028484,5.966923,0.041324,5.713283,0.071092,8.077959,0.086453
28,6.324958,0.023018,544.450000,5.706773,178.380000,4.919297,177.170000,3.819963,378.185000,6.599890,6.645000,2.779575,371.540000,6.406234,10.358005,0.087989,5.613244,0.025913,5.962791,0.043185,5.707801,0.075018,8.107060,0.088153
29,6.333833,0.023640,539.965000,6.217521,183.390000,5.139526,176.645000,3.718395,380.330000,6.663871,9.805000,3.338271,370.525000,6.007864,10.340341,0.104307,5.626803,0.025654,5.977914,0.039269,5.712550,0.074770,8.115108,0.083460
30,6.321774,0.024103,535.730000,5.583441,183.775000,4.485148,180.495000,4.129929,381.090000,6.478008,4.630000,2.351274,376.460000,6.135390,10.452169,0.096383,5.592881,0.028151,5.954471,0.043606,5.746803,0.079719,8.052460,0.085301
31,6.308437,0.025109,540.470000,6.314071,180.290000,5.399694,179.240000,3.880707,388.345000,6.628253,8.810000,3.183665,379.535000,6.128764,10.367398,0.100701,5.592150,0.027613,5.943447,0.041249,5.709077,0.077741,8.060741,0.081609
32,6.324355,0.023519,540.605000,6.109394,177.825000,5.312851,181.570000,3.983421,383.085000,7.303311,8.585000,3.169045,374.500000,6.580834,10.402377,0.093227,5.604704,0.025120,5.974584,0.042004,5.672242,0.075813,8.041566,0.084659
33,6.337616,0.025348,541.015000,6.494115,180.660000,5.781477,178.325000,3.802687,385.670000,6.801529,10.430000,3.401821,375.240000,6.120433,10.388626,0.094995,5.622732,0.027374,5.993134,0.042281,5.680340,0.073478,8.099168,0.084314
34,6.314071,0.025375,540.955000,6.202708,180.640000,5.506122,178.405000,3.749575,385.630000,7.229970,9.075000,3.200946,376.555000,6.673100,10.364730,0.095954,5.599249,0.029196,5.956297,0.043797,5.684411,0.082043,8.081718,0.082213
35,6.340549,0.023258,543.155000,5.673174,179.220000,4.970625,177.625000,3.895409,382.240000,7.114785,9.880000,3.344940,372.360000,6.242321,10.404204,0.093642,5.623433,0.025432,5.995079,0.038982,5.684886,0.079620,8.108366,0.084946
36,6.327666,0.024145,543.490000,6.008523,179.370000,4.941180,177.140000,3.421556,378.580000,7.318884,9.415000,3.256116,369.165000,6.567661,10.324414,0.095246,5.622358,0.027101,5.996205,0.042346,5.634109,0.073507,8.076088,0.076441
37,6.373295,0.025149,544.090000,6.049368,180.945000,4.948732,174.965000,3.789731,375.560000,7.760279,7.800000,3.018341,367.760000,7.010523,10.456583,0.099292,5.652715,0.027597,6.022039,0.040664,5.751652,0.079676,8.145993,0.083366
38,6.349175,0.025363,543.085000,6.164034,180.495000,5.616540,176.420000,3.802545,377.815000,7.100171,10.385000,3.378936,367.430000,6.485519,10.340402,0.097245,5.644841,0.028135,6.009675,0.044654,5.661497,0.073896,8.135298,0.086298
39,6.339497,0.024365,543.965000,6.119363,178.165000,4.773716,177.870000,4.014336,380.830000,7.179997,8.950000,3.228264,371.880000,6.524706,10.404172,0.100764,5.622201,0.027676,5.984890,0.040819,5.733903,0.085918,8.074071,0.085638
40,6.293351,0.024921,537.410000,6.663510,183.460000,5.955354,179.130000,3.842516,388.050000,7.412233,13.695000,3.823652,374.355000,6.256991,10.264525,0.093967,5.592555,0.028037,5.958842,0.040959,5.603024,0.076526,8.048729,0.082080
41,6.336904,0.024300,541.675000,6.025062,178.670000,5.353422,179.655000,3.849275,381.510000,6.699579,8.925000,3.213586,372.585000,6.281462,10.445280,0.096764,5.611897,0.026756,5.976876,0.042699,5.722692,0.081698,8.068383,0.086338
42,6.325033,0.022202,544.490000,5.593153,178.440000,4.638241,177.070000,3.810384,375.795000,7.246225,5.645000,2.583696,370.150000,6.822651,10.349556,0.090711,5.614823,0.024547,5.973419,0.040148,5.682897,0.070369,8.098769,0.078242
43,6.336354,0.024769,542.600000,6.708679,179.805000,5.449624,177.595000,3.518140,380.920000,6.773675,9.935000,3.297584,370.985000,6.118860,10.300568,0.099154,5.636787,0.026548,5.997693,0.039415,5.665999,0.073467,8.087843,0.082230
44,6.322221,0.026151,543.225000,5.779774,179.005000,4.745502,177.770000,3.902249,380.485000,6.867326,7.390000,2.932334,373.095000,6.305239,10.322915,0.089673,5.616216,0.028528,5.975852,0.043527,5.659783,0.069965,8.088658,0.084940
45,6.336475,0.024716,543.020000,6.249552,179.530000,5.424472,177.450000,3.953828,377.590000,7.133293,10.105000,3.355854,367.485000,6.534085,10.323010,0.098408,5.632968,0.026945,6.001974,0.040967,5.643424,0.079333,8.119685,0.096251
46,6.323645,0.025774,534.800000,6.071757,186.980000,5.358916,178.220000,3.886571,385.230000,7.947831,10.615000,3.453471,374.615000,7.162858,10.351656,0.089812,5.612820,0.028477,5.985566,0.043166,5.651461,0.074143,8.095151,0.086248
47,6.349834,0.024091,542.035000,5.759447,179.345000,5.063824,178.620000,3.715140,385.070000,6.579272,8.865000,3.194630,376.205000,5.950172,10.402602,0.098025,5.634639,0.026653,5.982804,0.040865,5.744314,0.073348,8.107918,0.082618
48,6.336621,0.024116,544.030000,6.092212,178.970000,5.225943,177.000000,4.137402,386.065000,6.371429,10.915000,3.486880,375.150000,5.926497,10.406409,0.100290,5.618423,0.027098,6.000358,0.043533,5.657279,0.079798,8.113768,0.087586
49,6.347971,0.023967,536.940000,6.092335,186.120000,4.870215,176.940000,3.921419,376.315000,7.398506,7.610000,3.018079,368.705000,6.647160,10.367247,0.096346,5.638687,0.027173,6.003768,0.041449,5.717995,0.070202,8.113755,0.084850
50,6.316013,0.024539,539.330000,5.830183,184.815000,5.004645,175.855000,3.650293,380.605000,6.995191,8.180000,3.020028,372.425000,6.594467,10.359153,0.089927,5.602517,0.027762,5.939205,0.043341,5.740317,0.070232,8.115095,0.077142
51,6.306019,0.025001,545.230000,5.811804,176.565000,4.631263,178.205000,3.582578,386.260000,6.942480,7.525000,2.985155,378.735000,6.163919,10.396232,0.086413,5.584217,0.027654,5.939567,0.042436,5.718285,0.081651,8.053297,0.081464
52,6.324370,0.024149,541.985000,5.931637,180.815000,4.535432,177.200000,3.958250,380.520000,7.055042,6.130000,2.635787,374.390000,6.809340,10.399336,0.089525,5.605259,0.027402,5.978480,0.043066,5.657636,0.070829,8.110964,0.085272
53,6.333343,0.024771,541.505000,6.147071,182.310000,5.799096,176.185000,3.604088,380.420000,6.923185,10.845000,3.464171,369.575000,6.136407,10.377091,0.103518,5.619740,0.027518,5.976008,0.041727,5.712787,0.076779,8.120813,0.080298
54,6.337111,0.026071,538.105000,6.054251,181.705000,5.226125,180.190000,3.722481,381.495000,6.755048,8.760000,3.162977,372.735000,5.982821,10.431790,0.104298,5.614521,0.028016,5.986520,0.045641,5.719444,0.085299,8.046268,0.080380
55,6.325520,0.025762,542.390000,6.495293,179.190000,5.186033,178.420000,4.090816,382.220000,6.725608,6.530000,2.808971,375.690000,6.429689,10.390674,0.095246,5.608140,0.028282,5.962581,0.043659,5.707069,0.075746,8.110900,0.086380
56,6.346773,0.025258,544.355000,6.500123,179.460000,5.267060,176.185000,3.743958,378.535000,7.177238,8.745000,3.155392,369.790000,6.550839,10.433981,0.105535,5.625501,0.026263,5.988710,0.040170,5.738982,0.081831,8.100333,0.079830
57,6.301362,0.025297,535.430000,5.763118,183.125000,4.719036,181.445000,3.620671,386.645000,6.066762,8.015000,3.026468,378.630000,5.180986,10.327355,0.097494,5.590893,0.027733,5.938977,0.040411,5.721720,0.083963,8.002920,0.084291
58,6.309058,0.024520,540.080000,6.003338,181.375000,5.199288,178.545000,3.907343,384.205000,6.740849,9.025000,3.187242,375.180000,5.932033,10.418933,0.095275,5.583786,0.028051,5.938058,0.042454,5.711387,0.075860,8.098527,0.078690
59,6.317643,0.023169,543.480000,5.991084,178.370000,5.409673,178.150000,3.641274,379.015000,6.895233,8.225000,3.112069,370.790000,5.975543,10.354069,0.090505,5.605332,0.025097,5.964635,0.038495,5.664694,0.073383,8.075129,0.080627
60,6.327438,0.024739,544.455000,5.927671,179.555000,5.088735,175.990000,3.731690,383.640000,6.774454,8.815000,3.172540,374.825000,6.092379,10.320342,0.099297,5.622807,0.027634,5.969189,0.040963,5.668115,0.079632,8.150540,0.086819
61,6.331327,0.026007,540.440000,5.815970,183.455000,5.114845,176.105000,3.945975,378.695000,7.907035,8.830000,3.257741,369.865000,6.882191,10.385513,0.094426,5.615882,0.028538,5.975824,0.043717,5.697001,0.077938,8.124123,0.091245
62,6.336382,0.026402,542.750000,5.866257,178.635000,4.898506,178.615000,3.522186,381.425000,7.368227,6.855000,2.867852,374.570000,6.380080,10.426865,0.080737,5.614532,0.027940,5.993219,0.044521,5.698159,0.076887,8.045227,0.073395
63,6.323526,0.024514,545.575000,6.412659,180.650000,5.654456,173.775000,3.659853,380.450000,6.665604,8.275000,3.123662,372.175000,6.216653,10.332698,0.093457,5.616025,0.027620,5.968039,0.040864,5.652311,0.070230,8.170098,0.081168
64,6.325614,0.024269,543.980000,5.813153,178.530000,5.005279,177.490000,3.590750,380.055000,6.526032,7.495000,2.976057,372.560000,5.919651,10.359119,0.095208,5.613819,0.027302,5.982115,0.043372,5.676649,0.075887,8.066259,0.083923
65,6.318909,0.025435,541.760000,6.468347,180.615000,5.288363,177.625000,3.783972,383.365000,6.992573,8.335000,3.146364,375.030000,6.546982,10.380366,0.089703,5.602181,0.028649,5.986199,0.043817,5.626242,0.067784,8.074930,0.078369
66,6.328799,0.023418,541.290000,5.731866,180.640000,5.108656,178.070000,3.443586,383.375000,6.742082,8.090000,3.051392,375.285000,6.242203,10.390064,0.099123,5.612105,0.023717,5.987988,0.040086,5.653395,0.077481,8.078670,0.079721
67,6.324176,0.024353,542.445000,6.041025,177.695000,5.149215,179.860000,3.602024,380.880000,7.015977,8.100000,3.062248,372.780000,6.415785,10.366082,0.084741,5.610898,0.027991,5.970039,0.042949,5.699682,0.065084,8.041406,0.079720
68,6.331138,0.025801,541.960000,5.263852,180.065000,4.684900,177.975000,3.281927,379.770000,6.899057,6.710000,2.806244,373.060000,6.575180,10.375421,0.088383,5.617441,0.028622,5.982193,0.043450,5.665020,0.075579,8.091173,0.071244
69,6.332703,0.024323,545.560000,6.388987,177.890000,5.338702,176.550000,3.549731,378.190000,7.284197,8.535000,3.150153,369.655000,6.584934,10.346162,0.094195,5.624445,0.027829,5.976927,0.041270,5.667613,0.072534,8.120671,0.074879
70,6.344847,0.024233,543.065000,6.333854,183.295000,5.518147,173.640000,3.862278,376.250000,6.502362,8.785000,3.169155,367.465000,6.368608,10.379340,0.102985,5.632877,0.027488,6.002736,0.043278,5.681265,0.076092,8.170899,0.088021
71,6.351494,0.025899,544.755000,5.999046,180.810000,5.335873,174.435000,4.106834,380.865000,6.756215,9.190000,3.247244,371.675000,6.109837,10.378908,0.110463,5.640774,0.026765,5.992734,0.042038,5.768762,0.084757,8.164889,0.093894
72,6.314631,0.023475,543.695000,6.223679,181.105000,5.386465,175.200000,3.758263,382.675000,6.927138,9.185000,3.246343,373.490000,6.506477,10.294354,0.095267,5.612326,0.026202,5.957531,0.041601,5.691113,0.074531,8.120039,0.086399
73,6.309151,0.023541,541.445000,6.423431,180.345000,5.454491,178.210000,3.962700,383.430000,6.980074,9.265000,3.267751,374.165000,6.188367,10.302100,0.093191,5.604512,0.027624,5.954671,0.042610,5.674784,0.069290,8.085103,0.091670
74,6.346886,0.023495,544.870000,5.931651,175.320000,5.331609,179.810000,3.658058,374.520000,6.868226,9.520000,3.290695,365.000000,5.907285,10.396049,0.095653,5.632328,0.023722,6.011343,0.040166,5.673026,0.076290,8.059167,0.078549
75,6.349137,0.025240,546.830000,6.347175,175.315000,5.041817,177.855000,4.191807,377.015000,6.944750,9.090000,3.213534,367.925000,5.911547,10.461843,0.095623,5.623365,0.026683,6.012073,0.042611,5.671310,0.078142,8.108350,0.084967
76,6.351570,0.023443,545.385000,6.475169,179.685000,5.538449,174.930000,3.863889,376.025000,6.905080,9.625000,3.260801,366.400000,6.250696,10.308463,0.080585,5.653294,0.025055,6.034895,0.038534,5.609943,0.065179,8.159367,0.090216
77,6.332756,0.023479,542.460000,6.536667,183.395000,5.390003,174.145000,3.841765,379.335000,7.223304,8.605000,3.104195,370.730000,6.393352,10.353575,0.090273,5.623200,0.026366,5.987427,0.041830,5.676112,0.075152,8.152905,0.089821
78,6.331537,0.023217,545.100000,6.201225,182.205000,5.125374,172.695000,3.839397,376.420000,7.135811,8.065000,3.041979,368.355000,6.647626,10.362928,0.095107,5.620115,0.026332,5.975566,0.040504,5.690538,0.073931,8.157908,0.078252
79,6.328801,0.026401,535.720000,6.393163,185.400000,5.466695,178.880000,4.083452,384.425000,7.749361,8.170000,3.085332,376.255000,7.124191,10.438510,0.100122,5.603558,0.029179,5.982952,0.044888,5.723903,0.075554,8.052730,0.086070
80,6.325239,0.023808,546.150000,5.503171,178.105000,5.144249,175.745000,3.809231,382.435000,6.396082,8.215000,3.031611,374.220000,5.749446,10.395421,0.082838,5.606971,0.027155,5.957598,0.042813,5.714037,0.080262,8.124379,0.085458
81,6.340287,0.022335,540.840000,6.200874,180.750000,4.951531,178.410000,3.639297,378.980000,6.451518,5.585000,2.636225,373.395000,5.917291,10.390398,0.087918,5.625561,0.024868,6.004093,0.039431,5.676998,0.069612,8.069372,0.082476
82,6.320747,0.024234,542.525000,5.998136,182.395000,5.319105,175.080000,3.609581,380.240000,6.835745,11.020000,3.527205,369.220000,6.319866,10.287382,0.096104,5.620753,0.027544,5.954118,0.040290,5.697599,0.071292,8.151934,0.081351
83,6.327495,0.025988,539.545000,6.335191,181.470000,5.334779,178.985000,3.771376,382.660000,7.045287,7.825000,3.026754,374.835000,6.587882,10.446307,0.098807,5.600646,0.028110,5.979267,0.044342,5.703067,0.082522,8.047562,0.083047
84,6.353191,0.023413,544.945000,5.614549,176.475000,5.030555,178.580000,3.686497,375.675000,6.889666,8.865000,3.200637,366.810000,6.296014,10.365080,0.088214,5.645210,0.026077,6.006124,0.042239,5.704469,0.073558,8.114213,0.088934
85,6.355368,0.024120,550.705000,6.739453,174.285000,5.384457,175.010000,4.044344,380.450000,6.779791,8.115000,3.061907,372.335000,6.149838,10.415163,0.089066,5.638934,0.027040,6.008416,0.040103,5.682604,0.078152,8.156530,0.085123
86,6.353415,0.025378,540.410000,6.181569,180.530000,4.589124,179.060000,3.948353,373.680000,6.576268,7.120000,2.894658,366.560000,5.937138,10.371379,0.088217,5.644362,0.027834,6.034520,0.043148,5.633488,0.073468,8.082217,0.083382
87,6.360274,0.024804,545.585000,6.110032,180.380000,5.383026,174.035000,3.796601,376.530000,6.931094,11.075000,3.534176,365.455000,5.990856,10.364431,0.103283,5.653659,0.026736,6.016451,0.041003,5.687620,0.076540,8.182266,0.084408
88,6.327950,0.025322,542.320000,6.282007,181.670000,5.611831,176.010000,3.873058,375.365000,7.736480,8.705000,3.140515,366.660000,6.804116,10.328528,0.092716,5.621966,0.028311,5.997108,0.042916,5.644292,0.073296,8.109244,0.088180
89,6.341507,0.025235,541.245000,6.125608,182.325000,4.858058,176.430000,3.817167,376.185000,7.568751,8.560000,3.158133,367.625000,6.777893,10.340621,0.090042,5.635781,0.028336,5.999620,0.043691,5.707545,0.077551,8.104780,0.082408
90,6.331528,0.024690,540.585000,6.522394,180.965000,5.330443,178.450000,3.918418,384.155000,7.353864,9.845000,3.338948,374.310000,6.555152,10.406020,0.112822,5.612500,0.027307,5.982673,0.043215,5.676486,0.075369,8.078792,0.081003
91,6.316586,0.025273,537.785000,6.431123,185.080000,5.269708,177.135000,4.093607,383.395000,7.413941,9.425000,3.263464,373.970000,6.543679,10.370388,0.094134,5.601210,0.030002,5.969147,0.046011,5.658766,0.075953,8.124352,0.088182
92,6.327307,0.025602,538.220000,5.986123,182.345000,5.057759,179.435000,3.728211,380.565000,7.267895,8.020000,3.027663,372.545000,6.668674,10.372563,0.099265,5.613439,0.027720,5.975853,0.042495,5.719350,0.075506,8.049977,0.083284
93,6.353424,0.025172,542.835000,5.720221,180.245000,5.010186,176.920000,3.847914,374.845000,6.899384,7.720000,3.066946,367.125000,6.163363,10.415019,0.095979,5.636672,0.026097,6.010847,0.043113,5.698957,0.070129,8.124685,0.077891
94,6.340596,0.024167,538.160000,6.047393,185.040000,5.159452,176.800000,3.812170,381.385000,6.907725,8.805000,3.179639,372.580000,6.278896,10.340742,0.101353,5.634688,0.026742,5.999057,0.040225,5.687407,0.070284,8.108079,0.083725
95,6.329892,0.024984,542.120000,6.204579,178.785000,5.264696,179.095000,3.786322,389.715000,6.533958,8.395000,3.095258,381.320000,6.111066,10.448499,0.096659,5.603079,0.028481,5.967471,0.043661,5.730156,0.076976,8.055037,0.081693
96,6.340733,0.025264,543.200000,5.837676,180.690000,4.863588,176.110000,3.625229,380.675000,6.797595,7.795000,3.013774,372.880000,6.127105,10.406922,0.094434,5.623170,0.027143,5.984332,0.041267,5.726796,0.075913,8.114973,0.082695
97,6.307870,0.024366,538.170000,5.913998,182.700000,5.010600,179.130000,3.596775,387.620000,7.608848,8.700000,3.137508,378.920000,6.681566,10.333089,0.108833,5.597537,0.026966,5.944561,0.038575,5.714438,0.089469,8.050609,0.074629
98,6.339071,0.027517,537.785000,6.341603,183.800000,5.529998,178.415000,3.764301,379.870000,8.086855,8.390000,3.097156,371.480000,7.319894,10.521792,0.109736,5.600944,0.028583,5.969959,0.044565,5.790548,0.086399,8.061283,0.083838
99,6.308196,0.024043,542.070000,5.916420,181.840000,4.668252,176.090000,3.769756,381.365000,6.702377,6.490000,2.795264,374.875000,6.319908,10.384198,0.098605,5.588902,0.027631,5.929066,0.042915,5.709215,0.077333,8.125099,0.079407
100,6.322450,0.024486,539.160000,6.391702,183.435000,5.471470,177.405000,3.762757,384.560000,7.492315,11.625000,3.581099,372.935000,6.401943,10.312444,0.086005,5.618334,0.027315,5.961544,0.039934,5.711108,0.076271,8.108446,0.085089
