step,avg_utility_mean,avg_utility_ci,community_count_algorithmic_mean,community_count_algorithmic_ci,community_count_coalition_mean,community_count_coalition_ci,community_count_direct_mean,community_count_direct_ci,n_relocations_mean,n_relocations_ci,type_relocations_extremist_mean,type_relocations_extremist_ci,type_relocations_mainstream_mean,type_relocations_mainstream_ci,type_utility_extremist_mean,type_utility_extremist_ci,type_utility_mainstream_mean,type_utility_mainstream_ci,utility_algorithmic_mean,utility_algorithmic_ci,utility_coalition_mean,utility_coalition_ci,utility_direct_mean,utility_direct_ci
21,6.181802,0.059446,553.740000,8.961017,177.520000,8.520146,168.740000,5.626763,417.980000,11.361583,3.320000,3.693640,414.660000,10.752235,12.925511,0.283240,4.991735,0.073167,5.592851,0.117316,5.551840,0.209484,8.757436,0.251167
22,6.187862,0.068345,553.900000,12.144804,180.820000,9.225852,165.280000,7.399853,419.840000,13.379824,4.840000,4.074307,415.000000,12.223275,12.991614,0.255309,4.987200,0.072186,5.547961,0.129661,5.677369,0.198215,8.916663,0.293090
23,6.163730,0.051382,552.800000,13.560675,181.020000,9.899097,166.180000,7.744152,415.540000,14.881489,3.840000,3.606835,411.700000,13.151687,12.876697,0.276673,4.979089,0.066620,5.485718,0.124725,5.793580,0.225809,8.967161,0.326882
24,6.231800,0.062823,556.200000,11.241922,173.140000,8.212741,170.660000,7.827712,419.180000,11.872619,0.940000,1.842400,418.240000,11.268887,13.188747,0.297789,5.004104,0.057358,5.524547,0.106177,6.001749,0.275027,8.857408,0.292569
25,6.170419,0.061799,560.300000,11.932764,174.000000,8.058554,165.700000,7.148998,411.880000,10.273313,0.400000,0.784000,411.480000,10.372591,12.911696,0.247030,4.980782,0.067607,5.432853,0.129300,5.845687,0.189699,9.070559,0.312645
26,6.200735,0.060604,550.600000,9.675367,179.680000,9.251607,169.720000,7.535078,417.000000,9.889036,2.140000,3.005281,414.860000,9.834182,13.013636,0.285250,4.998459,0.066497,5.455280,0.131806,5.925695,0.223000,8.944354,0.255940
27,6.217259,0.054610,559.060000,11.550726,173.080000,10.009417,167.860000,6.939711,417.180000,10.953361,3.720000,3.822401,413.460000,9.790109,12.927455,0.270130,5.033107,0.061881,5.471969,0.102770,5.883304,0.225917,9.128593,0.303882
28,6.194888,0.055553,561.580000,11.215961,173.200000,8.679097,165.220000,7.523468,408.420000,12.675819,1.740000,2.840481,406.680000,12.696873,12.889311,0.248858,5.013520,0.069529,5.440750,0.132531,5.859571,0.229999,9.172205,0.262397
29,6.201244,0.055425,552.480000,10.902646,174.240000,8.982819,173.280000,8.236959,414.920000,13.072713,1.560000,3.057600,413.360000,12.451126,12.886254,0.278913,5.021536,0.065258,5.503485,0.130435,5.796409,0.217359,8.915369,0.244790
30,6.234796,0.059227,561.300000,8.648919,173.780000,7.330075,164.920000,5.742346,414.160000,9.298085,3.520000,3.949187,410.640000,9.922555,12.967921,0.308081,5.046598,0.068733,5.478194,0.117765,5.893455,0.234743,9.208055,0.241457
31,6.161687,0.060785,551.640000,10.547903,179.380000,8.432583,168.980000,7.947363,416.140000,11.173089,1.680000,2.725906,414.460000,10.938968,12.876208,0.264696,4.976772,0.072152,5.436482,0.118079,5.758217,0.229079,9.048736,0.257686
32,6.201640,0.064804,558.920000,11.710541,172.340000,9.507410,168.740000,6.872916,411.040000,11.308806,2.760000,3.796271,408.280000,11.635884,12.939758,0.300964,5.012560,0.066380,5.465090,0.112711,5.783315,0.231410,9.124588,0.269501
33,6.205986,0.060536,550.120000,9.924906,182.320000,9.766894,167.560000,7.010780,409.640000,10.668663,4.480000,3.896425,405.160000,9.758851,12.906976,0.245695,5.023458,0.070285,5.512692,0.133704,5.682210,0.234402,9.097569,0.220848
34,6.186991,0.062285,558.140000,11.299797,173.320000,9.319827,168.540000,6.411501,410.660000,11.587753,3.720000,4.247533,406.940000,10.880644,12.677730,0.305768,5.041566,0.076665,5.456320,0.121001,5.811600,0.257700,9.090972,0.222426
35,6.167003,0.067926,543.880000,8.880308,184.740000,8.263523,171.380000,7.252355,407.940000,11.131246,0.360000,0.705600,407.580000,11.329188,12.645884,0.300846,5.023671,0.076159,5.478081,0.137832,5.575137,0.180949,8.998406,0.207970
36,6.152485,0.069808,557.420000,9.586161,173.720000,8.973996,168.860000,6.239418,414.660000,10.741146,1.740000,2.840481,412.920000,11.157617,12.612103,0.349955,5.012552,0.079679,5.390827,0.124119,5.764479,0.245125,9.141899,0.210568
37,6.214855,0.066468,543.680000,10.514504,182.260000,9.641569,174.060000,6.847683,413.740000,8.052093,2.140000,3.005281,411.600000,8.225331,13.034447,0.248316,5.011398,0.076490,5.442810,0.138443,6.007576,0.233571,8.934814,0.228648
38,6.187298,0.055254,561.840000,10.851199,171.020000,8.162466,167.140000,6.785945,415.300000,12.224590,1.740000,2.725544,413.560000,12.435677,12.934404,0.247150,4.996632,0.069337,5.371439,0.124558,5.912878,0.232543,9.256807,0.262089
39,6.196766,0.064141,544.260000,10.355430,181.940000,8.496957,173.800000,8.258054,408.960000,13.002370,3.020000,4.184100,405.940000,12.335443,12.767754,0.296799,5.037180,0.077584,5.446676,0.133369,5.769688,0.209175,9.083960,0.247829
40,6.181534,0.067734,567.820000,11.739942,167.020000,9.766421,165.160000,7.188175,405.860000,12.979685,4.200000,4.661811,401.660000,12.637974,12.638996,0.336198,5.041981,0.067034,5.427459,0.108324,5.687551,0.271151,9.385560,0.265862
41,6.231454,0.058631,551.260000,10.675869,177.360000,9.302198,171.380000,7.655405,403.080000,12.475543,2.380000,2.936072,400.700000,12.216891,12.728108,0.252350,5.084986,0.072721,5.572058,0.131003,5.562777,0.241889,9.105428,0.248185
42,6.200434,0.061694,553.860000,11.469206,176.420000,8.547128,169.720000,7.062894,412.780000,12.545786,5.100000,4.853701,407.680000,11.428177,12.645515,0.329853,5.063067,0.085182,5.478019,0.124454,5.605879,0.249896,9.252440,0.280602
43,6.177947,0.060924,553.220000,8.946566,180.460000,7.573099,166.320000,7.147504,406.180000,12.439274,0.700000,1.372000,405.480000,12.303219,12.688913,0.293768,5.028953,0.079296,5.493817,0.135957,5.565266,0.277028,9.243249,0.238571
44,6.226268,0.067219,546.320000,11.518376,181.600000,8.323492,172.080000,7.329123,407.320000,16.412342,1.960000,2.833932,405.360000,15.646139,12.616871,0.326468,5.098515,0.091023,5.508217,0.127825,5.693967,0.262651,9.147595,0.243737
45,6.204577,0.059741,550.500000,10.430028,181.760000,8.684074,167.740000,7.264866,404.920000,13.100271,2.760000,3.787588,402.160000,12.466807,12.744483,0.301580,5.050476,0.076400,5.466478,0.131112,5.716443,0.256909,9.243367,0.209901
46,6.143096,0.071407,546.740000,9.373070,179.260000,7.632208,174.000000,6.162545,411.020000,12.001845,1.300000,2.548000,409.720000,11.479869,12.365263,0.248910,5.045067,0.083114,5.421747,0.131778,5.558658,0.172005,9.057504,0.233841
47,6.205340,0.065628,552.920000,11.100556,178.780000,9.659844,168.300000,6.815973,408.100000,12.426228,3.860000,4.295974,404.240000,12.435728,12.597789,0.298799,5.077261,0.078943,5.498657,0.124096,5.582551,0.259168,9.244268,0.223524
48,6.223685,0.068795,548.360000,11.196046,182.780000,8.781702,168.860000,6.495037,410.540000,12.739257,4.820000,4.645196,405.720000,11.844899,12.688595,0.312989,5.082818,0.081122,5.468701,0.126222,5.708345,0.278725,9.231317,0.212570
49,6.191481,0.061752,564.580000,8.219436,175.020000,6.912653,160.400000,6.254977,403.200000,12.749812,3.560000,3.646525,399.640000,11.955936,12.725150,0.228187,5.038480,0.080685,5.420963,0.140782,5.788948,0.250304,9.422779,0.205988
50,6.201682,0.064414,559.280000,9.324974,165.120000,8.757806,175.600000,6.615589,401.780000,10.433191,4.840000,4.665630,396.940000,9.402233,12.428484,0.285303,5.102834,0.077745,5.502679,0.122968,5.631738,0.272587,8.990695,0.214056
51,6.232573,0.055288,546.740000,12.737607,185.560000,9.334405,167.700000,8.401726,407.260000,16.411135,4.420000,4.341748,402.840000,15.264018,12.742712,0.266918,5.083725,0.078681,5.474581,0.137902,5.663206,0.255352,9.376369,0.279007
52,6.173076,0.070777,541.100000,11.510997,182.360000,8.727876,176.540000,7.231205,414.400000,16.462476,3.960000,4.418666,410.440000,15.772443,12.581749,0.339028,5.042134,0.101545,5.374533,0.154976,5.892910,0.256667,9.019746,0.233423
53,6.209013,0.063635,557.740000,10.089299,180.620000,8.827755,161.640000,6.666296,400.000000,14.284391,5.060000,4.813854,394.940000,13.495815,12.510587,0.242186,5.096971,0.078644,5.427180,0.133367,5.715583,0.243007,9.524035,0.209318
54,6.172149,0.060186,544.080000,13.165103,178.000000,9.611956,177.920000,7.940918,409.120000,12.779617,5.480000,5.236296,403.640000,13.492486,12.391811,0.310541,5.074561,0.080303,5.437792,0.128239,5.664199,0.248430,8.975404,0.269759
55,6.253890,0.064254,555.200000,10.375124,180.880000,8.125336,163.920000,6.697993,409.360000,12.376983,2.640000,3.621759,406.720000,11.817863,12.893057,0.333399,5.082273,0.086668,5.407301,0.132792,6.039442,0.323414,9.429412,0.223956
56,6.219082,0.066408,550.260000,13.626747,178.780000,10.827755,170.960000,6.788475,404.800000,12.493272,4.260000,4.091761,400.540000,12.572494,12.761720,0.297826,5.064499,0.085217,5.400141,0.143274,5.930392,0.289053,9.181863,0.219745
57,6.169098,0.072331,545.780000,10.168325,183.500000,8.443242,170.720000,6.779711,410.700000,12.571875,3.420000,3.835117,407.280000,12.038573,12.709459,0.255338,5.014917,0.092099,5.346816,0.160495,5.881740,0.241025,9.195567,0.244677
58,6.189244,0.066483,555.100000,12.007430,177.840000,10.153676,167.060000,7.484628,405.280000,11.657694,9.500000,6.606161,395.780000,12.016704,12.500692,0.290880,5.075459,0.079557,5.345453,0.130325,5.959669,0.265756,9.364904,0.268193
59,6.141802,0.065768,559.240000,11.690939,169.020000,9.134094,171.740000,7.908067,406.280000,11.834171,4.020000,4.458420,402.260000,11.483525,12.567559,0.240494,5.007845,0.081890,5.299688,0.153594,5.910558,0.293280,9.164329,0.266829
60,6.164129,0.059523,551.140000,10.859238,176.160000,9.085016,172.700000,7.157547,405.620000,10.451000,2.640000,3.621326,402.980000,10.516151,12.597012,0.196448,5.028914,0.068645,5.406398,0.137072,5.750429,0.253976,9.073579,0.256934
61,6.170500,0.060153,549.800000,13.071412,177.780000,11.744428,172.420000,6.873436,415.700000,10.688558,8.220000,6.236472,407.480000,10.814851,12.505875,0.275348,5.052493,0.083359,5.376715,0.151676,5.723231,0.247396,9.168622,0.225474
62,6.182364,0.065001,550.440000,12.039109,179.780000,9.731970,169.780000,7.337344,411.100000,10.733500,3.900000,4.341084,407.200000,10.911238,12.663502,0.294611,5.038633,0.076857,5.360763,0.141745,5.877124,0.305125,9.270063,0.235830
63,6.175598,0.063461,549.240000,8.684977,182.140000,7.707075,168.620000,6.883876,400.580000,12.485374,1.360000,2.665600,399.220000,12.129307,12.507873,0.257032,5.058137,0.083266,5.361974,0.144131,5.863833,0.257709,9.277308,0.247916
64,6.189165,0.071926,547.640000,9.897714,177.420000,8.982562,174.940000,7.439450,410.960000,11.322663,0.000000,0.000000,410.960000,11.322663,12.727750,0.269090,5.035297,0.084738,5.355194,0.142358,5.968999,0.289532,9.039353,0.223612
65,6.169246,0.068409,548.580000,9.752861,187.560000,6.911671,163.860000,6.280996,405.100000,11.287612,2.600000,3.566897,402.500000,10.711125,12.550522,0.268318,5.043139,0.085105,5.350486,0.145503,5.811300,0.263395,9.387216,0.205420
66,6.174037,0.073688,548.380000,11.082326,184.140000,8.436509,167.480000,7.763676,402.540000,12.793054,4.200000,4.664165,398.340000,12.907801,12.548163,0.326927,5.049192,0.088104,5.355544,0.129042,5.931768,0.256583,9.215954,0.279920
67,6.159344,0.062367,550.220000,11.450362,181.200000,9.256446,168.580000,7.484770,406.000000,12.501051,1.320000,2.587200,404.680000,12.445796,12.591743,0.280247,5.024215,0.090532,5.302383,0.153515,5.985149,0.251103,9.249652,0.282196
68,6.123121,0.063967,549.060000,10.618080,177.720000,8.387865,173.220000,6.753816,412.600000,11.067618,4.820000,4.691213,407.780000,9.541600,12.435929,0.291910,5.009096,0.074858,5.279741,0.123803,5.934420,0.280222,9.078319,0.232423
69,6.124355,0.067431,553.160000,12.482394,171.720000,11.752269,175.120000,7.188236,413.000000,12.011054,8.000000,6.106055,405.000000,12.279077,12.496145,0.260901,4.999922,0.082727,5.310235,0.146901,5.668040,0.252906,9.143681,0.267662
70,6.173517,0.060827,548.900000,9.880985,179.640000,8.084732,171.460000,7.600999,400.860000,13.523161,1.320000,2.587200,399.540000,13.254173,12.472949,0.251472,5.061852,0.082686,5.432338,0.154362,5.672802,0.251893,9.168468,0.223960
71,6.181456,0.063312,547.040000,12.772906,184.580000,11.356282,168.380000,6.585631,419.480000,13.401473,6.480000,5.464590,413.000000,11.620506,12.486470,0.321941,5.068806,0.086510,5.353893,0.140445,5.817362,0.247671,9.318655,0.224271
72,6.184713,0.064154,556.680000,10.134366,176.700000,8.799710,166.620000,6.284959,399.500000,14.671172,4.240000,4.706519,395.260000,13.835832,12.459179,0.264461,5.077454,0.086810,5.401605,0.139094,5.746523,0.269408,9.314770,0.245705
73,6.153746,0.060478,554.620000,10.628040,173.140000,9.503517,172.240000,6.998333,405.620000,11.983986,9.120000,6.375063,396.500000,12.059292,12.222769,0.266581,5.082742,0.084287,5.391232,0.129588,5.731882,0.269496,9.122347,0.200666
74,6.176378,0.065103,552.120000,11.339086,176.180000,9.491577,171.700000,6.929364,411.840000,9.940175,5.000000,4.755716,406.840000,9.707622,12.575056,0.248344,5.047199,0.081627,5.400989,0.143968,5.670329,0.281584,9.206381,0.241698
75,6.202196,0.068582,548.780000,11.209277,183.200000,9.388313,168.020000,6.638892,409.100000,11.138265,5.560000,5.298784,403.540000,11.466362,12.434202,0.297952,5.102430,0.085839,5.473694,0.150672,5.567556,0.252350,9.324293,0.232337
76,6.199185,0.067506,553.280000,11.656618,177.740000,10.146330,168.980000,7.344009,409.700000,12.977781,3.840000,4.256869,405.860000,13.317997,12.497549,0.310837,5.087709,0.084928,5.414586,0.147400,5.734719,0.285873,9.275788,0.255122
77,6.223561,0.068817,553.660000,10.185630,180.780000,8.744663,165.560000,6.580455,392.600000,13.867097,4.060000,4.512228,388.540000,13.000712,12.427949,0.234476,5.128669,0.085811,5.476185,0.145175,5.837341,0.274044,9.312004,0.241874
78,6.168738,0.069080,537.900000,11.988088,188.780000,10.157216,173.320000,6.883318,406.140000,12.892899,4.200000,4.666853,401.940000,12.608883,12.469730,0.253204,5.056799,0.089240,5.390470,0.144547,5.748848,0.233113,9.081205,0.241667
79,6.157899,0.057984,558.280000,10.998269,173.780000,8.985913,167.940000,7.452506,408.380000,11.819568,2.840000,3.896071,405.540000,11.475247,12.498773,0.227663,5.038921,0.078467,5.393785,0.138896,5.676937,0.269330,9.307625,0.242417
80,6.228237,0.063802,548.000000,10.362119,176.940000,9.033099,175.060000,6.097166,396.920000,12.507176,4.280000,4.753420,392.640000,12.471636,12.504509,0.263459,5.120660,0.079925,5.518275,0.141123,5.710607,0.273575,9.017710,0.214390
81,6.171744,0.058071,552.800000,11.211474,184.460000,9.680748,162.740000,7.452169,406.180000,15.478980,7.800000,5.968665,398.380000,14.078058,12.408800,0.261514,5.071087,0.078496,5.441986,0.131095,5.542937,0.275360,9.460908,0.234035
82,6.203865,0.058226,561.500000,11.080538,174.300000,8.774550,164.200000,8.383557,389.900000,11.831151,5.560000,5.291677,384.340000,10.777143,12.266130,0.308466,5.134054,0.076797,5.519355,0.124796,5.599708,0.316327,9.348316,0.277208
83,6.282140,0.070589,562.020000,11.171051,172.160000,8.622793,165.820000,7.509575,384.800000,12.610325,6.820000,5.739574,377.980000,13.549742,12.174912,0.262886,5.242239,0.082696,5.645532,0.130983,5.500143,0.231584,9.356472,0.314502
84,6.223746,0.066616,544.400000,12.812991,189.080000,8.501648,166.520000,7.442153,391.600000,11.543473,2.420000,3.329100,389.180000,11.648093,12.322839,0.236748,5.147436,0.085000,5.579262,0.149953,5.521576,0.243482,9.237579,0.263970
85,6.247170,0.076050,559.140000,11.269227,179.020000,8.494942,161.840000,6.457594,385.000000,14.719374,2.820000,3.870767,382.180000,13.880624,12.294772,0.293918,5.179947,0.098364,5.536179,0.158876,5.671378,0.247933,9.435833,0.236382
86,6.271701,0.072510,545.940000,11.387075,182.620000,8.629251,171.440000,8.202454,395.240000,11.939111,6.640000,5.587880,388.600000,10.282826,12.429354,0.215187,5.185056,0.090626,5.640861,0.156836,5.569815,0.215745,9.135163,0.253120
87,6.235961,0.072259,556.440000,11.439110,178.500000,9.247676,165.060000,6.187787,403.780000,11.703905,3.920000,4.373682,399.860000,11.880583,12.457483,0.312464,5.138046,0.086808,5.551976,0.149154,5.475643,0.298773,9.378305,0.230314
88,6.247000,0.060817,546.880000,13.045914,185.000000,9.936490,168.120000,8.609012,397.440000,13.271546,2.740000,3.763604,394.700000,13.033241,12.395697,0.260285,5.161936,0.089538,5.541543,0.152724,5.616305,0.276549,9.308564,0.235592
89,6.233507,0.075797,542.960000,13.489604,183.140000,10.871504,173.900000,6.229921,404.380000,11.999284,6.400000,5.399283,397.980000,11.915833,12.312660,0.286655,5.160716,0.092803,5.507396,0.150117,5.728839,0.256312,9.140382,0.242954
90,6.255371,0.058708,554.720000,11.826749,180.080000,9.483338,165.200000,6.421713,406.400000,12.690272,7.000000,5.886130,399.400000,12.010531,12.601997,0.296429,5.135378,0.086781,5.483384,0.150912,5.772895,0.321407,9.436114,0.228744
91,6.223340,0.068906,555.860000,10.022594,176.460000,7.522826,167.680000,7.146188,400.560000,12.067469,5.100000,4.968008,395.460000,11.212762,12.443562,0.311396,5.125654,0.087560,5.485926,0.155604,5.704890,0.265875,9.267694,0.223786
92,6.168055,0.060176,551.160000,13.883298,179.140000,11.122312,169.700000,7.374213,409.280000,11.999304,10.700000,6.891698,398.580000,12.058361,12.168071,0.287174,5.109229,0.082223,5.436433,0.132679,5.567907,0.251275,9.207852,0.229719
93,6.226069,0.071321,542.760000,12.924426,182.600000,9.753972,174.640000,7.626032,415.780000,13.758949,4.240000,4.710515,411.540000,13.569253,12.613242,0.302275,5.098921,0.087469,5.483299,0.164893,5.706346,0.312843,9.123630,0.235549
94,6.219736,0.046981,557.000000,10.766719,175.220000,8.922347,167.780000,7.927173,402.920000,12.853414,2.820000,3.870767,400.100000,13.013495,12.492816,0.223557,5.112722,0.079025,5.449767,0.132649,5.766772,0.274934,9.392806,0.250420
95,6.156816,0.067825,544.140000,11.211755,181.100000,8.555959,174.760000,7.004604,405.800000,12.774753,7.880000,5.977758,397.920000,11.425625,12.185922,0.280856,5.092856,0.088516,5.418239,0.131709,5.720424,0.249514,9.007696,0.241800
96,6.174814,0.062326,553.360000,10.851835,175.700000,9.472984,170.940000,7.733965,419.140000,13.050525,6.900000,5.810860,412.240000,11.773933,12.541136,0.302249,5.051346,0.082326,5.377390,0.143537,5.759132,0.299369,9.301294,0.269033
97,6.165797,0.060421,542.420000,12.033629,184.900000,8.905805,172.680000,7.970010,410.640000,11.719231,1.280000,2.508800,409.360000,12.081831,12.488506,0.271808,5.050025,0.086520,5.390577,0.151505,5.770890,0.280525,9.152935,0.259987
98,6.189131,0.070262,557.040000,8.627083,176.000000,7.890438,166.960000,5.811052,397.560000,13.515987,2.780000,3.818399,394.780000,12.876139,12.383680,0.309199,5.095976,0.091921,5.397970,0.147028,5.786062,0.275222,9.282412,0.221104
99,6.224213,0.068703,553.040000,12.451403,177.180000,8.409830,169.780000,7.943179,392.060000,13.083572,0.000000,0.000000,392.060000,13.083572,12.407602,0.238063,5.133027,0.096191,5.472939,0.152679,5.703986,0.224611,9.274247,0.249012
100,6.200116,0.072624,556.400000,11.991456,173.240000,9.857839,170.360000,7.136597,395.540000,11.125441,2.840000,3.915341,392.700000,10.172019,12.240574,0.265892,5.134152,0.075181,5.523744,0.141282,5.516717,0.230490,9.220179,0.248185
