iteration,seed,avg_utility,avg_utility_mainstream,avg_utility_extremist,norm_utility_mainstream,norm_utility_extremist,total_relocations,avg_relocations_per_community,settling_time_90pct
0,42,6.582833,6.029329,9.719356,0.602933,0.809946,58578,65.086667,100
1,43,6.315796,5.881073,8.779222,0.588107,0.731602,56405,62.672222,100
2,44,6.691111,6.276555,9.040260,0.627656,0.753355,57959,64.398889,100
3,45,6.740000,6.403038,8.649449,0.640304,0.720787,55379,61.532222,100
4,46,6.667778,6.341595,8.516145,0.634160,0.709679,56757,63.063333,100
5,47,6.285607,5.843003,8.793693,0.584300,0.732808,59994,66.660000,100
6,48,6.411815,5.955625,8.996892,0.595562,0.749741,59192,65.768889,100
7,49,6.386263,5.954648,8.832077,0.595465,0.736006,60191,66.878889,100
8,50,6.638889,6.230784,8.951480,0.623078,0.745957,61156,67.951111,100
9,51,6.542222,6.295723,7.939051,0.629572,0.661588,60749,67.498889,100
10,52,6.297778,5.931974,8.370668,0.593197,0.697556,56662,62.957778,100
11,53,6.575556,6.295780,8.160951,0.629578,0.680079,59123,65.692222,100
12,54,6.623333,6.091041,9.639654,0.609104,0.803304,58403,64.892222,100
13,55,6.633333,6.111589,9.589882,0.611159,0.799157,59460,66.066667,100
14,56,6.542800,6.091988,9.097403,0.609199,0.758117,55434,61.593333,100
15,57,6.451111,6.053234,8.705746,0.605323,0.725479,59478,66.086667,100
16,58,6.196259,5.835011,8.243327,0.583501,0.686944,59244,65.826667,100
17,59,6.673827,6.238362,9.141461,0.623836,0.761788,59079,65.643333,100
18,60,6.763333,6.381417,8.927528,0.638142,0.743961,56140,62.377778,100
19,61,6.498889,6.203187,8.174534,0.620319,0.681211,56540,62.822222,100
20,62,6.560000,6.088505,9.231808,0.608850,0.769317,55933,62.147778,100
21,63,6.622222,6.170386,9.182628,0.617039,0.765219,58292,64.768889,100
22,64,6.234444,6.166697,6.618348,0.616670,0.551529,56648,62.942222,100
23,65,6.655432,6.393073,8.142132,0.639307,0.678511,57254,63.615556,100
24,66,6.369573,5.988704,8.527831,0.598870,0.710653,58108,64.564444,100
25,67,6.174444,5.999763,7.164308,0.599976,0.597026,56677,62.974444,100
26,68,6.556667,6.159183,8.809075,0.615918,0.734090,57136,63.484444,100
27,69,6.607778,6.276173,8.486869,0.627617,0.707239,59988,66.653333,100
28,70,6.852222,6.370922,9.579590,0.637092,0.798299,55429,61.587778,100
29,71,6.626316,6.160331,9.266902,0.616033,0.772242,58554,65.060000,100
30,72,6.556667,6.216333,8.485226,0.621633,0.707102,56137,62.374444,100
31,73,6.761111,6.410835,8.746009,0.641083,0.728834,59281,65.867778,100
32,74,6.636667,6.245836,8.851371,0.624584,0.737614,58793,65.325556,100
33,75,6.911111,6.378742,9.927870,0.637874,0.827323,54920,61.022222,100
34,76,6.608788,6.139325,9.269078,0.613932,0.772423,57479,63.865556,100
35,77,6.442222,6.113921,8.302598,0.611392,0.691883,59509,66.121111,100
36,78,6.415556,6.020163,8.656114,0.602016,0.721343,59134,65.704444,100
37,79,6.558889,6.167996,8.773950,0.616800,0.731162,59833,66.481111,100
38,80,6.412222,6.149843,7.899038,0.614984,0.658253,56050,62.277778,100
39,81,6.377949,5.931985,8.905077,0.593198,0.742090,56429,62.698889,100
40,82,6.644444,6.191437,9.211487,0.619144,0.767624,59065,65.627778,100
41,83,6.797778,6.361435,9.270385,0.636144,0.772532,56761,63.067778,100
42,84,6.484444,6.143085,8.418812,0.614309,0.701568,59835,66.483333,100
43,85,6.408889,6.059725,8.387486,0.605972,0.698957,56657,62.952222,100
44,86,6.433333,6.241446,7.520696,0.624145,0.626725,56627,62.918889,100
45,87,6.671609,6.292741,8.818528,0.629274,0.734877,55277,61.418889,100
46,88,6.597295,6.171970,9.007471,0.617197,0.750623,56660,62.955556,100
47,89,6.777778,6.289597,9.544136,0.628960,0.795345,60364,67.071111,100
48,90,6.575556,6.304873,8.109425,0.630487,0.675785,58634,65.148889,100
49,91,6.794444,6.229285,9.997016,0.622928,0.833085,59664,66.293333,100
50,92,6.915556,6.579041,8.822472,0.657904,0.735206,58809,65.343333,100
51,93,6.488519,5.989480,9.316402,0.598948,0.776367,56892,63.213333,100
52,94,6.626667,6.233450,8.854894,0.623345,0.737908,58974,65.526667,100
53,95,6.596667,6.215468,8.756795,0.621547,0.729733,58921,65.467778,100
54,96,6.471111,6.098702,8.581427,0.609870,0.715119,59453,66.058889,100
55,97,6.453016,6.105948,8.419733,0.610595,0.701644,59174,65.748889,100
56,98,6.679726,6.267032,9.018327,0.626703,0.751527,56034,62.260000,100
57,99,6.427101,6.034390,8.652464,0.603439,0.721039,57354,63.726667,100
58,100,6.462222,6.147537,8.245441,0.614754,0.687120,57538,63.931111,100
59,101,6.562222,6.212389,8.544608,0.621239,0.712051,58684,65.204444,100
60,102,6.542222,6.249677,8.199977,0.624968,0.683331,57922,64.357778,100
61,103,6.820000,6.341585,9.531018,0.634159,0.794251,56381,62.645556,100
62,104,6.396494,6.098656,8.084246,0.609866,0.673687,59823,66.470000,100
63,105,6.463477,6.130248,8.351773,0.613025,0.695981,59087,65.652222,100
64,106,6.454815,5.984225,9.121491,0.598422,0.760124,57408,63.786667,100
65,107,6.713333,6.433586,8.298567,0.643359,0.691547,57151,63.501111,100
66,108,6.392222,5.930653,9.007784,0.593065,0.750649,59785,66.427778,100
67,109,6.315556,6.091955,7.582627,0.609195,0.631886,59632,66.257778,100
68,110,6.782925,6.225390,9.942287,0.622539,0.828524,59222,65.802222,100
69,111,6.348434,5.865224,9.086619,0.586522,0.757218,60364,67.071111,100
70,112,6.792222,6.409330,8.961946,0.640933,0.746829,59381,65.978889,100
71,113,6.675822,6.255586,9.057164,0.625559,0.754764,56208,62.453333,100
72,114,6.719885,6.393907,8.567095,0.639391,0.713925,56824,63.137778,100
73,115,6.624444,6.222043,8.904722,0.622204,0.742060,59496,66.106667,100
74,116,6.479310,6.241308,7.827988,0.624131,0.652332,56540,62.822222,100
75,117,6.691528,6.176159,9.611948,0.617616,0.800996,59570,66.188889,100
76,118,6.580533,6.066206,9.495057,0.606621,0.791255,58003,64.447778,100
77,119,6.557778,6.200022,8.585062,0.620002,0.715422,58873,65.414444,100
78,120,6.641111,6.217675,9.040580,0.621768,0.753382,59355,65.950000,100
79,121,6.187778,5.824811,8.244588,0.582481,0.687049,55985,62.205556,100
80,122,6.711111,6.225956,9.460324,0.622596,0.788360,60087,66.763333,100
81,123,6.465556,6.125840,8.390608,0.612584,0.699217,59508,66.120000,100
82,124,6.710000,6.317438,8.934519,0.631744,0.744543,59456,66.062222,100
83,125,6.484444,6.269946,7.699938,0.626995,0.641662,59181,65.756667,100
84,126,6.635556,6.329149,8.371861,0.632915,0.697655,57221,63.578889,100
85,127,6.659599,6.326975,8.544471,0.632697,0.712039,56490,62.766667,100
86,128,6.828889,6.414719,9.175853,0.641472,0.764654,58861,65.401111,100
87,129,6.560000,6.116683,9.072132,0.611668,0.756011,57817,64.241111,100
88,130,6.492222,6.077096,8.844607,0.607710,0.737051,59674,66.304444,100
89,131,6.556667,6.197848,8.589970,0.619785,0.715831,59321,65.912222,100
90,132,6.763333,6.236553,9.748423,0.623655,0.812369,60268,66.964444,100
91,133,6.526118,6.393880,7.275468,0.639388,0.606289,56626,62.917778,100
92,134,6.457671,6.127177,8.330475,0.612718,0.694206,60043,66.714444,100
93,135,6.597778,6.259178,8.516508,0.625918,0.709709,56778,63.086667,100
94,136,6.355990,6.127091,7.653086,0.612709,0.637757,56448,62.720000,100
95,137,6.864955,6.399095,9.504829,0.639909,0.792069,59235,65.816667,100
96,138,6.582865,6.119902,9.206325,0.611990,0.767194,57704,64.115556,100
97,139,6.710000,6.382132,8.567917,0.638213,0.713993,59732,66.368889,100
98,140,6.642222,6.246198,8.886358,0.624620,0.740530,57414,63.793333,100
99,141,6.888889,6.333203,10.037776,0.633320,0.836481,59483,66.092222,100
100,142,6.691111,6.218126,9.371362,0.621813,0.780947,56134,62.371111,100
101,143,6.607104,6.289060,8.409357,0.628906,0.700780,60271,66.967778,100
102,144,6.581111,6.238090,8.524896,0.623809,0.710408,60295,66.994444,100
103,145,6.445272,5.976413,9.102139,0.597641,0.758512,57884,64.315556,100
104,146,6.388056,6.039790,8.361561,0.603979,0.696797,58275,64.750000,100
105,147,6.411111,6.021582,8.618445,0.602158,0.718204,55797,61.996667,100
106,148,6.723333,6.200553,9.685757,0.620055,0.807146,59189,65.765556,100
107,149,6.550267,6.235471,8.334110,0.623547,0.694509,58655,65.172222,100
108,150,6.654444,6.419060,7.988288,0.641906,0.665691,55942,62.157778,100
109,151,6.638889,6.199338,9.129675,0.619934,0.760806,55667,61.852222,100
110,152,6.625556,6.324373,8.332254,0.632437,0.694355,57199,63.554444,100
111,153,6.516667,6.183274,8.405892,0.618327,0.700491,60823,67.581111,100
112,154,6.439485,6.111223,8.299638,0.611122,0.691637,58813,65.347778,100
113,155,6.714444,6.358428,8.731873,0.635843,0.727656,56524,62.804444,100
114,156,6.960000,6.490404,9.621041,0.649040,0.801753,58002,64.446667,100
115,157,6.552636,6.108851,9.067415,0.610885,0.755618,58356,64.840000,100
116,158,6.688460,6.241226,9.222783,0.624123,0.768565,55597,61.774444,100
117,159,6.615556,6.169912,9.140871,0.616991,0.761739,58675,65.194444,100
118,160,6.598889,6.184202,8.948784,0.618420,0.745732,59566,66.184444,100
119,161,6.484444,6.258728,7.763504,0.625873,0.646959,56640,62.933333,100
120,162,6.713333,6.303308,9.036811,0.630331,0.753068,58402,64.891111,100
121,163,6.859630,6.314183,9.950495,0.631418,0.829208,57218,63.575556,100
122,164,6.588889,6.136185,9.154209,0.613619,0.762851,58806,65.340000,100
123,165,6.718889,6.379816,8.640300,0.637982,0.720025,55295,61.438889,100
124,166,6.631111,6.295630,8.532169,0.629563,0.711014,55992,62.213333,100
125,167,6.554873,6.062889,9.342781,0.606289,0.778565,59793,66.436667,100
126,168,6.502222,6.129375,8.615022,0.612938,0.717919,59467,66.074444,100
127,169,6.587778,6.126035,9.204321,0.612603,0.767027,56472,62.746667,100
128,170,6.475556,6.068024,8.784903,0.606802,0.732075,57429,63.810000,100
129,171,6.694576,6.343561,8.683660,0.634356,0.723638,60353,67.058889,100
130,172,6.657778,6.180732,9.361038,0.618073,0.780087,55615,61.794444,100
131,173,6.475827,6.145921,8.345292,0.614592,0.695441,59190,65.766667,100
132,174,6.553333,6.245371,8.298455,0.624537,0.691538,56215,62.461111,100
133,175,6.830467,6.345299,9.579748,0.634530,0.798312,58856,65.395556,100
134,176,6.606222,6.170111,9.077522,0.617011,0.756460,56090,62.322222,100
135,177,6.641111,6.354209,8.266887,0.635421,0.688907,56266,62.517778,100
136,178,6.748889,6.405230,8.696290,0.640523,0.724691,56739,63.043333,100
137,179,6.228889,5.937536,7.879887,0.593754,0.656657,55476,61.640000,100
138,180,6.650000,6.225392,9.056113,0.622539,0.754676,56882,63.202222,100
139,181,6.628889,6.111619,9.560087,0.611162,0.796674,56804,63.115556,100
140,182,6.705269,6.168677,9.745954,0.616868,0.812163,55759,61.954444,100
141,183,6.552222,6.192262,8.591997,0.619226,0.716000,60050,66.722222,100
142,184,6.510048,6.107920,8.788777,0.610792,0.732398,56747,63.052222,100
143,185,6.618889,6.186081,9.071466,0.618608,0.755956,59495,66.105556,100
144,186,6.321355,5.951295,8.418358,0.595130,0.701530,58750,65.277778,100
145,187,6.478889,6.114439,8.544105,0.611444,0.712009,56293,62.547778,100
146,188,6.668889,6.360634,8.415664,0.636063,0.701305,56106,62.340000,100
147,189,6.570000,6.187527,8.737348,0.618753,0.728112,57074,63.415556,100
148,190,6.668889,6.268380,8.938438,0.626838,0.744870,55972,62.191111,100
149,191,6.611032,6.251154,8.650341,0.625115,0.720862,59099,65.665556,100
150,192,6.686885,6.285042,8.963999,0.628504,0.747000,56324,62.582222,100
151,193,6.644444,6.179325,9.280122,0.617932,0.773344,59187,65.763333,100
152,194,6.626226,6.066629,9.797274,0.606663,0.816439,57673,64.081111,100
153,195,6.566641,6.106078,9.176494,0.610608,0.764708,56284,62.537778,100
154,196,6.410609,5.912253,9.234627,0.591225,0.769552,59040,65.600000,100
155,197,6.870000,6.401511,9.524772,0.640151,0.793731,56515,62.794444,100
156,198,6.312222,5.958422,8.317092,0.595842,0.693091,59589,66.210000,100
157,199,6.631288,6.169311,9.249156,0.616931,0.770763,57268,63.631111,100
158,200,6.483333,6.035996,9.018243,0.603600,0.751520,56682,62.980000,100
159,201,6.404444,6.184454,7.651056,0.618445,0.637588,59843,66.492222,100
160,202,6.525983,6.029964,9.336756,0.602996,0.778063,57035,63.372222,100
161,203,6.587612,6.047018,9.650980,0.604702,0.804248,55523,61.692222,100
162,204,6.687619,6.222057,9.325807,0.622206,0.777151,58737,65.263333,100
163,205,6.724444,6.263615,9.335812,0.626361,0.777984,56096,62.328889,100
164,206,6.634493,6.112658,9.591554,0.611266,0.799296,56286,62.540000,100
165,207,6.555556,6.179754,8.685099,0.617975,0.723758,55615,61.794444,100
166,208,6.697778,6.309713,8.896812,0.630971,0.741401,55875,62.083333,100
167,209,6.648889,6.263223,8.834327,0.626322,0.736194,59994,66.660000,100
168,210,6.680000,6.229043,9.235425,0.622904,0.769619,56135,62.372222,100
169,211,6.224444,6.036869,7.287371,0.603687,0.607281,56419,62.687778,100
170,212,6.558889,6.321997,7.901278,0.632200,0.658440,58855,65.394444,100
171,213,6.566667,6.196978,8.661571,0.619698,0.721798,56584,62.871111,100
172,214,6.587778,6.234957,8.587093,0.623496,0.715591,57307,63.674444,100
173,215,6.452222,6.058515,8.683233,0.605851,0.723603,59650,66.277778,100
174,216,6.733333,6.444979,8.367340,0.644498,0.697278,55965,62.183333,100
175,217,6.504444,6.035025,9.164490,0.603502,0.763708,59509,66.121111,100
176,218,6.736667,6.509818,8.022144,0.650982,0.668512,56293,62.547778,100
177,219,6.400159,5.944352,8.983065,0.594435,0.748589,59279,65.865556,100
178,220,6.572222,6.251179,8.391465,0.625118,0.699289,56502,62.780000,100
179,221,6.570891,6.223854,8.537435,0.622385,0.711453,55863,62.070000,100
180,222,6.614944,6.208810,8.916368,0.620881,0.743031,56273,62.525556,100
181,223,6.817778,6.504971,8.590350,0.650497,0.715862,55871,62.078889,100
182,224,6.535413,6.122749,8.873847,0.612275,0.739487,55968,62.186667,100
183,225,6.882926,6.425150,9.476993,0.642515,0.789749,55186,61.317778,100
184,226,6.468889,6.042193,8.886832,0.604219,0.740569,60341,67.045556,100
185,227,6.447778,6.160146,8.077691,0.616015,0.673141,60063,66.736667,100
186,228,6.698889,6.336225,8.753983,0.633623,0.729499,57581,63.978889,100
187,229,6.644444,6.166782,9.351200,0.616678,0.779267,59218,65.797778,100
188,230,6.581111,6.206219,8.705502,0.620622,0.725458,58913,65.458889,100
189,231,6.663333,6.391965,8.201088,0.639196,0.683424,55988,62.208889,100
190,232,6.531111,6.150507,8.687868,0.615051,0.723989,58520,65.022222,100
191,233,6.581111,6.216753,8.645805,0.621675,0.720484,59085,65.650000,100
192,234,6.451111,6.037998,8.792086,0.603800,0.732674,59010,65.566667,100
193,235,6.514444,6.151791,8.569478,0.615179,0.714123,56717,63.018889,100
194,236,6.517778,6.245979,8.057972,0.624598,0.671498,54420,60.466667,100
195,237,6.767778,6.360548,9.075410,0.636055,0.756284,59879,66.532222,100
196,238,6.420000,6.169380,7.840182,0.616938,0.653349,59042,65.602222,100
197,239,6.524444,6.235936,8.159328,0.623594,0.679944,59515,66.127778,100
198,240,6.623408,6.260878,8.677741,0.626088,0.723145,59459,66.065556,100
199,241,6.462222,6.134828,8.317456,0.613483,0.693121,56795,63.105556,100
