step,avg_utility_mean,avg_utility_ci,community_count_algorithmic_mean,community_count_algorithmic_ci,community_count_coalition_mean,community_count_coalition_ci,community_count_direct_mean,community_count_direct_ci,n_relocations_mean,n_relocations_ci,type_relocations_extremist_mean,type_relocations_extremist_ci,type_relocations_mainstream_mean,type_relocations_mainstream_ci,type_utility_extremist_mean,type_utility_extremist_ci,type_utility_mainstream_mean,type_utility_mainstream_ci,utility_algorithmic_mean,utility_algorithmic_ci,utility_coalition_mean,utility_coalition_ci,utility_direct_mean,utility_direct_ci
16,6.576445,0.020058,614.945000,5.454502,160.435000,4.912622,124.620000,2.367933,581.935000,6.901188,42.230000,4.318882,539.705000,4.908656,8.771096,0.075229,6.189154,0.019688,6.251390,0.024778,6.129279,0.035348,8.776084,0.052705
17,6.589967,0.018408,611.320000,5.172100,161.790000,4.843825,126.890000,2.213339,572.725000,6.558310,37.420000,4.421991,535.305000,4.825969,8.808541,0.068949,6.198453,0.018481,6.266924,0.023258,6.163047,0.036289,8.709651,0.050089
18,6.591747,0.019106,613.285000,5.349098,161.050000,5.020679,125.665000,2.311068,581.270000,6.272626,41.775000,4.283104,539.495000,4.769189,8.836058,0.075249,6.195692,0.018182,6.259426,0.025107,6.164123,0.035454,8.776274,0.046720
19,6.590028,0.020023,611.320000,5.190171,161.305000,4.865985,127.375000,2.232429,575.450000,6.967344,36.965000,4.329210,538.485000,4.974407,8.867355,0.074548,6.188147,0.018572,6.267170,0.026501,6.137150,0.038729,8.719519,0.050279
20,6.598637,0.017529,612.480000,5.226017,159.990000,4.948572,127.530000,2.189095,578.710000,6.477702,39.805000,4.438252,538.905000,4.663145,8.811768,0.070895,6.208084,0.017593,6.271993,0.023279,6.162770,0.035979,8.731246,0.047442
21,6.601296,0.018360,610.325000,5.681587,161.460000,5.187754,128.215000,2.328734,574.190000,6.817933,36.785000,4.489696,537.405000,4.685045,8.815852,0.074653,6.210492,0.018649,6.284454,0.022553,6.130113,0.037544,8.726743,0.047311
22,6.592575,0.018825,616.690000,5.262138,158.295000,5.030801,125.015000,2.116258,575.430000,6.889211,39.200000,4.406590,536.230000,4.772400,8.789873,0.072693,6.204816,0.018247,6.262437,0.024091,6.156339,0.041139,8.796818,0.049072
23,6.593447,0.018569,613.330000,5.057043,159.825000,4.616334,126.845000,2.335531,576.835000,6.432697,36.880000,4.370200,539.955000,4.668166,8.857244,0.075722,6.193953,0.017324,6.274414,0.024257,6.141974,0.037798,8.726935,0.051541
24,6.590206,0.019016,618.805000,5.322603,155.140000,4.766315,126.055000,2.319111,575.290000,6.152103,37.715000,4.335226,537.575000,4.377899,8.786014,0.077060,6.202711,0.018617,6.262753,0.023501,6.152765,0.043295,8.763738,0.052067
25,6.586121,0.019569,609.390000,5.061616,162.855000,4.718718,127.755000,2.164289,572.845000,6.235484,37.020000,4.452740,535.825000,4.520624,8.807708,0.077054,6.194076,0.019587,6.265725,0.024592,6.124542,0.039262,8.715654,0.051646
26,6.586866,0.020076,609.600000,5.595017,164.015000,5.219207,126.385000,2.193050,578.465000,6.773383,38.760000,4.439699,539.705000,4.854955,8.825355,0.077934,6.191838,0.018192,6.254599,0.025573,6.161741,0.041358,8.773033,0.048834
27,6.594850,0.020181,613.480000,5.399683,158.965000,5.096594,127.555000,2.495551,572.320000,6.346744,38.105000,4.490933,534.215000,4.342667,8.805153,0.081302,6.204796,0.018937,6.269591,0.025605,6.149449,0.041133,8.739205,0.052637
28,6.608733,0.019661,614.300000,5.309117,159.590000,4.859236,126.110000,2.299114,574.535000,6.458769,38.330000,4.297989,536.205000,4.740838,8.872337,0.077009,6.209274,0.018830,6.282924,0.025330,6.167903,0.036754,8.770741,0.049783
29,6.601395,0.021142,612.100000,5.153596,161.685000,4.698263,126.215000,2.066337,574.960000,6.564222,39.310000,4.516351,535.650000,4.725593,8.809478,0.077096,6.211733,0.019819,6.259315,0.025621,6.214939,0.041867,8.753026,0.043082
30,6.598510,0.019472,613.205000,5.391585,160.025000,4.936003,126.770000,2.036783,573.850000,6.536651,37.625000,4.409030,536.225000,4.647301,8.861929,0.079992,6.199084,0.017858,6.269405,0.024881,6.173421,0.039513,8.734945,0.046134
31,6.591529,0.018429,615.710000,5.204950,157.910000,4.842382,126.380000,2.081588,576.265000,6.675902,36.140000,4.345071,540.125000,4.652750,8.855125,0.065343,6.192071,0.018707,6.263532,0.024277,6.149949,0.036271,8.753569,0.045970
32,6.579731,0.017917,616.075000,5.017298,157.220000,4.413750,126.705000,2.186620,581.555000,6.255630,37.645000,4.362426,543.910000,4.839012,8.895243,0.072915,6.171111,0.018664,6.260745,0.024130,6.118699,0.034942,8.726294,0.045443
33,6.583777,0.021155,616.655000,4.874000,158.430000,4.394559,124.915000,2.098179,578.145000,7.041243,38.705000,4.364459,539.440000,5.074906,8.785227,0.071570,6.195285,0.020441,6.254392,0.026406,6.140348,0.037655,8.786500,0.045518
34,6.591829,0.018493,617.885000,4.988652,156.855000,4.709832,125.260000,2.071067,573.785000,6.502082,37.345000,4.259130,536.440000,4.859542,8.818477,0.072566,6.198891,0.018137,6.260330,0.023390,6.178857,0.041182,8.759998,0.047078
35,6.601514,0.019622,614.745000,4.978810,159.635000,4.767574,125.620000,1.934001,575.705000,6.780318,38.060000,4.417979,537.645000,4.551722,8.842655,0.072595,6.206018,0.018039,6.279983,0.025053,6.147611,0.040155,8.761458,0.044451
36,6.585743,0.019612,613.270000,5.211994,159.585000,4.910041,127.145000,2.116209,577.330000,6.554500,40.135000,4.318278,537.195000,5.346649,8.754823,0.082122,6.202964,0.020483,6.262789,0.025187,6.133258,0.041533,8.727969,0.045675
37,6.571755,0.019589,612.065000,5.481807,160.055000,5.083753,127.880000,2.115760,578.200000,6.817064,39.655000,4.326227,538.545000,4.737345,8.756784,0.079740,6.186162,0.018128,6.248210,0.024618,6.113641,0.040943,8.715575,0.045260
38,6.598489,0.019443,614.450000,5.345242,159.340000,4.935573,126.210000,2.184181,574.600000,6.664782,37.440000,4.419836,537.160000,4.997685,8.813538,0.067769,6.207598,0.019295,6.273355,0.023799,6.152268,0.038063,8.770521,0.052360
39,6.602677,0.018883,612.405000,5.353079,160.505000,4.851121,127.090000,2.411860,577.180000,6.737590,38.375000,4.292064,538.805000,4.827059,8.846175,0.070624,6.206765,0.017822,6.277194,0.024382,6.167363,0.034404,8.744296,0.048378
40,6.587683,0.020727,611.980000,5.221546,159.650000,4.930296,128.370000,2.163522,579.715000,6.687775,39.450000,4.363817,540.265000,4.983296,8.794121,0.078045,6.198311,0.019733,6.265374,0.026587,6.135571,0.037117,8.707833,0.047426
41,6.593375,0.019672,613.375000,5.178416,159.450000,4.860975,127.175000,2.040463,576.555000,6.367059,36.040000,4.385794,540.515000,4.609880,8.848276,0.073346,6.195451,0.018429,6.263625,0.024513,6.153523,0.039861,8.753620,0.045588
42,6.589327,0.018359,613.740000,5.482796,159.140000,4.857385,127.120000,2.191459,579.335000,5.892598,40.215000,4.296457,539.120000,4.877147,8.778490,0.075972,6.203004,0.019381,6.264397,0.023982,6.138436,0.036594,8.741508,0.048242
43,6.586016,0.019737,615.730000,5.254361,158.260000,4.955925,126.010000,2.274515,575.355000,6.402302,36.470000,4.394722,538.885000,5.023032,8.778173,0.078553,6.199165,0.019729,6.255224,0.024636,6.152322,0.039902,8.776622,0.048046
44,6.591685,0.021235,617.015000,5.125735,157.185000,4.661789,125.800000,2.098741,582.475000,6.827886,40.505000,4.321927,541.970000,4.709207,8.844391,0.078858,6.194149,0.019868,6.263951,0.028100,6.143744,0.039690,8.759574,0.045174
45,6.590384,0.020019,612.875000,4.915929,160.035000,4.568010,127.090000,2.294634,576.940000,6.547612,37.640000,4.303329,539.300000,4.918207,8.861351,0.076523,6.189625,0.019487,6.272650,0.025479,6.109055,0.041390,8.734212,0.048757
46,6.589820,0.017476,614.245000,5.452843,159.985000,5.062201,125.770000,2.303766,580.470000,6.128702,39.250000,4.356534,541.220000,4.269623,8.822498,0.073546,6.195818,0.018239,6.262525,0.023146,6.151305,0.038844,8.779426,0.049361
47,6.586004,0.017957,612.080000,5.524503,162.095000,4.951333,125.825000,2.256854,576.690000,6.430680,36.375000,4.335316,540.315000,4.444161,8.834680,0.077984,6.189179,0.017739,6.265141,0.024018,6.141523,0.038048,8.746795,0.050010
48,6.588649,0.018708,619.050000,5.000684,155.235000,4.889785,125.715000,2.078099,576.165000,6.451949,38.480000,4.345246,537.685000,4.443683,8.818725,0.081370,6.195106,0.017852,6.267728,0.023314,6.134680,0.040266,8.758235,0.047781
49,6.568478,0.020804,611.920000,5.149762,161.365000,5.045216,126.715000,2.209130,576.995000,6.603332,35.275000,4.385268,541.720000,4.578327,8.769462,0.078319,6.180069,0.018999,6.250112,0.026809,6.094838,0.038055,8.741938,0.050542
50,6.597279,0.018387,613.380000,5.343216,159.095000,4.795359,127.525000,2.364154,576.205000,6.506110,39.720000,4.278566,536.485000,4.676794,8.784496,0.078217,6.211300,0.018090,6.274494,0.024683,6.152530,0.036622,8.730803,0.049926
51,6.593103,0.017927,608.395000,5.477206,165.980000,5.130243,125.625000,2.215590,575.385000,6.676469,38.370000,4.228464,537.015000,5.178026,8.844918,0.069840,6.195724,0.018197,6.267497,0.022997,6.141928,0.038449,8.783529,0.045946
52,6.570448,0.021558,607.540000,5.754576,165.565000,5.187749,126.895000,2.210048,578.470000,6.941099,39.955000,4.404449,538.515000,5.088493,8.768948,0.084982,6.182478,0.019333,6.247776,0.026727,6.120552,0.037560,8.722276,0.046957
53,6.583045,0.018755,608.475000,5.916394,163.805000,5.479863,127.720000,2.154798,576.155000,6.930121,37.955000,4.421466,538.200000,5.284517,8.788557,0.072259,6.193837,0.018866,6.242596,0.024581,6.180945,0.038793,8.724869,0.043179
54,6.583328,0.018732,616.235000,4.895940,159.235000,4.481285,124.530000,1.993492,574.565000,6.615440,39.285000,4.303045,535.280000,4.689618,8.779247,0.075092,6.195813,0.017461,6.256192,0.023559,6.133385,0.037466,8.793914,0.047681
55,6.586642,0.020036,612.615000,5.174897,158.850000,4.752986,128.535000,2.145898,574.065000,7.318683,37.975000,4.357967,536.090000,5.348084,8.806907,0.071433,6.194830,0.019787,6.266373,0.026240,6.146024,0.036882,8.680591,0.046120
56,6.580247,0.019397,613.895000,5.055178,157.700000,4.651257,128.405000,2.097595,577.160000,6.687256,36.290000,4.265629,540.870000,4.909157,8.810261,0.075318,6.186715,0.018695,6.248971,0.024871,6.140758,0.038090,8.716936,0.045051
57,6.590286,0.017815,616.470000,4.862487,156.915000,4.257479,126.615000,2.242792,576.960000,6.703221,39.440000,4.421059,537.520000,4.869926,8.773069,0.075309,6.205089,0.016851,6.268657,0.022459,6.120922,0.037314,8.771188,0.050460
58,6.601963,0.018340,613.375000,5.019442,158.695000,4.772936,127.930000,2.162728,574.100000,6.404142,40.165000,4.241534,533.935000,4.492452,8.814746,0.069253,6.211472,0.016914,6.282472,0.023979,6.155548,0.036065,8.716780,0.049821
59,6.598187,0.019937,612.490000,5.159398,159.450000,4.546138,128.060000,2.278782,576.350000,6.961162,37.940000,4.264114,538.410000,4.926799,8.852047,0.075091,6.200447,0.020561,6.269603,0.026763,6.164532,0.034624,8.726773,0.048952
60,6.590901,0.019272,613.655000,5.295676,159.565000,4.722709,126.780000,2.160569,579.420000,6.472153,38.030000,4.294817,541.390000,4.680298,8.836329,0.072040,6.194649,0.018316,6.261516,0.024712,6.157270,0.038482,8.748204,0.051057
61,6.580156,0.018403,615.075000,5.430484,157.955000,4.952984,126.970000,2.316476,580.815000,6.506181,39.765000,4.392878,541.050000,4.552270,8.762221,0.073986,6.195086,0.017526,6.269916,0.022926,6.089964,0.036770,8.739697,0.050616
62,6.591908,0.019666,613.065000,5.032380,161.865000,4.649029,125.070000,1.993860,577.415000,6.562538,38.715000,4.371146,538.700000,4.779238,8.826405,0.074517,6.197585,0.018859,6.270340,0.023569,6.140529,0.039770,8.767081,0.049259
63,6.589751,0.019018,613.345000,5.179780,159.985000,5.049601,126.670000,2.061906,573.735000,6.485220,32.215000,4.402664,541.520000,4.731578,8.845174,0.070294,6.191735,0.018383,6.263826,0.023992,6.163182,0.037382,8.733123,0.048629
64,6.591420,0.019924,608.985000,5.596664,164.015000,5.022461,127.000000,2.220749,575.680000,6.477227,38.975000,4.375936,536.705000,4.698761,8.793575,0.077793,6.202805,0.019202,6.267376,0.025211,6.151575,0.039702,8.739525,0.049337
65,6.587344,0.019309,611.240000,6.026749,160.480000,5.440855,128.280000,2.386432,578.160000,6.577334,39.275000,4.284152,538.885000,4.999476,8.812474,0.069921,6.194673,0.021559,6.254606,0.025280,6.176600,0.041414,8.717108,0.049744
66,6.591819,0.020212,610.320000,5.491477,162.055000,5.068541,127.625000,2.120266,577.115000,6.535550,42.735000,4.332244,534.380000,5.107740,8.783758,0.077687,6.205006,0.019683,6.268863,0.024955,6.134304,0.041435,8.733298,0.046084
67,6.600146,0.019987,616.695000,4.999090,155.280000,4.806790,128.025000,2.385472,574.420000,6.634290,37.150000,4.337838,537.270000,4.809812,8.834067,0.074446,6.205925,0.019486,6.270127,0.025253,6.174817,0.037340,8.731144,0.047561
68,6.609876,0.017982,614.735000,5.089432,158.975000,4.496990,126.290000,2.188728,578.695000,6.252320,41.410000,4.277280,537.285000,4.620972,8.855761,0.071423,6.213543,0.018008,6.286025,0.022825,6.159674,0.038552,8.770229,0.048458
69,6.593105,0.019721,613.550000,5.050925,159.495000,4.698765,126.955000,2.236484,573.215000,6.470475,36.100000,4.385908,537.115000,4.852258,8.856940,0.072978,6.193605,0.020043,6.272464,0.024382,6.136368,0.041309,8.743723,0.044944
70,6.605411,0.018660,612.680000,5.132948,159.405000,4.853152,127.915000,2.322712,570.390000,6.749413,35.225000,4.357834,535.165000,4.672227,8.872500,0.071571,6.205336,0.018794,6.279321,0.024812,6.175543,0.039499,8.722476,0.048927
71,6.598312,0.020243,612.265000,5.438770,161.260000,5.357390,126.475000,2.237029,575.290000,7.055639,38.015000,4.466322,537.275000,4.927362,8.789656,0.078238,6.211604,0.019065,6.265750,0.025263,6.177094,0.038596,8.768813,0.045694
72,6.594598,0.018364,608.105000,5.650198,165.000000,5.270598,126.895000,2.233335,571.630000,6.436380,36.540000,4.448161,535.090000,4.789490,8.795406,0.080198,6.206220,0.017942,6.260426,0.023523,6.190518,0.037402,8.739886,0.050877
73,6.583668,0.018810,609.870000,5.829574,162.075000,5.380163,128.055000,2.265168,578.240000,6.442494,40.565000,4.392671,537.675000,4.646958,8.826877,0.074973,6.187808,0.018567,6.253911,0.023575,6.151619,0.040043,8.715866,0.047526
74,6.596481,0.019655,609.985000,5.126865,163.825000,4.899299,126.190000,2.178287,573.990000,6.658233,37.905000,4.339392,536.085000,4.730881,8.812057,0.076177,6.205497,0.018827,6.272302,0.023696,6.132011,0.039725,8.774121,0.043417
75,6.593512,0.018653,613.210000,5.353737,157.840000,5.065898,128.950000,2.122373,574.315000,6.592068,37.630000,4.354507,536.685000,4.769424,8.798654,0.068671,6.204370,0.018616,6.265203,0.024159,6.160579,0.039515,8.701542,0.045766
76,6.594515,0.020912,613.465000,5.699599,158.980000,5.080558,127.555000,2.235033,575.145000,6.711418,38.105000,4.428448,537.040000,5.249180,8.866267,0.078729,6.193618,0.020496,6.267353,0.027649,6.138576,0.040173,8.760203,0.046208
77,6.583234,0.018973,614.465000,5.284916,159.465000,4.850999,126.070000,2.322410,576.705000,6.147083,35.130000,4.436069,541.575000,4.365115,8.784504,0.081946,6.194774,0.017719,6.251566,0.025044,6.143591,0.038961,8.788122,0.047052
78,6.594808,0.019221,614.820000,5.671892,157.825000,5.201626,127.355000,2.285391,574.465000,6.558442,36.770000,4.461116,537.695000,4.813453,8.835094,0.070373,6.199464,0.018897,6.264504,0.024430,6.172987,0.043407,8.723103,0.050888
79,6.582913,0.020091,609.755000,5.254357,161.910000,4.857507,128.335000,2.152966,577.060000,6.037972,37.525000,4.508620,539.535000,4.605081,8.840945,0.072297,6.184437,0.019743,6.263012,0.026251,6.113034,0.039173,8.713876,0.047439
80,6.582449,0.019391,609.995000,6.164671,164.500000,5.485660,125.505000,2.289446,579.415000,6.660020,38.735000,4.346635,540.680000,4.565820,8.809332,0.073203,6.189470,0.018047,6.250369,0.023414,6.137995,0.038869,8.800232,0.048240
81,6.589372,0.020902,615.320000,5.114939,158.460000,4.676110,126.220000,2.209295,572.735000,6.480769,38.100000,4.282328,534.635000,4.924565,8.824639,0.068365,6.194914,0.020602,6.268916,0.026428,6.127598,0.040933,8.749162,0.048456
82,6.585305,0.019875,615.845000,5.596485,157.445000,5.110029,126.710000,2.345614,577.235000,6.125599,37.700000,4.331475,539.535000,4.676462,8.797370,0.080917,6.194940,0.018540,6.264822,0.025121,6.132075,0.038455,8.747138,0.052307
83,6.582734,0.018704,610.960000,5.377882,161.725000,5.075140,127.315000,2.275006,576.005000,6.165736,34.290000,4.509789,541.715000,4.582462,8.807364,0.072127,6.190153,0.019255,6.257465,0.024013,6.125325,0.039382,8.739977,0.050063
84,6.571846,0.021343,611.865000,5.341483,160.815000,4.880718,127.320000,2.414003,580.290000,6.914874,41.370000,4.378315,538.920000,5.013707,8.750942,0.079761,6.187299,0.019611,6.245991,0.026593,6.117875,0.038727,8.746853,0.049986
85,6.589357,0.019071,616.355000,5.095525,158.765000,4.751203,124.880000,2.293682,577.015000,6.663399,40.170000,4.299516,536.845000,4.751206,8.760742,0.075988,6.206172,0.018572,6.262058,0.025082,6.137376,0.036583,8.810933,0.050892
86,6.598063,0.018222,612.755000,5.216359,161.280000,5.103404,125.965000,2.041832,573.325000,5.767177,36.990000,4.290254,536.335000,4.403287,8.803957,0.069388,6.208787,0.018672,6.285594,0.024542,6.118163,0.036709,8.746229,0.045169
87,6.588814,0.020074,612.665000,5.469736,161.220000,4.955300,126.115000,2.157216,575.850000,6.534111,39.750000,4.438558,536.100000,4.599798,8.808767,0.075044,6.197058,0.019670,6.257993,0.025878,6.162552,0.035989,8.755327,0.045416
88,6.600673,0.021931,610.990000,5.127778,162.310000,5.018211,126.700000,2.157432,571.430000,6.619056,36.405000,4.403831,535.025000,5.011976,8.836215,0.080286,6.206166,0.020334,6.274572,0.028224,6.167712,0.040041,8.744721,0.047226
89,6.580065,0.019214,609.230000,4.944918,162.565000,4.654298,128.205000,2.157132,573.810000,6.946388,38.230000,4.493969,535.580000,4.997220,8.756797,0.079284,6.195936,0.018728,6.258793,0.025180,6.116325,0.036732,8.711885,0.042770
90,6.576345,0.019706,610.540000,4.874401,161.885000,4.655596,127.575000,2.106107,577.080000,6.383254,37.665000,4.459960,539.415000,4.610368,8.791559,0.081256,6.185424,0.018748,6.241429,0.025712,6.147639,0.035576,8.735677,0.047387
91,6.593392,0.018684,613.930000,5.132661,159.615000,4.938198,126.455000,2.270004,575.115000,6.657496,36.760000,4.399909,538.355000,4.357268,8.821946,0.074537,6.200118,0.017907,6.275630,0.023809,6.123870,0.034345,8.759285,0.049137
92,6.593476,0.020983,613.155000,4.768888,159.540000,4.418704,127.305000,2.298585,572.335000,6.207188,37.075000,4.308953,535.260000,4.865172,8.805509,0.077796,6.203117,0.018323,6.267949,0.026078,6.157543,0.041909,8.731820,0.048094
93,6.593051,0.018556,609.765000,5.760194,163.060000,5.117899,127.175000,2.265562,571.300000,6.225986,34.820000,4.452259,536.480000,4.445147,8.874468,0.080530,6.190448,0.017325,6.268982,0.023932,6.143071,0.036076,8.741152,0.046480
94,6.599675,0.019605,608.990000,5.451808,162.870000,4.969910,128.140000,2.243281,576.625000,6.774958,38.715000,4.434438,537.910000,4.863643,8.867595,0.075971,6.199454,0.017528,6.272458,0.024601,6.176044,0.040944,8.714094,0.046981
95,6.594774,0.017790,607.725000,5.469377,164.100000,5.260993,128.175000,2.133472,574.970000,6.422442,36.700000,4.376037,538.270000,4.764466,8.829186,0.070003,6.200466,0.018002,6.266661,0.023680,6.158732,0.038645,8.717576,0.046506
96,6.579148,0.020369,611.590000,5.149121,162.015000,4.925414,126.395000,2.324628,577.760000,6.499311,37.495000,4.419472,540.265000,4.901841,8.831044,0.075785,6.181755,0.020943,6.245043,0.025731,6.141396,0.037412,8.774512,0.050365
97,6.584716,0.018452,611.110000,5.751790,161.525000,5.072458,127.365000,2.198566,574.430000,6.530251,36.340000,4.426727,538.090000,4.663633,8.818789,0.077916,6.190468,0.017553,6.258339,0.023928,6.146054,0.041664,8.726548,0.046972
98,6.597090,0.019409,608.810000,5.647755,163.325000,5.251774,127.865000,2.251898,572.410000,5.855608,34.650000,4.427344,537.760000,4.772472,8.874395,0.071341,6.195213,0.019468,6.277972,0.026455,6.130020,0.038328,8.721781,0.049426
99,6.592971,0.018387,613.170000,5.176005,160.250000,4.898045,126.580000,2.265005,580.150000,7.233779,40.500000,4.406305,539.650000,4.760312,8.840769,0.072950,6.196301,0.017299,6.258921,0.024035,6.157646,0.038253,8.771390,0.048018
100,6.579883,0.020579,612.100000,5.683813,162.705000,5.454300,125.195000,2.267915,573.860000,6.357582,36.870000,4.356458,536.990000,4.528679,8.771419,0.079816,6.193142,0.019598,6.243724,0.026497,6.166528,0.040047,8.782610,0.047691
