step,avg_utility_mean,avg_utility_ci,community_count_algorithmic_mean,community_count_algorithmic_ci,community_count_coalition_mean,community_count_coalition_ci,community_count_direct_mean,community_count_direct_ci,n_relocations_mean,n_relocations_ci,type_relocations_extremist_mean,type_relocations_extremist_ci,type_relocations_mainstream_mean,type_relocations_mainstream_ci,type_utility_extremist_mean,type_utility_extremist_ci,type_utility_mainstream_mean,type_utility_mainstream_ci,utility_algorithmic_mean,utility_algorithmic_ci,utility_coalition_mean,utility_coalition_ci,utility_direct_mean,utility_direct_ci
11,6.461146,0.018453,637.635000,4.221333,161.250000,3.833474,101.115000,2.096356,615.510000,5.094409,18.015000,2.388830,597.495000,4.253515,10.290939,0.084566,6.035613,0.018081,6.222209,0.022995,6.267906,0.039968,8.352742,0.064131
12,6.451499,0.017381,639.460000,4.701985,160.015000,4.023539,100.525000,2.262940,616.580000,5.168228,20.400000,2.288265,596.180000,4.514713,10.169731,0.079171,6.038362,0.017802,6.208300,0.021111,6.269242,0.038133,8.382847,0.066857
13,6.464930,0.018704,638.175000,3.897787,162.365000,3.683401,99.460000,2.130140,609.965000,5.435839,16.505000,2.252854,593.460000,4.900312,10.247522,0.071544,6.044642,0.019723,6.219010,0.023874,6.274629,0.037243,8.428312,0.064160
14,6.448119,0.017323,634.920000,3.804246,164.530000,3.451940,100.550000,2.079045,616.615000,5.778191,19.205000,2.379349,597.410000,4.934414,10.272131,0.075337,6.023229,0.018175,6.211523,0.021448,6.226522,0.034669,8.364666,0.060249
15,6.434209,0.018609,636.880000,4.233261,162.345000,3.861092,100.775000,2.105098,617.815000,5.456304,19.905000,2.342649,597.910000,4.776938,10.184357,0.076841,6.017526,0.019228,6.182581,0.022983,6.259412,0.037538,8.378078,0.063381
16,6.463030,0.017816,637.140000,4.026694,160.865000,3.443619,101.995000,2.194538,611.480000,5.201877,17.905000,2.355920,593.575000,4.514150,10.247377,0.074239,6.042547,0.018056,6.217705,0.020926,6.279511,0.036874,8.354153,0.064683
17,6.434094,0.017346,635.855000,4.139184,161.875000,3.752118,102.270000,2.296422,618.225000,5.258689,19.565000,2.391863,598.660000,4.853278,10.234103,0.076801,6.011871,0.018497,6.188127,0.021452,6.225362,0.036679,8.375177,0.067136
18,6.454233,0.016854,636.905000,4.279884,163.165000,4.219311,99.930000,1.953810,617.060000,5.058046,20.030000,2.353473,597.030000,4.408427,10.261293,0.083493,6.031226,0.017052,6.207459,0.019624,6.249528,0.038921,8.427812,0.060586
19,6.456605,0.018440,634.180000,4.188498,163.570000,3.748684,102.250000,2.004686,614.225000,4.880132,17.755000,2.350132,596.470000,4.526630,10.249500,0.075738,6.035172,0.019071,6.214258,0.023747,6.260441,0.040280,8.341013,0.058760
20,6.457884,0.016515,635.755000,3.806278,164.540000,3.546769,99.705000,1.900788,615.835000,4.996648,18.130000,2.381580,597.705000,4.222719,10.277055,0.087216,6.033532,0.016492,6.205345,0.020473,6.258774,0.037092,8.460118,0.060257
21,6.447271,0.017690,636.025000,4.323947,161.570000,3.777770,102.405000,2.080268,614.980000,5.118961,19.815000,2.273627,595.165000,4.672847,10.166799,0.073972,6.033990,0.019228,6.202872,0.021780,6.243590,0.037246,8.363517,0.066956
22,6.476840,0.019566,641.065000,3.845348,157.735000,3.381558,101.200000,2.040821,608.735000,5.674899,15.985000,2.384381,592.750000,5.156531,10.276623,0.079009,6.054642,0.020344,6.227482,0.023619,6.285406,0.039629,8.415806,0.058673
23,6.454878,0.016480,637.815000,4.393276,160.370000,3.722738,101.815000,1.944231,613.755000,5.216803,19.590000,2.302738,594.165000,4.672909,10.232419,0.074468,6.035152,0.017702,6.206003,0.020756,6.262077,0.037386,8.379892,0.063137
24,6.459744,0.018544,636.790000,4.272570,161.285000,3.829156,101.925000,2.071379,615.440000,5.325720,18.320000,2.420791,597.120000,4.597837,10.256657,0.082310,6.037864,0.018678,6.211736,0.024291,6.267381,0.040442,8.397988,0.065123
25,6.458909,0.019915,635.095000,4.233376,163.875000,3.904282,101.030000,1.901454,612.070000,4.986704,17.235000,2.359865,594.835000,4.426582,10.217533,0.084904,6.041284,0.020123,6.208241,0.024129,6.267385,0.041521,8.415784,0.057409
26,6.448009,0.019459,634.975000,4.015782,164.990000,3.643003,100.035000,1.936137,616.610000,5.507765,20.935000,2.323099,595.675000,4.946152,10.154990,0.077978,6.036122,0.020252,6.195174,0.023787,6.252005,0.039064,8.454734,0.066437
27,6.464227,0.018292,634.725000,4.514909,164.285000,4.269673,100.990000,2.080263,612.205000,5.317788,18.025000,2.369925,594.180000,5.038948,10.265687,0.078380,6.041842,0.019306,6.219414,0.023177,6.252422,0.041155,8.431316,0.068256
28,6.458111,0.019085,632.005000,4.232689,166.755000,3.764922,101.240000,2.072558,612.970000,5.698211,20.105000,2.328258,592.865000,5.142452,10.221146,0.077379,6.039995,0.018872,6.214521,0.022707,6.233847,0.044651,8.424960,0.062697
29,6.451979,0.017278,633.690000,4.150920,164.130000,3.888958,102.180000,2.121828,608.255000,5.105670,17.275000,2.347232,590.980000,4.528785,10.221332,0.073387,6.033162,0.017308,6.202024,0.021330,6.252671,0.039277,8.391896,0.059001
30,6.454180,0.015671,632.705000,4.334233,165.300000,3.694517,101.995000,2.140521,610.645000,4.460644,15.865000,2.318674,594.780000,3.749087,10.235242,0.077925,6.034062,0.016161,6.193990,0.019761,6.277628,0.039672,8.419521,0.063348
31,6.452681,0.017479,633.500000,4.174539,164.500000,3.873930,102.000000,1.925169,613.605000,5.282633,18.755000,2.320955,594.850000,4.819275,10.199027,0.078494,6.036420,0.017699,6.197869,0.022371,6.249154,0.035387,8.426600,0.063809
32,6.442229,0.018017,635.415000,4.178289,163.680000,3.954804,100.905000,1.979630,617.975000,5.562219,18.130000,2.286042,599.845000,4.929089,10.218703,0.076200,6.022621,0.018629,6.172750,0.021914,6.272359,0.042360,8.480205,0.064056
33,6.467723,0.018172,632.500000,4.591922,164.860000,4.185393,102.640000,2.167566,610.750000,5.037205,18.100000,2.314812,592.650000,4.270427,10.260891,0.077652,6.046260,0.018557,6.215148,0.022697,6.279479,0.043458,8.407312,0.066514
34,6.459868,0.018306,636.440000,4.585162,161.955000,4.267387,101.605000,2.178841,614.820000,5.163302,18.735000,2.359477,596.085000,4.629412,10.239966,0.071438,6.039857,0.018937,6.202541,0.022879,6.265983,0.043419,8.453098,0.066342
35,6.441876,0.018662,637.240000,4.046760,161.315000,3.659857,101.445000,2.042414,615.215000,5.886085,18.305000,2.311608,596.910000,5.348283,10.228387,0.084514,6.021153,0.019068,6.188337,0.021539,6.229130,0.042748,8.430434,0.066459
36,6.455096,0.016599,638.030000,4.384695,160.020000,3.817558,101.950000,1.899109,614.630000,5.312976,19.000000,2.395992,595.630000,4.576875,10.195613,0.081909,6.039483,0.017267,6.201347,0.021078,6.248122,0.040715,8.427759,0.059505
37,6.469109,0.017318,636.065000,4.519058,161.550000,4.089409,102.385000,2.000538,608.495000,5.101282,16.285000,2.273682,592.210000,4.545838,10.265739,0.080293,6.047262,0.017312,6.225527,0.021506,6.235018,0.040950,8.422650,0.063827
38,6.464520,0.017610,634.655000,4.443901,162.820000,4.237618,102.525000,2.129374,612.985000,5.099985,19.015000,2.352881,593.970000,4.428699,10.248650,0.082541,6.044062,0.016869,6.219419,0.021309,6.235639,0.043827,8.432845,0.064921
39,6.473619,0.017543,633.640000,4.210432,161.215000,3.946158,105.145000,2.086351,610.900000,4.930947,18.660000,2.332319,592.240000,4.326598,10.322337,0.071798,6.045984,0.017975,6.220900,0.021730,6.278696,0.039342,8.347765,0.060045
40,6.463587,0.018986,633.545000,4.505704,163.320000,4.015814,103.135000,1.942820,616.320000,5.333184,17.830000,2.408052,598.490000,4.729375,10.299904,0.085921,6.037329,0.019480,6.202421,0.024076,6.265420,0.046386,8.441478,0.059034
41,6.477237,0.017692,632.125000,3.888626,165.150000,3.672184,102.725000,2.033427,607.420000,5.337935,15.780000,2.320691,591.640000,4.769534,10.284104,0.081079,6.054252,0.017286,6.221558,0.022142,6.274721,0.042249,8.440662,0.066976
42,6.447894,0.018909,632.860000,4.391055,166.225000,4.146500,100.915000,2.064183,609.410000,5.483675,17.885000,2.379060,591.525000,4.930613,10.164701,0.081361,6.034915,0.019840,6.189744,0.023236,6.224713,0.039373,8.497917,0.065787
43,6.433232,0.019158,632.740000,4.488522,164.965000,4.017198,102.295000,2.306868,617.255000,5.111791,18.160000,2.368417,599.095000,4.742045,10.186038,0.081878,6.016254,0.019986,6.181403,0.024038,6.204842,0.042181,8.441775,0.068148
44,6.466045,0.020534,632.670000,3.767577,165.190000,3.472612,102.140000,1.908958,612.905000,5.382650,18.550000,2.303851,594.355000,4.962750,10.201400,0.081555,6.051005,0.021178,6.208570,0.025934,6.253328,0.039947,8.457138,0.059601
45,6.449382,0.017809,636.245000,4.011190,162.285000,3.725280,101.470000,1.878626,611.590000,5.234326,16.635000,2.370158,594.955000,4.346209,10.204150,0.081649,6.032185,0.018573,6.199268,0.021564,6.206784,0.039355,8.466203,0.062954
46,6.466322,0.016334,637.255000,3.997197,160.765000,3.577824,101.980000,2.030387,610.860000,5.266165,18.520000,2.296727,592.340000,4.890406,10.221649,0.080859,6.049063,0.017324,6.222131,0.020154,6.220497,0.041182,8.442812,0.066697
47,6.447480,0.017799,637.740000,4.242455,161.775000,3.891492,100.485000,2.028010,612.915000,5.515715,19.180000,2.465356,593.735000,4.810028,10.166634,0.080325,6.034240,0.018234,6.187715,0.022410,6.237481,0.036561,8.500718,0.063779
48,6.457081,0.018370,633.320000,4.115150,164.910000,3.726959,101.770000,1.983191,613.915000,5.126230,20.350000,2.311505,593.565000,4.595317,10.182010,0.081945,6.043200,0.018734,6.211812,0.022126,6.210646,0.041518,8.447316,0.065487
49,6.454769,0.019217,632.795000,4.689950,165.070000,4.272975,102.135000,1.989022,613.085000,5.289770,18.965000,2.310320,594.120000,4.755682,10.209102,0.084097,6.037621,0.019441,6.199653,0.023365,6.225863,0.041932,8.476439,0.067217
50,6.458622,0.018183,631.790000,4.268525,165.955000,3.713210,102.255000,1.986706,613.810000,5.308543,19.210000,2.375829,594.600000,4.513286,10.178606,0.085111,6.045290,0.018259,6.212488,0.023430,6.205605,0.038833,8.462191,0.068506
51,6.462443,0.017806,631.190000,4.021377,166.385000,3.570714,102.425000,1.965382,610.885000,5.234640,17.765000,2.381404,593.120000,4.509596,10.255130,0.084961,6.041034,0.018046,6.213417,0.022075,6.213383,0.039035,8.455434,0.062062
52,6.440715,0.018224,631.170000,4.396044,166.070000,4.186095,102.760000,2.036856,614.310000,5.273169,17.670000,2.384974,596.640000,4.651735,10.171371,0.084028,6.026197,0.018416,6.185621,0.022911,6.201498,0.035809,8.455322,0.063654
53,6.445985,0.018139,632.395000,4.505085,164.500000,4.042244,103.105000,2.040651,615.635000,5.245342,17.705000,2.348624,597.930000,4.599032,10.187770,0.074770,6.030231,0.018487,6.194040,0.023951,6.194153,0.036264,8.444376,0.061004
54,6.468071,0.018636,631.730000,4.232922,165.465000,3.805907,102.805000,2.026187,614.560000,5.215436,20.805000,2.269702,593.755000,4.881162,10.202599,0.081437,6.053123,0.019522,6.213231,0.023413,6.222794,0.039292,8.481264,0.063009
55,6.458454,0.016775,634.100000,4.914398,162.915000,4.764163,102.985000,2.142368,617.480000,5.427444,20.550000,2.395176,596.930000,4.749141,10.177005,0.076890,6.045282,0.018478,6.210141,0.021190,6.201449,0.038008,8.467112,0.060535
56,6.451445,0.018343,636.610000,4.293848,163.175000,4.077820,100.215000,1.945710,612.705000,5.225331,18.325000,2.436893,594.380000,4.735954,10.195215,0.089575,6.035470,0.019955,6.197364,0.023161,6.199734,0.042927,8.543155,0.063560
57,6.468304,0.019835,633.780000,4.068002,163.540000,3.622966,102.680000,2.027286,609.260000,5.287935,17.405000,2.447452,591.855000,4.765472,10.237756,0.082690,6.049476,0.020716,6.225182,0.024235,6.203123,0.041404,8.447517,0.060665
58,6.463827,0.018125,635.770000,3.952875,160.980000,3.672583,103.250000,2.029236,613.580000,4.854867,18.215000,2.312304,595.365000,4.375137,10.200797,0.080655,6.048608,0.018378,6.213302,0.021999,6.223802,0.041501,8.455683,0.065758
59,6.470365,0.019335,635.135000,4.520459,162.870000,4.023895,101.995000,2.025463,606.825000,5.379418,16.845000,2.303028,589.980000,4.842696,10.174725,0.079249,6.058769,0.021108,6.215959,0.022901,6.236209,0.044230,8.504681,0.063870
60,6.454507,0.018921,633.170000,4.384413,163.565000,3.980975,103.265000,2.177094,615.275000,5.201766,18.310000,2.355461,596.965000,4.808420,10.187282,0.085215,6.039755,0.018779,6.210553,0.022960,6.183547,0.044068,8.447104,0.062899
61,6.471411,0.018604,636.780000,3.775742,160.625000,3.461728,102.595000,2.005521,607.825000,5.086358,17.625000,2.310657,590.200000,4.616868,10.198912,0.079002,6.057244,0.018519,6.216557,0.022470,6.232824,0.041839,8.492183,0.066505
62,6.462221,0.020215,632.300000,4.425365,162.775000,4.076163,104.925000,2.110021,611.920000,5.216060,19.680000,2.349362,592.240000,4.770975,10.202387,0.088105,6.046647,0.020501,6.214890,0.024440,6.212166,0.041373,8.412403,0.065768
63,6.473667,0.017293,632.860000,4.026358,163.495000,3.819354,103.645000,1.850829,612.005000,5.044132,17.620000,2.294523,594.385000,4.494806,10.218944,0.077309,6.057525,0.018660,6.222274,0.022059,6.202721,0.039673,8.485246,0.066336
64,6.471994,0.018901,631.835000,4.392851,164.210000,4.060555,103.955000,2.011202,612.995000,5.001760,18.920000,2.358162,594.075000,4.410442,10.246638,0.089054,6.052589,0.019732,6.221914,0.023692,6.224454,0.042187,8.444036,0.058425
65,6.463996,0.017203,639.740000,4.237697,159.115000,3.788987,101.145000,2.122767,612.890000,4.803508,18.305000,2.257656,594.585000,4.438004,10.169030,0.078615,6.052325,0.019148,6.202756,0.021779,6.233537,0.039422,8.550589,0.067669
66,6.454648,0.020130,635.165000,4.532722,162.350000,3.943708,102.485000,2.174588,612.210000,5.417451,19.660000,2.316331,592.550000,4.766208,10.184593,0.084023,6.040209,0.019658,6.205843,0.023371,6.188454,0.044155,8.474369,0.065103
67,6.452958,0.018978,633.180000,4.046582,163.790000,3.751929,103.030000,2.061756,616.000000,5.157284,19.080000,2.379717,596.920000,4.252025,10.155396,0.084578,6.041576,0.018151,6.193998,0.022296,6.232395,0.044546,8.462687,0.061386
68,6.472298,0.018874,634.635000,4.221859,162.715000,3.855157,102.650000,2.008150,608.810000,5.282532,17.815000,2.359910,590.995000,4.526302,10.201896,0.081200,6.057898,0.019039,6.217956,0.022725,6.222655,0.042194,8.502744,0.067407
69,6.457208,0.017613,635.130000,4.218111,162.045000,3.688642,102.825000,2.107802,616.355000,4.799369,19.615000,2.334976,596.740000,4.348539,10.191905,0.082547,6.042242,0.018256,6.199506,0.023641,6.224852,0.042712,8.486295,0.067367
70,6.456505,0.019172,637.535000,4.252990,161.130000,3.932079,101.335000,1.871077,612.560000,5.132494,18.480000,2.442907,594.080000,4.480927,10.167118,0.076179,6.044214,0.019552,6.207228,0.024260,6.178766,0.040366,8.527606,0.059708
71,6.463723,0.017311,633.380000,4.088413,162.280000,3.783301,104.340000,2.023171,611.335000,5.682663,19.190000,2.362744,592.145000,5.084080,10.198355,0.077954,6.048764,0.017874,6.219738,0.021785,6.193347,0.043587,8.422124,0.059124
72,6.462674,0.017514,636.320000,4.502960,161.695000,4.142792,101.985000,2.074431,610.990000,5.149923,16.890000,2.413124,594.100000,4.666981,10.229188,0.075405,6.044172,0.018443,6.203282,0.022636,6.220370,0.037622,8.529556,0.061706
73,6.473101,0.019282,633.145000,4.633280,162.780000,4.076038,104.075000,2.251094,611.485000,5.381886,17.880000,2.376843,593.605000,4.692575,10.194152,0.089918,6.059650,0.020008,6.223880,0.024655,6.209606,0.040903,8.455169,0.062908
74,6.470375,0.019060,634.910000,4.443740,162.595000,3.971083,102.495000,1.954773,608.400000,5.685596,17.240000,2.390355,591.160000,5.052772,10.188267,0.082856,6.057276,0.020223,6.215119,0.024754,6.214050,0.044816,8.517678,0.060207
75,6.456426,0.018850,632.990000,4.334260,164.610000,4.072594,102.400000,2.159221,611.050000,5.751168,16.775000,2.432036,594.275000,5.063945,10.161636,0.092161,6.044736,0.019039,6.202564,0.023466,6.202936,0.045107,8.506828,0.066937
76,6.448436,0.017131,636.900000,4.128924,161.830000,3.716193,101.270000,2.021800,613.255000,5.247969,19.725000,2.253580,593.530000,4.642448,10.123174,0.080549,6.040132,0.018141,6.200454,0.021277,6.169319,0.042055,8.521543,0.069881
77,6.442557,0.017569,638.935000,3.933521,161.815000,3.581656,99.250000,1.962891,616.655000,4.980373,19.980000,2.365013,596.675000,4.414817,10.136737,0.082918,6.032093,0.017752,6.193703,0.022538,6.162533,0.041153,8.570876,0.066608
78,6.446713,0.018485,633.405000,4.196242,163.285000,3.570733,103.310000,2.188234,612.020000,5.392009,19.205000,2.372931,592.815000,5.150019,10.169689,0.088192,6.033049,0.019288,6.199565,0.020734,6.188498,0.045461,8.448537,0.068939
79,6.445332,0.018373,636.585000,4.354152,162.330000,4.024825,101.085000,2.107497,611.705000,5.171727,19.935000,2.433410,591.770000,4.551379,10.071465,0.084737,6.042428,0.019103,6.197477,0.022757,6.149284,0.040674,8.550464,0.064057
80,6.469789,0.018360,632.125000,4.258775,162.150000,3.997867,105.725000,2.188832,611.765000,5.080748,18.880000,2.392951,592.885000,4.554611,10.216025,0.080897,6.053540,0.019577,6.224699,0.022469,6.223348,0.042039,8.376907,0.066361
81,6.458904,0.018730,638.295000,4.309756,158.700000,3.651393,103.005000,2.332860,614.950000,5.155688,18.370000,2.411224,596.580000,4.394710,10.188940,0.089664,6.044456,0.018346,6.195217,0.022986,6.217670,0.040066,8.537289,0.070666
82,6.465520,0.017275,637.295000,4.144693,160.510000,3.816952,102.195000,1.809470,615.045000,5.028758,19.395000,2.386219,595.650000,4.152765,10.193796,0.086139,6.051267,0.017335,6.210007,0.021278,6.198123,0.040697,8.516172,0.056711
83,6.478627,0.019192,637.120000,3.842799,160.650000,3.463353,102.230000,1.962102,604.955000,5.605914,16.590000,2.414540,588.365000,4.714641,10.255881,0.079495,6.058932,0.019566,6.229392,0.023831,6.212394,0.042563,8.503762,0.061382
84,6.466944,0.017934,634.865000,3.799963,162.525000,3.551014,102.610000,2.049071,608.155000,5.261179,17.990000,2.399494,590.165000,4.718705,10.158946,0.080993,6.056721,0.019302,6.226135,0.023330,6.164513,0.040232,8.510877,0.071797
85,6.456197,0.020215,633.770000,4.110925,164.330000,3.785749,101.900000,1.895510,611.960000,4.926263,17.195000,2.352357,594.765000,4.488172,10.144846,0.093367,6.046348,0.019321,6.215057,0.024238,6.150153,0.039853,8.524591,0.067216
86,6.457974,0.017021,631.480000,4.487978,163.730000,3.948917,104.790000,2.100239,608.900000,5.463410,17.670000,2.382139,591.230000,4.912408,10.109109,0.092202,6.052292,0.018077,6.210439,0.021326,6.186637,0.039261,8.436423,0.063568
87,6.483175,0.017498,631.115000,4.498873,165.360000,3.869743,103.525000,2.021477,608.470000,4.856011,18.865000,2.406431,589.605000,4.235434,10.174595,0.082864,6.073018,0.018032,6.233604,0.020281,6.210378,0.042677,8.510370,0.067028
88,6.457981,0.019062,633.395000,4.436234,163.180000,3.731684,103.425000,1.971022,612.425000,5.286643,18.710000,2.381591,593.715000,4.730220,10.175512,0.086693,6.044922,0.019521,6.203393,0.024025,6.195099,0.040754,8.492396,0.064405
89,6.466318,0.018727,631.570000,4.309100,164.915000,3.995621,103.515000,2.025962,610.740000,4.986931,20.260000,2.374921,590.480000,4.418292,10.077040,0.086577,6.065126,0.018289,6.218092,0.022601,6.183831,0.042379,8.497353,0.064870
90,6.447804,0.017856,632.185000,4.099860,164.775000,3.859263,103.040000,2.010700,615.710000,5.103317,20.325000,2.341468,595.385000,4.662567,10.102429,0.084840,6.041735,0.019265,6.197089,0.021454,6.167014,0.039548,8.496789,0.063019
91,6.461735,0.017775,635.295000,4.383460,162.540000,3.787934,102.165000,2.017215,610.415000,5.172408,18.040000,2.395664,592.375000,4.709833,10.112696,0.079563,6.056073,0.017840,6.206675,0.021017,6.196607,0.042087,8.534479,0.066704
92,6.463083,0.019834,634.115000,4.160090,163.060000,3.796862,102.825000,2.022312,611.070000,4.953865,17.800000,2.321724,593.270000,4.408204,10.176419,0.086442,6.050491,0.019386,6.210252,0.023952,6.193196,0.039604,8.512688,0.065976
93,6.466631,0.016714,635.835000,3.848351,161.420000,3.581097,102.745000,1.933573,610.475000,4.928616,19.650000,2.359447,590.825000,4.467942,10.139336,0.081203,6.058553,0.017773,6.209010,0.020745,6.209529,0.039675,8.513773,0.057813
94,6.459654,0.018390,634.945000,3.656417,162.660000,3.523824,102.395000,1.818208,611.465000,4.774527,18.375000,2.350171,593.090000,4.120996,10.137826,0.088226,6.050968,0.017276,6.198912,0.021264,6.210753,0.043335,8.522798,0.062332
95,6.456958,0.018089,634.965000,4.199490,162.785000,3.927770,102.250000,2.020656,611.405000,5.374673,18.645000,2.336927,592.760000,4.899296,10.138398,0.086565,6.047909,0.018762,6.203637,0.021582,6.191746,0.042637,8.524623,0.065389
96,6.458627,0.018364,634.460000,4.520804,162.115000,3.944648,103.425000,2.014422,610.130000,5.090757,18.075000,2.333705,592.055000,4.352753,10.161288,0.083464,6.047220,0.018706,6.209114,0.022833,6.183201,0.038400,8.488499,0.064032
97,6.454011,0.017664,634.555000,4.385417,163.590000,3.943621,101.855000,2.029267,613.980000,5.058090,21.040000,2.260375,592.940000,4.595319,10.142708,0.087604,6.044156,0.018238,6.199750,0.021921,6.186077,0.043736,8.547847,0.065692
98,6.445142,0.017517,636.285000,4.246529,162.095000,3.826817,101.620000,2.052402,612.915000,5.151662,19.465000,2.388321,593.450000,4.367929,10.115097,0.085626,6.037369,0.018002,6.192049,0.021828,6.173019,0.038995,8.531978,0.068613
99,6.458932,0.017849,630.570000,4.377879,166.115000,3.969845,103.315000,2.207172,613.305000,5.507351,20.670000,2.356105,592.635000,4.832744,10.134935,0.085509,6.050487,0.018303,6.217459,0.022378,6.161022,0.041800,8.494529,0.068194
100,6.474935,0.018013,632.195000,4.130577,164.585000,3.730223,103.220000,2.090361,608.415000,5.297274,17.010000,2.276890,591.405000,4.722822,10.227092,0.084693,6.058029,0.018213,6.219318,0.022729,6.218619,0.043785,8.511504,0.066891
