step,avg_utility_mean,avg_utility_ci,community_count_algorithmic_mean,community_count_algorithmic_ci,community_count_coalition_mean,community_count_coalition_ci,community_count_direct_mean,community_count_direct_ci,n_relocations_mean,n_relocations_ci,type_relocations_extremist_mean,type_relocations_extremist_ci,type_relocations_mainstream_mean,type_relocations_mainstream_ci,type_utility_extremist_mean,type_utility_extremist_ci,type_utility_mainstream_mean,type_utility_mainstream_ci,utility_algorithmic_mean,utility_algorithmic_ci,utility_coalition_mean,utility_coalition_ci,utility_direct_mean,utility_direct_ci
45,6.097574,0.021227,554.385000,6.528154,179.160000,4.488870,166.455000,4.629162,420.030000,6.446129,0.055000,0.107800,419.975000,6.448682,14.758955,0.140054,5.641712,0.020771,6.130834,0.026974,5.857238,0.051942,6.332608,0.073757
46,6.118002,0.022312,552.330000,5.867891,179.680000,4.332250,167.990000,4.786200,414.545000,5.772126,0.100000,0.107623,414.445000,5.769432,14.774088,0.147479,5.662419,0.021373,6.150815,0.026538,5.907139,0.050605,6.327864,0.078606
47,6.124218,0.021195,552.435000,6.623868,177.835000,4.455575,169.730000,4.925144,417.760000,6.617083,0.090000,0.125193,417.670000,6.606059,14.833362,0.141620,5.665842,0.021033,6.155232,0.025313,5.934540,0.048028,6.314687,0.074105
48,6.100529,0.019640,551.705000,6.459306,179.645000,4.786097,168.650000,5.154584,416.435000,6.654297,0.085000,0.122534,416.350000,6.654677,14.844940,0.142604,5.640297,0.019270,6.134297,0.024509,5.894479,0.053485,6.314827,0.074855
49,6.098533,0.020237,546.305000,5.991732,180.550000,4.454166,173.145000,4.211907,418.070000,6.747736,0.160000,0.157463,417.910000,6.754522,14.779883,0.144605,5.641620,0.019988,6.134729,0.024844,5.872964,0.050199,6.296980,0.070589
50,6.119895,0.019346,554.350000,5.987341,177.415000,4.783583,168.235000,4.715906,420.490000,6.152360,0.215000,0.190444,420.275000,6.146520,14.844346,0.148229,5.660713,0.018839,6.133488,0.024778,5.931371,0.049645,6.360870,0.071772
51,6.112146,0.022023,549.640000,6.695199,182.845000,4.594656,167.515000,5.195788,416.705000,6.533403,0.110000,0.130922,416.595000,6.530925,14.860516,0.136119,5.651706,0.022054,6.147741,0.026834,5.877839,0.057219,6.354435,0.077766
52,6.095355,0.022740,552.300000,6.490554,180.260000,4.868504,167.440000,4.898417,419.110000,6.529398,0.215000,0.196922,418.895000,6.552471,14.786120,0.149913,5.637947,0.022148,6.119682,0.028049,5.893987,0.052725,6.339163,0.085476
53,6.092218,0.022095,547.330000,6.297266,182.485000,5.062459,170.185000,4.940160,421.735000,5.996809,0.085000,0.119342,421.650000,6.014942,14.836550,0.148802,5.631990,0.022259,6.128094,0.029266,5.882631,0.051563,6.319395,0.081975
54,6.113808,0.021946,553.270000,6.671509,178.035000,4.783202,168.695000,4.776393,419.675000,6.331947,0.040000,0.078400,419.635000,6.333124,14.897972,0.151531,5.651484,0.021441,6.139918,0.026251,5.901420,0.051380,6.346473,0.073940
55,6.132941,0.022184,556.365000,6.439736,175.200000,4.354057,168.435000,4.946067,412.265000,6.000783,0.180000,0.208763,412.085000,5.992225,14.928853,0.152242,5.669998,0.021069,6.161034,0.029376,5.923981,0.051556,6.354874,0.079881
56,6.109215,0.023559,552.080000,6.058952,178.890000,4.316984,169.030000,4.634791,414.220000,5.952068,0.040000,0.078400,414.180000,5.947292,14.861337,0.147340,5.648577,0.022379,6.140305,0.029115,5.879129,0.052993,6.354361,0.082825
57,6.103350,0.022509,559.050000,6.005370,176.385000,4.539890,164.565000,4.623608,415.530000,6.375228,0.040000,0.078400,415.490000,6.373594,14.822180,0.141206,5.644465,0.022713,6.118484,0.027937,5.885530,0.049566,6.384563,0.075611
58,6.109023,0.021817,556.810000,6.554857,176.180000,4.235112,167.010000,5.075598,411.090000,5.870672,0.000000,0.000000,411.090000,5.870672,14.833022,0.152001,5.649865,0.020961,6.136376,0.025969,5.883072,0.052347,6.359460,0.080614
59,6.100176,0.021074,554.080000,6.296351,177.775000,4.849677,168.145000,4.928919,417.355000,6.283346,0.120000,0.174955,417.235000,6.282594,14.885623,0.148627,5.637784,0.020250,6.138853,0.024060,5.827372,0.048162,6.359899,0.083088
60,6.111143,0.022014,551.520000,6.362453,179.770000,4.870278,168.710000,4.708278,417.810000,5.823910,0.040000,0.078400,417.770000,5.816984,14.883574,0.146957,5.649437,0.021413,6.141284,0.026027,5.876608,0.051848,6.362775,0.077302
61,6.118940,0.020898,555.130000,5.898918,175.700000,4.745715,169.170000,5.125728,412.690000,6.325518,0.225000,0.197197,412.465000,6.299791,14.893584,0.152223,5.657117,0.020667,6.131396,0.027576,5.920199,0.053415,6.406771,0.083393
62,6.114999,0.019504,549.770000,7.075244,179.560000,4.817310,170.670000,4.972003,413.155000,5.920719,0.175000,0.171544,412.980000,5.943236,14.895979,0.152869,5.652842,0.019362,6.152983,0.025332,5.866118,0.051244,6.359431,0.077659
63,6.116675,0.021200,557.435000,6.045304,176.195000,4.787222,166.370000,4.873757,421.190000,5.973375,0.045000,0.062597,421.145000,5.969932,14.941753,0.155471,5.652197,0.020880,6.134722,0.025891,5.895657,0.053284,6.407129,0.084587
64,6.122684,0.021432,555.455000,6.468609,179.215000,4.608936,165.330000,4.953955,408.650000,6.616872,0.030000,0.058800,408.620000,6.613601,14.909444,0.141131,5.660223,0.020775,6.152942,0.023624,5.878514,0.051975,6.380615,0.083387
65,6.123594,0.021006,553.830000,6.514321,181.155000,4.721064,165.015000,4.845695,412.890000,6.065057,0.230000,0.283966,412.660000,6.028545,14.948727,0.150205,5.659114,0.020193,6.151957,0.027859,5.871717,0.050914,6.408677,0.081183
66,6.118953,0.021348,550.100000,5.919054,182.590000,4.480600,167.310000,5.344296,417.720000,5.673311,0.105000,0.205800,417.615000,5.688001,14.957845,0.151390,5.653748,0.020498,6.151599,0.027755,5.877983,0.052855,6.390450,0.086661
67,6.102968,0.022534,552.690000,6.069267,178.750000,4.782321,168.560000,4.899363,421.480000,6.688231,0.170000,0.218411,421.310000,6.679702,14.992480,0.146384,5.635099,0.021175,6.116186,0.027035,5.902666,0.054814,6.367387,0.075615
68,6.128112,0.021875,554.510000,6.350457,177.130000,4.436547,168.360000,4.850485,411.625000,6.240518,0.095000,0.131516,411.530000,6.223085,14.998178,0.156225,5.661267,0.020539,6.139930,0.024808,5.919656,0.058852,6.408253,0.078591
69,6.108977,0.022049,551.050000,6.579833,178.305000,4.688363,170.645000,4.765037,419.425000,6.041484,0.160000,0.187668,419.265000,6.021144,15.026247,0.160023,5.639647,0.020567,6.133265,0.025935,5.879319,0.056982,6.371771,0.080770
70,6.118793,0.021219,553.545000,5.806538,177.880000,4.411331,168.575000,4.448044,414.695000,5.590550,0.120000,0.168204,414.575000,5.574734,14.992116,0.148375,5.651776,0.020292,6.130805,0.029111,5.891608,0.049052,6.423106,0.081910
71,6.122040,0.020408,554.960000,6.498503,176.435000,4.504371,168.605000,4.510609,415.355000,5.803680,0.070000,0.105366,415.285000,5.794867,15.075459,0.157361,5.650808,0.018953,6.132826,0.024812,5.925305,0.052077,6.387156,0.077845
72,6.109456,0.020008,556.415000,5.923362,177.825000,4.193304,165.760000,4.924449,415.640000,6.394837,0.175000,0.175988,415.465000,6.399240,14.930153,0.145664,5.645209,0.019005,6.123050,0.026854,5.892354,0.054394,6.427822,0.086040
73,6.119390,0.022047,560.425000,6.832796,178.385000,4.713709,161.190000,5.173586,414.090000,6.216680,0.190000,0.206732,413.900000,6.209267,14.980099,0.154635,5.653037,0.020888,6.118634,0.025967,5.927494,0.057989,6.457596,0.085063
74,6.117281,0.022419,555.340000,6.148428,176.305000,4.289741,168.355000,4.632124,415.645000,7.313152,0.135000,0.264600,415.510000,7.354401,15.065545,0.156489,5.646319,0.021901,6.135915,0.026068,5.880525,0.058979,6.389655,0.079448
75,6.127277,0.022806,554.445000,6.642670,178.320000,4.611550,167.235000,5.083103,408.250000,6.676138,0.120000,0.185661,408.130000,6.669955,14.984117,0.153646,5.661127,0.021295,6.134491,0.028598,5.910565,0.050692,6.442603,0.080383
76,6.129921,0.020870,552.575000,6.199628,179.410000,4.694576,168.015000,4.585180,414.630000,6.588110,0.190000,0.221169,414.440000,6.592948,15.015063,0.154047,5.662282,0.019884,6.141470,0.026844,5.906607,0.059339,6.412909,0.074933
77,6.122913,0.022364,552.965000,6.379049,181.310000,4.519983,165.725000,4.898462,417.590000,6.406104,0.105000,0.123804,417.485000,6.403388,15.086897,0.155209,5.651124,0.020846,6.135275,0.029666,5.878982,0.056976,6.455391,0.083663
78,6.120735,0.023346,557.490000,6.362681,176.790000,4.624192,165.720000,4.555437,416.270000,6.805964,0.080000,0.114033,416.190000,6.812848,15.050363,0.163591,5.650755,0.022630,6.121513,0.028278,5.931409,0.057949,6.444572,0.082705
79,6.101186,0.021116,554.755000,6.385222,180.985000,4.740699,164.260000,4.662786,419.840000,6.691412,0.025000,0.049000,419.815000,6.694969,14.969514,0.143723,5.634432,0.020257,6.118982,0.027308,5.858796,0.055184,6.417929,0.079372
80,6.105686,0.021829,549.280000,5.844834,180.595000,4.183479,170.125000,4.732577,416.525000,6.460115,0.165000,0.270766,416.360000,6.451699,15.026001,0.166147,5.636196,0.020793,6.123885,0.028503,5.875556,0.054204,6.379519,0.072581
81,6.108904,0.023845,553.200000,5.904294,177.780000,4.726602,169.020000,4.933823,418.740000,6.573177,0.095000,0.140046,418.645000,6.568971,15.139793,0.152674,5.633594,0.022745,6.102833,0.029869,5.939536,0.058241,6.409661,0.073003
82,6.109819,0.021007,552.440000,5.746650,179.605000,4.386895,167.955000,4.896459,418.790000,6.377585,0.150000,0.169456,418.640000,6.363000,15.080859,0.150575,5.637659,0.020001,6.111648,0.026087,5.876117,0.049341,6.441295,0.075763
83,6.134800,0.020006,558.240000,6.179149,175.810000,4.748163,165.950000,4.570300,412.580000,6.299339,0.115000,0.132670,412.465000,6.283268,15.119821,0.146641,5.661904,0.019264,6.129832,0.025631,5.940787,0.058144,6.467044,0.078513
84,6.103466,0.021995,555.170000,6.236227,177.980000,4.516299,166.850000,5.137985,419.120000,6.234562,0.050000,0.098000,419.070000,6.228226,15.070931,0.153441,5.631494,0.020447,6.110157,0.028124,5.879871,0.054591,6.442026,0.086216
85,6.116128,0.022429,548.005000,6.719123,182.045000,4.738638,169.950000,4.866035,416.100000,7.250775,0.115000,0.162731,415.985000,7.234710,15.063557,0.147682,5.645210,0.021355,6.121551,0.026971,5.888477,0.056663,6.445916,0.074894
86,6.126827,0.023474,550.420000,6.734790,180.850000,4.462631,168.730000,4.900231,417.825000,6.936307,0.000000,0.000000,417.825000,6.936307,15.072888,0.159511,5.655982,0.022488,6.134282,0.029874,5.896666,0.052301,6.467493,0.083898
87,6.120715,0.020859,553.875000,6.061876,179.480000,5.165530,166.645000,4.857144,415.145000,6.691123,0.200000,0.201823,414.945000,6.704810,15.069059,0.151379,5.649750,0.020720,6.120526,0.028020,5.920973,0.058878,6.441926,0.067821
88,6.117908,0.022104,554.650000,6.243770,176.520000,4.522045,168.830000,5.076132,416.360000,6.676055,0.060000,0.084102,416.300000,6.680766,15.119937,0.153979,5.644117,0.020481,6.125395,0.028535,5.903763,0.050941,6.425870,0.084409
89,6.139487,0.021730,559.215000,6.306881,169.915000,4.700444,170.870000,4.923391,411.215000,6.918116,0.110000,0.142229,411.105000,6.900423,15.100772,0.143796,5.667841,0.021055,6.135022,0.026664,5.951600,0.061476,6.446532,0.078510
90,6.132531,0.021224,549.990000,6.300161,180.220000,4.738187,169.790000,5.069748,410.075000,6.535428,0.080000,0.111465,409.995000,6.543274,15.127197,0.160817,5.659127,0.021139,6.151417,0.026862,5.880991,0.052392,6.450282,0.081247
91,6.136210,0.020305,556.260000,6.486154,178.005000,4.601948,165.735000,5.032253,414.890000,6.260953,0.290000,0.298509,414.600000,6.244253,15.139077,0.153577,5.662375,0.019573,6.127871,0.027346,5.928711,0.058526,6.502192,0.085034
92,6.109345,0.022545,554.160000,6.302680,175.655000,4.754079,170.185000,4.958881,414.130000,6.128818,0.095000,0.121601,414.035000,6.117596,15.149060,0.159927,5.633570,0.021288,6.114711,0.028369,5.893571,0.057539,6.407846,0.070807
93,6.119139,0.023531,551.320000,6.626872,179.230000,4.146344,169.450000,5.138605,415.825000,6.311617,0.145000,0.169256,415.680000,6.306910,15.130296,0.164553,5.644868,0.022663,6.114716,0.029288,5.864272,0.054934,6.510652,0.083313
94,6.134282,0.020938,557.670000,6.065460,174.840000,4.424764,167.490000,4.750960,409.275000,6.004216,0.110000,0.124884,409.165000,5.993771,15.212059,0.155423,5.656504,0.019739,6.123868,0.027322,5.946308,0.065819,6.476952,0.075103
95,6.130752,0.020930,548.530000,5.844136,181.530000,4.747361,169.940000,4.793931,414.455000,5.898648,0.000000,0.000000,414.455000,5.898648,15.161888,0.157091,5.655429,0.019449,6.133589,0.026110,5.898476,0.058772,6.479098,0.076406
96,6.148815,0.022725,562.560000,6.874964,174.150000,4.610147,163.290000,5.007894,411.190000,6.382846,0.000000,0.000000,411.190000,6.382846,15.233391,0.167812,5.670680,0.021263,6.120919,0.028522,5.959342,0.057696,6.568736,0.082217
97,6.149865,0.019077,560.075000,6.176644,175.185000,4.398370,164.740000,5.089485,406.445000,6.008743,0.095000,0.131516,406.350000,5.996910,15.232784,0.147973,5.671816,0.018119,6.163444,0.026468,5.927117,0.061929,6.452352,0.076534
98,6.147545,0.024414,549.415000,6.244582,179.330000,4.520895,171.255000,4.636396,413.910000,6.824694,0.045000,0.088200,413.865000,6.819140,15.250869,0.159932,5.668422,0.022475,6.159558,0.029769,5.910841,0.057583,6.461650,0.080051
99,6.123880,0.020733,548.295000,6.342013,184.220000,4.658808,167.485000,4.891956,417.450000,5.988164,0.000000,0.000000,417.450000,5.988164,15.230031,0.155005,5.644609,0.019504,6.117336,0.024845,5.880090,0.058016,6.533584,0.079254
100,6.130509,0.024482,553.265000,6.555860,178.835000,4.772078,167.900000,5.061620,420.325000,7.279512,0.115000,0.132670,420.210000,7.270379,15.246689,0.147802,5.650710,0.023306,6.127378,0.030824,5.918481,0.064453,6.494037,0.078237
