step,avg_utility_mean,avg_utility_ci,community_count_algorithmic_mean,community_count_algorithmic_ci,community_count_coalition_mean,community_count_coalition_ci,community_count_direct_mean,community_count_direct_ci,n_relocations_mean,n_relocations_ci,type_relocations_extremist_mean,type_relocations_extremist_ci,type_relocations_mainstream_mean,type_relocations_mainstream_ci,type_utility_extremist_mean,type_utility_extremist_ci,type_utility_mainstream_mean,type_utility_mainstream_ci,utility_algorithmic_mean,utility_algorithmic_ci,utility_coalition_mean,utility_coalition_ci,utility_direct_mean,utility_direct_ci
11,6.669179,0.015407,662.315000,3.592513,161.845000,3.279916,75.840000,1.466166,705.895000,3.730019,34.065000,2.320105,671.830000,2.919710,8.815063,0.067740,6.430748,0.015495,6.452459,0.018569,6.404759,0.026002,9.151187,0.047611
12,6.656097,0.014215,659.410000,3.567563,163.310000,3.305457,77.280000,1.500570,705.275000,3.673870,33.840000,2.332402,671.435000,2.637224,8.733624,0.069688,6.425261,0.012963,6.449066,0.016606,6.354931,0.024667,9.089443,0.046485
13,6.670865,0.014162,663.355000,3.436274,160.475000,3.328781,76.170000,1.350523,704.750000,3.890880,33.050000,2.462300,671.700000,2.940657,8.798621,0.067415,6.434448,0.013927,6.459482,0.016324,6.391748,0.025525,9.131907,0.042397
14,6.662664,0.014495,663.195000,3.552611,159.980000,3.198443,76.825000,1.570426,706.815000,3.437795,35.740000,2.258897,671.075000,2.843399,8.775432,0.070441,6.427912,0.014078,6.453012,0.016303,6.371187,0.027849,9.113170,0.050161
15,6.662856,0.014256,661.765000,3.233499,162.280000,3.150346,75.955000,1.392412,705.290000,3.179515,35.630000,2.178771,669.660000,2.634253,8.763484,0.067943,6.429453,0.013309,6.449569,0.016327,6.390381,0.025467,9.135445,0.045849
16,6.665039,0.015073,661.630000,2.930935,161.575000,2.786634,76.795000,1.571769,705.125000,3.788955,34.960000,2.271068,670.165000,2.832748,8.789254,0.070351,6.429015,0.014134,6.456312,0.017478,6.380454,0.026626,9.095426,0.047692
17,6.669695,0.014591,659.095000,3.434074,165.340000,3.328883,75.565000,1.474185,702.200000,3.757698,33.060000,2.509280,669.140000,2.722850,8.819991,0.073171,6.430773,0.013753,6.457308,0.016704,6.394278,0.026788,9.149539,0.046854
18,6.667967,0.014732,661.630000,3.318308,162.115000,3.165415,76.255000,1.388851,703.715000,3.678503,35.895000,2.223459,667.820000,2.922705,8.734807,0.063992,6.438318,0.015774,6.455732,0.016708,6.393602,0.027875,9.113464,0.044394
19,6.650427,0.014200,661.220000,3.472494,162.455000,3.282584,76.325000,1.338594,704.765000,3.630156,34.720000,2.433334,670.045000,2.822867,8.728687,0.070649,6.419510,0.014371,6.435069,0.016828,6.381036,0.024197,9.111901,0.045352
20,6.656405,0.014696,661.690000,3.334646,162.015000,3.101973,76.295000,1.466387,706.020000,3.629464,34.800000,2.196933,671.220000,2.736150,8.768858,0.068912,6.421688,0.013480,6.445551,0.017296,6.366196,0.025760,9.127588,0.044922
21,6.666876,0.016318,665.460000,3.378398,158.150000,2.895298,76.390000,1.464674,701.275000,4.220138,33.145000,2.360332,668.130000,3.098388,8.774690,0.071223,6.432675,0.014733,6.453158,0.019069,6.397280,0.023418,9.117695,0.049719
22,6.677716,0.015178,661.585000,3.237953,162.275000,3.009404,76.140000,1.515221,701.280000,3.993359,31.980000,2.561185,669.300000,2.923737,8.816623,0.075843,6.440059,0.014570,6.467960,0.018042,6.391993,0.024035,9.135227,0.047444
23,6.668236,0.014763,660.910000,3.349024,162.540000,3.162110,76.550000,1.559405,704.900000,3.517506,34.900000,2.383228,670.000000,2.692763,8.768054,0.074564,6.434922,0.013809,6.455525,0.017086,6.395832,0.024870,9.116074,0.045917
24,6.670428,0.013948,661.545000,3.524053,162.240000,3.178229,76.215000,1.439152,706.020000,3.634142,36.400000,2.052094,669.620000,2.979835,8.741064,0.062991,6.440357,0.014051,6.451395,0.016681,6.418891,0.026289,9.129822,0.042342
25,6.658362,0.014899,661.505000,3.384426,161.710000,3.196198,76.785000,1.553645,703.150000,3.898934,33.665000,2.420732,669.485000,2.968555,8.778837,0.075555,6.422753,0.014128,6.444622,0.018249,6.379754,0.024696,9.114019,0.043676
26,6.654923,0.015350,660.210000,3.463070,163.485000,3.249668,76.305000,1.473767,706.135000,3.571308,35.475000,2.229076,670.660000,2.533390,8.713665,0.069674,6.426174,0.013910,6.445373,0.017375,6.358097,0.026750,9.129387,0.041312
27,6.662496,0.014908,660.650000,3.589373,162.830000,3.367016,76.520000,1.532256,707.445000,3.742272,35.480000,2.180792,671.965000,2.950303,8.788213,0.062784,6.426306,0.014715,6.449696,0.017649,6.387638,0.024169,9.120158,0.048792
28,6.653305,0.013599,658.925000,3.231677,164.765000,2.976186,76.310000,1.501806,707.510000,3.397917,35.040000,2.249760,672.470000,2.824529,8.752271,0.067524,6.420086,0.013931,6.433072,0.015534,6.403114,0.027452,9.120297,0.048243
29,6.662260,0.014967,661.340000,3.448542,162.215000,3.190252,76.445000,1.526686,705.720000,3.786795,34.795000,2.295185,670.925000,3.008666,8.758107,0.071887,6.429388,0.014935,6.441704,0.016037,6.419383,0.027959,9.118493,0.049896
30,6.660759,0.014498,662.930000,3.063588,161.325000,2.994227,75.745000,1.536913,704.455000,3.630869,34.255000,2.367992,670.200000,2.904592,8.752249,0.075796,6.428371,0.013838,6.449599,0.016749,6.378384,0.026440,9.144684,0.046168
31,6.656033,0.014186,661.605000,3.450206,161.600000,3.207214,76.795000,1.474298,708.105000,3.641503,36.135000,2.136512,671.970000,2.882808,8.738046,0.074662,6.424698,0.014098,6.445028,0.015036,6.372876,0.027205,9.102084,0.047477
32,6.663599,0.014110,661.385000,3.405796,162.770000,3.286255,75.845000,1.464761,705.205000,3.704596,34.630000,2.347289,670.575000,2.763853,8.750581,0.067319,6.431712,0.014401,6.448259,0.016707,6.391759,0.024465,9.148326,0.043535
33,6.657094,0.015129,662.175000,3.404485,160.680000,3.079936,77.145000,1.530645,706.210000,3.615039,36.255000,2.081794,669.955000,2.891613,8.734639,0.070167,6.426255,0.014590,6.441331,0.017292,6.389700,0.024920,9.095879,0.046561
34,6.652698,0.015377,661.855000,3.399689,162.100000,3.278648,76.045000,1.448406,705.895000,3.645080,34.385000,2.397630,671.510000,2.676620,8.760568,0.076138,6.418490,0.014546,6.442275,0.017941,6.362090,0.024916,9.131935,0.048223
35,6.655840,0.013951,662.330000,3.396017,162.310000,3.184120,75.360000,1.492177,706.225000,3.712979,34.810000,2.400757,671.415000,2.845005,8.745641,0.067126,6.423640,0.014253,6.437020,0.016990,6.400921,0.024587,9.154576,0.045426
36,6.643994,0.013319,663.205000,3.282658,161.160000,3.091843,75.635000,1.402901,709.895000,3.300373,36.800000,2.165649,673.095000,2.679129,8.736870,0.067055,6.411452,0.013629,6.433745,0.016771,6.352446,0.025184,9.129466,0.045032
37,6.670388,0.016904,660.260000,3.639325,163.835000,3.268173,75.905000,1.454478,701.725000,4.054688,33.715000,2.407742,668.010000,3.023006,8.737931,0.074362,6.440661,0.015692,6.459174,0.019798,6.391522,0.025620,9.139126,0.044621
38,6.670207,0.014493,663.290000,3.539870,160.165000,3.299243,76.545000,1.471513,703.275000,3.872957,34.545000,2.239740,668.730000,2.973030,8.779183,0.060578,6.435876,0.014590,6.456922,0.016901,6.400664,0.024642,9.108543,0.044229
39,6.665656,0.015051,662.340000,3.435474,161.535000,3.346795,76.125000,1.414601,704.750000,3.491527,35.580000,2.193740,669.170000,2.814437,8.771153,0.074365,6.431712,0.014689,6.454309,0.018236,6.377981,0.023420,9.139839,0.043387
40,6.673581,0.014392,662.135000,3.459866,162.010000,3.116642,75.855000,1.470699,703.650000,3.630390,34.185000,2.265717,669.465000,2.850753,8.787390,0.071300,6.438713,0.014210,6.464351,0.017247,6.385253,0.026284,9.143997,0.045578
41,6.651172,0.014921,659.390000,3.603678,164.455000,3.558993,76.155000,1.528733,706.675000,3.578362,36.420000,2.102525,670.255000,2.809421,8.695645,0.068996,6.424008,0.014037,6.435402,0.017244,6.381408,0.024740,9.132801,0.043663
42,6.648994,0.014414,660.920000,3.499082,163.410000,3.243669,75.670000,1.618830,705.850000,3.559832,35.195000,2.258447,670.655000,2.853485,8.727462,0.071390,6.418053,0.014479,6.431966,0.016434,6.379372,0.025384,9.154688,0.045466
43,6.661927,0.014870,662.720000,3.600044,160.730000,3.281964,76.550000,1.516476,704.740000,3.848513,34.115000,2.321024,670.625000,2.948702,8.781593,0.066679,6.426408,0.014968,6.448831,0.017064,6.391067,0.025728,9.102383,0.047303
44,6.658501,0.015203,663.085000,3.300823,162.425000,3.166033,74.490000,1.486146,703.780000,3.711282,34.470000,2.220267,669.310000,2.789090,8.747416,0.070733,6.426400,0.014527,6.443130,0.017011,6.388283,0.026425,9.191543,0.043742
45,6.654187,0.013567,661.005000,3.379674,162.790000,2.985693,76.205000,1.424213,706.265000,3.611483,34.690000,2.224544,671.575000,2.766227,8.760723,0.062242,6.420128,0.012651,6.439168,0.015985,6.391302,0.027550,9.102761,0.044489
46,6.659835,0.012996,663.600000,3.391918,159.985000,3.148363,76.415000,1.615139,704.900000,3.307285,35.425000,2.249443,669.475000,2.743083,8.739893,0.069939,6.428717,0.012935,6.447181,0.015617,6.379739,0.025056,9.122803,0.044422
47,6.658962,0.014876,662.245000,3.486928,161.495000,3.209561,76.260000,1.489730,704.625000,3.659431,33.580000,2.389674,671.045000,2.547216,8.774299,0.068101,6.423924,0.013964,6.447552,0.016747,6.370066,0.025494,9.126844,0.046508
48,6.649422,0.013726,664.265000,3.445183,159.585000,3.197698,76.150000,1.461901,708.290000,3.462736,34.885000,2.289201,673.405000,2.580114,8.793587,0.063316,6.411182,0.012909,6.435620,0.016061,6.375887,0.026207,9.112494,0.042975
49,6.675147,0.014596,664.775000,3.562426,159.275000,3.192008,75.950000,1.470000,702.820000,3.640426,35.445000,2.227029,667.375000,2.780253,8.789044,0.066779,6.440269,0.014360,6.463357,0.016687,6.396949,0.023269,9.135572,0.048963
50,6.656402,0.015629,662.390000,3.458306,162.170000,3.191560,75.440000,1.377872,705.930000,3.366397,36.480000,2.189230,669.450000,2.755925,8.697820,0.069194,6.429577,0.014477,6.444841,0.017650,6.371534,0.026493,9.152022,0.045462
51,6.657803,0.013890,659.515000,3.377145,164.065000,3.253441,76.420000,1.387694,708.720000,3.330469,36.890000,2.116272,671.830000,2.734243,8.752190,0.062916,6.425093,0.013589,6.443485,0.015897,6.387777,0.026846,9.108357,0.041926
52,6.673527,0.014376,660.110000,3.562842,163.450000,3.282906,76.440000,1.598521,704.235000,3.729102,34.780000,2.320067,669.455000,2.855081,8.785099,0.069511,6.438908,0.014236,6.465759,0.017070,6.383738,0.025069,9.125334,0.048699
53,6.658709,0.013792,661.155000,3.523129,162.880000,3.307710,75.965000,1.535303,706.155000,3.806192,34.890000,2.326450,671.265000,2.755145,8.740213,0.063464,6.427431,0.013690,6.444910,0.016502,6.384744,0.024005,9.137917,0.048803
54,6.663814,0.015435,661.030000,3.291866,162.095000,3.052417,76.875000,1.523156,706.290000,3.648711,36.435000,2.103224,669.855000,2.825707,8.743850,0.068677,6.432699,0.014413,6.453426,0.017868,6.382837,0.026378,9.103189,0.046871
55,6.662629,0.015411,662.200000,3.485446,161.865000,3.277136,75.935000,1.426771,704.455000,3.799712,34.730000,2.352563,669.725000,2.834354,8.752345,0.072544,6.430438,0.014165,6.449394,0.017917,6.377129,0.024239,9.157931,0.046921
56,6.671377,0.015789,660.335000,3.463507,163.115000,3.265023,76.550000,1.512333,703.035000,3.622475,34.070000,2.326563,668.965000,2.829086,8.737210,0.071670,6.441840,0.014788,6.456187,0.018138,6.409904,0.026931,9.115076,0.046226
57,6.663144,0.013543,662.425000,3.555809,161.045000,3.307936,76.530000,1.510236,705.420000,3.396962,34.530000,2.386179,670.890000,2.452089,8.740632,0.068174,6.432312,0.012619,6.447136,0.015800,6.391683,0.024062,9.128881,0.045035
58,6.670741,0.014605,662.250000,3.499590,162.020000,3.421666,75.730000,1.354063,704.540000,3.654137,34.540000,2.370022,670.000000,2.692942,8.780225,0.070248,6.436353,0.014060,6.459402,0.016853,6.387273,0.025716,9.144792,0.044578
59,6.655855,0.013471,662.460000,3.644562,161.020000,3.400415,76.520000,1.477088,706.150000,3.617178,36.300000,2.171657,669.850000,3.034312,8.676775,0.069027,6.431308,0.013878,6.442528,0.016171,6.376308,0.025359,9.121105,0.044469
60,6.669219,0.015294,660.495000,3.779060,163.895000,3.465015,75.610000,1.444101,701.795000,3.829331,33.995000,2.363892,667.800000,2.731979,8.786164,0.065338,6.434002,0.013956,6.458153,0.018212,6.381107,0.023417,9.155596,0.040903
61,6.660342,0.016053,659.730000,3.575037,163.720000,3.280860,76.550000,1.460316,703.020000,3.907866,34.375000,2.382355,668.645000,2.851465,8.722776,0.073888,6.431182,0.015053,6.454651,0.017693,6.355794,0.028605,9.116602,0.046197
62,6.658547,0.015857,662.435000,3.389458,161.460000,3.247852,76.105000,1.473911,704.820000,4.147625,34.740000,2.356561,670.080000,2.845415,8.732930,0.072061,6.428059,0.015648,6.447509,0.017832,6.370336,0.028794,9.136003,0.043815
63,6.665004,0.015836,661.415000,3.631786,162.350000,3.450845,76.235000,1.489000,705.820000,3.664580,37.125000,2.149361,668.695000,3.106535,8.725134,0.064966,6.436100,0.015466,6.452904,0.018245,6.390578,0.024211,9.127443,0.046682
64,6.664458,0.015735,660.815000,3.415543,163.065000,3.054645,76.120000,1.554309,705.300000,3.858126,33.190000,2.443911,672.110000,2.973746,8.805788,0.065764,6.426532,0.015237,6.447195,0.018943,6.407027,0.026465,9.131804,0.047033
65,6.663951,0.016005,662.725000,3.339117,161.410000,3.107405,75.865000,1.476416,706.915000,3.947598,35.850000,2.224516,671.065000,2.996584,8.784092,0.065541,6.428379,0.014977,6.446438,0.018333,6.401353,0.027169,9.141523,0.043934
66,6.658863,0.015647,661.270000,3.450844,164.050000,3.146409,74.680000,1.470132,706.015000,3.704105,33.730000,2.415120,672.285000,2.521052,8.774713,0.064922,6.423769,0.014969,6.445281,0.018138,6.380953,0.027586,9.182435,0.045368
67,6.664645,0.013785,663.250000,3.549514,160.255000,3.221238,76.495000,1.432303,704.215000,3.274697,33.435000,2.324075,670.780000,2.625581,8.804266,0.067508,6.426909,0.013421,6.453217,0.016207,6.391230,0.024421,9.089078,0.046212
68,6.655673,0.015151,656.630000,3.329575,166.490000,3.185986,76.880000,1.379336,705.415000,3.781646,35.205000,2.269132,670.210000,2.954168,8.739299,0.070132,6.424159,0.014579,6.443967,0.017645,6.369050,0.024309,9.104908,0.044794
69,6.665793,0.014510,660.145000,3.571355,162.905000,3.569576,76.950000,1.384797,703.515000,3.618358,35.020000,2.244568,668.495000,2.762301,8.749334,0.067896,6.434288,0.014284,6.457209,0.016694,6.372789,0.024903,9.100709,0.045049
70,6.674127,0.015420,661.385000,3.687710,161.825000,3.289154,76.790000,1.494604,702.510000,3.535024,34.040000,2.345253,668.470000,2.835817,8.786938,0.068112,6.439370,0.015164,6.462192,0.018304,6.388525,0.026403,9.129836,0.046095
71,6.673550,0.014366,660.400000,3.434450,163.725000,3.221686,75.875000,1.441702,702.760000,3.958841,34.075000,2.404716,668.685000,2.870247,8.768418,0.071590,6.440787,0.013544,6.462483,0.017060,6.386441,0.024011,9.147210,0.043492
72,6.676599,0.015124,664.360000,3.061934,159.490000,2.828356,76.150000,1.456146,703.410000,3.712115,34.790000,2.316504,668.620000,2.782687,8.786640,0.070588,6.442150,0.013928,6.467530,0.017859,6.387252,0.023762,9.130532,0.041196
73,6.658305,0.013681,662.625000,3.465796,160.640000,3.094639,76.735000,1.608324,704.515000,3.569235,33.150000,2.506359,671.365000,2.681598,8.759592,0.072652,6.424829,0.013267,6.447349,0.016420,6.375899,0.022433,9.110514,0.050052
74,6.675229,0.015262,663.730000,3.497795,159.515000,3.064233,76.755000,1.510912,704.140000,3.540618,35.140000,2.337924,669.000000,2.924001,8.766521,0.073248,6.442864,0.014679,6.463050,0.018457,6.403295,0.023757,9.104114,0.045288
75,6.661104,0.015000,662.730000,3.116168,160.750000,3.012027,76.520000,1.495596,706.700000,3.630423,34.085000,2.411163,672.615000,2.979774,8.800426,0.075797,6.423402,0.014583,6.449348,0.017797,6.376931,0.025358,9.114694,0.045322
76,6.661196,0.014983,661.585000,3.295423,162.010000,3.057800,76.405000,1.387050,703.745000,3.591691,35.225000,2.272623,668.520000,2.778605,8.730454,0.070466,6.431278,0.013626,6.448273,0.017248,6.382320,0.024413,9.122704,0.040620
77,6.660574,0.014349,660.955000,3.438868,163.700000,3.282914,75.345000,1.412939,703.825000,3.582985,33.955000,2.412665,669.870000,2.770372,8.757096,0.068165,6.427627,0.013928,6.445513,0.016946,6.390178,0.026799,9.157818,0.046157
78,6.648019,0.015011,662.370000,3.562178,161.385000,3.236623,76.245000,1.431460,707.655000,3.695943,34.930000,2.317501,672.725000,2.701993,8.724718,0.065847,6.417275,0.014559,6.434933,0.018039,6.368600,0.022496,9.115620,0.047390
79,6.678640,0.016304,661.375000,3.698002,162.175000,3.486981,76.450000,1.489244,702.125000,3.961344,33.930000,2.449636,668.195000,2.831143,8.783070,0.075350,6.444815,0.014192,6.465990,0.018326,6.407752,0.027583,9.118111,0.048037
80,6.654923,0.015085,660.395000,3.483726,162.965000,3.145876,76.640000,1.550857,708.880000,3.761692,36.190000,2.262746,672.690000,2.756193,8.775596,0.066512,6.419292,0.014991,6.441775,0.018580,6.375915,0.025549,9.110229,0.048254
81,6.664310,0.015485,659.460000,3.442446,164.595000,3.184050,75.945000,1.578931,705.285000,3.489166,35.745000,2.259143,669.540000,2.874255,8.748175,0.069948,6.432770,0.014595,6.445577,0.017425,6.405248,0.028045,9.152098,0.045003
82,6.665611,0.014590,660.390000,3.345524,164.185000,3.130303,75.425000,1.369284,704.770000,3.664052,33.960000,2.395462,670.810000,2.685886,8.773805,0.074861,6.431367,0.014104,6.455692,0.016151,6.388219,0.027934,9.133139,0.042687
83,6.660902,0.015223,659.275000,3.774662,164.300000,3.453145,76.425000,1.480318,704.205000,3.805309,33.125000,2.415049,671.080000,2.796486,8.794302,0.065441,6.423858,0.014955,6.444419,0.018394,6.398681,0.025024,9.112685,0.048509
84,6.651609,0.014912,661.480000,3.568017,161.775000,3.311032,76.745000,1.468834,706.600000,3.716424,33.720000,2.456783,672.880000,2.914166,8.781294,0.075801,6.414977,0.014777,6.439518,0.016537,6.369352,0.027242,9.096361,0.045796
85,6.658697,0.014327,664.945000,3.441110,159.185000,3.255280,75.870000,1.505268,705.670000,3.375948,33.810000,2.324316,671.860000,2.562657,8.810119,0.071229,6.419650,0.013515,6.444367,0.016857,6.379376,0.025403,9.146349,0.047638
86,6.673452,0.015980,662.360000,3.460043,161.100000,3.015910,76.540000,1.506584,699.970000,4.156462,32.125000,2.617104,667.845000,2.916402,8.775351,0.077917,6.439908,0.014058,6.464686,0.019025,6.385491,0.024477,9.116605,0.046784
87,6.656584,0.015390,659.645000,3.596442,163.420000,3.437017,76.935000,1.497925,707.675000,3.834586,36.325000,2.255849,671.350000,2.948450,8.735618,0.073232,6.425580,0.014821,6.444760,0.017887,6.378549,0.023998,9.090805,0.046530
88,6.674587,0.015496,662.915000,3.651730,160.320000,3.245738,76.765000,1.500108,702.980000,4.022711,34.685000,2.349190,668.295000,3.131897,8.775405,0.069587,6.441163,0.014871,6.459093,0.017816,6.403550,0.026435,9.129982,0.046883
89,6.661659,0.016150,660.145000,3.544797,163.555000,3.391113,76.300000,1.555888,706.415000,3.637389,35.840000,2.190793,670.575000,2.949585,8.739068,0.071024,6.430835,0.015091,6.444232,0.018494,6.400426,0.027875,9.134566,0.047041
90,6.669193,0.014251,663.485000,3.593491,160.445000,3.461233,76.070000,1.492401,705.880000,3.650561,35.205000,2.173225,670.675000,2.966472,8.774532,0.068264,6.435267,0.014227,6.456269,0.015978,6.389044,0.026771,9.143105,0.045332
91,6.672041,0.014565,665.085000,3.323640,159.325000,3.058872,75.590000,1.447866,703.050000,3.511814,34.730000,2.313132,668.320000,2.669679,8.765794,0.070959,6.439401,0.014112,6.465326,0.017163,6.370562,0.023649,9.150232,0.044368
92,6.653410,0.016329,661.480000,3.515968,161.095000,3.207954,77.425000,1.567658,707.030000,3.870937,35.985000,2.205724,671.045000,2.983129,8.726791,0.071254,6.423035,0.015690,6.444702,0.019362,6.361603,0.026866,9.073439,0.049081
93,6.664991,0.014843,661.010000,3.226208,162.630000,3.060335,76.360000,1.451784,705.345000,3.498785,35.045000,2.259712,670.300000,2.669253,8.808236,0.070629,6.426853,0.013815,6.449850,0.017409,6.392105,0.026763,9.130406,0.048844
94,6.658802,0.014287,664.825000,3.257958,158.220000,3.003986,76.955000,1.559377,704.125000,3.636133,35.665000,2.211659,668.460000,2.601378,8.736463,0.069087,6.427951,0.013096,6.447667,0.016500,6.373082,0.022956,9.109090,0.046936
95,6.675877,0.014102,664.830000,3.134895,158.890000,2.989835,76.280000,1.439774,705.280000,3.381006,35.615000,2.113575,669.665000,2.695961,8.778226,0.069181,6.442282,0.013337,6.464102,0.017089,6.391162,0.027157,9.138474,0.041882
96,6.663286,0.015342,660.095000,3.637477,162.940000,3.297630,76.965000,1.640759,705.380000,3.895016,34.895000,2.268115,670.485000,2.837589,8.788884,0.072898,6.427108,0.013750,6.451210,0.018241,6.381773,0.022843,9.113633,0.048151
97,6.671964,0.014754,663.480000,3.527096,160.545000,3.272896,75.975000,1.413611,703.545000,3.726223,35.680000,2.236072,667.865000,2.855584,8.702871,0.070690,6.446308,0.014408,6.456181,0.016393,6.402667,0.024486,9.150519,0.041095
98,6.656097,0.013856,661.175000,3.563239,162.285000,3.261746,76.540000,1.576768,707.325000,3.557396,35.795000,2.213143,671.530000,2.740724,8.744077,0.068316,6.424099,0.013255,6.441238,0.016808,6.379744,0.024826,9.126211,0.046333
99,6.658923,0.014828,662.535000,3.781508,160.990000,3.502326,76.475000,1.371573,707.285000,3.497924,36.125000,2.145091,671.160000,2.867820,8.767827,0.062481,6.424601,0.014860,6.445717,0.016968,6.378641,0.026627,9.111555,0.044198
100,6.661564,0.014809,660.890000,3.346014,162.740000,3.161634,76.370000,1.484867,705.240000,3.757987,34.430000,2.298682,670.810000,2.992242,8.779250,0.068020,6.426265,0.013988,6.443210,0.016349,6.401179,0.028222,9.131702,0.045265
