iteration,seed,avg_utility,avg_utility_mainstream,avg_utility_extremist,norm_utility_mainstream,norm_utility_extremist,total_relocations,avg_relocations_per_community,settling_time_90pct
0,42,6.737778,6.492234,8.947672,0.649223,0.745639,69737,77.485556,100
1,43,6.555556,6.429785,7.687494,0.642978,0.640624,70667,78.518889,100
2,44,6.712222,6.486996,8.739254,0.648700,0.728271,70472,78.302222,100
3,45,6.668889,6.410053,8.998413,0.641005,0.749868,70006,77.784444,100
4,46,6.868889,6.640649,8.923045,0.664065,0.743587,69812,77.568889,100
5,47,6.701111,6.525771,8.279168,0.652577,0.689931,70575,78.416667,100
6,48,6.517778,6.336882,8.145843,0.633688,0.678820,71778,79.753333,100
7,49,6.747778,6.561918,8.420514,0.656192,0.701710,70439,78.265556,100
8,50,6.817778,6.511141,9.577508,0.651114,0.798126,70596,78.440000,100
9,51,6.488889,6.203478,9.057584,0.620348,0.754799,70733,78.592222,100
10,52,6.814444,6.544297,9.245767,0.654430,0.770481,70219,78.021111,100
11,53,6.703333,6.454357,8.944117,0.645436,0.745343,70408,78.231111,100
12,54,6.646667,6.470741,8.230000,0.647074,0.685833,70963,78.847778,100
13,55,6.637778,6.392119,8.848707,0.639212,0.737392,70482,78.313333,100
14,56,6.897778,6.639825,9.219352,0.663983,0.768279,70255,78.061111,100
15,57,6.684167,6.411403,9.139041,0.641140,0.761587,71160,79.066667,100
16,58,6.401111,6.341093,6.941270,0.634109,0.578439,70199,77.998889,100
17,59,6.483333,6.276235,8.347215,0.627624,0.695601,71095,78.994444,100
18,60,6.760000,6.463550,9.428049,0.646355,0.785671,71809,79.787778,100
19,61,6.704444,6.520541,8.359572,0.652054,0.696631,69212,76.902222,100
20,62,6.731111,6.443321,9.321225,0.644332,0.776769,70685,78.538889,100
21,63,6.588889,6.368499,8.572395,0.636850,0.714366,69939,77.710000,100
22,64,6.632222,6.488650,7.924374,0.648865,0.660364,71359,79.287778,100
23,65,6.809481,6.523419,9.384044,0.652342,0.782004,71968,79.964444,100
24,66,6.785610,6.513641,9.233333,0.651364,0.769444,70139,77.932222,100
25,67,6.556667,6.309334,8.782657,0.630933,0.731888,70531,78.367778,100
26,68,6.675591,6.349000,9.614911,0.634900,0.801243,70798,78.664444,100
27,69,6.673333,6.402200,9.113532,0.640220,0.759461,70533,78.370000,100
28,70,6.580480,6.289240,9.201642,0.628924,0.766804,69908,77.675556,100
29,71,6.644110,6.376859,9.049369,0.637686,0.754114,70940,78.822222,100
30,72,6.787778,6.512043,9.269386,0.651204,0.772449,71582,79.535556,100
31,73,6.582667,6.336239,8.800518,0.633624,0.733377,71136,79.040000,100
32,74,6.664444,6.504167,8.106938,0.650417,0.675578,69771,77.523333,100
33,75,6.732222,6.429066,9.460625,0.642907,0.788385,70355,78.172222,100
34,76,6.746667,6.450659,9.410731,0.645066,0.784228,69878,77.642222,100
35,77,6.726667,6.431996,9.378700,0.643200,0.781558,71019,78.910000,100
36,78,6.837222,6.556267,9.365820,0.655627,0.780485,69997,77.774444,100
37,79,6.505556,6.383544,7.603660,0.638354,0.633638,70975,78.861111,100
38,80,6.402222,6.169639,8.495468,0.616964,0.707956,70309,78.121111,100
39,81,6.836307,6.641897,8.585998,0.664190,0.715500,70345,78.161111,100
40,82,6.547778,6.363478,8.206471,0.636348,0.683873,70094,77.882222,100
41,83,6.575556,6.356166,8.550065,0.635617,0.712505,71511,79.456667,100
42,84,6.375556,6.233533,7.653756,0.623353,0.637813,70591,78.434444,100
43,85,6.740556,6.517668,8.746542,0.651767,0.728878,70399,78.221111,100
