step,avg_utility_mean,avg_utility_ci,community_count_algorithmic_mean,community_count_algorithmic_ci,community_count_coalition_mean,community_count_coalition_ci,community_count_direct_mean,community_count_direct_ci,n_relocations_mean,n_relocations_ci,type_relocations_extremist_mean,type_relocations_extremist_ci,type_relocations_mainstream_mean,type_relocations_mainstream_ci,type_utility_extremist_mean,type_utility_extremist_ci,type_utility_mainstream_mean,type_utility_mainstream_ci,utility_algorithmic_mean,utility_algorithmic_ci,utility_coalition_mean,utility_coalition_ci,utility_direct_mean,utility_direct_ci
27,6.399330,0.021808,523.430000,7.311286,179.505000,5.809085,197.065000,4.475014,347.095000,7.198599,11.530000,3.555740,335.565000,6.017971,9.112278,0.072464,5.920574,0.022124,6.194102,0.028969,5.783977,0.050173,7.550353,0.065139
28,6.409358,0.020690,527.005000,6.989084,175.945000,5.709469,197.050000,4.579014,352.025000,8.499884,12.790000,3.683884,339.235000,7.330792,9.173652,0.074908,5.921541,0.021889,6.194158,0.026939,5.798326,0.058650,7.582142,0.065649
29,6.432891,0.021141,523.650000,7.018621,181.455000,5.662355,194.895000,4.785401,342.650000,7.256560,12.950000,3.668607,329.700000,6.344572,9.210542,0.077878,5.942717,0.021348,6.239122,0.029460,5.794013,0.051199,7.603819,0.064435
30,6.403908,0.022668,528.635000,7.598675,179.045000,6.511819,192.320000,4.798542,347.850000,8.231587,16.995000,4.111131,330.855000,6.639817,9.072439,0.084058,5.932991,0.021910,6.188806,0.028088,5.791237,0.053403,7.630686,0.068421
31,6.421206,0.026152,529.365000,7.134172,173.615000,5.874312,197.020000,4.507250,347.040000,7.929047,14.160000,3.832710,332.880000,6.589271,9.212760,0.077139,5.928578,0.023991,6.231225,0.033524,5.771702,0.054441,7.542125,0.061070
32,6.412993,0.020635,524.105000,6.759282,179.115000,6.101921,196.780000,4.570435,347.515000,7.928342,16.330000,4.053573,331.185000,6.386379,9.124750,0.079377,5.934448,0.019714,6.221170,0.028248,5.746450,0.049128,7.575741,0.060904
33,6.414688,0.022764,527.890000,7.134329,176.940000,6.059148,195.170000,4.575352,348.210000,6.843752,12.975000,3.741156,335.235000,5.902135,9.215326,0.084418,5.920458,0.021127,6.206521,0.027867,5.787161,0.056630,7.586924,0.061962
34,6.427082,0.022259,524.655000,7.122302,179.235000,6.173738,196.110000,4.280519,340.085000,7.624514,13.490000,3.763396,326.595000,6.126106,9.152834,0.072211,5.946067,0.021500,6.230373,0.027720,5.777025,0.049058,7.581650,0.055690
35,6.420134,0.021762,521.755000,7.272608,183.840000,6.191433,194.405000,4.459588,352.290000,7.365452,13.660000,3.810256,338.630000,6.195997,9.164148,0.082459,5.935897,0.022037,6.220834,0.028931,5.790290,0.051981,7.597262,0.062431
36,6.429621,0.022278,530.275000,7.215358,175.480000,6.020607,194.245000,4.422343,343.105000,7.161264,11.950000,3.625894,331.155000,6.187982,9.195086,0.078611,5.941598,0.021304,6.213261,0.030680,5.846607,0.048037,7.596213,0.066507
37,6.411590,0.023428,524.955000,7.412891,179.560000,6.233960,195.485000,4.335573,351.620000,7.708600,16.360000,4.059567,335.260000,6.338320,9.143255,0.076741,5.929531,0.022929,6.226501,0.029880,5.731963,0.047756,7.577931,0.063289
38,6.410883,0.023056,527.630000,6.677288,178.585000,5.898328,193.785000,4.122956,350.490000,7.029027,14.810000,3.891615,335.680000,6.116055,9.102222,0.076897,5.935941,0.022400,6.192754,0.029116,5.797090,0.051935,7.602555,0.059021
39,6.415682,0.022236,529.960000,7.087949,175.115000,6.307406,194.925000,4.277793,346.780000,7.921950,15.020000,4.000696,331.760000,6.115526,9.155890,0.080757,5.932116,0.021047,6.204323,0.029139,5.798052,0.053699,7.588867,0.064674
40,6.420094,0.024327,530.345000,6.746507,173.370000,5.856352,196.285000,4.628736,345.855000,7.654188,14.305000,3.812149,331.550000,5.998406,9.179487,0.074360,5.933143,0.022738,6.224290,0.029462,5.780121,0.058097,7.578247,0.069240
41,6.410922,0.021991,530.870000,7.269512,174.985000,5.958670,194.145000,4.236471,343.425000,6.796182,13.720000,3.772085,329.705000,5.577510,9.105693,0.074960,5.935374,0.020753,6.212336,0.029572,5.734035,0.051013,7.605030,0.059111
42,6.421339,0.021907,525.155000,7.338242,179.795000,5.630139,195.050000,4.650671,345.025000,8.019160,10.230000,3.393930,334.795000,6.731893,9.210979,0.084485,5.929049,0.022195,6.217715,0.029661,5.789984,0.054795,7.604870,0.066380
43,6.410704,0.021352,527.605000,7.244821,176.140000,6.079368,196.255000,4.475164,347.985000,7.621332,13.045000,3.762454,334.940000,6.281344,9.177177,0.080367,5.922503,0.021200,6.202813,0.028890,5.796096,0.050394,7.572918,0.058264
44,6.436522,0.024138,532.430000,6.731352,177.935000,5.342737,189.635000,4.550074,342.460000,7.930751,11.525000,3.551449,330.935000,6.505202,9.183556,0.082879,5.951752,0.022916,6.238555,0.032052,5.775129,0.054606,7.676000,0.065167
45,6.423539,0.021443,528.690000,7.344662,175.235000,6.144495,196.075000,4.297446,346.480000,7.464479,13.650000,3.752653,332.830000,6.276955,9.173508,0.078057,5.938251,0.021750,6.225560,0.025655,5.814569,0.051125,7.544085,0.060659
46,6.429553,0.022175,530.235000,7.047349,174.780000,5.725473,194.985000,4.777025,347.150000,7.378272,13.220000,3.749705,333.930000,5.894387,9.179836,0.081829,5.944209,0.020394,6.229987,0.030613,5.782409,0.050437,7.598679,0.060743
47,6.411906,0.022845,521.715000,7.383197,178.920000,5.976670,199.365000,4.346162,346.385000,7.020820,11.905000,3.611807,334.480000,6.105523,9.193794,0.082546,5.920985,0.020933,6.223804,0.028444,5.760414,0.057958,7.525687,0.060967
48,6.425014,0.022676,528.490000,6.966654,176.725000,6.066794,194.785000,4.713181,348.890000,7.985814,12.545000,3.673000,336.345000,6.586444,9.239369,0.085537,5.928364,0.022334,6.214874,0.028372,5.789970,0.053436,7.613045,0.066057
49,6.424517,0.021585,525.480000,7.052278,180.610000,5.855058,193.910000,4.499946,352.335000,7.307242,15.685000,4.000397,336.650000,5.895095,9.168632,0.080530,5.940261,0.020202,6.232045,0.027943,5.760411,0.050033,7.622364,0.067098
50,6.422844,0.021504,531.005000,6.769429,177.045000,5.852626,191.950000,4.353453,344.835000,7.123402,12.495000,3.725658,332.340000,6.080565,9.180522,0.080142,5.936195,0.020815,6.211936,0.027668,5.815397,0.052298,7.608916,0.064236
51,6.415960,0.023607,528.885000,6.157130,175.830000,5.063472,195.285000,4.364760,342.990000,7.561860,10.830000,3.460380,332.160000,6.320542,9.177759,0.074774,5.928584,0.022623,6.214873,0.030504,5.780389,0.051526,7.576159,0.058951
52,6.415016,0.022313,529.265000,6.829660,174.215000,5.699769,196.520000,4.325431,346.265000,7.489645,12.750000,3.733287,333.515000,5.878506,9.177317,0.080099,5.927551,0.020244,6.218193,0.028925,5.761829,0.049707,7.561408,0.056610
53,6.409792,0.021979,522.145000,6.959743,184.145000,5.803389,193.710000,4.518129,346.115000,7.640996,13.165000,3.793483,332.950000,6.242425,9.122216,0.080041,5.931130,0.020953,6.218327,0.029978,5.718128,0.047743,7.634641,0.060092
54,6.427586,0.022643,525.785000,7.137887,179.250000,5.776806,194.965000,4.750378,340.330000,7.885471,11.705000,3.544753,328.625000,6.858993,9.196124,0.085339,5.939020,0.020215,6.217712,0.030208,5.837046,0.051278,7.598272,0.063811
55,6.431422,0.021466,532.550000,7.698190,174.985000,6.553710,192.465000,4.603173,341.425000,7.749124,14.615000,3.836039,326.810000,6.787611,9.156350,0.079101,5.950553,0.020270,6.228626,0.028773,5.808927,0.048002,7.610628,0.062158
56,6.420924,0.023061,527.600000,6.616846,176.755000,5.954554,195.645000,4.083224,341.770000,7.765801,11.290000,3.543549,330.480000,6.372018,9.164033,0.077803,5.936847,0.021960,6.231011,0.029994,5.773333,0.051063,7.558769,0.064374
57,6.450073,0.019616,536.685000,6.993393,170.555000,5.690156,192.760000,4.279808,337.335000,7.422377,13.690000,3.823632,323.645000,6.123865,9.161019,0.074673,5.971671,0.020266,6.242292,0.026574,5.835889,0.046573,7.623254,0.062588
58,6.406271,0.020532,527.385000,7.030066,174.080000,5.864473,198.535000,4.563285,341.900000,7.539170,10.295000,3.416439,331.605000,6.553863,9.130410,0.071423,5.925541,0.020573,6.217466,0.028577,5.725911,0.047303,7.549940,0.060133
59,6.424468,0.021794,536.555000,7.694289,169.475000,6.322168,193.970000,4.681558,347.950000,7.846679,14.925000,3.921082,333.025000,6.353837,9.185262,0.079586,5.937269,0.021238,6.224557,0.029497,5.747557,0.049034,7.612710,0.063168
60,6.437205,0.021958,534.220000,6.606060,173.410000,5.400545,192.370000,4.489340,339.900000,7.354086,9.975000,3.378101,329.925000,6.360100,9.177507,0.076914,5.953622,0.021293,6.249980,0.030462,5.757777,0.053841,7.615253,0.059949
61,6.426490,0.021754,525.550000,6.680589,178.350000,6.109013,196.100000,4.784264,343.800000,7.427574,12.305000,3.662088,331.495000,6.139089,9.184027,0.080535,5.939866,0.020751,6.250357,0.029266,5.759873,0.047138,7.574784,0.062422
62,6.434674,0.021862,528.425000,6.565319,175.105000,5.566156,196.470000,4.559519,342.140000,8.297984,11.650000,3.592921,330.490000,6.789412,9.216614,0.075803,5.943743,0.020992,6.237537,0.028134,5.810184,0.050252,7.579340,0.064580
63,6.420504,0.021897,528.180000,7.816101,175.450000,6.819127,196.370000,4.472646,350.180000,8.215460,17.875000,4.153536,332.305000,6.410141,9.139788,0.081975,5.940630,0.022499,6.221591,0.026535,5.791381,0.051525,7.569773,0.061286
64,6.415497,0.022739,518.210000,7.416059,181.765000,6.107752,200.025000,4.362372,352.505000,7.915939,15.020000,3.943615,337.485000,6.700746,9.184725,0.080359,5.926810,0.022475,6.217408,0.031170,5.787072,0.053815,7.536413,0.060339
65,6.440129,0.021312,519.550000,7.415267,183.680000,6.400792,196.770000,4.488553,351.715000,7.839524,13.855000,3.805515,337.860000,6.356398,9.210107,0.080743,5.951309,0.021791,6.223013,0.029739,5.830105,0.052763,7.623939,0.063471
66,6.415171,0.023764,525.810000,7.003734,179.715000,5.589984,194.475000,4.828424,352.425000,7.625801,14.900000,3.914850,337.525000,6.242598,9.179101,0.080010,5.927419,0.023992,6.199398,0.031241,5.791177,0.051698,7.620446,0.067649
67,6.422678,0.021713,524.920000,6.805066,176.315000,5.507270,198.765000,4.668139,342.850000,7.341827,10.995000,3.450950,331.855000,6.669117,9.209721,0.079498,5.930846,0.022946,6.212411,0.029410,5.824864,0.046696,7.548279,0.058268
68,6.426559,0.020844,525.030000,6.949507,178.005000,5.627914,196.965000,4.252298,347.175000,7.675760,11.445000,3.526268,335.730000,6.469219,9.230222,0.075904,5.931795,0.021257,6.213379,0.029370,5.807719,0.054858,7.589393,0.061089
69,6.428407,0.021500,530.835000,7.070673,175.905000,5.704064,193.260000,4.648501,347.340000,7.183133,16.125000,4.004602,331.215000,5.480624,9.175005,0.082249,5.943714,0.020124,6.224512,0.029835,5.776721,0.054016,7.636868,0.063832
70,6.401820,0.023314,527.880000,7.429218,177.645000,6.491980,194.475000,4.500649,346.860000,7.628187,13.910000,3.759295,332.950000,6.392523,9.096787,0.078753,5.926238,0.022031,6.200115,0.029190,5.776907,0.049017,7.578070,0.063012
71,6.431407,0.021268,522.060000,6.466114,179.460000,5.705997,198.480000,4.578512,343.730000,7.886825,12.210000,3.640925,331.520000,6.733982,9.166348,0.077548,5.948770,0.020452,6.239193,0.027439,5.793898,0.056564,7.563738,0.063364
72,6.426497,0.022833,522.810000,7.302420,180.915000,6.019738,196.275000,4.410814,348.535000,7.903723,13.150000,3.724227,335.385000,6.533120,9.195401,0.077689,5.937867,0.021023,6.215983,0.028999,5.812344,0.055471,7.595796,0.060185
73,6.422876,0.023644,526.915000,7.041824,173.940000,5.835322,199.145000,4.258491,349.815000,7.760919,16.580000,4.061976,333.235000,6.013950,9.170100,0.080093,5.938072,0.022422,6.218745,0.031745,5.788973,0.052492,7.557485,0.060190
74,6.438310,0.021463,534.420000,6.597554,175.765000,5.858637,189.815000,4.634232,342.315000,8.193410,11.215000,3.520163,331.100000,6.913707,9.211451,0.076379,5.948933,0.022623,6.228493,0.029855,5.798605,0.048939,7.686179,0.064420
75,6.447705,0.021290,528.735000,7.378726,176.320000,5.700563,194.945000,4.733786,340.250000,7.547599,15.240000,3.947781,325.010000,6.126088,9.174492,0.082152,5.966508,0.019944,6.261036,0.026897,5.812997,0.051427,7.590497,0.067462
76,6.429385,0.022711,530.755000,7.213787,174.325000,5.607199,194.920000,4.791629,345.010000,8.052451,10.775000,3.445154,334.235000,6.784846,9.225817,0.078798,5.935897,0.020977,6.234787,0.028082,5.793328,0.054321,7.592329,0.065087
77,6.414890,0.021909,532.185000,6.727631,173.265000,5.472509,194.550000,4.757086,345.165000,6.909850,11.890000,3.599685,333.275000,5.728992,9.184292,0.075246,5.926172,0.021025,6.214506,0.028072,5.751354,0.055144,7.607742,0.065514
78,6.429558,0.021226,534.905000,7.317146,171.480000,5.644516,193.615000,4.444815,346.630000,7.621444,14.185000,3.839017,332.445000,6.175875,9.220566,0.080215,5.937027,0.019392,6.241274,0.027193,5.755222,0.049167,7.599395,0.068982
79,6.431920,0.022528,531.585000,7.188236,174.730000,5.900462,193.685000,4.304463,339.460000,7.356026,11.540000,3.556118,327.920000,6.388046,9.171921,0.081436,5.948390,0.020696,6.235174,0.027534,5.782755,0.057483,7.605916,0.061253
80,6.430995,0.020168,527.880000,6.994193,179.670000,6.050084,192.450000,4.465420,345.170000,7.573991,11.220000,3.454156,333.950000,6.207055,9.195990,0.075715,5.943055,0.019621,6.227623,0.027449,5.795719,0.048276,7.619527,0.060805
81,6.419846,0.021994,528.295000,7.106064,179.980000,5.991921,191.725000,4.264189,353.075000,7.266200,13.295000,3.764699,339.780000,6.090362,9.196037,0.078404,5.929930,0.022040,6.214507,0.029932,5.801166,0.053018,7.622117,0.067689
82,6.418431,0.021636,526.780000,6.903734,178.510000,5.766123,194.710000,4.624067,347.845000,7.832019,15.240000,3.945384,332.605000,6.352948,9.154511,0.079240,5.935593,0.020915,6.226494,0.030021,5.784680,0.050112,7.581722,0.064168
83,6.431283,0.020808,536.885000,7.406781,169.285000,6.362413,193.830000,4.703510,346.290000,7.499782,16.360000,4.007881,329.930000,6.122661,9.174801,0.077658,5.947133,0.020104,6.221510,0.027422,5.803085,0.050405,7.609827,0.062793
84,6.434221,0.022730,531.150000,7.065839,177.625000,6.147690,191.225000,4.622247,340.405000,7.286048,13.440000,3.747271,326.965000,5.703688,9.237956,0.082858,5.939445,0.020563,6.256288,0.029787,5.759597,0.049748,7.620307,0.069335
85,6.420050,0.022702,523.255000,7.120857,184.410000,5.672938,192.335000,4.526659,349.025000,7.816393,14.505000,3.868345,334.520000,6.200150,9.195178,0.079066,5.930321,0.021742,6.227192,0.029849,5.778765,0.050482,7.604258,0.065069
86,6.420153,0.021003,527.875000,6.801669,176.345000,5.466405,195.780000,4.289223,345.440000,7.271149,9.900000,3.353051,335.540000,5.956099,9.195434,0.075308,5.930397,0.021438,6.209808,0.029209,5.823024,0.047020,7.560375,0.060514
87,6.431613,0.021806,525.995000,6.913700,178.565000,5.811453,195.440000,4.543545,346.185000,7.157808,12.590000,3.692980,333.595000,6.323071,9.204225,0.083776,5.942329,0.020539,6.224203,0.029607,5.803048,0.044880,7.610972,0.061189
88,6.415556,0.023154,526.390000,7.032251,179.905000,6.094441,193.705000,4.372944,350.520000,7.311952,13.295000,3.773917,337.225000,6.119458,9.152930,0.078037,5.932491,0.021070,6.203616,0.030458,5.812127,0.050927,7.603526,0.057508
89,6.407973,0.022338,522.565000,7.357781,182.065000,6.285023,195.370000,4.372491,353.680000,6.961245,14.020000,3.854246,339.660000,5.792719,9.152073,0.082840,5.923720,0.021375,6.211847,0.029080,5.777994,0.054940,7.565395,0.058763
90,6.426328,0.021194,520.475000,7.227962,183.825000,5.779590,195.700000,4.157927,349.705000,6.773197,12.565000,3.684931,337.140000,5.801936,9.166672,0.078874,5.942738,0.021650,6.208959,0.027093,5.824722,0.055532,7.598161,0.057834
91,6.420368,0.023737,532.935000,7.358089,173.995000,6.573416,193.070000,4.522398,345.605000,7.674722,15.405000,3.984598,330.200000,5.978650,9.158265,0.085274,5.937209,0.021295,6.214294,0.029482,5.781862,0.054016,7.615049,0.060572
92,6.427418,0.022654,524.875000,6.873493,180.275000,6.139104,194.850000,4.665942,342.275000,7.272428,12.070000,3.598686,330.205000,6.372190,9.205001,0.085445,5.937256,0.020847,6.246558,0.028782,5.746088,0.050015,7.583957,0.063335
93,6.421909,0.023323,531.490000,6.934227,175.725000,5.714467,192.785000,4.544017,343.960000,8.095915,14.405000,3.841154,329.555000,6.789990,9.165941,0.084831,5.937667,0.022119,6.209468,0.031242,5.783395,0.056301,7.645967,0.066258
94,6.406387,0.021465,525.890000,7.329288,181.040000,6.055119,193.070000,4.685466,347.860000,7.249711,14.025000,3.852379,333.835000,6.053683,9.092566,0.075903,5.932356,0.020914,6.214155,0.027649,5.738024,0.053048,7.617855,0.064341
95,6.415076,0.021742,519.590000,7.354903,177.985000,6.512934,202.425000,4.131552,353.450000,7.388064,16.255000,4.037106,337.195000,5.967058,9.186671,0.081955,5.925971,0.020239,6.212817,0.029370,5.820618,0.050876,7.484523,0.058410
96,6.444330,0.023404,528.125000,8.079602,174.910000,6.234696,196.965000,4.767598,341.860000,7.999391,12.350000,3.672184,329.510000,6.754705,9.219500,0.083486,5.954594,0.022669,6.228725,0.032077,5.819749,0.050675,7.631694,0.064980
97,6.425782,0.020497,524.255000,7.463833,177.120000,6.208871,198.625000,4.617609,344.135000,7.881597,13.605000,3.791705,330.530000,6.856522,9.171844,0.076770,5.941183,0.021629,6.216478,0.030238,5.807357,0.050997,7.578776,0.063109
98,6.431677,0.025082,525.300000,7.079203,174.800000,6.220759,199.900000,4.364066,345.970000,7.482405,13.715000,3.825878,332.255000,6.251421,9.181741,0.084481,5.946371,0.022323,6.235573,0.031182,5.779259,0.051782,7.569885,0.066776
99,6.451092,0.021124,526.645000,6.850551,179.355000,6.021440,194.000000,4.500693,345.750000,7.497429,13.145000,3.722403,332.605000,6.052824,9.237532,0.075784,5.959367,0.020855,6.251626,0.030893,5.813715,0.051594,7.644942,0.064735
100,6.410082,0.020444,528.035000,7.416394,181.435000,6.160365,190.530000,4.438627,352.810000,7.475919,14.455000,3.915856,338.355000,5.970263,9.148160,0.085295,5.926892,0.019813,6.205726,0.025971,5.773192,0.051965,7.637809,0.061352
