iteration,seed,avg_utility,avg_utility_mainstream,avg_utility_extremist,norm_utility_mainstream,norm_utility_extremist,total_relocations,avg_relocations_per_community,settling_time_90pct
0,42,6.408889,6.255067,9.331511,0.625507,0.777626,59105,65.672222,100
1,43,6.472222,6.373261,8.352489,0.637326,0.696041,59634,66.260000,100
2,44,6.346667,6.202789,9.080333,0.620279,0.756694,58590,65.100000,100
3,45,6.470000,6.258467,10.489136,0.625847,0.874095,59649,66.276667,100
4,46,6.482222,6.343946,9.109469,0.634395,0.759122,59189,65.765556,100
5,47,6.316593,6.169418,9.112904,0.616942,0.759409,59583,66.203333,100
6,48,6.267778,6.164486,8.230329,0.616449,0.685861,60027,66.696667,100
7,49,6.426667,6.263875,9.519704,0.626388,0.793309,59402,66.002222,100
8,50,6.346667,6.295677,7.315466,0.629568,0.609622,58499,64.998889,100
9,51,6.281821,6.113326,9.483218,0.611333,0.790268,59213,65.792222,100
10,52,6.270000,6.150110,8.547908,0.615011,0.712326,58877,65.418889,100
11,53,6.161111,6.001013,9.202979,0.600101,0.766915,59780,66.422222,100
12,54,6.619884,6.452459,9.800965,0.645246,0.816747,60072,66.746667,100
13,55,6.350000,6.187835,9.431126,0.618784,0.785927,59139,65.710000,100
14,56,6.416928,6.188930,10.748894,0.618893,0.895741,59781,66.423333,100
15,57,6.236846,6.145335,7.975556,0.614533,0.664630,59478,66.086667,100
16,58,6.307391,6.190164,8.534702,0.619016,0.711225,59748,66.386667,100
17,59,6.390000,6.270540,8.659737,0.627054,0.721645,59525,66.138889,100
18,60,6.605539,6.477061,9.046628,0.647706,0.753886,59714,66.348889,100
19,61,6.548783,6.393565,9.497922,0.639357,0.791494,59210,65.788889,100
20,62,6.277790,6.125084,9.179195,0.612508,0.764933,58916,65.462222,100
21,63,6.274444,6.122895,9.153876,0.612290,0.762823,58895,65.438889,100
22,64,6.302222,6.086907,10.393212,0.608691,0.866101,58574,65.082222,100
23,65,6.233792,6.094547,8.879438,0.609455,0.739953,59340,65.933333,100
24,66,6.537778,6.337141,10.349886,0.633714,0.862491,59288,65.875556,100
25,67,6.432222,6.251958,9.857234,0.625196,0.821436,59645,66.272222,100
26,68,6.424444,6.290561,8.968234,0.629056,0.747353,58105,64.561111,100
27,69,6.428889,6.238606,10.044261,0.623861,0.837022,59343,65.936667,100
28,70,6.541886,6.382338,9.573287,0.638234,0.797774,59161,65.734444,100
29,71,6.316667,6.213984,8.267639,0.621398,0.688970,59946,66.606667,100
30,72,6.183333,6.008250,9.509914,0.600825,0.792493,59750,66.388889,100
31,73,6.355556,6.306878,7.280423,0.630688,0.606702,57861,64.290000,100
32,74,6.267210,6.123334,9.000855,0.612333,0.750071,59175,65.750000,100
33,75,6.398712,6.184248,10.473539,0.618425,0.872795,59580,66.200000,100
34,76,6.360287,6.218115,9.061553,0.621811,0.755129,58929,65.476667,100
35,77,6.191111,6.070535,8.482066,0.607053,0.706839,59222,65.802222,100
36,78,6.258889,6.140374,8.510677,0.614037,0.709223,59957,66.618889,100
37,79,6.378808,6.253057,8.768083,0.625306,0.730674,59711,66.345556,100
38,80,6.281111,6.110780,9.517401,0.611078,0.793117,59830,66.477778,100
39,81,6.567778,6.393433,9.880324,0.639343,0.823360,59204,65.782222,100
40,82,6.478889,6.376107,8.431752,0.637611,0.702646,58607,65.118889,100
41,83,6.492222,6.363262,8.942467,0.636326,0.745206,58331,64.812222,100
42,84,6.513333,6.363472,9.360705,0.636347,0.780059,58888,65.431111,100
43,85,6.170000,6.043978,8.564414,0.604398,0.713701,59657,66.285556,100
44,86,6.391941,6.214747,9.758619,0.621475,0.813218,59494,66.104444,100
45,87,6.438889,6.299671,9.084021,0.629967,0.757002,60055,66.727778,100
46,88,6.503626,6.399008,8.491363,0.639901,0.707614,59279,65.865556,100
47,89,6.313333,6.132661,9.746113,0.613266,0.812176,59273,65.858889,100
48,90,6.272972,6.132016,8.951146,0.613202,0.745929,60369,67.076667,100
49,91,6.437778,6.213542,10.698253,0.621354,0.891521,59509,66.121111,100
50,92,6.431111,6.312857,8.677939,0.631286,0.723162,58714,65.237778,100
51,93,6.428889,6.280747,9.243594,0.628075,0.770299,58710,65.233333,100
52,94,6.351111,6.210513,9.022479,0.621051,0.751873,59462,66.068889,100
53,95,6.407778,6.292544,8.597222,0.629254,0.716435,58733,65.258889,100
54,96,6.441111,6.312264,8.889208,0.631226,0.740767,60226,66.917778,100
55,97,6.233333,6.064606,9.439160,0.606461,0.786597,59721,66.356667,100
56,98,6.402014,6.245076,9.383838,0.624508,0.781987,59623,66.247778,100
57,99,6.377778,6.207289,9.617063,0.620729,0.801422,59913,66.570000,100
58,100,6.384444,6.289446,8.189418,0.628945,0.682451,59047,65.607778,100
59,101,6.468889,6.347595,8.773468,0.634760,0.731122,59357,65.952222,100
60,102,6.410000,6.216047,10.095109,0.621605,0.841259,59011,65.567778,100
61,103,6.365556,6.253590,8.492904,0.625359,0.707742,59567,66.185556,100
62,104,6.444444,6.296452,9.256296,0.629645,0.771358,57734,64.148889,100
63,105,6.378889,6.229279,9.221472,0.622928,0.768456,59583,66.203333,100
64,106,6.607778,6.398015,10.593276,0.639801,0.882773,59727,66.363333,100
65,107,6.460000,6.351238,8.526478,0.635124,0.710540,60180,66.866667,100
66,108,6.378889,6.193513,9.901024,0.619351,0.825085,59347,65.941111,100
67,109,6.450000,6.295909,9.377733,0.629591,0.781478,59195,65.772222,100
68,110,6.392222,6.239207,9.299506,0.623921,0.774959,60260,66.955556,100
69,111,6.466667,6.305291,9.532795,0.630529,0.794400,59548,66.164444,100
70,112,6.107778,5.962814,8.862099,0.596281,0.738508,59015,65.572222,100
71,113,6.446597,6.350299,8.276260,0.635030,0.689688,60306,67.006667,100
72,114,6.407778,6.295322,8.544444,0.629532,0.712037,60425,67.138889,100
73,115,6.195556,6.017481,9.578979,0.601748,0.798248,59333,65.925556,100
74,116,6.400000,6.220113,9.817857,0.622011,0.818155,60482,67.202222,100
75,117,6.517465,6.353332,9.635993,0.635333,0.802999,59581,66.201111,100
76,118,6.472222,6.319272,9.378284,0.631927,0.781524,59135,65.705556,100
77,119,6.121247,5.957976,9.223397,0.595798,0.768616,59620,66.244444,100
78,120,6.463333,6.307128,9.431238,0.630713,0.785936,59291,65.878889,100
79,121,6.387778,6.239977,9.195998,0.623998,0.766333,59113,65.681111,100
80,122,6.473333,6.316978,9.444078,0.631698,0.787006,59798,66.442222,100
81,123,6.195556,6.071617,8.550382,0.607162,0.712532,59353,65.947778,100
82,124,6.248930,6.120457,8.689915,0.612046,0.724160,59429,66.032222,100
83,125,6.322222,6.216062,8.339273,0.621606,0.694939,59843,66.492222,100
84,126,6.576667,6.408386,9.773992,0.640839,0.814499,59589,66.210000,100
85,127,6.356922,6.202680,9.287529,0.620268,0.773961,58374,64.860000,100
86,128,6.474444,6.318173,9.443611,0.631817,0.786968,60206,66.895556,100
87,129,6.324444,6.126696,10.081655,0.612670,0.840138,59087,65.652222,100
88,130,6.332222,6.264764,7.613920,0.626476,0.634493,59311,65.901111,100
89,131,6.576667,6.385820,10.202751,0.638582,0.850229,59404,66.004444,100
90,132,6.378889,6.230331,9.201481,0.623033,0.766790,59349,65.943333,100
91,133,6.472459,6.340044,8.988360,0.634004,0.749030,58592,65.102222,100
92,134,6.451111,6.246696,10.335007,0.624670,0.861251,58515,65.016667,100
93,135,6.487778,6.346295,9.175944,0.634630,0.764662,59685,66.316667,100
94,136,6.560091,6.358473,10.390828,0.635847,0.865902,59191,65.767778,100
95,137,6.576129,6.427627,9.397668,0.642763,0.783139,59541,66.156667,100
96,138,6.173333,5.989751,9.661399,0.598975,0.805117,59844,66.493333,100
97,139,6.414011,6.263207,9.279293,0.626321,0.773274,59744,66.382222,100
98,140,6.098889,5.979589,8.365583,0.597959,0.697132,59541,66.156667,100
99,141,6.380291,6.214956,9.521657,0.621496,0.793471,58010,64.455556,100
100,142,6.526667,6.389409,9.134568,0.638941,0.761214,59904,66.560000,100
101,143,6.434444,6.271901,9.522764,0.627190,0.793564,59395,65.994444,100
102,144,6.361111,6.268739,8.116190,0.626874,0.676349,59953,66.614444,100
103,145,6.282222,6.139224,8.999181,0.613922,0.749932,59123,65.692222,100
104,146,6.432222,6.213297,10.591797,0.621330,0.882650,59067,65.630000,100
105,147,6.375970,6.236514,9.025629,0.623651,0.752136,59508,66.120000,100
106,148,6.501111,6.388630,8.638250,0.638863,0.719854,58833,65.370000,100
107,149,6.503333,6.312844,10.122635,0.631284,0.843553,59873,66.525556,100
108,150,6.485556,6.292305,10.157309,0.629231,0.846442,59745,66.383333,100
109,151,6.583333,6.410405,9.868980,0.641040,0.822415,59125,65.694444,100
110,152,6.488889,6.376361,8.626925,0.637636,0.718910,60186,66.873333,100
111,153,6.479568,6.323699,9.441073,0.632370,0.786756,58721,65.245556,100
112,154,6.578889,6.412334,9.743423,0.641233,0.811952,59505,66.116667,100
113,155,6.174035,6.014838,9.198781,0.601484,0.766565,59656,66.284444,100
114,156,6.439189,6.281913,9.427432,0.628191,0.785619,59300,65.888889,100
115,157,6.319437,6.139484,9.738554,0.613948,0.811546,60121,66.801111,100
116,158,6.516667,6.362975,9.436801,0.636298,0.786400,60185,66.872222,100
117,159,6.251111,6.114478,8.847146,0.611448,0.737262,60211,66.901111,100
118,160,6.408889,6.262905,9.182579,0.626291,0.765215,59650,66.277778,100
119,161,6.520000,6.358006,9.597884,0.635801,0.799824,59093,65.658889,100
120,162,6.468544,6.302597,9.621531,0.630260,0.801794,58857,65.396667,100
