step,avg_utility_mean,avg_utility_ci,community_count_algorithmic_mean,community_count_algorithmic_ci,community_count_coalition_mean,community_count_coalition_ci,community_count_direct_mean,community_count_direct_ci,n_relocations_mean,n_relocations_ci,type_relocations_extremist_mean,type_relocations_extremist_ci,type_relocations_mainstream_mean,type_relocations_mainstream_ci,type_utility_extremist_mean,type_utility_extremist_ci,type_utility_mainstream_mean,type_utility_mainstream_ci,utility_algorithmic_mean,utility_algorithmic_ci,utility_coalition_mean,utility_coalition_ci,utility_direct_mean,utility_direct_ci
20,6.211098,0.030097,557.325000,5.660380,174.950000,4.677945,167.725000,3.795726,420.100000,5.990537,5.150000,2.300539,414.950000,5.662064,13.014253,0.136022,5.010541,0.033246,5.573128,0.056812,5.682855,0.117061,8.960507,0.144069
21,6.198505,0.030961,556.855000,4.875402,174.540000,4.263711,168.605000,3.516241,418.785000,6.239303,2.930000,1.771617,415.855000,5.841865,13.030581,0.141222,4.992844,0.036535,5.540965,0.061344,5.715414,0.116244,8.928487,0.134745
22,6.203716,0.031612,557.975000,5.244482,177.665000,4.096850,164.360000,3.631859,415.680000,6.105615,2.345000,1.634996,413.335000,5.884615,13.054066,0.144372,4.994831,0.034985,5.550551,0.058257,5.703059,0.108132,9.028187,0.138735
23,6.214495,0.031136,552.245000,5.619177,177.880000,4.631617,169.875000,3.903046,418.840000,6.448787,3.595000,1.989673,415.245000,5.920595,12.965603,0.134583,5.023124,0.036034,5.549282,0.059750,5.786632,0.103324,8.950889,0.156989
24,6.213577,0.035324,553.630000,5.356778,178.055000,3.975968,168.315000,3.658881,418.880000,6.144630,1.565000,1.401620,417.315000,6.037555,13.102423,0.143256,4.997899,0.039217,5.526483,0.060248,5.805007,0.120218,8.991746,0.131691
25,6.197640,0.031643,558.975000,5.373404,174.380000,4.110851,166.645000,3.279645,415.600000,5.371690,1.985000,1.463533,413.615000,5.422208,12.976521,0.141578,5.001367,0.036688,5.505561,0.059416,5.794112,0.103906,9.010977,0.131399
26,6.196830,0.033205,550.590000,5.407743,178.380000,4.294405,171.030000,3.643107,418.290000,5.867093,3.085000,1.900025,415.205000,5.919385,12.937298,0.148711,5.007336,0.037559,5.510982,0.063193,5.758612,0.114813,8.923259,0.124179
27,6.230389,0.032414,554.350000,5.201521,175.980000,4.268555,169.670000,3.541493,420.300000,5.588043,2.570000,1.732447,417.730000,5.367766,13.081438,0.150020,5.021380,0.036506,5.511745,0.058804,5.862567,0.115327,9.044363,0.133057
28,6.196377,0.031336,557.610000,5.637138,174.015000,4.490505,168.375000,3.766586,415.260000,6.162444,3.270000,1.900987,411.990000,6.186514,12.899486,0.137043,5.013476,0.036005,5.503021,0.059407,5.726946,0.109624,9.079325,0.138637
29,6.206070,0.030684,557.190000,5.508722,172.670000,4.336890,170.140000,3.615851,413.545000,6.299836,3.065000,1.892813,410.480000,6.063007,12.916583,0.145863,5.021862,0.036100,5.529458,0.058903,5.708640,0.114245,8.998830,0.123280
30,6.223773,0.032375,554.585000,5.133428,174.620000,4.287972,170.795000,3.418656,416.800000,5.714130,3.005000,1.876497,413.795000,5.748424,12.988597,0.141601,5.029980,0.038647,5.516615,0.061391,5.791828,0.112225,9.023514,0.125225
31,6.197187,0.035849,555.385000,5.848260,177.735000,4.630031,166.880000,3.717036,418.060000,6.905600,3.995000,2.187974,414.065000,6.833808,12.940630,0.155031,5.007168,0.042754,5.497040,0.063506,5.660759,0.113801,9.154613,0.124725
32,6.189748,0.031341,553.385000,5.179390,176.925000,4.205521,169.690000,3.414506,414.670000,6.148266,1.690000,1.427875,412.980000,6.067017,12.906656,0.151049,5.004411,0.037048,5.495672,0.061420,5.720496,0.122802,9.038451,0.123185
33,6.216182,0.033086,557.765000,5.620989,174.695000,4.615074,167.540000,3.831184,412.435000,5.836529,3.865000,2.051279,408.570000,5.653837,12.947797,0.146872,5.028250,0.038699,5.509077,0.060444,5.729672,0.117409,9.151111,0.132273
34,6.209376,0.032184,556.765000,5.128343,173.985000,4.224974,169.250000,3.662630,409.620000,6.532483,2.685000,1.693856,406.935000,6.469269,12.874289,0.149046,5.033216,0.040385,5.516167,0.065950,5.744611,0.120450,9.064887,0.130312
35,6.207138,0.032856,554.370000,5.408156,177.925000,4.286066,167.705000,3.710024,409.865000,5.784135,1.205000,1.191922,408.660000,5.751666,12.812138,0.144777,5.041549,0.037452,5.507887,0.060979,5.674286,0.109647,9.156000,0.126359
36,6.185954,0.031339,553.205000,4.859416,176.540000,4.274315,170.255000,3.574154,415.535000,5.793326,1.970000,1.524865,413.565000,5.675564,12.804262,0.144654,5.018017,0.038279,5.478357,0.064095,5.721684,0.119198,9.045045,0.120594
37,6.221680,0.031889,550.680000,5.145156,180.090000,4.515214,169.230000,3.479701,415.340000,5.554614,2.495000,1.677504,412.845000,5.341455,12.987168,0.138691,5.027770,0.038965,5.505297,0.062646,5.805112,0.118702,9.092400,0.122857
38,6.190442,0.031384,558.245000,5.357538,173.750000,4.152346,168.005000,3.615170,416.335000,5.706799,2.445000,1.734963,413.890000,5.595220,12.817647,0.137244,5.020935,0.038050,5.477792,0.062607,5.694327,0.119588,9.149534,0.127026
39,6.200837,0.032214,549.915000,5.437409,181.280000,4.667047,168.805000,3.596464,413.160000,6.382424,4.725000,2.382334,408.435000,6.173247,12.770975,0.147242,5.041401,0.041939,5.505614,0.063765,5.671743,0.107870,9.128090,0.127300
40,6.190186,0.033772,555.560000,5.710508,174.135000,4.402090,170.305000,3.821430,414.330000,5.931094,1.705000,1.426753,412.625000,5.820728,12.848112,0.143455,5.015258,0.037273,5.456643,0.063354,5.766917,0.118732,9.097712,0.132795
41,6.205342,0.031810,549.175000,5.264505,179.915000,4.546139,170.910000,3.468657,415.415000,6.323898,3.735000,2.049669,411.680000,6.064961,12.881923,0.143081,5.027122,0.039638,5.508255,0.066789,5.660412,0.116414,9.071540,0.119544
42,6.206490,0.031917,557.680000,5.755430,172.655000,4.163138,169.665000,3.484014,414.070000,6.429751,3.330000,2.022679,410.740000,6.077386,12.764797,0.156227,5.049142,0.039269,5.506265,0.061716,5.653322,0.124448,9.132425,0.127550
43,6.196703,0.030827,549.135000,5.096941,182.605000,4.124314,168.260000,3.600636,409.040000,6.159210,2.405000,1.608541,406.635000,5.989975,12.751040,0.152425,5.040056,0.041084,5.501916,0.064983,5.614631,0.126133,9.159067,0.119641
44,6.212198,0.032016,555.420000,5.816579,176.355000,4.314929,168.225000,3.624048,410.425000,6.864184,3.210000,1.894317,407.215000,6.595279,12.751471,0.158779,5.058208,0.040152,5.490272,0.065412,5.746113,0.125368,9.161424,0.128571
45,6.170466,0.030618,550.845000,5.374458,178.440000,4.484980,170.715000,3.715810,411.390000,6.278887,4.550000,2.321173,406.840000,6.298927,12.631219,0.150287,5.030333,0.040797,5.459447,0.065372,5.656189,0.117606,9.085142,0.126498
46,6.174124,0.031968,553.140000,5.015972,178.390000,4.051445,168.470000,3.238628,409.990000,5.969473,1.395000,1.240228,408.595000,5.847508,12.677891,0.137005,5.026400,0.040363,5.446477,0.067342,5.676190,0.113588,9.146482,0.117894
47,6.185931,0.028139,554.990000,5.656116,174.810000,4.386114,170.200000,3.574856,410.470000,5.784706,2.190000,1.558515,408.280000,5.788164,12.638357,0.145228,5.047268,0.037443,5.470656,0.060264,5.677378,0.126644,9.082333,0.110921
48,6.221062,0.033643,550.610000,5.442874,181.505000,3.972854,167.885000,3.460521,410.000000,5.836205,2.305000,1.701964,407.695000,5.619121,12.792886,0.153100,5.061328,0.039877,5.499524,0.066616,5.738006,0.130918,9.166432,0.119259
49,6.186171,0.033223,551.280000,5.749765,177.320000,4.396673,171.400000,3.480347,416.200000,7.214743,4.605000,2.280317,411.595000,7.065092,12.728171,0.151449,5.031700,0.043488,5.430762,0.068403,5.818996,0.127414,9.056458,0.114903
50,6.184534,0.030649,551.940000,5.047272,179.350000,4.387134,168.710000,3.424842,414.905000,5.657031,3.640000,2.112860,411.265000,5.465538,12.747164,0.144224,5.026423,0.039689,5.442241,0.068240,5.721084,0.125746,9.180816,0.123364
51,6.196849,0.030884,545.840000,5.941473,184.425000,4.421273,169.735000,3.944020,413.165000,7.132543,3.005000,1.870469,410.160000,6.832189,12.803115,0.142215,5.031037,0.039882,5.435967,0.065996,5.834241,0.121460,9.131496,0.129268
52,6.164435,0.033781,549.405000,5.539225,179.560000,4.752659,171.035000,3.404200,417.520000,6.422338,4.650000,2.257380,412.870000,6.167486,12.697371,0.159789,5.011564,0.043577,5.375080,0.067052,5.882055,0.132427,9.085137,0.119057
53,6.176359,0.032268,553.235000,4.914594,178.355000,4.415450,168.410000,3.471160,412.665000,6.320830,4.185000,2.127884,408.480000,6.006964,12.701013,0.138308,5.024949,0.040370,5.391559,0.065901,5.835794,0.131390,9.177169,0.120593
54,6.188574,0.032505,546.275000,5.578637,180.330000,4.491292,173.395000,3.267645,411.880000,6.617657,2.815000,1.881202,409.065000,6.540745,12.704134,0.155871,5.038769,0.038458,5.417538,0.068572,5.842190,0.124247,9.035092,0.120743
55,6.182562,0.030805,551.895000,5.500656,178.870000,4.380740,169.235000,3.461799,414.930000,5.812332,4.715000,2.354722,410.215000,5.716948,12.799681,0.151780,5.014835,0.041749,5.357927,0.066053,5.938186,0.136502,9.185541,0.117459
56,6.182978,0.034337,552.475000,5.924253,179.965000,5.086547,167.560000,3.488730,412.045000,6.167955,5.810000,2.556335,406.235000,5.871638,12.704248,0.147267,5.032166,0.040347,5.413404,0.069765,5.762670,0.136449,9.227552,0.122358
57,6.155348,0.033504,546.645000,5.166781,183.885000,4.224030,169.470000,3.702683,411.325000,6.354787,3.295000,1.945557,408.030000,6.164318,12.674259,0.149684,5.004952,0.040851,5.377801,0.070927,5.820337,0.137489,9.130346,0.129896
58,6.162961,0.031241,553.520000,5.677764,177.420000,4.482047,169.060000,3.819243,408.595000,6.058900,3.895000,2.167493,404.700000,5.974047,12.573437,0.146667,5.031700,0.038962,5.368954,0.064664,5.836205,0.135104,9.208736,0.135998
59,6.167484,0.032912,549.820000,5.462610,180.665000,4.615055,169.515000,3.322310,407.695000,5.901157,2.330000,1.703376,405.365000,5.846882,12.622002,0.135620,5.028451,0.041502,5.414251,0.074766,5.735093,0.129337,9.134917,0.121337
60,6.175127,0.032318,551.700000,5.480696,180.210000,4.490571,168.090000,3.477550,409.215000,5.920682,3.295000,1.947937,405.920000,5.929569,12.612244,0.137615,5.039165,0.041051,5.401534,0.068593,5.827532,0.126054,9.165096,0.122251
61,6.179993,0.032953,549.600000,6.166088,181.070000,5.024268,169.330000,3.625025,411.945000,6.775397,5.235000,2.518048,406.710000,6.395419,12.607979,0.150363,5.045643,0.040853,5.402457,0.068768,5.812129,0.134370,9.169574,0.130793
62,6.141108,0.032790,555.455000,5.633644,174.925000,4.620127,169.620000,3.733256,410.690000,6.609204,4.770000,2.432086,405.920000,6.250454,12.547556,0.139957,5.010558,0.041225,5.372431,0.069619,5.746893,0.140820,9.154869,0.131105
63,6.173087,0.032548,546.370000,5.142464,183.640000,4.156674,169.990000,3.393682,405.645000,6.294335,2.645000,1.690338,403.000000,6.088045,12.521079,0.123585,5.052853,0.041564,5.438545,0.071269,5.678013,0.124837,9.150020,0.120362
64,6.182866,0.032780,552.720000,5.621129,178.550000,4.265520,168.730000,3.807120,406.200000,6.640872,2.060000,1.628551,404.140000,6.351871,12.603459,0.144382,5.049821,0.042921,5.396283,0.071119,5.829253,0.132466,9.222074,0.125623
65,6.173673,0.032876,550.960000,5.197178,182.715000,4.167350,166.325000,3.399648,401.435000,6.999821,3.000000,1.923463,398.435000,6.839632,12.529559,0.147136,5.052046,0.044761,5.407444,0.069765,5.769260,0.122718,9.223097,0.120386
66,6.184308,0.034056,550.580000,5.608979,180.550000,4.410066,168.870000,3.517158,406.240000,6.369341,4.245000,2.284909,401.995000,6.343195,12.528147,0.155276,5.064806,0.043763,5.414864,0.068958,5.833654,0.128021,9.145814,0.124583
67,6.176929,0.031288,544.985000,5.709931,183.960000,4.663564,171.055000,3.658344,411.105000,5.928885,3.710000,2.151769,407.395000,5.668967,12.620149,0.134579,5.039891,0.042168,5.393266,0.072156,5.841134,0.130847,9.135737,0.125625
68,6.160082,0.030821,550.655000,5.252926,181.160000,4.444810,168.185000,3.548136,409.335000,6.032368,2.970000,1.925616,406.365000,5.901959,12.659807,0.148263,5.013072,0.041701,5.334203,0.070607,5.940208,0.141215,9.211980,0.125526
69,6.162094,0.029938,553.355000,5.679173,177.640000,5.023087,169.005000,3.656240,404.595000,6.338562,5.200000,2.548606,399.395000,6.108462,12.494007,0.140486,5.044698,0.041265,5.362283,0.065830,5.846383,0.134573,9.202870,0.131415
70,6.158755,0.032402,550.220000,5.083240,180.190000,4.000199,169.590000,3.411361,406.840000,6.022907,2.015000,1.594340,404.825000,5.920496,12.574387,0.129897,5.026584,0.042051,5.383081,0.073510,5.780844,0.127396,9.135034,0.109642
71,6.185162,0.029956,549.180000,6.001592,181.820000,5.253021,169.000000,3.266910,411.060000,6.708731,5.565000,2.545786,405.495000,6.159150,12.530356,0.148239,5.065422,0.040902,5.405332,0.067444,5.780058,0.124461,9.191055,0.107525
72,6.181898,0.033741,552.345000,5.338861,180.925000,4.278538,166.730000,3.204526,407.125000,6.368108,2.165000,1.711667,404.960000,6.106865,12.647040,0.137818,5.040991,0.041701,5.408738,0.072015,5.786783,0.140461,9.232167,0.114009
73,6.167753,0.031185,555.010000,5.239262,175.530000,4.677928,169.460000,3.446285,408.280000,5.558552,4.875000,2.430309,403.405000,5.603999,12.449731,0.139897,5.059168,0.039678,5.414860,0.068071,5.733493,0.128092,9.153248,0.111909
74,6.195876,0.032718,550.610000,5.453787,180.570000,5.006428,168.820000,3.528623,408.495000,5.965785,5.910000,2.704573,402.585000,5.680132,12.573742,0.135220,5.070370,0.041427,5.443723,0.070252,5.739853,0.131479,9.195843,0.116825
75,6.181611,0.033862,549.305000,5.632914,180.585000,4.793501,170.110000,3.796510,409.555000,6.306006,5.600000,2.581083,403.955000,6.135728,12.594045,0.143571,5.050005,0.042383,5.421297,0.071305,5.803243,0.140089,9.139156,0.117435
76,6.181782,0.033032,549.420000,5.712802,180.430000,4.545878,170.150000,3.571743,410.395000,6.125551,4.430000,2.338893,405.965000,5.972098,12.603478,0.140929,5.048542,0.041158,5.417214,0.070862,5.770297,0.134515,9.176813,0.126563
77,6.208673,0.032466,548.970000,5.677916,184.115000,4.700309,166.915000,3.519530,407.475000,6.958516,4.090000,2.274735,403.385000,6.689107,12.590069,0.154038,5.082544,0.040331,5.427062,0.065879,5.823723,0.142223,9.286606,0.123936
78,6.158638,0.032942,545.700000,5.202639,182.570000,4.372275,171.730000,3.434442,410.115000,6.248691,2.760000,1.882697,407.355000,6.147038,12.555008,0.144455,5.029867,0.043357,5.362324,0.071787,5.803386,0.126709,9.116140,0.123770
79,6.177572,0.034340,558.245000,5.737991,175.280000,5.035143,166.475000,3.366065,403.565000,6.776542,5.515000,2.607239,398.050000,6.644734,12.552851,0.138711,5.052523,0.043186,5.406989,0.069983,5.720118,0.127716,9.247255,0.111270
80,6.183574,0.031598,549.805000,5.532069,178.860000,4.421919,171.335000,3.399629,402.480000,6.514541,3.745000,2.162660,398.735000,6.284737,12.548929,0.125732,5.060277,0.042335,5.440883,0.072347,5.747749,0.134618,9.092948,0.113402
81,6.190373,0.032912,553.285000,5.456416,180.575000,4.583347,166.140000,3.238721,403.530000,6.830486,3.985000,2.205374,399.545000,6.544459,12.498435,0.141915,5.077186,0.043028,5.431821,0.070484,5.709606,0.124464,9.270315,0.107837
82,6.187870,0.029939,557.975000,5.727365,174.345000,4.689050,167.680000,3.624136,403.615000,6.660301,5.140000,2.514099,398.475000,6.423134,12.476711,0.145948,5.078075,0.041160,5.455123,0.069138,5.693545,0.143596,9.234406,0.125413
83,6.219772,0.030469,552.490000,6.033499,181.215000,4.428437,166.295000,3.665634,399.285000,6.513347,5.710000,2.612551,393.575000,6.571961,12.396707,0.142881,5.129725,0.043338,5.525160,0.068306,5.626119,0.124882,9.279524,0.128273
84,6.211848,0.034381,549.415000,5.867384,181.940000,4.452560,168.645000,3.607215,405.450000,6.792308,4.495000,2.327371,400.955000,6.497856,12.539153,0.147905,5.095265,0.043547,5.482884,0.074055,5.739621,0.137524,9.184744,0.119051
85,6.222065,0.034929,554.420000,5.371391,177.845000,4.208553,167.735000,3.539431,405.205000,6.420810,3.410000,2.069339,401.795000,6.279848,12.571750,0.139795,5.101533,0.043927,5.480748,0.074296,5.750785,0.133065,9.245029,0.117327
86,6.209689,0.035040,549.595000,5.475623,181.950000,4.659670,168.455000,3.552559,403.995000,6.176669,5.010000,2.448748,398.985000,5.708629,12.534200,0.131493,5.093599,0.043134,5.492947,0.077490,5.671930,0.119215,9.218330,0.118284
87,6.203542,0.034531,549.980000,5.644311,182.295000,4.926145,167.725000,3.772335,405.295000,7.334580,4.290000,2.288501,401.005000,6.955749,12.446825,0.150826,5.101786,0.044638,5.470250,0.071214,5.682116,0.136312,9.274916,0.127222
88,6.194135,0.034820,544.405000,5.752114,184.275000,5.012794,171.320000,3.641725,410.800000,6.395274,3.520000,2.138331,407.280000,6.277325,12.494774,0.157803,5.082257,0.045829,5.440241,0.074898,5.730940,0.128636,9.145260,0.111040
89,6.198599,0.034297,550.180000,5.883508,180.485000,4.877274,169.335000,3.906737,411.040000,6.655867,5.225000,2.472928,405.815000,6.307053,12.526681,0.141740,5.081879,0.045449,5.425882,0.072805,5.800803,0.136806,9.252440,0.129526
90,6.197648,0.033209,551.980000,5.726093,177.175000,4.261166,170.845000,3.587984,407.245000,7.007648,4.255000,2.351220,402.990000,6.802847,12.522073,0.153506,5.081573,0.043985,5.438925,0.072788,5.751602,0.142686,9.167846,0.119160
91,6.218191,0.031863,555.590000,5.247807,177.485000,4.181215,166.925000,3.423781,402.630000,6.461629,3.550000,2.067079,399.080000,6.339921,12.560245,0.151035,5.099005,0.043007,5.460261,0.072382,5.760384,0.129878,9.278260,0.120715
92,6.183231,0.032017,548.135000,6.758758,181.960000,5.338938,169.905000,3.626502,407.965000,7.027137,7.760000,3.000066,400.205000,6.451314,12.388453,0.151212,5.088191,0.040858,5.449061,0.068156,5.672733,0.132033,9.170080,0.117677
93,6.201203,0.032736,553.285000,5.787800,176.715000,4.552623,170.000000,3.677601,412.360000,7.026143,3.510000,2.130555,408.850000,6.740368,12.605410,0.146249,5.071049,0.042084,5.427823,0.074968,5.802490,0.142494,9.190195,0.120340
94,6.191130,0.032648,550.340000,5.199418,179.365000,4.404227,170.295000,3.646017,408.025000,6.096449,3.955000,2.210699,404.070000,5.989497,12.523216,0.137466,5.073703,0.042203,5.449452,0.071095,5.723400,0.138720,9.161585,0.120489
95,6.178733,0.033565,549.480000,5.480942,179.700000,4.476889,170.820000,3.386472,409.335000,6.434415,5.915000,2.703273,403.420000,5.935605,12.449913,0.148310,5.072054,0.044381,5.429225,0.072176,5.711396,0.128634,9.154497,0.113846
96,6.196937,0.033419,550.430000,5.667904,180.320000,4.435926,169.250000,3.784719,406.250000,6.701204,3.870000,2.191757,402.380000,6.285798,12.549842,0.130466,5.075836,0.043042,5.452708,0.073824,5.699067,0.133175,9.225244,0.126172
97,6.192724,0.031562,549.760000,5.732146,178.380000,4.666724,171.860000,3.631966,411.690000,6.411740,4.865000,2.399964,406.825000,5.959738,12.527894,0.145012,5.074753,0.042475,5.445814,0.071151,5.748078,0.127157,9.116252,0.119588
98,6.188592,0.034126,552.465000,5.150165,176.905000,4.320176,170.630000,3.502803,409.615000,6.199663,2.720000,1.854021,406.895000,5.960968,12.538899,0.142506,5.067950,0.044299,5.449593,0.075130,5.688098,0.134318,9.169607,0.117161
99,6.223421,0.032332,551.380000,5.877661,179.875000,4.580029,168.745000,3.889620,405.110000,6.425941,3.120000,2.004870,401.990000,6.201645,12.550610,0.136834,5.106858,0.042862,5.474407,0.074096,5.727678,0.125956,9.261797,0.122868
100,6.203554,0.032353,554.865000,5.860560,176.940000,4.743246,168.195000,3.848475,405.410000,6.945176,5.680000,2.624978,399.730000,6.515101,12.390346,0.148049,5.111767,0.043410,5.470047,0.073298,5.693428,0.127964,9.260169,0.123392
