step,avg_utility_mean,avg_utility_ci,community_count_algorithmic_mean,community_count_algorithmic_ci,community_count_coalition_mean,community_count_coalition_ci,community_count_direct_mean,community_count_direct_ci,n_relocations_mean,n_relocations_ci,type_relocations_extremist_mean,type_relocations_extremist_ci,type_relocations_mainstream_mean,type_relocations_mainstream_ci,type_utility_extremist_mean,type_utility_extremist_ci,type_utility_mainstream_mean,type_utility_mainstream_ci,utility_algorithmic_mean,utility_algorithmic_ci,utility_coalition_mean,utility_coalition_ci,utility_direct_mean,utility_direct_ci
25,6.428612,0.019452,642.140000,3.739675,159.460000,3.472874,98.400000,2.060730,623.575000,4.495788,12.785000,1.703930,610.790000,4.193170,11.314515,0.085444,5.885734,0.019883,6.144682,0.024115,6.358280,0.048357,8.466499,0.071509
26,6.423449,0.017120,644.865000,3.993831,158.075000,3.739827,97.060000,2.040804,625.105000,4.748285,13.810000,1.905940,611.295000,4.384847,11.261743,0.087482,5.885861,0.017312,6.133221,0.021131,6.364880,0.047238,8.531587,0.069926
27,6.423718,0.021039,641.550000,4.172821,159.785000,3.657359,98.665000,2.387609,624.080000,4.829092,13.735000,1.860430,610.345000,4.483753,11.266926,0.096299,5.885584,0.021570,6.140830,0.024611,6.361378,0.049537,8.469200,0.079584
28,6.432559,0.019770,642.695000,3.805738,157.635000,3.548111,99.670000,2.225226,621.115000,4.690030,11.470000,1.643083,609.645000,4.437408,11.320495,0.086247,5.889454,0.019611,6.146161,0.024750,6.369172,0.047582,8.467390,0.085195
29,6.426821,0.018181,638.795000,3.840430,165.165000,3.374165,96.040000,2.185076,623.545000,4.557971,12.590000,1.726737,610.955000,4.171515,11.293238,0.096367,5.886108,0.018130,6.132047,0.022887,6.344639,0.049309,8.617883,0.081500
30,6.439819,0.020017,639.415000,4.578772,161.895000,3.919862,98.690000,2.179882,617.870000,4.799578,12.720000,1.833289,605.150000,4.207673,11.256548,0.096312,5.904627,0.019746,6.155919,0.025024,6.372953,0.052347,8.491049,0.079492
31,6.418209,0.019697,639.080000,4.085055,162.400000,3.727057,98.520000,2.050257,625.150000,4.564551,14.520000,1.883503,610.630000,4.157215,11.242067,0.097795,5.882225,0.020265,6.122112,0.024536,6.353501,0.048002,8.533214,0.072142
32,6.423046,0.019877,641.500000,3.968625,160.290000,3.809550,98.210000,2.062958,624.045000,4.572085,13.140000,1.905669,610.905000,4.271350,11.253089,0.093151,5.886374,0.021251,6.131828,0.025257,6.331239,0.048629,8.561071,0.075049
33,6.442764,0.018567,643.055000,3.889476,160.150000,3.498872,96.795000,2.029357,619.750000,4.571989,13.570000,1.750791,606.180000,4.443774,11.253610,0.085423,5.908226,0.018879,6.149278,0.023593,6.356039,0.049603,8.616759,0.077386
34,6.425676,0.018477,640.790000,3.913410,161.635000,3.295567,97.575000,2.116576,619.930000,4.590987,12.515000,1.777408,607.415000,4.057337,11.261490,0.091339,5.888363,0.019506,6.132702,0.024323,6.324232,0.049684,8.585788,0.078475
35,6.439725,0.020695,642.110000,3.880721,159.035000,3.346464,98.855000,2.121721,620.150000,5.074433,13.760000,1.861611,606.390000,4.616362,11.212435,0.093571,5.909424,0.020671,6.152220,0.025966,6.325309,0.046875,8.575165,0.077468
36,6.447436,0.017612,641.940000,4.074794,160.350000,3.705623,97.710000,2.167190,617.905000,4.872475,14.365000,1.962224,603.540000,4.710599,11.217698,0.105317,5.917407,0.018815,6.152005,0.022669,6.348824,0.045508,8.630978,0.084639
37,6.425602,0.019311,641.215000,3.776655,158.160000,3.370807,100.625000,2.083575,619.005000,5.047460,14.755000,2.028320,604.250000,4.646809,11.171599,0.096416,5.898269,0.019521,6.142786,0.022836,6.286837,0.049864,8.511522,0.080003
38,6.438709,0.018348,639.940000,4.114256,161.680000,3.543581,98.380000,2.337244,617.670000,4.391254,13.575000,1.828348,604.095000,4.107469,11.209277,0.092331,5.908646,0.018844,6.153559,0.023846,6.286910,0.052955,8.651826,0.082413
39,6.435146,0.019175,638.180000,3.964165,161.965000,3.615834,99.855000,2.036389,620.180000,4.569265,15.875000,2.015835,604.305000,4.271070,11.114446,0.098384,5.915224,0.020589,6.145390,0.024405,6.318407,0.050848,8.550555,0.075701
40,6.428004,0.020591,638.085000,3.888597,162.245000,3.311412,99.670000,2.123117,621.125000,5.090901,14.305000,1.943939,606.820000,4.860240,11.163555,0.103659,5.901832,0.021614,6.131822,0.026040,6.296772,0.050345,8.612541,0.082383
41,6.437031,0.018560,641.610000,3.804003,159.260000,3.257597,99.130000,2.144567,619.290000,4.875148,13.615000,1.953967,605.675000,4.216157,11.168370,0.099740,5.911327,0.018400,6.140871,0.021868,6.316688,0.052724,8.620173,0.077210
42,6.443094,0.019184,640.415000,3.910367,160.605000,3.380599,98.980000,1.996446,617.310000,4.794067,13.765000,1.849268,603.545000,4.408359,11.145711,0.095864,5.920582,0.019831,6.154782,0.023754,6.294329,0.053621,8.618248,0.075215
43,6.430662,0.019175,636.515000,3.875673,162.450000,3.508817,101.035000,2.097976,619.425000,4.644309,14.140000,1.806499,605.285000,4.332910,11.167641,0.090108,5.904331,0.019937,6.137739,0.022691,6.290542,0.050636,8.578847,0.081318
44,6.429375,0.016770,636.855000,3.979443,163.135000,3.605469,100.010000,2.132140,616.060000,4.355490,12.375000,1.708092,603.685000,4.177718,11.165379,0.095004,5.903152,0.017621,6.138833,0.022944,6.262665,0.047134,8.638899,0.076891
45,6.436435,0.018530,635.795000,4.203440,163.640000,3.834161,100.565000,2.138540,616.790000,4.923005,15.540000,1.911525,601.250000,4.531678,11.073069,0.089568,5.921253,0.019280,6.153318,0.023576,6.239740,0.049256,8.616441,0.075570
46,6.437206,0.019975,638.800000,4.176272,161.325000,3.696579,99.875000,2.082579,618.870000,4.714378,14.035000,1.853668,604.835000,4.135530,11.127977,0.098963,5.916009,0.020060,6.140609,0.023982,6.302955,0.053104,8.637332,0.075403
47,6.464107,0.019931,639.840000,3.924072,159.565000,3.501901,100.595000,2.094648,613.915000,4.703072,12.155000,1.875705,601.760000,4.393059,11.184769,0.095475,5.939589,0.021500,6.177771,0.024930,6.313258,0.048563,8.607863,0.079173
48,6.429501,0.018318,640.445000,3.857568,160.570000,3.510516,98.985000,2.223680,621.105000,4.838597,15.310000,2.067155,605.795000,4.338674,11.093297,0.106112,5.911302,0.019078,6.124851,0.023165,6.290962,0.046020,8.701845,0.080909
49,6.444847,0.018701,636.830000,4.207498,163.815000,3.569805,99.355000,2.120196,614.590000,4.635379,13.540000,1.995957,601.050000,4.182387,11.105446,0.106578,5.927003,0.019340,6.151118,0.023270,6.291046,0.045379,8.666207,0.081945
50,6.420496,0.017774,639.900000,4.405889,160.210000,3.852057,99.890000,2.073049,620.610000,4.554306,13.575000,2.001973,607.035000,4.209660,11.057606,0.106276,5.905262,0.019618,6.124690,0.022783,6.263618,0.043140,8.643976,0.077761
51,6.459271,0.018083,635.900000,3.882517,161.710000,3.371212,102.390000,2.192262,616.110000,4.364924,16.810000,1.940370,599.300000,4.007326,11.104756,0.113494,5.943106,0.018557,6.177486,0.022419,6.283422,0.053583,8.568109,0.076021
52,6.458013,0.017957,637.500000,4.281358,160.280000,3.521953,102.220000,2.161551,615.160000,4.823814,13.015000,1.849503,602.145000,4.772677,11.126926,0.102694,5.939245,0.020382,6.158377,0.023401,6.306097,0.049189,8.636728,0.072878
53,6.451086,0.020038,638.275000,4.039113,160.555000,3.598691,101.170000,1.973110,616.135000,4.978610,13.590000,1.891697,602.545000,4.497749,11.158303,0.103175,5.928062,0.020389,6.160889,0.024674,6.262536,0.047544,8.643831,0.072420
54,6.434123,0.018711,639.130000,4.063376,160.645000,3.731092,100.225000,1.903510,619.235000,4.807027,13.455000,1.850876,605.780000,4.523073,11.065788,0.101582,5.919493,0.020807,6.135303,0.025429,6.259860,0.047752,8.680089,0.071624
55,6.444406,0.018388,640.510000,3.949975,159.065000,3.634995,100.425000,2.104915,613.990000,4.838948,14.410000,2.048996,599.580000,4.439767,11.066737,0.102596,5.930813,0.020687,6.152959,0.025187,6.252815,0.048141,8.676920,0.076483
56,6.441384,0.019491,636.485000,4.221626,160.750000,3.522133,102.765000,2.264861,616.040000,4.831020,14.350000,1.834215,601.690000,4.629320,11.051778,0.100638,5.929118,0.021592,6.164333,0.024647,6.208930,0.046270,8.598570,0.080531
57,6.435549,0.018079,635.170000,4.041673,163.945000,3.743781,100.885000,2.174552,614.870000,4.901030,12.525000,1.969528,602.345000,4.555446,11.117329,0.107467,5.915351,0.020000,6.136356,0.023591,6.249490,0.045458,8.698772,0.082864
58,6.438246,0.020124,638.675000,4.082374,160.150000,3.699654,101.175000,2.029269,616.925000,5.254420,14.275000,2.041764,602.650000,4.500516,11.099242,0.102604,5.920357,0.021114,6.147004,0.027047,6.244699,0.049780,8.669538,0.078082
59,6.454790,0.017424,635.915000,4.215833,161.805000,3.623202,102.280000,2.153095,612.840000,4.707414,14.140000,2.072595,598.700000,4.245588,11.070560,0.102767,5.941927,0.019923,6.156394,0.022897,6.289156,0.051407,8.652446,0.078362
60,6.460843,0.019723,640.305000,4.444739,158.520000,3.844039,101.175000,2.045094,614.080000,4.884835,14.175000,1.912565,599.905000,4.535188,11.154588,0.103407,5.939315,0.021811,6.162762,0.026622,6.283695,0.049348,8.685185,0.075512
61,6.448238,0.017650,635.640000,4.365482,163.625000,3.809420,100.735000,2.218509,615.680000,4.331537,13.685000,2.099043,601.995000,3.874466,11.089706,0.109924,5.932520,0.018791,6.163064,0.024347,6.213892,0.046539,8.701906,0.080026
62,6.454687,0.020047,636.845000,4.310301,161.920000,3.765610,101.235000,2.124429,611.915000,4.697260,13.725000,1.974471,598.190000,4.319680,11.049787,0.106706,5.944121,0.021250,6.157981,0.025676,6.278650,0.048738,8.672862,0.078868
63,6.444589,0.018820,636.700000,4.562124,162.530000,3.972585,100.770000,2.210062,614.785000,4.657849,12.510000,1.854481,602.275000,4.334214,11.123080,0.108239,5.924756,0.021408,6.151483,0.025328,6.232497,0.045937,8.709212,0.080974
64,6.457285,0.019616,638.200000,4.384675,161.685000,3.762410,100.115000,2.124529,614.720000,5.002969,14.815000,1.939260,599.905000,4.717106,11.018494,0.110306,5.950484,0.021515,6.163006,0.025049,6.263573,0.051465,8.726156,0.079608
65,6.454441,0.018685,636.585000,3.917716,163.090000,3.477273,100.325000,1.953239,611.800000,4.611199,12.375000,1.788963,599.425000,4.231730,11.194074,0.098438,5.927815,0.019206,6.159109,0.024518,6.264526,0.050127,8.706546,0.076698
66,6.438563,0.018266,637.325000,4.499555,162.530000,4.007372,100.145000,2.329419,616.660000,4.610601,14.260000,2.047632,602.400000,4.128527,11.093049,0.106438,5.921397,0.019841,6.132774,0.023511,6.264030,0.050785,8.746682,0.078946
67,6.435936,0.019918,636.045000,4.332886,161.570000,3.699100,102.385000,2.134885,616.850000,5.283873,13.045000,1.878749,603.805000,4.690576,11.127627,0.108456,5.914637,0.019983,6.144653,0.025578,6.232737,0.052033,8.630973,0.072174
68,6.432585,0.018188,635.270000,3.990544,163.560000,3.667368,101.170000,2.005715,617.565000,4.884148,15.990000,2.082071,601.575000,4.663142,11.045736,0.108220,5.920012,0.018796,6.142063,0.023879,6.192714,0.048651,8.710625,0.076965
69,6.447166,0.019988,633.190000,4.054984,165.335000,3.701963,101.475000,1.951409,611.855000,5.351245,14.440000,1.948573,597.415000,4.930502,11.120902,0.096105,5.927862,0.021068,6.158118,0.025224,6.217826,0.048391,8.690350,0.071192
70,6.437834,0.018980,635.895000,4.189688,162.085000,3.632410,102.020000,2.127879,612.895000,4.905658,13.005000,1.898791,599.890000,4.486598,11.047670,0.097053,5.925630,0.020525,6.140329,0.024930,6.223561,0.046358,8.700974,0.078023
71,6.432796,0.019478,637.660000,4.205326,162.000000,3.612085,100.340000,2.212320,618.970000,4.678361,13.810000,2.025220,605.160000,4.259806,11.075109,0.099247,5.916983,0.021420,6.123952,0.023859,6.251321,0.051988,8.778437,0.078472
72,6.440111,0.018053,633.250000,4.117002,164.855000,3.527382,101.895000,2.074520,616.355000,4.648307,14.380000,1.906050,601.975000,4.165429,11.100591,0.101813,5.922280,0.018726,6.151316,0.024379,6.207127,0.050214,8.684075,0.073592
73,6.460075,0.018969,637.560000,4.161817,161.150000,3.692315,101.290000,2.315254,612.625000,5.144418,14.170000,1.918243,598.455000,4.750488,11.093306,0.106258,5.945271,0.020073,6.161172,0.024686,6.251932,0.048306,8.755074,0.083103
74,6.433902,0.019890,637.050000,4.022514,159.775000,3.541338,103.175000,2.156960,616.475000,5.179581,14.560000,1.922693,601.915000,4.659898,11.022264,0.103084,5.924084,0.020616,6.135862,0.025898,6.219319,0.050080,8.664966,0.071210
75,6.465723,0.018906,635.510000,3.849084,162.950000,3.609538,101.540000,2.161805,610.005000,4.615143,14.030000,2.002912,595.975000,4.304886,11.071334,0.107457,5.953989,0.019674,6.176256,0.023779,6.211526,0.052403,8.757149,0.079368
76,6.447654,0.019054,638.985000,3.910002,159.225000,3.554397,101.790000,2.171506,613.270000,4.506645,14.270000,1.909397,599.000000,4.242290,11.100146,0.109107,5.930711,0.019372,6.147431,0.024543,6.242263,0.048892,8.734941,0.078535
77,6.453491,0.019790,637.325000,3.986677,160.945000,3.567591,101.730000,2.112754,614.400000,4.935956,13.605000,1.926016,600.795000,4.734216,11.060479,0.102242,5.941603,0.019556,6.156903,0.023688,6.236858,0.050328,8.735398,0.077957
78,6.453183,0.018255,636.730000,3.905809,161.860000,3.427306,101.410000,2.060317,612.995000,4.633990,14.585000,2.042205,598.410000,4.307861,11.059046,0.104674,5.941421,0.019888,6.164189,0.022899,6.215138,0.051454,8.730404,0.082522
79,6.457508,0.019592,639.995000,3.715372,159.180000,3.426312,100.825000,2.085474,611.520000,5.094522,14.200000,1.923614,597.320000,4.729799,11.132544,0.099027,5.938060,0.021325,6.154163,0.026017,6.263631,0.048759,8.755274,0.069869
80,6.440916,0.017998,636.125000,3.968599,162.070000,3.666759,101.805000,2.219736,616.535000,4.241013,13.450000,1.966281,603.085000,3.988827,11.125056,0.102225,5.920456,0.019486,6.151766,0.023065,6.191850,0.051076,8.723215,0.079962
81,6.458724,0.020429,638.975000,4.276383,160.785000,3.854594,100.240000,2.141051,612.810000,5.150812,13.120000,2.053437,599.690000,4.478967,11.117640,0.106780,5.941067,0.020699,6.151371,0.024279,6.267956,0.053074,8.804453,0.076731
82,6.446451,0.020330,635.205000,4.475429,161.445000,4.064407,103.350000,2.164612,614.285000,4.694765,13.980000,1.847074,600.305000,4.394640,11.068268,0.102413,5.932915,0.021493,6.146085,0.025842,6.251280,0.049679,8.659774,0.077268
83,6.429578,0.019915,637.160000,4.268589,160.875000,3.693392,101.965000,2.272536,618.585000,4.896912,14.425000,1.884552,604.160000,4.459379,11.086215,0.102762,5.912174,0.020806,6.125892,0.025834,6.199919,0.046101,8.761702,0.081311
84,6.459057,0.019358,636.005000,3.880714,162.670000,3.536037,101.325000,2.030339,611.035000,5.023901,14.725000,1.913145,596.310000,4.575780,11.066976,0.108237,5.947066,0.018809,6.157697,0.023616,6.233641,0.051161,8.772606,0.080688
85,6.444152,0.018548,635.400000,3.904111,162.310000,3.704077,102.290000,1.941226,616.205000,4.685049,14.255000,1.936217,601.950000,4.304287,11.128639,0.100620,5.923653,0.020645,6.130506,0.024158,6.267743,0.051411,8.720323,0.074017
86,6.438882,0.018472,632.920000,4.025407,164.800000,3.422936,102.280000,1.995150,613.070000,5.008721,13.565000,2.036398,599.505000,4.479712,11.124833,0.104315,5.918220,0.019730,6.129393,0.024475,6.244099,0.052276,8.723162,0.073106
87,6.443475,0.018530,633.830000,4.136891,163.040000,3.803953,103.130000,2.060698,610.605000,5.305897,13.160000,1.960613,597.445000,5.004599,11.074815,0.096199,5.928882,0.020216,6.146902,0.023724,6.198820,0.050264,8.715843,0.074910
88,6.453340,0.019426,631.195000,4.478240,166.110000,4.304781,102.695000,2.223841,612.515000,4.953777,14.160000,1.959628,598.355000,4.499854,11.110947,0.110705,5.935828,0.020691,6.156169,0.025610,6.216180,0.052580,8.733834,0.073316
89,6.442291,0.018971,634.780000,4.385207,163.745000,3.957421,101.475000,2.034850,615.255000,4.678776,15.485000,2.014927,599.770000,4.516914,11.052413,0.106508,5.930056,0.020845,6.133345,0.024164,6.219418,0.051398,8.786919,0.070884
90,6.452552,0.019981,631.895000,4.386928,164.970000,4.076742,103.135000,2.057387,608.935000,4.954772,12.670000,1.905267,596.265000,4.401274,11.070214,0.105012,5.939478,0.020659,6.158329,0.026282,6.216071,0.046777,8.701877,0.074414
91,6.450548,0.020129,637.185000,4.384567,162.385000,3.708902,100.430000,2.066320,613.085000,4.583670,13.780000,1.943987,599.305000,4.178818,11.148530,0.102119,5.928550,0.021353,6.147333,0.026577,6.208743,0.047301,8.826071,0.079266
92,6.459214,0.018042,639.070000,4.083569,160.115000,3.460633,100.815000,2.078178,611.435000,4.815064,14.745000,1.924216,596.690000,4.466342,11.047660,0.097320,5.949386,0.019075,6.167382,0.023872,6.200146,0.050438,8.781575,0.077471
93,6.445519,0.018214,635.045000,4.205805,163.460000,3.741605,101.495000,2.115826,612.230000,4.643047,13.585000,1.917144,598.645000,4.442669,10.992286,0.094822,5.940322,0.019037,6.157783,0.023625,6.168232,0.042780,8.767277,0.076795
94,6.454878,0.018916,632.430000,3.960993,165.745000,3.515255,101.825000,1.989350,616.240000,4.937837,14.690000,1.885625,601.550000,4.629453,11.121755,0.105725,5.936336,0.020136,6.152294,0.025495,6.228216,0.047384,8.760039,0.069713
95,6.425458,0.018250,636.135000,4.065997,162.920000,3.754675,100.945000,1.953597,616.500000,4.475358,13.625000,1.949157,602.875000,3.915145,11.006070,0.103421,5.916501,0.019044,6.122187,0.023948,6.176503,0.047991,8.798534,0.073992
96,6.432446,0.018684,635.045000,4.272948,162.935000,3.973974,102.020000,2.091275,614.040000,4.979040,13.690000,2.072378,600.350000,4.742821,10.993784,0.108606,5.925631,0.020179,6.133008,0.023354,6.193152,0.052474,8.745124,0.071171
97,6.450374,0.021565,636.900000,4.092246,161.720000,3.656416,101.380000,1.938687,615.385000,5.016697,14.660000,1.839978,600.725000,4.707158,11.084903,0.103149,5.935426,0.021890,6.146039,0.027189,6.220021,0.047230,8.794969,0.082899
98,6.455720,0.018152,634.410000,4.269691,162.780000,3.909056,102.810000,2.073403,610.725000,4.501978,12.900000,1.914208,597.825000,4.160722,11.060311,0.105897,5.944099,0.018855,6.160241,0.023925,6.218101,0.050888,8.732501,0.077081
99,6.457427,0.020367,637.820000,3.548045,159.210000,3.177298,102.970000,2.079145,613.835000,4.528759,13.920000,1.940916,599.915000,4.193842,11.098872,0.100696,5.941711,0.021353,6.161597,0.026009,6.180636,0.052660,8.763387,0.071660
100,6.449451,0.020223,636.485000,4.205109,160.060000,3.671287,103.455000,2.119918,611.410000,4.777706,14.090000,1.839440,597.320000,4.667307,11.099854,0.106333,5.932740,0.020917,6.156375,0.025546,6.183181,0.048494,8.734338,0.078967
