iteration,seed,avg_utility,avg_utility_mainstream,avg_utility_extremist,norm_utility_mainstream,norm_utility_extremist,total_relocations,avg_relocations_per_community,settling_time_90pct
92,134,6.262525,5.817952,10.263687,0.581795,0.855307,61040,67.822222,100
93,135,6.543689,5.936947,12.004367,0.593695,1.000364,62221,69.134444,100
94,136,6.566667,6.009687,11.579484,0.600969,0.964957,61730,68.588889,100
95,137,6.291111,5.884895,9.947058,0.588489,0.828921,61188,67.986667,100
96,138,6.526296,6.031828,10.976508,0.603183,0.914709,62840,69.822222,100
97,139,6.517658,5.925682,11.845441,0.592568,0.987120,61930,68.811111,100
98,140,6.328889,5.859899,10.549795,0.585990,0.879150,62362,69.291111,100
99,141,6.449043,5.855036,11.795105,0.585504,0.982925,63372,70.413333,100
100,142,6.565556,6.054334,11.166552,0.605433,0.930546,61973,68.858889,100
101,143,6.308765,5.737596,11.449286,0.573760,0.954107,61256,68.062222,100
102,144,6.311047,5.738237,11.466331,0.573824,0.955528,62825,69.805556,100
103,145,6.467778,6.012819,10.562406,0.601282,0.880201,61960,68.844444,100
104,146,6.367552,5.778213,11.671605,0.577821,0.972634,61508,68.342222,100
105,147,6.535848,6.062093,10.799645,0.606209,0.899970,62131,69.034444,100
106,148,6.239259,5.725414,10.863866,0.572541,0.905322,62192,69.102222,100
107,149,6.402222,5.864118,11.245157,0.586412,0.937096,61747,68.607778,100
108,150,6.453333,5.929371,11.168991,0.592937,0.930749,61747,68.607778,100
109,151,6.581111,6.158694,10.382863,0.615869,0.865239,61338,68.153333,100
110,152,6.338415,5.953901,9.799048,0.595390,0.816587,61434,68.260000,100
111,153,6.376122,5.898586,10.673953,0.589859,0.889496,62627,69.585556,100
112,154,6.381852,5.941354,10.346328,0.594135,0.862194,62019,68.910000,100
113,155,6.599812,6.086527,11.219371,0.608653,0.934948,62439,69.376667,100
114,156,6.265517,5.813127,10.337022,0.581313,0.861418,61844,68.715556,100
115,157,6.517917,6.033541,10.877298,0.603354,0.906441,61577,68.418889,100
116,158,6.631232,5.982120,12.473235,0.598212,1.039436,61158,67.953333,100
117,159,6.414662,5.852031,11.478342,0.585203,0.956528,62011,68.901111,100
118,160,6.424545,5.996221,10.279470,0.599622,0.856622,61444,68.271111,100
119,161,6.398095,5.898610,10.893458,0.589861,0.907788,62469,69.410000,100
120,162,6.635507,6.164432,10.875185,0.616443,0.906265,62861,69.845556,100
121,163,6.595215,6.197239,10.177001,0.619724,0.848083,62317,69.241111,100
122,164,6.447071,5.943416,10.979961,0.594342,0.914997,62087,68.985556,100
123,165,6.338148,5.905806,10.229232,0.590581,0.852436,63072,70.080000,100
124,166,6.531111,5.966650,11.611258,0.596665,0.967605,62173,69.081111,100
125,167,6.466838,5.902988,11.541486,0.590299,0.961790,61314,68.126667,100
126,168,6.339964,5.944400,9.900042,0.594440,0.825004,62201,69.112222,100
127,169,6.098718,5.572740,10.832516,0.557274,0.902710,61526,68.362222,100
128,170,6.553142,5.977764,11.731544,0.597776,0.977629,61995,68.883333,100
129,171,6.574444,6.204728,9.901891,0.620473,0.825158,62363,69.292222,100
130,172,6.496534,5.915698,11.724061,0.591570,0.977005,61420,68.244444,100
131,173,6.427778,5.914786,11.044701,0.591479,0.920392,61461,68.290000,100
132,174,6.684444,6.095978,11.980643,0.609598,0.998387,61936,68.817778,100
133,175,6.438537,5.730191,12.813646,0.573019,1.067804,62542,69.491111,100
134,176,6.177942,5.572209,11.629547,0.557221,0.969129,62486,69.428889,100
135,177,6.674075,6.039885,12.381781,0.603988,1.031815,62277,69.196667,100
136,178,6.407173,5.810059,11.781204,0.581006,0.981767,62832,69.813333,100
137,179,6.482222,6.070889,10.184217,0.607089,0.848685,62576,69.528889,100
138,180,6.520631,6.012625,11.092685,0.601262,0.924390,61443,68.270000,100
139,181,6.332175,5.751313,11.559932,0.575131,0.963328,61853,68.725556,100
140,182,6.541515,6.123077,10.307456,0.612308,0.858955,62228,69.142222,100
141,183,6.658380,6.087731,11.794221,0.608773,0.982852,62515,69.461111,100
142,184,6.348196,5.788909,11.381775,0.578891,0.948481,62341,69.267778,100
143,185,6.290000,5.877140,10.005742,0.587714,0.833812,61774,68.637778,100
144,186,6.351067,5.758036,11.688342,0.575804,0.974028,62494,69.437778,100
145,187,6.324780,5.857610,10.529310,0.585761,0.877442,61941,68.823333,100
146,188,6.319653,5.830441,10.722561,0.583044,0.893547,61642,68.491111,100
147,189,6.581111,6.113333,10.791112,0.611333,0.899259,61239,68.043333,100
148,190,6.751919,6.177091,11.925371,0.617709,0.993781,61602,68.446667,100
149,191,6.088357,5.596422,10.515764,0.559642,0.876314,62405,69.338889,100
150,192,6.675051,6.135539,11.530650,0.613554,0.960888,62094,68.993333,100
151,193,6.400903,5.797248,11.833798,0.579725,0.986150,61687,68.541111,100
152,194,6.770782,6.209462,11.822662,0.620946,0.985222,62193,69.103333,100
153,195,6.424167,5.923077,10.933972,0.592308,0.911164,62613,69.570000,100
154,196,6.343547,5.851038,10.776132,0.585104,0.898011,62609,69.565556,100
155,197,6.620139,6.048982,11.760554,0.604898,0.980046,62703,69.670000,100
156,198,6.354215,5.792406,11.410494,0.579241,0.950875,60861,67.623333,100
157,199,6.468783,5.938535,11.241018,0.593853,0.936752,61214,68.015556,100
158,200,6.468986,5.935639,11.269102,0.593564,0.939092,61882,68.757778,100
159,201,6.229831,5.703748,10.964574,0.570375,0.913714,62015,68.905556,100
160,202,6.435024,5.786723,12.269734,0.578672,1.022478,62088,68.986667,100
161,203,6.573968,6.023829,11.525219,0.602383,0.960435,61732,68.591111,100
162,204,6.726449,6.141041,11.995117,0.614104,0.999593,61282,68.091111,100
163,205,6.520598,5.939533,11.750185,0.593953,0.979182,62011,68.901111,100
164,206,6.543559,5.996568,11.466483,0.599657,0.955540,62354,69.282222,100
165,207,6.559890,6.146390,10.281393,0.614639,0.856783,62454,69.393333,100
166,208,6.290994,5.780147,10.888616,0.578015,0.907385,62530,69.477778,100
167,209,6.172907,5.793116,9.591024,0.579312,0.799252,61583,68.425556,100
168,210,6.178215,5.815471,9.442912,0.581547,0.786909,61655,68.505556,100
169,211,6.583333,6.129562,10.667279,0.612956,0.888940,61979,68.865556,100
170,212,6.608178,6.023963,11.866115,0.602396,0.988843,61849,68.721111,100
171,213,6.466303,5.981238,10.831888,0.598124,0.902657,62495,69.438889,100
172,214,6.512222,5.980664,11.296243,0.598066,0.941354,61326,68.140000,100
173,215,6.396667,5.925781,10.634638,0.592578,0.886220,61421,68.245556,100
174,216,6.264944,5.694993,11.394507,0.569499,0.949542,61983,68.870000,100
175,217,6.710265,6.111603,12.098225,0.611160,1.008185,61668,68.520000,100
176,218,6.434444,5.935374,10.926077,0.593537,0.910506,61694,68.548889,100
177,219,6.330381,5.930068,9.933200,0.593007,0.827767,62824,69.804444,100
178,220,6.466010,5.888873,11.660247,0.588887,0.971687,61536,68.373333,100
179,221,6.217838,5.629864,11.509604,0.562986,0.959134,62528,69.475556,100
180,222,6.323333,5.881855,10.296636,0.588186,0.858053,59766,66.406667,100
181,223,6.558999,6.056978,11.077190,0.605698,0.923099,61784,68.648889,100
182,224,6.542029,6.120738,10.333648,0.612074,0.861137,61638,68.486667,100
183,225,6.353111,5.790294,11.418466,0.579029,0.951539,62225,69.138889,100
184,226,6.385626,5.913749,10.632517,0.591375,0.886043,61420,68.244444,100
185,227,6.504411,6.002547,11.021187,0.600255,0.918432,61484,68.315556,100
186,228,6.444314,6.139876,9.184249,0.613988,0.765354,62508,69.453333,100
187,229,6.159420,5.684336,10.435178,0.568434,0.869598,62616,69.573333,100
188,230,6.298194,5.654762,12.089090,0.565476,1.007424,62649,69.610000,100
189,231,6.270703,5.844478,10.106729,0.584448,0.842227,62175,69.083333,100
190,232,6.605799,6.002458,12.035860,0.600246,1.002988,60890,67.655556,100
191,233,6.233017,5.589858,12.021443,0.558986,1.001787,62210,69.122222,100
192,234,6.421111,5.883919,11.255840,0.588392,0.937987,62507,69.452222,100
193,235,6.445311,5.865797,11.660933,0.586580,0.971744,61618,68.464444,100
194,236,6.546222,6.005750,11.410475,0.600575,0.950873,61083,67.870000,100
195,237,6.195556,5.729151,10.393199,0.572915,0.866100,62769,69.743333,100
196,238,6.538462,6.011515,11.280982,0.601151,0.940082,62200,69.111111,100
197,239,6.419829,6.028598,9.940909,0.602860,0.828409,62256,69.173333,100
198,240,6.636667,6.140857,11.098958,0.614086,0.924913,62476,69.417778,100
199,241,6.456667,6.157612,9.148162,0.615761,0.762347,61636,68.484444,100
