iteration,seed,avg_utility,avg_utility_mainstream,avg_utility_extremist,norm_utility_mainstream,norm_utility_extremist,total_relocations,avg_relocations_per_community,settling_time_90pct
62,104,6.527928,6.262425,11.572487,0.626242,0.578624,71969,79.965556,100
63,105,6.735556,6.556725,10.133333,0.655673,0.506667,72395,80.438889,100
64,106,6.490746,6.209098,11.842072,0.620910,0.592104,72468,80.520000,100
65,107,6.364743,5.965277,13.954605,0.596528,0.697730,72293,80.325556,100
66,108,6.558931,6.156270,14.209489,0.615627,0.710474,72433,80.481111,100
67,109,6.619603,6.431129,10.200617,0.643113,0.510031,72660,80.733333,100
68,110,6.652857,6.376046,11.912266,0.637605,0.595613,73315,81.461111,100
69,111,6.616191,6.264451,13.299253,0.626445,0.664963,72488,80.542222,100
70,112,6.587822,6.161736,14.683438,0.616174,0.734172,73201,81.334444,100
71,113,6.658628,6.358136,12.367988,0.635814,0.618399,72463,80.514444,100
72,114,6.487941,6.206521,11.834921,0.620652,0.591746,72725,80.805556,100
73,115,6.794825,6.556806,11.317172,0.655681,0.565859,71937,79.930000,100
74,116,6.647484,6.384747,11.639478,0.638475,0.581974,72973,81.081111,100
75,117,6.694605,6.395709,12.373638,0.639571,0.618682,72793,80.881111,100
76,118,6.259230,6.044951,10.330545,0.604495,0.516527,72750,80.833333,100
77,119,6.622407,6.370485,11.408932,0.637049,0.570447,72456,80.506667,100
78,120,6.643927,6.347863,12.269136,0.634786,0.613457,71400,79.333333,100
79,121,6.606128,6.240389,13.555158,0.624039,0.677758,72554,80.615556,100
80,122,6.509303,6.128431,13.745868,0.612843,0.687293,72894,80.993333,100
81,123,6.534881,6.173966,13.392267,0.617397,0.669613,73006,81.117778,100
82,124,6.542056,6.227216,12.524008,0.622722,0.626200,73034,81.148889,100
83,125,6.597487,6.253123,13.140404,0.625312,0.657020,72536,80.595556,100
84,126,6.533785,6.253386,11.861376,0.625339,0.593069,73198,81.331111,100
85,127,6.557035,6.188791,13.553669,0.618879,0.677683,73143,81.270000,100
86,128,6.747249,6.488833,11.657143,0.648883,0.582857,72965,81.072222,100
87,129,6.537194,6.221864,12.528460,0.622186,0.626423,72709,80.787778,100
88,130,6.602115,6.316145,12.035538,0.631615,0.601777,73149,81.276667,100
89,131,6.677442,6.325629,13.361871,0.632563,0.668094,72534,80.593333,100
90,132,6.699251,6.279594,14.672727,0.627959,0.733636,72838,80.931111,100
91,133,6.661709,6.334566,12.877439,0.633457,0.643872,73172,81.302222,100
92,134,6.576769,6.316545,11.521026,0.631655,0.576051,72319,80.354444,100
93,135,6.505313,6.211664,12.084656,0.621166,0.604233,72969,81.076667,100
94,136,6.462644,6.122330,12.928612,0.612233,0.646431,72790,80.877778,100
95,137,6.424653,6.135391,11.920635,0.613539,0.596032,72551,80.612222,100
96,138,6.510679,6.229008,11.862434,0.622901,0.593122,72635,80.705556,100
97,139,6.393803,6.162344,10.791534,0.616234,0.539577,72919,81.021111,100
98,140,6.579167,6.218786,13.426408,0.621879,0.671320,72877,80.974444,100
99,141,6.551853,6.152453,14.140441,0.615245,0.707022,72944,81.048889,100
100,142,6.545944,6.250311,12.162963,0.625031,0.608148,71730,79.700000,100
101,143,6.631924,6.202369,14.793474,0.620237,0.739674,72627,80.696667,100
102,144,6.623704,6.323438,12.328748,0.632344,0.616437,73339,81.487778,100
103,145,6.538974,6.146858,13.989173,0.614686,0.699459,72319,80.354444,100
104,146,6.359270,5.990572,13.364535,0.599057,0.668227,72911,81.012222,100
105,147,6.453228,6.233528,10.627513,0.623353,0.531376,72680,80.755556,100
106,148,6.484877,6.208081,11.743996,0.620808,0.587200,72579,80.643333,100
107,149,6.549871,6.114312,14.825497,0.611431,0.741275,72853,80.947778,100
108,150,6.535556,6.295804,11.090829,0.629580,0.554541,73167,81.296667,100
109,151,6.534977,6.203007,12.842412,0.620301,0.642121,72545,80.605556,100
110,152,6.423069,6.158424,11.451323,0.615842,0.572566,72352,80.391111,100
111,153,6.727650,6.417215,12.625929,0.641721,0.631296,71927,79.918889,100
112,154,6.592663,6.295202,12.244433,0.629520,0.612222,72432,80.480000,100
113,155,6.402378,6.153962,11.122276,0.615396,0.556114,72191,80.212222,100
114,156,6.424058,6.141324,11.796011,0.614132,0.589801,72154,80.171111,100
115,157,6.756716,6.381070,13.893987,0.638107,0.694699,73370,81.522222,100
116,158,6.704682,6.340310,13.627755,0.634031,0.681388,72534,80.593333,100
117,159,6.508070,6.109713,14.076862,0.610971,0.703843,72753,80.836667,100
118,160,6.458905,6.068514,13.876319,0.606851,0.693816,72427,80.474444,100
119,161,6.612720,6.263079,13.255892,0.626308,0.662795,72462,80.513333,100
120,162,6.785730,6.411889,13.888711,0.641189,0.694436,72666,80.740000,100
121,163,6.507267,6.239099,11.602469,0.623910,0.580123,72188,80.208889,100
122,164,6.786824,6.492573,12.377585,0.649257,0.618879,72299,80.332222,100
123,165,6.500021,6.080310,14.474535,0.608031,0.723727,72404,80.448889,100
124,166,6.608749,6.293761,12.593526,0.629376,0.629676,72626,80.695556,100
125,167,6.627643,6.268841,13.444880,0.626884,0.672244,72965,81.072222,100
126,168,6.460525,6.176771,11.851852,0.617677,0.592593,72147,80.163333,100
127,169,6.658571,6.395549,11.656001,0.639555,0.582800,72448,80.497778,100
128,170,6.366774,5.952585,14.236375,0.595258,0.711819,72838,80.931111,100
129,171,6.712437,6.363684,13.338734,0.636368,0.666937,71864,79.848889,100
130,172,6.319817,6.044690,11.547218,0.604469,0.577361,73838,82.042222,100
131,173,6.691673,6.421044,11.833626,0.642104,0.591681,72199,80.221111,100
132,174,6.563011,6.192016,13.611905,0.619202,0.680595,73320,81.466667,100
133,175,6.555533,6.323957,10.955486,0.632396,0.547774,72396,80.440000,100
134,176,6.533965,6.195836,12.958418,0.619584,0.647921,72519,80.576667,100
135,177,6.573355,6.182409,14.001332,0.618241,0.700067,73326,81.473333,100
136,178,6.531862,6.195336,12.925845,0.619534,0.646292,72670,80.744444,100
137,179,6.547971,6.287325,11.500229,0.628733,0.575011,72500,80.555556,100
138,180,6.380971,6.165448,10.475902,0.616545,0.523795,72039,80.043333,100
139,181,6.559273,6.253899,12.361369,0.625390,0.618068,72555,80.616667,100
140,182,6.596559,6.228860,13.582846,0.622886,0.679142,73517,81.685556,100
141,183,6.608842,6.258229,13.270476,0.625823,0.663524,73031,81.145556,100
142,184,6.528474,6.093745,14.788312,0.609375,0.739416,73202,81.335556,100
143,185,6.677473,6.349414,12.910600,0.634941,0.645530,72011,80.012222,100
144,186,6.646653,6.288008,13.460917,0.628801,0.673046,72544,80.604444,100
145,187,6.467745,6.143336,12.631522,0.614334,0.631576,72465,80.516667,100
146,188,6.598791,6.331281,11.681481,0.633128,0.584074,71802,79.780000,100
147,189,6.482063,6.185241,12.121693,0.618524,0.606085,72649,80.721111,100
148,190,6.358362,6.032361,12.552381,0.603236,0.627619,72980,81.088889,100
149,191,6.634691,6.237575,14.179894,0.623758,0.708995,72920,81.022222,100
150,192,6.611451,6.195003,14.523975,0.619500,0.726199,72578,80.642222,100
151,193,6.441143,6.162033,11.744231,0.616203,0.587212,72597,80.663333,100
152,194,6.491190,6.195020,12.118424,0.619502,0.605921,71990,79.988889,100
153,195,6.588966,6.283642,12.390123,0.628364,0.619506,73561,81.734444,100
154,196,6.754321,6.502924,11.530864,0.650292,0.576543,72386,80.428889,100
155,197,6.599111,6.319653,11.908802,0.631965,0.595440,71812,79.791111,100
156,198,6.656579,6.315342,13.140081,0.631534,0.657004,72973,81.081111,100
157,199,6.523098,6.180608,13.030399,0.618061,0.651520,72217,80.241111,100
158,200,6.543113,6.110882,14.755507,0.611088,0.737775,73126,81.251111,100
159,201,6.404484,6.146574,11.304762,0.614657,0.565238,72055,80.061111,100
160,202,6.518384,6.193408,12.692929,0.619341,0.634646,73037,81.152222,100
161,203,6.552555,6.185359,13.529277,0.618536,0.676464,71893,79.881111,100
162,204,6.682094,6.301898,13.905820,0.630190,0.695291,72646,80.717778,100
163,205,6.793918,6.509817,12.191846,0.650982,0.609592,72320,80.355556,100
164,206,6.534514,6.147557,13.886700,0.614756,0.694335,72416,80.462222,100
165,207,6.606394,6.221994,13.909982,0.622199,0.695499,72480,80.533333,100
166,208,6.622570,6.348172,11.836139,0.634817,0.591807,73234,81.371111,100
167,209,6.680387,6.376960,12.445503,0.637696,0.622275,71797,79.774444,100
168,210,6.617368,6.204064,14.470145,0.620406,0.723507,72308,80.342222,100
169,211,6.736289,6.428772,12.579105,0.642877,0.628955,72981,81.090000,100
170,212,6.649228,6.429810,10.818182,0.642981,0.540909,72284,80.315556,100
171,213,6.598143,6.241170,13.380627,0.624117,0.669031,72159,80.176667,100
172,214,6.330776,5.948268,13.598441,0.594827,0.679922,71712,79.680000,100
173,215,6.573210,6.170603,14.222751,0.617060,0.711138,72135,80.150000,100
174,216,6.435873,6.178530,11.325397,0.617853,0.566270,71940,79.933333,100
175,217,6.606936,6.303056,12.380664,0.630306,0.619033,72159,80.176667,100
176,218,6.519731,6.169396,13.176094,0.616940,0.658805,72632,80.702222,100
177,219,6.610158,6.241535,13.613997,0.624153,0.680700,72262,80.291111,100
178,220,6.624717,6.196361,14.763492,0.619636,0.738175,73031,81.145556,100
179,221,6.642892,6.397336,11.308466,0.639734,0.565423,72643,80.714444,100
180,222,6.613098,6.256115,13.395767,0.625612,0.669788,73216,81.351111,100
181,223,6.464767,6.023450,14.849796,0.602345,0.742490,73410,81.566667,100
182,224,6.481077,6.073962,14.216271,0.607396,0.710814,72683,80.758889,100
183,225,6.764865,6.418996,13.336381,0.641900,0.666819,72890,80.988889,100
184,226,6.588935,6.318415,11.728824,0.631841,0.586441,71914,79.904444,100
185,227,6.494322,6.088241,14.209861,0.608824,0.710493,73449,81.610000,100
186,228,6.313203,6.006559,12.139434,0.600656,0.606972,72494,80.548889,100
187,229,6.556411,6.304146,11.349448,0.630415,0.567472,72546,80.606667,100
188,230,6.384266,6.001926,13.648718,0.600193,0.682436,73634,81.815556,100
189,231,6.517595,6.227196,12.035185,0.622720,0.601759,72463,80.514444,100
190,232,6.753704,6.373534,13.976923,0.637353,0.698846,72801,80.890000,100
191,233,6.534316,6.193329,13.013065,0.619333,0.650653,73187,81.318889,100
192,234,6.573810,6.254487,12.640936,0.625449,0.632047,73255,81.394444,100
193,235,6.577610,6.252275,12.758972,0.625228,0.637949,71760,79.733333,100
194,236,6.711534,6.362168,13.349495,0.636217,0.667475,72601,80.667778,100
195,237,6.557949,6.210918,13.151544,0.621092,0.657577,72013,80.014444,100
196,238,6.659806,6.315102,13.209181,0.631510,0.660459,73337,81.485556,100
197,239,6.511481,6.181370,12.783598,0.618137,0.639180,71570,79.522222,100
198,240,6.430926,6.237294,10.109928,0.623729,0.505496,72800,80.888889,100
199,241,6.518137,6.092386,14.607400,0.609239,0.730370,71925,79.916667,100
