step,avg_utility_mean,avg_utility_ci,community_count_algorithmic_mean,community_count_algorithmic_ci,community_count_coalition_mean,community_count_coalition_ci,community_count_direct_mean,community_count_direct_ci,n_relocations_mean,n_relocations_ci,type_relocations_extremist_mean,type_relocations_extremist_ci,type_relocations_mainstream_mean,type_relocations_mainstream_ci,type_utility_extremist_mean,type_utility_extremist_ci,type_utility_mainstream_mean,type_utility_mainstream_ci,utility_algorithmic_mean,utility_algorithmic_ci,utility_coalition_mean,utility_coalition_ci,utility_direct_mean,utility_direct_ci
54,6.266064,0.019157,510.500000,5.535877,181.250000,4.584575,208.250000,3.945274,316.435000,7.463181,2.655000,1.032900,313.780000,7.402492,9.729880,0.101459,6.083758,0.019169,6.225654,0.022802,5.844903,0.039813,6.762328,0.037666
55,6.262098,0.019357,510.190000,6.028801,180.455000,4.745406,209.355000,3.699762,322.890000,6.727555,4.730000,1.350637,318.160000,6.655992,9.664511,0.097719,6.083023,0.019377,6.229972,0.023225,5.823813,0.045576,6.757238,0.038267
56,6.267749,0.018655,512.540000,6.085839,177.860000,4.690809,209.600000,4.027076,315.025000,6.933760,3.730000,1.197207,311.295000,6.769619,9.743992,0.107949,6.084789,0.018655,6.227345,0.023906,5.833104,0.043549,6.765078,0.037507
57,6.273561,0.019552,514.855000,5.986433,181.880000,4.380304,203.265000,3.608595,311.870000,7.338416,2.880000,1.095216,308.990000,7.266799,9.670256,0.099860,6.094788,0.019109,6.226720,0.023021,5.835517,0.042016,6.806607,0.037392
58,6.273300,0.018411,510.765000,5.808253,182.080000,4.600288,207.155000,3.616467,316.205000,7.305736,2.790000,1.059562,313.415000,7.217730,9.779585,0.102284,6.088759,0.017937,6.244328,0.021845,5.833702,0.043258,6.756717,0.034917
59,6.257507,0.019432,509.125000,5.865371,184.320000,4.781938,206.555000,4.112356,323.360000,7.683497,4.515000,1.291998,318.845000,7.407978,9.672200,0.101589,6.077786,0.019531,6.224673,0.024117,5.802725,0.045680,6.782019,0.041484
60,6.268510,0.018818,513.705000,6.396418,180.935000,4.716174,205.360000,4.118228,316.285000,7.603071,2.545000,0.996487,313.740000,7.590847,9.700771,0.097985,6.087865,0.019163,6.217186,0.021833,5.880981,0.043398,6.782904,0.039874
61,6.269213,0.017676,510.295000,5.885756,182.085000,4.735245,207.620000,4.004303,316.930000,7.018178,2.730000,1.040174,314.200000,6.961415,9.791024,0.101856,6.083854,0.017948,6.236731,0.023220,5.843619,0.042404,6.753920,0.038667
62,6.260379,0.017743,514.400000,5.613686,180.580000,4.525318,205.020000,3.772821,323.410000,7.175467,2.755000,1.042287,320.655000,7.223242,9.702174,0.107182,6.079232,0.018238,6.214200,0.021885,5.822153,0.044781,6.791356,0.033763
63,6.264502,0.019703,509.985000,5.505060,182.500000,4.531065,207.515000,3.500230,322.935000,7.080459,2.905000,1.079418,320.030000,7.007117,9.801975,0.104433,6.078320,0.019925,6.231602,0.023283,5.831679,0.040482,6.747159,0.036255
64,6.268065,0.019207,508.145000,5.681306,185.485000,4.147886,206.370000,3.807364,321.725000,7.257574,2.045000,0.908793,319.680000,7.041029,9.776221,0.100759,6.083425,0.019054,6.231721,0.023640,5.842581,0.041963,6.769585,0.038439
65,6.263288,0.018232,509.125000,5.591789,186.355000,4.323689,204.520000,3.907149,319.305000,7.458803,2.835000,1.074774,316.470000,7.323203,9.692156,0.102782,6.082822,0.018383,6.221646,0.021995,5.839115,0.039424,6.784089,0.038333
66,6.264550,0.020003,514.015000,5.277580,179.160000,4.572700,206.825000,3.631843,322.615000,7.128981,3.145000,1.114942,319.470000,7.077648,9.726833,0.107087,6.082325,0.019605,6.220313,0.025735,5.850914,0.040824,6.760913,0.035614
67,6.285314,0.019145,514.985000,5.972148,181.730000,4.380969,203.285000,4.102220,315.830000,7.329832,1.960000,0.902028,313.870000,7.300053,9.805623,0.104299,6.100035,0.019200,6.248903,0.023291,5.837243,0.042893,6.813579,0.037699
68,6.278302,0.016817,518.545000,5.732156,176.490000,4.681003,204.965000,3.844000,318.285000,6.420074,3.255000,1.128760,315.030000,6.218539,9.728008,0.106483,6.096739,0.016307,6.241446,0.021545,5.850306,0.040893,6.775457,0.036689
69,6.271646,0.017975,519.885000,4.936155,177.045000,4.293612,203.070000,3.548800,315.980000,6.999675,2.635000,1.026957,313.345000,6.872744,9.710454,0.101830,6.090656,0.017138,6.235758,0.021826,5.801159,0.043411,6.796301,0.032679
70,6.271643,0.019106,515.380000,5.394561,179.640000,4.340603,204.980000,3.901958,312.545000,7.408470,2.475000,0.963205,310.070000,7.416058,9.715571,0.096148,6.090384,0.019399,6.249410,0.023074,5.806912,0.042548,6.764775,0.037158
71,6.263785,0.019439,509.860000,5.984218,181.755000,4.761442,208.385000,3.738995,324.440000,7.238073,2.960000,1.099199,321.480000,7.075152,9.782606,0.102275,6.078584,0.019980,6.241481,0.023029,5.820613,0.039676,6.719819,0.034445
72,6.264113,0.018042,509.730000,5.545801,184.620000,4.666083,205.650000,3.620859,322.880000,7.252061,2.790000,1.058195,320.090000,7.218732,9.801861,0.103833,6.077916,0.017757,6.231380,0.022293,5.818442,0.043514,6.770091,0.035756
73,6.260551,0.018751,512.175000,5.569243,181.925000,4.518734,205.900000,3.616518,319.730000,7.199834,3.780000,1.218658,315.950000,7.055148,9.602903,0.107029,6.084638,0.018093,6.220433,0.022771,5.831090,0.043462,6.765253,0.037089
74,6.251071,0.019600,512.030000,5.648054,184.620000,4.472091,203.350000,3.583694,321.685000,7.379369,3.135000,1.095314,318.550000,7.268973,9.687838,0.092200,6.070189,0.019724,6.212763,0.021660,5.813447,0.044660,6.778302,0.038644
75,6.251382,0.020774,511.210000,5.489101,182.065000,4.585614,206.725000,3.660157,324.880000,7.542505,3.310000,1.126482,321.570000,7.445609,9.730906,0.108370,6.068249,0.020450,6.211241,0.025116,5.834772,0.045817,6.756065,0.037887
76,6.275192,0.018569,511.330000,5.609835,182.410000,4.444240,206.260000,3.736349,317.750000,6.922968,2.800000,1.069844,314.950000,6.774507,9.737664,0.098290,6.092957,0.018534,6.239014,0.022026,5.854111,0.041870,6.775972,0.039916
77,6.287296,0.018918,511.155000,5.706881,183.415000,4.450622,205.430000,3.683751,319.470000,6.798588,3.120000,1.131285,316.350000,6.941222,9.753017,0.100604,6.104890,0.018392,6.251541,0.024573,5.876530,0.040136,6.769225,0.032925
78,6.252173,0.019217,506.310000,5.622043,182.140000,4.240949,211.550000,4.065951,325.610000,7.593969,2.905000,1.055638,322.705000,7.582864,9.717183,0.106659,6.069805,0.019528,6.221613,0.022368,5.838062,0.042854,6.717417,0.039801
79,6.268853,0.020069,507.815000,5.876783,185.480000,4.531363,206.705000,3.984155,316.690000,6.692320,3.530000,1.181397,313.160000,6.542064,9.737382,0.108404,6.086299,0.019621,6.224981,0.023914,5.830888,0.043807,6.802123,0.036134
80,6.255154,0.018454,510.650000,6.022816,184.215000,4.821140,205.135000,3.655822,325.310000,6.672517,2.775000,1.059366,322.535000,6.609897,9.655891,0.111209,6.076168,0.017798,6.217574,0.023696,5.826109,0.040994,6.767495,0.036077
81,6.279707,0.016651,514.385000,5.504590,180.365000,4.982883,205.250000,3.594129,319.415000,6.473598,2.815000,1.046038,316.600000,6.424111,9.803922,0.098964,6.094222,0.017123,6.238352,0.020556,5.883939,0.042246,6.756529,0.034653
82,6.276724,0.019293,513.470000,6.020398,180.085000,4.769529,206.445000,3.975713,318.365000,6.817236,2.945000,1.068778,315.420000,6.693805,9.834943,0.107262,6.089449,0.018937,6.240952,0.024418,5.863889,0.040224,6.750134,0.035232
83,6.270749,0.020943,517.445000,5.500152,177.805000,4.948449,204.750000,3.739487,317.045000,7.537061,1.855000,0.889264,315.190000,7.485648,9.763932,0.111198,6.086897,0.020109,6.226643,0.025299,5.845452,0.043498,6.769690,0.035386
84,6.260237,0.018593,513.065000,5.403884,179.675000,4.355075,207.260000,4.019573,320.200000,7.616651,2.940000,1.072784,317.260000,7.511866,9.724051,0.102274,6.077931,0.018371,6.237839,0.023191,5.800435,0.041388,6.744349,0.037580
85,6.262078,0.019120,511.975000,5.639323,179.030000,4.338932,208.995000,3.904123,314.465000,6.793659,2.190000,0.948711,312.275000,6.834258,9.720079,0.095651,6.080078,0.018453,6.223942,0.022696,5.828197,0.044457,6.757696,0.038727
86,6.266558,0.017163,513.535000,5.544760,177.790000,4.616233,208.675000,3.809762,318.010000,6.422083,3.165000,1.125229,314.845000,6.206672,9.593019,0.101160,6.091481,0.016996,6.226797,0.021547,5.819181,0.039486,6.782463,0.037102
87,6.267365,0.019282,511.630000,5.946976,178.025000,4.465759,210.345000,3.991774,319.250000,7.898089,3.050000,1.132068,316.200000,7.693892,9.791614,0.093330,6.081878,0.019583,6.244343,0.024646,5.788759,0.041652,6.762665,0.037639
88,6.268040,0.018331,509.800000,5.987345,183.755000,4.715323,206.445000,3.880918,322.805000,6.508919,3.405000,1.138644,319.400000,6.316365,9.669960,0.089591,6.088991,0.018434,6.231609,0.021279,5.818112,0.039856,6.789097,0.038163
89,6.269519,0.017565,513.955000,5.955086,181.750000,4.396167,204.295000,3.654928,318.085000,7.264325,2.995000,1.068896,315.090000,7.135998,9.692727,0.094646,6.089350,0.017532,6.230375,0.022554,5.827634,0.038928,6.786184,0.037729
90,6.269478,0.020200,513.810000,5.490504,181.145000,4.227302,205.045000,3.692513,318.295000,7.487561,2.140000,0.928831,316.155000,7.385899,9.666746,0.101609,6.090674,0.019954,6.228991,0.023721,5.825227,0.042237,6.788715,0.036259
91,6.281839,0.018812,515.550000,5.331247,177.350000,4.504546,207.100000,3.360470,317.765000,7.258585,2.400000,0.980197,315.365000,7.112817,9.783736,0.097251,6.097529,0.018335,6.248794,0.020243,5.859301,0.040585,6.752494,0.037657
92,6.260264,0.018235,511.810000,5.562791,182.955000,5.123076,205.235000,3.570938,320.185000,7.194514,4.210000,1.262649,315.975000,6.954638,9.633176,0.100521,6.082743,0.018186,6.233546,0.021120,5.802708,0.036706,6.767308,0.034454
93,6.250442,0.020265,507.450000,5.577284,184.345000,4.473623,208.205000,3.610863,327.690000,7.314782,2.030000,0.938535,325.660000,7.251593,9.729934,0.107562,6.067311,0.019949,6.221332,0.024862,5.807768,0.043369,6.734915,0.032241
94,6.234039,0.020906,509.970000,5.496698,186.260000,4.560246,203.770000,3.759693,332.620000,7.068008,2.690000,1.025660,329.930000,6.924066,9.690578,0.090227,6.052116,0.020938,6.203907,0.024189,5.772731,0.046429,6.771795,0.037593
95,6.262538,0.018448,512.945000,5.782174,184.545000,4.645543,202.510000,3.685283,319.605000,7.350816,2.545000,1.014914,317.060000,7.199913,9.649232,0.096859,6.084291,0.018267,6.216610,0.023245,5.837598,0.039304,6.798683,0.037421
96,6.244820,0.018182,513.320000,5.693599,181.930000,4.414982,204.750000,3.699341,324.630000,7.735796,2.830000,1.051838,321.800000,7.766413,9.610392,0.099711,6.067685,0.018134,6.210397,0.021648,5.808935,0.044005,6.747531,0.039282
97,6.263079,0.017775,515.670000,5.632981,180.000000,4.160387,204.330000,3.754488,314.780000,7.371576,1.990000,0.887372,312.790000,7.306414,9.735705,0.101085,6.080309,0.017185,6.217628,0.021371,5.840384,0.042301,6.775052,0.037451
98,6.269422,0.018433,517.260000,5.986334,179.925000,5.028943,202.815000,3.674767,311.565000,7.540022,1.320000,0.731224,310.245000,7.470935,9.723203,0.097757,6.087644,0.018150,6.231661,0.019910,5.820184,0.042431,6.794250,0.038387
99,6.254888,0.018424,509.230000,5.570028,185.545000,4.630496,205.225000,3.511063,318.120000,7.055460,2.520000,1.005854,315.600000,6.955409,9.713688,0.097811,6.072846,0.018596,6.230335,0.022381,5.786694,0.041707,6.764095,0.039797
100,6.262997,0.017268,514.775000,5.467179,177.825000,4.330594,207.400000,3.568803,322.440000,6.373604,2.725000,1.037780,319.715000,6.481973,9.749536,0.099716,6.079495,0.017044,6.221959,0.021506,5.853101,0.041642,6.741358,0.033785
