iteration,seed,avg_utility,avg_utility_mainstream,avg_utility_extremist,norm_utility_mainstream,norm_utility_extremist,total_relocations,avg_relocations_per_community,settling_time_90pct
0,42,6.361381,6.143218,10.506478,0.614322,0.875540,31654,35.171111,100
1,43,6.430000,6.213266,10.547953,0.621327,0.878996,33782,37.535556,100
2,44,6.447778,6.349013,8.324307,0.634901,0.693692,32255,35.838889,100
3,45,6.367111,6.164700,10.212929,0.616470,0.851077,32437,36.041111,100
4,46,6.184444,5.980593,10.057613,0.598059,0.838134,32596,36.217778,100
5,47,6.251111,6.116129,8.815771,0.611613,0.734648,31673,35.192222,100
6,48,6.237778,6.066580,9.490538,0.606658,0.790878,33069,36.743333,100
7,49,6.177628,5.982731,9.880673,0.598273,0.823389,32362,35.957778,100
8,50,6.084444,5.935524,8.913935,0.593552,0.742828,30975,34.416667,100
9,51,6.235556,6.044167,9.871936,0.604417,0.822661,32313,35.903333,100
10,52,6.206667,6.012713,9.891779,0.601271,0.824315,32043,35.603333,100
11,53,6.393333,6.239128,9.323228,0.623913,0.776936,33212,36.902222,100
12,54,6.316667,6.084122,10.735018,0.608412,0.894585,32518,36.131111,100
13,55,6.348889,6.113840,10.814815,0.611384,0.901235,32723,36.358889,100
14,56,6.315414,6.135407,9.735535,0.613541,0.811295,32427,36.030000,100
15,57,6.183333,6.092970,7.900228,0.609297,0.658352,34014,37.793333,100
16,58,6.251111,6.050421,10.064230,0.605042,0.838686,32616,36.240000,100
17,59,6.200000,5.999397,10.011450,0.599940,0.834288,31992,35.546667,100
18,60,6.196547,6.025782,9.441068,0.602578,0.786756,32743,36.381111,100
19,61,6.292222,6.114749,9.664209,0.611475,0.805351,31928,35.475556,100
20,62,6.451145,6.217110,10.897806,0.621711,0.908151,32119,35.687778,100
21,63,6.326667,6.164992,9.398486,0.616499,0.783207,31520,35.022222,100
22,64,6.265168,6.073525,9.906378,0.607353,0.825531,31939,35.487778,100
23,65,6.263333,6.085800,9.636472,0.608580,0.803039,33868,37.631111,100
24,66,6.237778,6.001662,10.723986,0.600166,0.893666,33784,37.537778,100
25,67,6.125556,5.986960,8.758872,0.598696,0.729906,33019,36.687778,100
26,68,6.118889,5.966001,9.023763,0.596600,0.751980,34321,38.134444,100
27,69,6.369181,6.083451,11.798057,0.608345,0.983171,32269,35.854444,100
28,70,6.341924,6.127352,10.418786,0.612735,0.868232,31932,35.480000,100
29,71,6.228456,6.064238,9.348610,0.606424,0.779051,32117,35.685556,100
30,72,6.457778,6.250672,10.392793,0.625067,0.866066,31954,35.504444,100
31,73,6.407778,6.302135,8.414997,0.630213,0.701250,31664,35.182222,100
32,74,6.281111,6.025778,11.132432,0.602578,0.927703,31502,35.002222,100
33,75,6.223333,6.022352,10.041986,0.602235,0.836832,30966,34.406667,100
34,76,6.297778,6.104877,9.962885,0.610488,0.830240,32067,35.630000,100
35,77,6.444444,6.238135,10.364316,0.623814,0.863693,32128,35.697778,100
36,78,6.206716,6.032839,9.510378,0.603284,0.792531,32023,35.581111,100
37,79,6.258889,6.060764,10.023256,0.606076,0.835271,31699,35.221111,100
38,80,6.343434,6.176650,9.512346,0.617665,0.792695,31322,34.802222,100
39,81,6.230591,5.989151,10.817944,0.598915,0.901495,32173,35.747778,100
40,82,6.326667,6.108991,10.462499,0.610899,0.871875,32963,36.625556,100
41,83,6.307765,6.093328,10.382074,0.609333,0.865173,31916,35.462222,100
42,84,6.221111,6.071664,9.060606,0.607166,0.755051,31999,35.554444,100
43,85,6.231111,6.085102,9.005275,0.608510,0.750440,33421,37.134444,100
44,86,6.291830,6.111315,9.721618,0.611131,0.810135,33260,36.955556,100
45,87,6.199770,6.073389,8.601020,0.607339,0.716752,31284,34.760000,100
46,88,6.258541,6.098948,9.290813,0.609895,0.774234,32786,36.428889,100
47,89,6.385354,6.167794,10.518994,0.616779,0.876583,31257,34.730000,100
48,90,6.343247,6.156530,9.890865,0.615653,0.824239,32275,35.861111,100
49,91,6.340000,6.190940,9.172134,0.619094,0.764345,31774,35.304444,100
50,92,6.207383,6.043912,9.313331,0.604391,0.776111,31081,34.534444,100
51,93,6.263333,6.079566,9.754922,0.607957,0.812910,32193,35.770000,100
52,94,6.310332,6.070676,10.863783,0.607068,0.905315,31555,35.061111,100
53,95,6.354817,6.207837,9.147443,0.620784,0.762287,32966,36.628889,100
54,96,6.104444,5.938079,9.265378,0.593808,0.772115,30083,33.425556,100
55,97,6.203072,6.040998,9.282474,0.604100,0.773540,32907,36.563333,100
56,98,6.530000,6.379103,9.397042,0.637910,0.783087,31881,35.423333,100
57,99,6.126667,5.908487,10.272080,0.590849,0.856007,33790,37.544444,100
58,100,6.289837,6.123435,9.451476,0.612344,0.787623,33146,36.828889,100
59,101,6.313333,6.183321,8.783565,0.618332,0.731964,32514,36.126667,100
60,102,6.380494,6.189761,10.004417,0.618976,0.833701,32799,36.443333,100
61,103,6.211111,6.053118,9.212989,0.605312,0.767749,32770,36.411111,100
62,104,6.351111,6.137215,10.415141,0.613721,0.867928,31658,35.175556,100
63,105,6.213333,6.053021,9.259259,0.605302,0.771605,32042,35.602222,100
64,106,6.393333,6.172362,10.591783,0.617236,0.882649,31029,34.476667,100
65,107,6.174444,5.950241,10.434308,0.595024,0.869526,32570,36.188889,100
66,108,6.335611,6.068625,11.408353,0.606862,0.950696,32531,36.145556,100
67,109,6.246645,6.031910,10.326600,0.603191,0.860550,32101,35.667778,100
68,110,5.923688,5.740996,9.394836,0.574100,0.782903,33053,36.725556,100
69,111,6.225026,6.073709,9.100061,0.607371,0.758338,32485,36.094444,100
70,112,6.463333,6.266974,10.194160,0.626697,0.849513,30888,34.320000,100
71,113,6.208946,6.047432,9.277724,0.604743,0.773144,33323,37.025556,100
72,114,6.005556,5.808366,9.752160,0.580837,0.812680,32915,36.572222,100
73,115,6.315708,6.130204,9.840276,0.613020,0.820023,31560,35.066667,100
74,116,6.271111,6.104791,9.431185,0.610479,0.785932,31840,35.377778,100
75,117,6.037778,5.870027,9.225034,0.587003,0.768753,31379,34.865556,100
76,118,6.356944,6.179844,9.721845,0.617984,0.810154,32757,36.396667,100
77,119,6.311111,6.131612,9.721597,0.613161,0.810133,33356,37.062222,100
78,120,6.252222,6.031732,10.441543,0.603173,0.870129,32793,36.436667,100
79,121,6.246218,6.064283,9.702996,0.606428,0.808583,32434,36.037778,100
80,122,6.197778,5.980351,10.328884,0.598035,0.860740,32612,36.235556,100
81,123,6.116038,5.956989,9.137962,0.595699,0.761497,31961,35.512222,100
82,124,6.213333,6.005672,10.158892,0.600567,0.846574,33206,36.895556,100
83,125,6.238073,6.052440,9.765091,0.605244,0.813758,31928,35.475556,100
84,126,6.310000,6.134275,9.648772,0.613428,0.804064,32694,36.326667,100
85,127,6.128889,5.912600,10.238384,0.591260,0.853199,32867,36.518889,100
86,128,6.177778,6.004628,9.467628,0.600463,0.788969,33172,36.857778,100
87,129,6.266667,6.066768,10.064747,0.606677,0.838729,32550,36.166667,100
88,130,6.377778,6.269012,8.444321,0.626901,0.703693,32039,35.598889,100
89,131,6.213333,5.999784,10.270774,0.599978,0.855898,31969,35.521111,100
90,132,6.443914,6.301397,9.151733,0.630140,0.762644,31984,35.537778,100
91,133,6.285663,6.173516,8.416463,0.617352,0.701372,31509,35.010000,100
92,134,6.362622,6.143638,10.523313,0.614364,0.876943,32309,35.898889,100
93,135,6.371111,6.187007,9.869091,0.618701,0.822424,32240,35.822222,100
94,136,6.021111,5.850348,9.265603,0.585035,0.772134,32768,36.408889,100
95,137,6.094444,5.894189,9.899299,0.589419,0.824942,32136,35.706667,100
96,138,6.217778,6.023923,9.901011,0.602392,0.825084,30891,34.323333,100
97,139,6.312973,6.118735,10.003492,0.611874,0.833624,32586,36.206667,100
98,140,6.121111,5.931351,9.726559,0.593135,0.810547,32452,36.057778,100
99,141,6.504444,6.313173,10.138598,0.631317,0.844883,32670,36.300000,100
100,142,6.120000,5.917740,9.962949,0.591774,0.830246,32717,36.352222,100
101,143,6.435556,6.251560,9.931479,0.625156,0.827623,31408,34.897778,100
102,144,6.117600,5.945785,9.382079,0.594579,0.781840,33143,36.825556,100
103,145,6.216667,6.071834,8.968494,0.607183,0.747374,32456,36.062222,100
104,146,6.243333,6.020322,10.480547,0.602032,0.873379,32278,35.864444,100
105,147,6.155556,6.024804,8.639838,0.602480,0.719987,32571,36.190000,100
106,148,6.277778,6.097681,9.699622,0.609768,0.808302,32873,36.525556,100
107,149,6.313333,6.153533,9.349532,0.615353,0.779128,31653,35.170000,100
108,150,6.403333,6.203055,10.208623,0.620305,0.850719,32173,35.747778,100
109,151,6.322222,6.129958,9.975234,0.612996,0.831270,31829,35.365556,100
110,152,6.372222,6.181868,9.988945,0.618187,0.832412,32683,36.314444,100
111,153,6.438889,6.233559,10.340148,0.623356,0.861679,31305,34.783333,100
112,154,6.345195,6.200912,9.086565,0.620091,0.757214,32941,36.601111,100
113,155,6.167778,5.963229,10.054201,0.596323,0.837850,33089,36.765556,100
114,156,6.485556,6.284795,10.300014,0.628479,0.858334,32194,35.771111,100
115,157,5.959744,5.793149,9.125048,0.579315,0.760421,31878,35.420000,100
116,158,6.206667,6.013462,9.877552,0.601346,0.823129,32432,36.035556,100
117,159,6.167778,5.996933,9.413832,0.599693,0.784486,32455,36.061111,100
118,160,6.152222,6.041233,8.261025,0.604123,0.688419,32464,36.071111,100
119,161,6.110000,5.899916,10.101587,0.589992,0.841799,33647,37.385556,100
120,162,6.227778,6.068343,9.257044,0.606834,0.771420,32319,35.910000,100
