step,avg_utility_mean,avg_utility_ci,community_count_algorithmic_mean,community_count_algorithmic_ci,community_count_coalition_mean,community_count_coalition_ci,community_count_direct_mean,community_count_direct_ci,n_relocations_mean,n_relocations_ci,type_relocations_extremist_mean,type_relocations_extremist_ci,type_relocations_mainstream_mean,type_relocations_mainstream_ci,type_utility_extremist_mean,type_utility_extremist_ci,type_utility_mainstream_mean,type_utility_mainstream_ci,utility_algorithmic_mean,utility_algorithmic_ci,utility_coalition_mean,utility_coalition_ci,utility_direct_mean,utility_direct_ci
27,6.747433,0.017726,642.415000,4.054577,163.245000,3.826688,94.340000,1.347971,686.595000,4.369991,46.405000,3.668985,640.190000,2.554144,9.294662,0.075521,6.297922,0.016873,6.414211,0.021400,6.367321,0.032858,9.667245,0.050184
28,6.743295,0.016780,643.150000,4.194531,161.680000,3.896507,95.170000,1.281656,686.395000,4.631040,47.605000,3.629064,638.790000,2.716872,9.218410,0.071667,6.306511,0.015488,6.406549,0.020613,6.380613,0.034152,9.627689,0.047874
29,6.760565,0.015633,646.065000,4.239652,159.085000,4.011582,94.850000,1.351783,686.005000,4.257314,45.495000,3.653401,640.510000,2.534859,9.340065,0.073256,6.305359,0.015707,6.420158,0.021027,6.411465,0.034056,9.656756,0.046903
30,6.744756,0.015317,644.635000,4.191595,160.800000,4.133480,94.565000,1.378077,691.990000,4.529680,49.610000,3.592062,642.380000,2.437630,9.239864,0.073739,6.304443,0.013590,6.404471,0.017873,6.390036,0.034546,9.657804,0.044051
31,6.738197,0.015191,645.510000,4.106891,160.170000,3.984599,94.320000,1.362807,688.765000,4.507678,46.540000,3.697647,642.225000,2.604256,9.250593,0.068596,6.294833,0.015029,6.400505,0.019214,6.365111,0.030516,9.671995,0.047109
32,6.742592,0.016517,646.825000,4.242141,158.850000,3.968935,94.325000,1.378593,689.245000,4.231800,49.165000,3.411038,640.080000,2.479668,9.221326,0.074613,6.305168,0.014919,6.404659,0.020791,6.379696,0.033679,9.662585,0.046192
33,6.742162,0.014516,645.970000,4.156718,159.295000,3.931477,94.735000,1.388398,686.685000,4.486378,46.290000,3.733722,640.395000,2.530053,9.269953,0.069310,6.296081,0.016003,6.411005,0.019473,6.361791,0.029887,9.639976,0.045755
34,6.735058,0.018261,644.560000,4.398053,161.430000,4.097020,94.010000,1.374951,690.090000,4.769213,46.995000,3.773117,643.095000,2.621587,9.217137,0.075929,6.297044,0.016885,6.397464,0.021812,6.367381,0.033611,9.680054,0.050001
35,6.743605,0.016066,646.035000,4.254840,159.255000,4.010047,94.710000,1.280864,689.230000,4.393553,46.690000,3.733433,642.540000,2.730701,9.291536,0.072948,6.293970,0.015613,6.416080,0.020798,6.336055,0.034249,9.644406,0.046168
36,6.748181,0.014874,643.615000,4.287254,162.255000,4.005495,94.130000,1.383162,684.630000,4.422405,46.745000,3.741222,637.885000,2.485027,9.230483,0.071957,6.310128,0.014147,6.409189,0.018880,6.390032,0.034109,9.684316,0.050120
37,6.743488,0.016244,644.690000,4.445395,161.010000,4.272150,94.300000,1.342487,686.770000,4.433879,45.880000,3.799351,640.890000,2.377259,9.204302,0.072294,6.309227,0.014932,6.401735,0.019780,6.389089,0.034172,9.669974,0.048539
38,6.753939,0.016270,642.405000,4.327955,162.860000,4.212770,94.735000,1.332345,683.190000,4.920785,43.530000,3.929196,639.660000,2.849181,9.288292,0.066997,6.306700,0.016653,6.419529,0.019808,6.384420,0.035047,9.637998,0.046448
39,6.744277,0.017051,646.845000,4.329449,158.480000,4.255012,94.675000,1.312526,687.910000,4.762753,46.895000,3.811623,641.015000,2.668873,9.244638,0.071115,6.303036,0.017059,6.402632,0.022033,6.384458,0.031416,9.668324,0.046034
40,6.749910,0.016244,647.300000,3.983094,158.680000,3.929978,94.020000,1.231328,686.415000,4.429448,45.365000,3.685419,641.050000,2.722237,9.281749,0.074202,6.303115,0.015262,6.418129,0.019858,6.365542,0.032296,9.672592,0.044875
41,6.744307,0.017545,645.975000,3.951280,160.325000,3.802027,93.700000,1.315248,684.865000,4.710637,44.575000,3.601552,640.290000,2.781508,9.218975,0.070221,6.307601,0.016880,6.406335,0.020946,6.376240,0.035673,9.695817,0.047779
42,6.750190,0.015983,646.405000,4.105412,158.945000,3.786796,94.650000,1.319553,687.610000,4.378899,47.440000,3.621389,640.170000,2.534863,9.233747,0.067867,6.311915,0.015962,6.414796,0.019321,6.401130,0.031967,9.614273,0.043834
43,6.745976,0.016397,646.455000,3.954415,158.990000,3.704926,94.555000,1.259749,689.860000,4.446712,49.220000,3.526937,640.640000,2.660018,9.243257,0.069702,6.305280,0.016576,6.411481,0.020430,6.369459,0.035095,9.653890,0.047482
44,6.743940,0.015747,647.665000,4.143842,157.645000,3.911987,94.690000,1.294790,686.695000,4.364535,48.710000,3.531079,637.985000,2.566250,9.215514,0.065793,6.307780,0.015319,6.410085,0.019433,6.373127,0.029545,9.642937,0.047863
45,6.749795,0.018080,645.900000,4.353503,159.570000,4.125662,94.530000,1.311494,689.865000,4.236454,49.985000,3.450278,639.880000,2.767731,9.215359,0.080038,6.314696,0.015775,6.422969,0.021011,6.353068,0.032015,9.661802,0.046870
46,6.747768,0.016641,647.200000,4.227179,158.285000,4.044759,94.515000,1.372913,685.645000,4.673056,46.210000,3.838150,639.435000,2.642489,9.235891,0.072330,6.308687,0.015957,6.420880,0.020901,6.344109,0.032225,9.661949,0.048245
47,6.747358,0.016922,646.360000,3.911028,158.700000,3.781154,94.940000,1.322540,688.885000,4.406681,47.295000,3.503560,641.590000,2.693845,9.236444,0.071031,6.308107,0.016448,6.413060,0.020887,6.378290,0.031468,9.633856,0.046158
48,6.739131,0.015429,645.005000,4.464529,159.180000,4.229136,95.815000,1.306787,689.795000,4.600392,48.000000,3.710628,641.795000,2.769953,9.210509,0.072407,6.303006,0.014671,6.406430,0.019919,6.354588,0.030859,9.615125,0.045530
49,6.752255,0.015098,647.195000,3.706924,158.725000,3.788064,94.080000,1.292698,685.650000,4.261716,45.700000,3.722730,639.950000,2.785605,9.250316,0.072826,6.311421,0.015659,6.413719,0.018466,6.373669,0.035478,9.708894,0.046813
50,6.736116,0.015544,645.645000,4.460774,159.710000,4.372630,94.645000,1.312670,687.715000,4.433371,46.500000,3.745760,641.215000,2.605199,9.235139,0.074321,6.295111,0.014716,6.408248,0.018954,6.343565,0.028761,9.634000,0.048723
51,6.744025,0.016074,645.175000,4.370352,159.875000,4.247519,94.950000,1.235928,689.270000,4.272189,50.295000,3.304768,638.975000,2.732524,9.221743,0.065589,6.306781,0.016028,6.404287,0.020150,6.383133,0.033301,9.636024,0.044120
52,6.745776,0.016510,644.030000,4.385421,161.210000,4.246284,94.760000,1.328192,683.520000,4.470048,45.345000,3.645456,638.175000,2.844739,9.255347,0.071466,6.302911,0.016585,6.404646,0.019842,6.390544,0.033449,9.657986,0.048820
53,6.744132,0.014922,644.870000,4.007430,161.025000,3.970799,94.105000,1.372380,688.955000,4.056933,48.085000,3.531549,640.870000,2.509152,9.240614,0.066516,6.303576,0.015550,6.407249,0.019343,6.375638,0.033151,9.688422,0.052191
54,6.754188,0.016312,644.980000,4.085896,160.045000,4.013398,94.975000,1.290238,682.540000,4.630872,43.875000,3.681822,638.665000,2.702826,9.249146,0.065332,6.313902,0.016168,6.420032,0.021157,6.393528,0.031894,9.617093,0.045476
55,6.730712,0.015464,643.685000,4.294225,162.030000,4.122746,94.285000,1.301110,691.220000,4.062874,49.735000,3.465630,641.485000,2.567810,9.204191,0.074533,6.294216,0.015112,6.392048,0.019603,6.358802,0.034377,9.680648,0.047345
56,6.728204,0.017131,643.205000,3.760556,162.390000,3.643978,94.405000,1.263070,687.635000,4.868305,46.130000,3.623965,641.505000,2.850520,9.208660,0.071951,6.290476,0.016395,6.393260,0.021251,6.351093,0.033841,9.657537,0.046139
57,6.745170,0.015649,640.865000,4.598091,164.395000,4.384761,94.740000,1.244139,685.380000,4.415486,46.540000,3.719743,638.840000,2.523274,9.221917,0.072466,6.308097,0.015144,6.408971,0.019600,6.387876,0.032896,9.631353,0.048302
58,6.741220,0.015091,643.165000,4.402903,162.220000,4.262088,94.615000,1.410757,686.370000,4.399494,45.125000,3.775276,641.245000,2.511043,9.268264,0.069669,6.295271,0.015431,6.402756,0.019282,6.368396,0.034057,9.666970,0.049389
59,6.740674,0.016239,645.725000,4.300253,159.325000,4.075559,94.950000,1.362593,684.600000,4.646586,46.925000,3.749107,637.675000,2.657364,9.210211,0.071558,6.304874,0.016285,6.405527,0.020177,6.369893,0.035043,9.636854,0.046971
60,6.756604,0.016668,645.965000,4.349230,159.100000,4.087172,94.935000,1.395720,682.690000,5.154558,43.690000,3.927144,639.000000,2.681376,9.249749,0.075568,6.316637,0.015236,6.418127,0.021415,6.400891,0.035328,9.639807,0.046615
61,6.761028,0.016214,646.965000,4.029434,157.420000,4.065135,95.615000,1.402866,687.635000,4.510744,46.835000,3.548399,640.800000,2.726426,9.316451,0.068141,6.310070,0.016149,6.422965,0.021987,6.405307,0.032170,9.615270,0.051758
62,6.748602,0.017202,643.840000,4.259852,160.760000,4.077815,95.400000,1.450650,684.800000,4.735148,44.190000,3.772295,640.610000,2.726312,9.261488,0.076159,6.305152,0.015132,6.419850,0.021409,6.351941,0.030571,9.643315,0.052385
63,6.735352,0.015707,643.965000,4.021497,160.330000,3.898225,95.705000,1.442898,689.295000,4.272349,49.125000,3.583080,640.170000,2.407811,9.198950,0.073418,6.300600,0.015184,6.389197,0.019168,6.399148,0.035510,9.620358,0.047247
64,6.753031,0.015842,648.025000,4.444723,157.580000,4.149989,94.395000,1.387314,685.895000,4.337074,47.390000,3.694668,638.505000,2.882241,9.249902,0.068289,6.312407,0.016368,6.415140,0.021032,6.376826,0.031643,9.690646,0.047576
65,6.747255,0.015103,643.710000,4.228288,161.010000,4.045824,95.280000,1.385940,685.155000,4.397163,47.240000,3.655072,637.915000,2.584028,9.205190,0.071390,6.313501,0.014212,6.413809,0.018453,6.380639,0.034813,9.615616,0.048741
66,6.747011,0.014428,644.200000,4.401768,161.145000,4.205761,94.655000,1.355053,686.250000,4.495580,47.165000,3.631826,639.085000,2.612558,9.231196,0.069056,6.308625,0.015069,6.404337,0.019220,6.399919,0.033364,9.655519,0.045076
67,6.743425,0.017684,642.690000,4.262637,163.405000,4.070515,93.905000,1.391739,685.985000,4.920826,46.735000,3.693484,639.250000,2.851426,9.241332,0.070639,6.302618,0.016458,6.407022,0.022539,6.369634,0.034781,9.689043,0.048538
68,6.730311,0.015780,642.850000,4.448658,162.215000,4.349707,94.935000,1.427583,687.400000,4.536835,46.565000,3.585790,640.835000,2.631002,9.207984,0.069731,6.293075,0.015218,6.394673,0.019385,6.367730,0.034055,9.625496,0.049331
69,6.739608,0.017123,641.105000,4.245302,164.535000,4.261606,94.360000,1.358144,683.900000,4.486344,45.670000,3.814375,638.230000,2.610300,9.228759,0.068792,6.300345,0.016322,6.401449,0.021126,6.367306,0.033213,9.667711,0.048185
70,6.749668,0.016100,646.050000,4.155367,159.815000,3.968602,94.135000,1.288908,686.500000,4.884295,47.750000,3.708956,638.750000,2.718760,9.222896,0.069126,6.313215,0.015881,6.422092,0.019049,6.344360,0.032630,9.680099,0.044299
71,6.744694,0.016760,645.685000,3.952359,159.785000,3.864672,94.530000,1.378031,686.390000,4.724859,45.335000,3.757756,641.055000,2.802273,9.242862,0.067845,6.303841,0.016102,6.409968,0.021572,6.375728,0.032567,9.653925,0.045957
72,6.743502,0.016362,645.060000,4.280133,159.825000,4.057769,95.115000,1.406268,685.450000,4.643567,47.245000,3.787696,638.205000,2.571803,9.185968,0.077846,6.312479,0.014103,6.409063,0.019448,6.371205,0.033243,9.631449,0.046985
73,6.734726,0.015292,644.300000,4.116328,161.250000,3.871930,94.450000,1.349425,689.390000,4.423005,48.695000,3.593174,640.695000,2.605618,9.214713,0.072502,6.297081,0.015335,6.397612,0.019215,6.365307,0.030751,9.672048,0.050952
74,6.752395,0.016567,644.145000,4.242117,161.565000,4.237295,94.290000,1.248581,682.920000,4.948326,44.170000,3.769139,638.750000,2.721492,9.262794,0.072412,6.309384,0.015852,6.413263,0.020625,6.393797,0.033466,9.661248,0.042694
75,6.744251,0.015818,645.360000,3.941610,160.065000,3.892822,94.575000,1.323182,689.810000,4.389766,49.820000,3.359400,639.990000,2.875770,9.221922,0.070604,6.307014,0.015054,6.412723,0.019568,6.366004,0.030258,9.651138,0.049350
76,6.744255,0.016814,643.850000,4.393005,161.485000,4.271314,94.665000,1.337681,688.740000,4.249002,48.160000,3.532332,640.580000,2.516030,9.197221,0.069770,6.311378,0.015210,6.407446,0.020734,6.375367,0.032365,9.655055,0.049260
77,6.751148,0.017343,643.940000,4.486379,161.405000,4.344539,94.655000,1.256211,687.700000,4.811583,49.450000,3.615043,638.250000,2.873580,9.225296,0.068225,6.314533,0.017221,6.415652,0.023036,6.382161,0.031571,9.640629,0.045639
78,6.739924,0.017868,644.825000,3.917597,160.510000,3.859652,94.665000,1.365744,687.015000,4.829973,45.325000,3.779671,641.690000,2.792618,9.279199,0.070087,6.291816,0.016713,6.402040,0.023025,6.365534,0.033087,9.660197,0.047766
79,6.748580,0.017292,647.340000,3.894988,157.860000,3.752970,94.800000,1.285183,682.420000,4.890503,44.480000,3.846775,637.940000,2.667323,9.242773,0.076373,6.308428,0.015668,6.418076,0.021765,6.358263,0.029854,9.648697,0.046850
80,6.744246,0.015815,639.975000,4.538397,165.415000,4.377940,94.610000,1.360753,686.005000,4.962781,46.170000,3.943080,639.835000,2.737406,9.208675,0.071932,6.309346,0.015337,6.400062,0.019843,6.391719,0.035673,9.665702,0.047159
81,6.743118,0.014878,640.190000,4.371765,165.300000,4.170444,94.510000,1.342054,687.980000,4.371799,48.220000,3.632607,639.760000,2.561874,9.223033,0.068941,6.305485,0.015164,6.394977,0.018363,6.413228,0.033442,9.668526,0.049647
82,6.745667,0.015827,642.170000,4.426676,163.840000,4.470318,93.990000,1.295654,686.955000,4.591655,46.035000,3.825247,640.920000,2.582293,9.280517,0.067663,6.298341,0.016860,6.401922,0.020840,6.407014,0.032175,9.663706,0.049124
83,6.743964,0.015564,647.080000,4.294625,158.295000,4.292746,94.625000,1.280023,688.450000,4.646560,47.595000,3.594434,640.855000,2.627133,9.226193,0.068209,6.305924,0.015406,6.409851,0.018986,6.375491,0.033149,9.637799,0.047155
84,6.741236,0.015089,648.640000,4.252064,156.595000,4.000385,94.765000,1.383558,687.270000,4.507394,46.400000,3.727705,640.870000,2.430998,9.251694,0.063801,6.298214,0.014364,6.403000,0.019361,6.379892,0.031157,9.654474,0.052953
85,6.739326,0.017024,647.445000,4.251534,157.830000,4.071511,94.725000,1.236646,686.995000,4.773064,44.425000,3.775110,642.570000,2.575674,9.281538,0.072121,6.290701,0.015874,6.407736,0.021100,6.341224,0.034106,9.654159,0.045608
86,6.744830,0.016405,644.670000,4.603031,160.920000,4.364781,94.410000,1.332179,686.455000,4.437928,47.605000,3.616301,638.850000,2.841660,9.216313,0.075926,6.308685,0.017184,6.406011,0.022176,6.380178,0.034111,9.675720,0.047886
87,6.740048,0.016300,646.565000,4.279049,159.325000,4.043794,94.110000,1.361462,687.945000,4.394091,48.010000,3.733216,639.935000,2.493592,9.235590,0.071980,6.299659,0.015945,6.400508,0.020915,6.376263,0.034320,9.675364,0.050072
88,6.762933,0.015641,646.860000,4.243065,158.765000,4.198470,94.375000,1.279193,682.995000,4.718679,45.490000,3.839317,637.505000,2.565442,9.277273,0.071402,6.319226,0.014901,6.424627,0.019254,6.412123,0.033160,9.655902,0.046960
89,6.733967,0.015051,643.800000,4.304001,161.335000,4.191735,94.865000,1.328514,687.170000,4.632316,45.880000,3.782776,641.290000,2.593417,9.233443,0.070954,6.292883,0.013778,6.397890,0.019047,6.367640,0.033062,9.630614,0.044243
90,6.746246,0.015488,642.620000,4.112283,162.910000,3.915447,94.470000,1.389054,688.105000,4.547298,47.935000,3.663324,640.170000,2.553491,9.219487,0.074152,6.309792,0.014960,6.411224,0.019268,6.367324,0.034271,9.673509,0.047192
91,6.743822,0.016950,642.295000,4.506518,163.215000,4.414815,94.490000,1.382442,685.575000,4.639527,43.165000,3.887207,642.410000,2.487124,9.255944,0.077279,6.300506,0.015336,6.398591,0.021525,6.409165,0.035156,9.655053,0.046571
92,6.759191,0.016037,642.335000,4.509526,163.280000,4.309988,94.385000,1.323565,684.865000,4.649839,45.890000,3.865020,638.975000,2.508503,9.282639,0.070398,6.313877,0.015719,6.421063,0.020768,6.403917,0.034879,9.658423,0.048863
93,6.739208,0.015121,640.885000,4.127549,163.765000,3.898395,95.350000,1.320650,689.665000,4.454524,48.790000,3.658116,640.875000,2.549853,9.219309,0.069910,6.301543,0.016077,6.395246,0.018615,6.399868,0.037168,9.620801,0.047826
94,6.746744,0.016343,642.695000,4.651925,163.345000,4.558242,93.960000,1.340676,688.620000,4.522313,46.510000,3.672505,642.110000,2.616803,9.269024,0.069315,6.301636,0.016913,6.404897,0.021366,6.383969,0.032979,9.706410,0.052405
95,6.732440,0.016443,646.365000,4.209197,159.705000,3.881343,93.930000,1.331840,689.540000,4.381677,48.715000,3.509384,640.825000,2.585098,9.204343,0.073007,6.296221,0.016074,6.397329,0.020511,6.360384,0.033977,9.672621,0.047696
96,6.734100,0.015334,647.830000,4.082567,158.480000,3.901785,93.690000,1.281075,687.325000,4.705578,46.985000,3.520125,640.340000,2.679267,9.186498,0.068178,6.301324,0.014314,6.394921,0.018816,6.375143,0.030415,9.681563,0.048139
97,6.745469,0.016678,643.420000,4.290015,161.550000,4.092217,95.030000,1.419911,686.380000,4.788631,46.835000,3.673630,639.545000,2.881029,9.214424,0.069061,6.309771,0.016082,6.414715,0.019515,6.369605,0.035539,9.620835,0.048582
98,6.745633,0.014670,645.620000,4.409624,160.110000,4.200557,94.270000,1.377666,686.995000,4.562008,46.380000,3.736977,640.615000,2.243653,9.268354,0.066370,6.300447,0.014044,6.405833,0.020139,6.372111,0.031207,9.688052,0.049985
99,6.756339,0.017277,646.360000,4.605817,159.575000,4.413275,94.065000,1.219206,684.740000,4.636755,44.605000,3.917707,640.135000,2.498449,9.299257,0.071570,6.307589,0.016421,6.418224,0.021746,6.396063,0.031743,9.669796,0.047761
100,6.746209,0.016810,647.295000,3.990328,158.830000,3.996837,93.875000,1.217690,685.320000,4.282503,45.730000,3.637135,639.590000,2.654429,9.254250,0.065450,6.303614,0.017123,6.412212,0.022323,6.362952,0.034068,9.673795,0.044091
