iteration,seed,avg_utility,avg_utility_mainstream,avg_utility_extremist,norm_utility_mainstream,norm_utility_extremist,total_relocations,avg_relocations_per_community,settling_time_90pct
0,42,6.143333,5.832772,12.043999,0.583277,0.802933,37564,41.737778,100
1,43,5.891111,5.628155,10.887279,0.562815,0.725819,38605,42.894444,100
2,44,6.222154,5.973451,10.947497,0.597345,0.729833,35937,39.930000,100
3,45,6.090925,5.806290,11.498977,0.580629,0.766598,38174,42.415556,100
4,46,6.623871,6.317670,12.441688,0.631767,0.829446,39072,43.413333,100
5,47,6.243447,5.875745,13.229781,0.587574,0.881985,36606,40.673333,100
6,48,6.525556,6.261226,11.547824,0.626123,0.769855,36947,41.052222,100
7,49,6.286667,6.044008,10.897189,0.604401,0.726479,38422,42.691111,100
8,50,6.613333,6.370190,11.233064,0.637019,0.748871,35836,39.817778,100
9,51,6.276667,5.944185,12.593826,0.594418,0.839588,37697,41.885556,100
10,52,6.193333,5.872857,12.282379,0.587286,0.818825,37312,41.457778,100
11,53,6.208746,5.827250,13.457155,0.582725,0.897144,37875,42.083333,100
12,54,6.257778,5.958573,11.942677,0.595857,0.796178,37728,41.920000,100
13,55,6.071750,5.705165,13.036867,0.570517,0.869124,37466,41.628889,100
14,56,5.958889,5.660728,11.623943,0.566073,0.774930,38502,42.780000,100
15,57,6.522123,6.214764,12.361937,0.621476,0.824129,34853,38.725556,100
16,58,6.257132,5.897631,13.087655,0.589763,0.872510,37827,42.030000,100
17,59,6.377778,6.072867,12.171075,0.607287,0.811405,38277,42.530000,100
18,60,6.222791,5.868943,12.945899,0.586894,0.863060,37200,41.333333,100
19,61,6.371919,6.034052,12.791396,0.603405,0.852760,37155,41.283333,100
20,62,5.972222,5.680916,11.507031,0.568092,0.767135,37561,41.734444,100
21,63,6.388889,6.053578,12.759796,0.605358,0.850653,37748,41.942222,100
22,64,6.125960,5.777361,12.749324,0.577736,0.849955,38889,43.210000,100
23,65,6.063300,5.870442,9.727599,0.587044,0.648507,36635,40.705556,100
24,66,6.151035,5.778115,13.236525,0.577811,0.882435,37087,41.207778,100
25,67,5.926667,5.638557,11.400756,0.563856,0.760050,36382,40.424444,100
26,68,6.261111,5.986165,11.485082,0.598617,0.765672,36326,40.362222,100
27,69,6.340443,6.036768,12.110271,0.603677,0.807351,37353,41.503333,100
28,70,6.369198,6.141754,10.690632,0.614175,0.712709,38646,42.940000,100
29,71,6.257168,5.894021,13.156961,0.589402,0.877131,36129,40.143333,100
30,72,6.180000,5.869439,12.080656,0.586944,0.805377,37874,42.082222,100
31,73,6.237778,6.046389,9.874160,0.604639,0.658277,34379,38.198889,100
32,74,6.206667,5.994458,10.238622,0.599446,0.682575,38769,43.076667,100
33,75,6.224097,5.954040,11.355167,0.595404,0.757011,37826,42.028889,100
34,76,6.055972,5.747049,11.925509,0.574705,0.795034,36986,41.095556,100
35,77,5.928534,5.660153,11.027778,0.566015,0.735185,37685,41.872222,100
36,78,6.090016,5.830692,11.017153,0.583069,0.734477,38657,42.952222,100
37,79,6.154444,5.814381,12.615641,0.581438,0.841043,37294,41.437778,100
38,80,6.412182,6.125681,11.855699,0.612568,0.790380,35006,38.895556,100
39,81,6.058550,5.767767,11.583427,0.576777,0.772228,38628,42.920000,100
40,82,6.294569,6.001887,11.855521,0.600189,0.790368,38296,42.551111,100
41,83,6.114585,5.771874,12.626087,0.577187,0.841739,36878,40.975556,100
42,84,6.276179,6.009531,11.342485,0.600953,0.756166,37222,41.357778,100
43,85,5.775775,5.447340,12.016040,0.544734,0.801069,37701,41.890000,100
44,86,6.142153,5.782977,12.966484,0.578298,0.864432,37895,42.105556,100
45,87,6.177778,5.915180,11.167129,0.591518,0.744475,37045,41.161111,100
46,88,6.258059,6.015336,10.869801,0.601534,0.724653,34825,38.694444,100
47,89,6.403333,6.068773,12.759977,0.606877,0.850665,38534,42.815556,100
48,90,6.106667,5.809172,11.759073,0.580917,0.783938,35982,39.980000,100
49,91,6.461581,6.119546,12.960256,0.611955,0.864017,39164,43.515556,100
50,92,6.035879,5.687646,12.652294,0.568765,0.843486,34826,38.695556,100
