step,avg_utility_mean,avg_utility_ci,community_count_algorithmic_mean,community_count_algorithmic_ci,community_count_coalition_mean,community_count_coalition_ci,community_count_direct_mean,community_count_direct_ci,n_relocations_mean,n_relocations_ci,type_relocations_extremist_mean,type_relocations_extremist_ci,type_relocations_mainstream_mean,type_relocations_mainstream_ci,type_utility_extremist_mean,type_utility_extremist_ci,type_utility_mainstream_mean,type_utility_mainstream_ci,utility_algorithmic_mean,utility_algorithmic_ci,utility_coalition_mean,utility_coalition_ci,utility_direct_mean,utility_direct_ci
16,6.698111,0.033505,648.920000,8.650838,161.580000,7.890257,89.500000,2.986040,678.760000,9.406427,29.800000,6.887317,648.960000,5.975743,10.726474,0.153183,5.987223,0.043799,6.240530,0.047656,6.726526,0.090472,9.969110,0.149933
17,6.690442,0.037408,644.720000,7.967177,166.640000,7.782743,88.640000,3.119336,686.240000,8.616462,33.860000,7.240263,652.380000,4.652683,10.745192,0.181052,5.974898,0.043708,6.221297,0.053260,6.699449,0.091635,10.109714,0.144511
18,6.702244,0.033232,651.680000,7.585973,159.640000,7.951953,88.680000,3.148196,681.540000,8.488427,28.400000,6.865655,653.140000,5.319413,10.737547,0.139249,5.990132,0.043132,6.239326,0.050020,6.729403,0.088125,10.078847,0.156106
19,6.719123,0.035212,648.980000,7.280106,163.960000,7.550030,87.060000,2.878100,681.600000,8.096213,35.740000,7.226997,645.860000,5.777238,10.642922,0.168268,6.026688,0.043351,6.253295,0.052151,6.714751,0.097361,10.205392,0.164623
20,6.731606,0.036639,648.200000,7.990751,161.140000,7.444844,90.660000,2.750056,676.980000,10.182994,32.760000,7.264381,644.220000,5.318612,10.623450,0.160132,6.044810,0.036938,6.296383,0.043814,6.707958,0.102900,9.853204,0.145835
21,6.709297,0.029413,648.380000,7.484100,162.600000,7.491034,89.020000,2.410271,682.480000,8.762567,36.880000,6.805472,645.600000,5.039067,10.664854,0.151126,6.011258,0.042131,6.242820,0.052215,6.688281,0.106181,10.141327,0.140365
22,6.711768,0.036172,638.340000,9.097994,171.920000,8.347915,89.740000,2.475308,688.620000,9.725136,39.580000,7.473659,649.040000,5.020037,10.551267,0.190843,6.034209,0.041003,6.259680,0.051571,6.642951,0.089847,10.042554,0.153468
23,6.721517,0.028901,640.340000,8.797636,170.680000,8.425989,88.980000,2.389363,675.700000,8.775622,30.180000,7.454879,645.520000,4.544372,10.672306,0.162353,6.024318,0.040529,6.244247,0.044121,6.718616,0.091100,10.150479,0.156704
24,6.684291,0.032021,644.060000,8.834594,165.420000,8.718589,90.520000,2.552298,685.380000,8.025777,37.640000,7.135938,647.740000,5.138228,10.560184,0.146303,6.000310,0.040643,6.208769,0.047843,6.724744,0.088383,9.972478,0.124163
25,6.691747,0.037618,640.560000,9.954488,170.140000,9.747219,89.300000,2.922347,684.500000,9.124950,31.160000,7.462378,653.340000,4.895633,10.696380,0.174562,5.985047,0.041208,6.239953,0.053522,6.574843,0.104353,10.163336,0.175434
26,6.696220,0.031322,648.340000,8.036656,161.900000,7.254594,89.760000,2.925195,685.200000,7.937000,36.220000,6.863437,648.980000,4.224379,10.530523,0.174094,6.019578,0.040778,6.247761,0.051570,6.626199,0.105720,10.064908,0.173501
27,6.718691,0.030514,652.040000,6.766033,159.080000,6.667256,88.880000,2.695363,679.200000,8.321419,34.040000,7.412327,645.160000,4.483275,10.510975,0.172395,6.049464,0.039076,6.286905,0.044740,6.585681,0.092130,10.130214,0.129269
28,6.745217,0.027378,651.700000,7.609873,159.860000,8.080707,88.440000,2.893721,673.540000,7.596459,30.920000,7.643506,642.620000,5.508217,10.611537,0.150688,6.062925,0.031786,6.319026,0.037934,6.570606,0.097511,10.187999,0.145140
29,6.733877,0.037181,649.040000,7.439144,160.560000,7.458763,90.400000,2.406046,684.820000,9.147680,39.840000,6.891951,644.980000,5.000486,10.392153,0.147183,6.088299,0.040659,6.318182,0.052277,6.591426,0.078186,9.966273,0.113402
30,6.747846,0.034444,649.420000,8.244959,158.420000,7.761222,92.160000,2.695782,677.380000,9.841654,32.520000,6.911916,644.860000,6.064572,10.704279,0.142910,6.049652,0.031926,6.325796,0.050974,6.577803,0.083169,10.002896,0.130045
31,6.732833,0.032466,646.160000,8.898250,162.900000,8.453821,90.940000,2.785633,687.820000,8.900423,39.980000,7.809037,647.840000,5.196655,10.541097,0.176645,6.060786,0.039490,6.300384,0.054529,6.508625,0.085831,10.183975,0.145498
32,6.723309,0.034503,645.160000,7.607216,164.980000,7.274288,89.860000,2.602651,683.380000,9.545313,38.940000,7.668609,644.440000,4.565000,10.391731,0.158498,6.075941,0.030244,6.289509,0.050248,6.559353,0.091868,10.139039,0.151858
33,6.739627,0.038713,648.340000,7.883402,159.240000,7.606845,92.420000,3.013659,681.360000,9.125897,38.160000,7.401192,643.200000,5.590752,10.487747,0.153805,6.078195,0.047006,6.334315,0.053558,6.515092,0.089367,9.962388,0.153681
34,6.743836,0.032860,647.680000,7.512863,161.040000,6.964959,91.280000,3.016233,677.260000,9.709471,33.400000,7.438942,643.860000,4.861371,10.539677,0.151236,6.073981,0.035673,6.305652,0.047484,6.570646,0.084336,10.156420,0.151996
35,6.726985,0.030453,645.660000,8.002047,162.440000,7.598307,91.900000,2.744714,681.420000,7.675492,38.360000,7.350042,643.060000,4.641724,10.501544,0.168332,6.060886,0.036860,6.297749,0.046769,6.546537,0.076555,10.033732,0.150145
36,6.718981,0.033616,639.120000,8.369638,170.580000,7.900187,90.300000,2.556601,675.360000,9.110592,28.820000,7.674593,646.540000,4.617610,10.557668,0.161617,6.041566,0.039660,6.272693,0.052917,6.534818,0.097061,10.212287,0.150300
37,6.699673,0.032407,639.000000,8.736000,168.920000,8.404822,92.080000,2.186755,680.580000,9.329017,39.280000,7.649493,641.300000,4.609127,10.394282,0.164791,6.047684,0.040909,6.279843,0.050480,6.502422,0.097251,9.962435,0.128631
38,6.699580,0.031949,642.660000,7.518323,166.580000,7.704853,90.760000,2.763111,679.300000,9.090173,30.540000,7.355043,648.760000,4.969053,10.475711,0.138439,6.033204,0.032329,6.252063,0.046320,6.534864,0.099481,10.196905,0.161590
39,6.717813,0.028396,648.720000,7.110906,160.400000,7.125216,90.880000,2.309374,677.280000,8.300862,31.860000,7.381388,645.420000,5.358205,10.523959,0.151693,6.046140,0.036777,6.286349,0.040737,6.527214,0.083898,10.124012,0.158558
40,6.725241,0.033990,648.020000,7.264366,159.320000,7.244470,92.660000,2.594565,688.340000,8.770145,39.420000,7.149621,648.920000,4.757970,10.425086,0.168234,6.072327,0.042589,6.295806,0.051658,6.538531,0.089827,10.051850,0.158593
41,6.730710,0.032753,647.300000,7.521584,159.820000,6.887702,92.880000,2.651965,677.320000,8.428035,31.360000,6.809416,645.960000,5.628198,10.573926,0.156790,6.052496,0.043219,6.289630,0.044651,6.560885,0.085791,10.103153,0.163105
42,6.701155,0.036037,645.780000,8.441392,162.640000,7.710075,91.580000,2.860986,680.320000,8.921319,37.500000,6.877121,642.820000,5.308697,10.443352,0.198256,6.040767,0.036260,6.254471,0.043507,6.495834,0.095193,10.225483,0.173700
43,6.702152,0.030111,644.180000,8.033354,163.320000,7.645065,92.500000,2.675868,683.960000,8.304058,36.300000,6.957592,647.660000,4.568244,10.475629,0.159957,6.036244,0.039429,6.272917,0.050440,6.464130,0.090093,10.072588,0.168947
44,6.736763,0.031161,649.400000,8.631088,159.360000,7.891582,91.240000,2.551880,676.140000,9.294652,30.820000,7.267646,645.320000,5.538748,10.552860,0.162178,6.063334,0.037312,6.308194,0.050057,6.498756,0.105154,10.208563,0.163393
45,6.762652,0.033840,647.240000,8.000862,161.360000,7.840552,91.400000,2.696736,677.480000,9.134566,37.160000,7.450602,640.320000,5.323076,10.405577,0.186491,6.119783,0.042010,6.351132,0.045882,6.525516,0.096940,10.105507,0.145432
46,6.745829,0.033639,646.200000,7.920586,160.900000,8.437855,92.900000,2.448840,681.440000,9.584373,36.880000,7.241049,644.560000,4.885871,10.442213,0.197912,6.093525,0.037610,6.317501,0.047429,6.549043,0.102696,10.022725,0.153370
47,6.724486,0.028870,647.180000,7.662120,161.220000,7.082459,91.600000,2.379176,682.660000,8.113163,41.740000,6.970102,640.920000,4.761594,10.312403,0.156374,6.091325,0.032918,6.302109,0.043817,6.496076,0.084864,10.141392,0.161602
48,6.731615,0.032680,649.500000,7.813204,159.140000,7.149165,91.360000,2.517360,682.460000,8.862380,38.000000,6.751427,644.460000,6.348832,10.412910,0.167456,6.081975,0.041092,6.302451,0.045382,6.523080,0.093437,10.135330,0.134867
49,6.708400,0.024932,643.840000,8.833343,164.260000,8.537165,91.900000,2.503300,681.920000,7.439962,36.980000,7.205416,644.940000,4.665983,10.330264,0.154159,6.069247,0.038254,6.263383,0.043106,6.525955,0.082849,10.112553,0.153137
50,6.691744,0.033097,646.360000,8.721766,160.100000,8.622227,93.540000,2.571864,684.320000,9.105889,38.100000,7.109850,646.220000,5.492367,10.371740,0.145828,6.042333,0.037178,6.285245,0.046998,6.366891,0.083999,10.025648,0.124976
51,6.715715,0.041694,646.080000,7.332117,161.520000,7.987854,92.400000,2.868600,679.960000,8.926330,34.060000,7.598977,645.900000,5.013251,10.517473,0.167052,6.044816,0.044333,6.260267,0.059110,6.531610,0.106670,10.202080,0.150502
52,6.711908,0.030633,645.200000,7.556888,161.840000,7.232321,92.960000,2.541043,684.700000,8.896292,37.120000,7.017593,647.580000,5.156895,10.450792,0.156138,6.052105,0.036117,6.278401,0.037026,6.484617,0.099375,10.098305,0.127698
53,6.687992,0.031836,638.580000,9.619472,168.360000,9.100088,93.060000,2.750512,682.240000,8.567919,33.120000,7.687852,649.120000,4.914822,10.462348,0.163176,6.021929,0.040215,6.248138,0.048482,6.450446,0.087019,10.132174,0.146677
54,6.693262,0.036973,641.560000,8.284813,166.000000,7.635123,92.440000,2.350106,687.860000,9.065777,40.220000,7.235124,647.640000,4.791441,10.348812,0.155303,6.048165,0.037986,6.257384,0.048118,6.389728,0.092613,10.211536,0.140518
55,6.714045,0.033359,641.180000,8.691858,165.440000,7.929521,93.380000,2.601373,681.620000,9.809098,36.660000,8.071504,644.960000,5.334999,10.338416,0.182302,6.074450,0.039390,6.291415,0.050825,6.432439,0.095645,10.076035,0.117422
56,6.693463,0.029027,642.720000,7.976028,163.680000,7.678627,93.600000,2.469721,687.820000,8.957495,40.300000,8.010202,647.520000,5.389470,10.297452,0.168862,6.057465,0.040362,6.251874,0.041044,6.470017,0.095233,10.114157,0.156308
57,6.722616,0.037149,646.720000,7.929893,160.460000,7.710574,92.820000,2.613881,679.620000,10.123600,38.580000,7.620752,641.040000,6.594451,10.282511,0.197990,6.094399,0.048148,6.285518,0.049348,6.471721,0.099825,10.162995,0.150337
58,6.698653,0.036280,647.900000,8.196543,161.300000,8.403779,90.800000,1.969577,685.820000,9.227211,38.160000,7.691261,647.660000,5.627543,10.324612,0.183113,6.058777,0.041845,6.260571,0.052492,6.439922,0.091892,10.264447,0.169105
59,6.726439,0.032131,645.340000,7.310651,162.160000,6.910582,92.500000,2.300264,674.880000,9.571027,31.040000,7.665653,643.840000,5.106254,10.322766,0.173319,6.091793,0.037131,6.317288,0.049302,6.456686,0.119599,10.008056,0.141331
60,6.759828,0.036707,644.600000,9.340760,161.620000,8.738313,93.780000,2.456537,678.020000,8.924139,36.820000,7.701311,641.200000,5.833147,10.367028,0.168387,6.123263,0.046839,6.359234,0.055102,6.428476,0.078393,10.048313,0.143670
61,6.752866,0.034591,648.660000,9.130509,157.940000,8.365660,93.400000,2.536744,676.940000,10.383193,37.920000,7.733647,639.020000,5.275453,10.392325,0.140306,6.110608,0.037916,6.335495,0.051767,6.467637,0.088720,10.110862,0.124768
62,6.706262,0.031879,649.200000,8.063611,157.920000,7.376252,92.880000,2.533429,688.940000,8.869136,41.680000,7.381055,647.260000,5.133038,10.226975,0.173151,6.084959,0.037261,6.289382,0.043010,6.405492,0.098792,10.145819,0.151739
63,6.731456,0.029709,641.100000,8.296367,166.000000,8.146412,92.900000,2.488222,677.260000,7.964572,33.460000,7.797728,643.800000,4.416551,10.281172,0.169387,6.105036,0.035723,6.311488,0.047978,6.415117,0.069004,10.152774,0.135796
64,6.722115,0.029882,641.540000,7.175261,165.120000,7.336137,93.340000,2.416846,684.420000,8.790054,40.700000,6.998936,643.720000,5.409449,10.339554,0.181656,6.083743,0.032126,6.317475,0.039737,6.365257,0.089100,10.114801,0.151606
65,6.700285,0.031755,645.700000,8.234523,160.580000,7.709126,93.720000,1.979139,681.620000,9.243375,39.680000,7.843887,641.940000,4.894608,10.140277,0.150170,6.093228,0.032098,6.287039,0.044976,6.372201,0.076526,10.084917,0.134700
66,6.737911,0.037129,646.680000,8.188732,159.940000,7.643623,93.380000,2.367873,680.400000,9.976176,37.540000,7.948886,642.860000,6.343347,10.370461,0.169657,6.096873,0.038959,6.329029,0.050718,6.410446,0.087664,10.115749,0.140984
67,6.727500,0.035737,646.280000,8.267171,160.820000,8.323810,92.900000,2.208453,685.920000,9.896935,41.940000,7.404168,643.980000,5.672745,10.209338,0.183316,6.113059,0.032683,6.309598,0.045219,6.405402,0.085518,10.165692,0.156997
68,6.717386,0.026385,643.580000,7.991749,163.420000,8.103587,93.000000,2.359322,680.040000,8.340609,36.160000,7.628622,643.880000,4.231110,10.269772,0.153980,6.090494,0.033939,6.313651,0.038716,6.374271,0.084719,10.103456,0.161443
69,6.715914,0.042668,643.960000,9.240163,164.620000,8.936851,91.420000,2.289907,679.660000,8.788898,38.740000,7.685030,640.920000,4.870983,10.230862,0.158606,6.095629,0.045871,6.299366,0.061667,6.408789,0.077895,10.207359,0.154907
70,6.730551,0.037763,640.760000,9.577893,166.580000,9.537951,92.660000,2.605421,671.140000,9.692856,29.940000,8.065441,641.200000,5.447565,10.327506,0.178760,6.095794,0.043993,6.299381,0.055094,6.508759,0.090952,10.052503,0.136867
71,6.706809,0.029692,641.040000,7.316729,165.060000,7.513065,93.900000,2.372742,680.540000,8.560715,36.740000,7.475488,643.800000,4.840033,10.225559,0.145385,6.085853,0.038047,6.285404,0.044660,6.413844,0.084492,10.065740,0.151770
72,6.710459,0.031664,649.300000,7.335412,157.140000,7.348815,93.560000,2.568172,684.020000,9.419907,38.080000,7.600716,645.940000,4.804072,10.367647,0.168902,6.065073,0.039873,6.282780,0.042808,6.447701,0.086648,10.119420,0.153536
73,6.720180,0.030365,642.200000,9.545331,164.000000,8.786470,93.800000,2.719318,685.220000,8.025074,40.400000,7.423539,644.820000,4.219997,10.306725,0.184002,6.087260,0.039986,6.301545,0.043919,6.407620,0.076776,10.129278,0.151381
74,6.719339,0.038657,643.700000,7.301560,163.400000,6.615589,92.900000,3.233121,685.220000,9.709549,42.660000,7.406539,642.560000,5.624909,10.372753,0.189866,6.074619,0.039039,6.296263,0.055260,6.404964,0.093626,10.203161,0.172925
75,6.743639,0.029527,652.360000,8.309494,155.320000,8.163993,92.320000,2.499031,680.960000,9.591046,34.960000,7.726166,646.000000,4.934042,10.419221,0.159538,6.095006,0.037912,6.353842,0.045567,6.329704,0.068689,10.157797,0.132292
76,6.730250,0.028633,655.280000,6.726773,151.740000,6.112679,92.980000,2.325511,681.600000,9.469963,41.200000,7.687517,640.400000,5.107372,10.183499,0.142789,6.120853,0.037192,6.348919,0.040798,6.337565,0.069703,10.058178,0.119956
77,6.752717,0.031706,647.200000,7.106707,158.420000,6.319592,94.380000,2.665676,674.640000,9.384263,33.960000,7.556672,640.680000,4.728085,10.393863,0.166289,6.110162,0.040037,6.339961,0.046425,6.447451,0.092507,10.076372,0.130639
78,6.732720,0.032164,642.540000,8.326168,165.200000,8.180793,92.260000,2.666218,677.520000,9.522016,37.620000,7.706237,639.900000,5.205064,10.200766,0.174806,6.120711,0.039598,6.331389,0.041044,6.348324,0.068647,10.224051,0.129269
79,6.698189,0.028766,639.880000,9.690693,166.280000,8.872783,93.840000,2.578044,679.280000,8.979062,37.740000,7.562864,641.540000,4.783728,10.286611,0.119664,6.064938,0.033524,6.298111,0.041531,6.370446,0.080348,9.994148,0.126655
80,6.720101,0.037062,644.340000,8.459821,161.980000,8.403451,93.680000,2.315341,679.760000,9.289176,35.000000,7.475318,644.760000,5.654492,10.334072,0.193048,6.082341,0.040401,6.301529,0.044321,6.414240,0.100908,10.078040,0.141685
81,6.713422,0.031065,643.700000,7.091743,163.360000,7.044382,92.940000,2.609510,683.500000,9.627970,40.860000,7.121036,642.640000,6.004485,10.252200,0.168460,6.088931,0.034169,6.301762,0.041694,6.359400,0.080563,10.194688,0.145320
82,6.731899,0.031192,644.220000,6.987734,161.780000,6.737777,94.000000,2.180407,682.140000,8.920540,38.440000,7.334965,643.700000,4.607766,10.342744,0.138760,6.094691,0.033237,6.332722,0.036926,6.371807,0.084868,10.064643,0.137338
83,6.726784,0.033418,649.200000,6.875012,156.380000,6.493318,94.420000,2.450018,686.320000,8.932033,44.120000,6.987364,642.200000,5.542869,10.201456,0.141357,6.113607,0.041720,6.301290,0.054094,6.475739,0.106471,10.067872,0.127794
84,6.690845,0.035671,645.480000,7.806577,161.740000,7.392596,92.780000,2.663558,682.860000,8.824401,36.760000,7.436319,646.100000,4.779806,10.216139,0.165353,6.068734,0.041030,6.281439,0.052768,6.300241,0.059410,10.237767,0.160877
85,6.712413,0.029317,639.280000,9.003128,166.980000,8.530675,93.740000,2.363180,675.580000,9.097732,34.840000,7.688202,640.740000,5.179564,10.210067,0.192760,6.095180,0.041197,6.302901,0.047197,6.370499,0.098529,10.084736,0.115377
86,6.680982,0.033086,646.060000,8.681880,159.020000,8.055535,94.920000,2.508675,689.020000,8.999548,40.420000,8.026011,648.600000,4.553940,10.169710,0.184372,6.065324,0.037125,6.263272,0.046289,6.365546,0.084891,10.028115,0.143960
87,6.741936,0.033976,646.000000,8.163333,160.700000,7.667553,93.300000,2.335442,676.140000,9.212810,35.940000,7.487770,640.200000,4.677257,10.330996,0.155752,6.108572,0.035429,6.331619,0.048860,6.396290,0.085378,10.145257,0.139057
88,6.716440,0.033480,643.440000,8.842533,162.520000,8.590342,94.040000,2.437744,681.720000,8.235816,39.140000,7.088815,642.580000,4.957215,10.140689,0.196469,6.112161,0.037776,6.303440,0.045311,6.396381,0.082845,10.054054,0.117555
89,6.748032,0.033622,645.140000,8.495038,160.640000,8.108166,94.220000,2.399056,682.940000,8.754541,36.040000,7.526942,646.900000,5.570311,10.431422,0.154716,6.098022,0.042796,6.323339,0.055210,6.444033,0.084263,10.126014,0.151970
90,6.766991,0.036159,646.040000,8.993356,160.440000,8.888694,93.520000,2.586473,677.260000,9.397462,37.940000,8.086991,639.320000,4.736369,10.459169,0.176057,6.115430,0.043213,6.372132,0.054626,6.363804,0.075887,10.164505,0.141738
91,6.760601,0.030787,643.280000,8.299918,163.160000,8.126053,93.560000,2.758908,672.920000,9.110778,36.980000,7.774625,635.940000,5.638900,10.350910,0.165512,6.127017,0.039766,6.345646,0.044297,6.459748,0.078318,10.103843,0.140426
92,6.728506,0.036649,653.400000,8.013285,151.880000,6.813302,94.720000,2.985404,679.520000,10.609782,34.280000,8.153731,645.240000,5.628644,10.293025,0.160717,6.099473,0.033555,6.335819,0.047504,6.347750,0.076479,10.071990,0.144481
93,6.754769,0.031274,646.880000,8.188004,158.880000,8.020647,94.240000,1.986667,681.840000,8.873899,41.680000,7.358289,640.160000,4.703453,10.304540,0.149818,6.128339,0.034771,6.359850,0.042078,6.350073,0.063693,10.142158,0.146433
94,6.747312,0.035616,640.220000,8.909684,164.100000,8.492867,95.680000,2.570174,678.360000,9.190274,36.140000,8.239237,642.220000,5.161818,10.319505,0.178785,6.116925,0.036061,6.335431,0.049173,6.429132,0.096204,10.014878,0.127843
95,6.740119,0.036855,638.600000,9.197648,168.240000,9.347734,93.160000,2.533256,671.760000,10.030186,32.120000,8.298331,639.640000,6.058817,10.366170,0.165494,6.100228,0.040144,6.315330,0.050052,6.397622,0.098468,10.243074,0.169439
96,6.735171,0.034042,650.040000,7.452622,157.420000,7.492099,92.540000,2.255493,677.020000,7.441363,35.500000,7.762669,641.520000,4.478334,10.370980,0.165155,6.093558,0.041750,6.311808,0.051616,6.442184,0.112432,10.151814,0.149610
97,6.747816,0.038258,642.960000,10.135994,163.780000,9.515600,93.260000,2.575884,679.600000,8.611992,36.580000,7.761222,643.020000,4.683452,10.297585,0.184599,6.121387,0.039359,6.360984,0.052510,6.346465,0.080930,10.093477,0.169080
98,6.729031,0.030062,638.420000,9.498084,167.380000,8.868690,94.200000,2.046875,678.040000,10.515327,35.240000,8.356311,642.800000,5.559534,10.334892,0.158148,6.092702,0.033995,6.307798,0.045123,6.445651,0.081588,10.053424,0.118218
99,6.746445,0.034952,645.300000,8.347241,159.620000,8.028902,95.080000,2.677386,676.640000,9.512051,37.840000,7.922834,638.800000,4.646313,10.312457,0.165112,6.117148,0.037221,6.355707,0.049760,6.333763,0.094019,10.083709,0.128046
100,6.717930,0.032371,646.100000,9.023345,161.020000,8.425998,92.880000,2.453567,691.640000,9.020131,48.300000,7.258268,643.340000,4.604143,10.225327,0.183832,6.098977,0.036893,6.310092,0.045949,6.313766,0.078412,10.272673,0.149900
