step,platform_901_homogeneity,platform_902_homogeneity,platform_903_homogeneity,platform_904_homogeneity,platform_905_homogeneity,platform_906_homogeneity,platform_907_homogeneity,platform_908_homogeneity,platform_909_homogeneity,platform_910_homogeneity,platform_911_homogeneity,platform_912_homogeneity,platform_913_homogeneity,platform_914_homogeneity,platform_915_homogeneity,platform_916_homogeneity,platform_917_homogeneity,platform_918_homogeneity,platform_919_homogeneity,platform_920_homogeneity,platform_921_homogeneity,platform_922_homogeneity,platform_923_homogeneity,platform_924_homogeneity,platform_925_homogeneity,platform_926_homogeneity,platform_927_homogeneity
55,0.9793488338989643,0.9665215649453187,0.9822996720055543,0.9707123538992923,0.9731409035658966,0.9876345778891871,0.9707548553450194,0.978354080559963,0.9629513298611624,0.9859388023984297,0.9741842147967271,0.9674293718014693,0.9625006836703843,0.9591014969673506,0.9783442096874932,0.9647394844186705,0.9707599723062063,0.9692621653844155,0.977622265122265,0.9712501036358727,0.9866817456981393,0.9665261385170888,0.9739451866537875,0.9724543331181881,0.9868397303179912,0.9850348725348724,0.9842428537680132
56,0.9823540698330614,0.9832980147635321,0.9797862689776651,0.9746324062559831,0.9784382284382285,0.9464437911408338,0.9768712262621819,0.9850671167912547,0.9636063592588751,0.9810533611775849,0.9874469036440867,0.9762859312003831,0.9798381692742348,0.9728902116402117,0.9671235895116492,0.9826220863720864,0.9758621205488524,0.9812541874080336,0.983271073677187,0.9840166822629652,0.9846205113489503,0.9772290317181958,0.9861165399135878,0.9933410493827162,0.9826753108003108,0.9833793702017423,0.9840574981282503
57,0.9809069070723208,0.9770431588613406,0.9818543953466555,0.9885012967603928,0.9803854875283448,0.9535690459714595,0.968733406848161,0.9799413918471644,0.9582518679577504,0.9783232011523327,0.9842025123715266,0.9891262603752707,0.9722904932582351,0.9820346320346319,0.9598539394126675,0.977962596626191,0.9696297628759017,0.973596981701054,0.9801037831109886,0.9775708092113295,0.9817272205549772,0.9799402488764191,0.982117688998296,0.9820172442196251,0.9828395288921605,0.9822421249201435,0.9798315097111181
58,0.9738217192161697,0.9823787244592039,0.968119132119132,0.9912086121763543,0.983074461044386,0.9791186752498614,0.984731807420808,0.9804334054420916,0.9756406166932482,0.9694942996961631,0.975694767396832,0.9890664408234519,0.9737830687830686,0.9736503759398496,0.964063755481666,0.9820597538532322,0.9830269048253373,0.9916364457460348,0.9691040003540005,0.9699139973804096,0.9898516783762685,0.9579290852519443,0.9708947187531094,0.9782726534782457,0.990806342780027,0.9710663363687086,0.9813487656399841
59,0.9655255642927028,0.9875886736051857,0.9710985421971905,0.997707147375079,0.9686526598456735,0.9491151204469693,0.9785636502633914,0.9757290186075793,0.9708951632095109,0.9861579414374445,0.9877357769411585,0.9895984734220029,0.9806887115928212,0.9717632075725846,0.9743759273806406,0.9743847670647205,0.9834817627411903,0.9883811572778628,0.9868136717798879,0.9857695810564663,0.9894002647388249,0.9819484838231596,0.9740066029906421,0.9853818635068635,0.9816568047337277,0.9811862482317026,0.9702039983247233
60,0.9667717169924448,0.9797086902350061,0.9772302441231532,0.9768349929640252,0.9825238473844938,0.971218838244027,0.9750471279866417,0.9818790673533757,0.9631569579072607,0.9823904490571157,0.9785078797442451,0.9830615534984046,0.9779292901164247,0.9817698794261295,0.9860773968982924,0.9867864923747277,0.987199586407333,0.9834821049395948,0.9770103357059878,0.9832943013270882,0.9930452061599602,0.9795970695970696,0.9774152603625182,0.9823203267496746,0.9837912087912088,0.9668362812155616,0.9840152825836216
61,0.9805264893668509,0.9813421985185458,0.9730623909068175,0.9644346692733791,0.9756639221345104,0.9786921194991748,0.9810458212097557,0.9666038086492632,0.9575522559178218,0.9847142701981411,0.9726770371902032,0.9858363396425682,0.9785658033822848,0.9728703703703704,0.9747726385895833,0.9894973544973545,0.9897818282242475,0.9898720227141279,0.9687236805213335,0.983195610644631,0.9803400909958286,0.9805698494612268,0.9656408443819705,0.9856631794131795,0.9976331360946745,0.9767531045264778,0.9860149942329873
62,0.9800240855035375,0.9892479729941029,0.9846194813512114,0.9847926267281106,0.9810469011412656,0.9842670043735152,0.9733519819585393,0.9834415584415584,0.9797049097416743,0.9779996847223739,0.9888000182572494,0.9870915032679738,0.9737680378971244,0.9760067155067155,0.982445333898594,0.9842424242424243,0.9861699333530319,0.9824063116370809,0.9861090486090487,0.9700280540825718,0.9808836739276893,0.9780983671500914,0.9790987999371289,0.9710508648294037,0.9957264957264957,0.9603859406459403,0.9833975256769375
63,0.972126863031059,0.9801954049284333,0.9887530083443127,0.9767281105990784,0.9897693367618181,0.9702049888360896,0.9667652521354518,0.9912589206287026,0.9850302343159486,0.9789146776338429,0.9811750800483195,0.993028322440087,0.9742508710801394,0.9694382260975288,0.9823479022276799,0.9854285714285713,0.9927443448570209,0.9906275611755063,0.9740181883564237,0.9854001083027121,0.9897643137215254,0.9894160069226381,0.9716664823685811,0.978124230841622,0.9910463707105498,0.9854374556705066,0.9844012605042017
64,0.9857547354606179,0.9887073852154603,0.9893978243978245,0.989059954382535,0.9898544045111762,0.9829915455711762,0.9679170064189477,0.9819926206430569,0.9807398103590713,0.9955679241393527,0.9792303314838525,0.9917125917125917,0.9744400871459694,0.9718465143477482,0.9749386325506739,0.9860135582010583,0.9876153942625945,0.9905398351218784,0.9706518859012465,0.9829856396080007,0.9902660181348706,0.9848708048708049,0.9828473539785159,0.9741522366522367,0.9947188228438228,0.9861538501631381,0.9821623093681915
65,0.9870473574045003,0.9842600210247269,0.9917678445585423,0.9841926607631193,0.987533734233412,0.9830825351762411,0.9580846293961047,0.9817301725557073,0.9719106527530441,0.9902456993128878,0.9655208641124134,0.9881260294792715,0.980296493629827,0.9809350637101061,0.9859038142620232,0.9905753968253969,0.9808571830822626,0.9921311631837949,0.985055405979319,0.9674171456958341,0.9928806255275667,0.9873626373626374,0.9971139971139971,0.9812169312169314,0.9943956043956045,0.9803992303992304,0.9881372549019607
66,0.9842812388113141,0.9919560237742057,0.9943333333333334,0.9811691668546507,0.9658028957086522,0.9799376668779655,0.9724699061300063,0.984649825060784,0.9751564751542066,0.9926524829725454,0.9590614421748457,0.9848938547035433,0.9810921124705677,0.9747138267422162,0.9725412827258861,0.9908491107286288,0.9759286879005188,0.9804514764071262,0.9669748342162134,0.9760232676245378,0.9995796553173603,0.9785603260202803,0.9785424218795196,0.9925144300144301,0.993276145943098,0.9740854161787176,0.9841573149636029
67,0.9897742474916389,0.9832019614148129,0.9939947089947089,0.9583239754051334,0.9782500985622726,0.9605458158340207,0.9726867898257461,0.9796809191996356,0.963759520902378,0.9907520463076017,0.9841879449733092,0.9693338525301087,0.9751038961038963,0.9792532467532468,0.9786738565945978,0.9799837711308299,0.9741008603937281,0.990780303816741,0.9745154268495582,0.9871811549262012,0.9912177985948478,0.9754866542051898,0.9799743340559667,0.9921754171754171,0.973226177965189,0.9766984071374728,0.9848164906988435
68,0.9750778732545651,0.980149506362617,0.9914814814814815,0.9564350630033992,0.9722791495849484,0.977498119661665,0.9774948412243494,0.9767823960378518,0.9784530771372878,0.9940287226001512,0.9895912494815242,0.9855188498458498,0.983627844712182,0.9782009763375987,0.9801825848826046,0.9888748832866481,0.9714354307664167,0.9842560324018125,0.9812297610440024,0.9885245901639343,0.9928605092539519,0.9790487547652815,0.966509840125698,0.9776510141093474,0.9891520800245962,0.9770885245433715,0.9941176470588234
69,0.9749914965986394,0.9854955293918968,0.9778854397634885,0.9800054919643888,0.9761385043522929,0.9811886244318594,0.990957667565885,0.9796210901283365,0.9746212815949657,0.9817869656950117,0.9929170985509014,0.985852085116791,0.9921322751322752,0.9731084862364884,0.9895343793851256,0.9883986928104576,0.9675294160640061,0.9909361955873582,0.978271908271908,0.9898776997137653,0.9887767969735183,0.9802453626666521,0.9817568342086158,0.9854392601727873,0.9810259882768009,0.9788509080788491,0.9939792990366878
70,0.9830045351473924,0.9960186874743973,0.9866733496059177,0.9756239813160762,0.9886652983172273,0.9781217001843081,0.9853976487342611,0.9722559766419415,0.9837755983353307,0.9873248444677015,0.9715379451876063,0.9920751633986927,0.9731078682369007,0.9817167319938436,0.9789166057822775,0.995,0.9859083795703514,0.9911162641931871,0.986165112480902,0.990613931330668,0.9918036176761718,0.9803352065358506,0.9937560713164856,0.9759003727753728,0.9809730124947517,0.983649502190172,0.9903454028670291
71,0.9812925170068028,0.9896584896584897,0.9751456611078951,0.9807852195209116,0.991912320483749,0.980247508278008,0.9668893787023005,0.958456234252995,0.9858505093939876,0.9889412175126461,0.9746350120175281,0.9997737556561086,0.9865283300577418,0.9659553101219768,0.9802691629293913,0.987842039800995,0.9775894497419297,0.9962637362637362,0.9825880231285635,0.9833303763631633,0.9916101375541737,0.99271553762693,0.9655026461741524,0.9654489074832213,0.9850065216183209,0.9839233433498666,0.9839480731349243
72,0.9850510204081632,0.9855929745635629,0.9834923711072922,0.9728684125708206,0.9897530086414732,0.9770822292926531,0.9840872809734933,0.9836731670208807,0.9854383433330802,0.9663706062134999,0.9743545738280619,0.9898001508295626,0.9724527548248479,0.9781944955629166,0.9832419423769899,0.9863458994708995,0.9718552363836714,0.9853146853146854,0.9897039897039898,0.9931898495315234,0.9955300665040298,0.9810488321202607,0.9799025624564537,0.980067746795688,0.9805555555555555,0.9878828504949775,0.9855152719990045
73,0.9792857142857142,0.9812184343434344,0.9917543859649122,0.9680170695054471,0.9843642288447483,0.9776371120587539,0.9931376286694624,0.9785209573941969,0.9734109879584018,0.9764373053846737,0.9814460934674022,0.9801113959452744,0.9601350083787222,0.9749870951090464,0.9896705284764986,0.9824007936507936,0.9844616181940127,0.978912753912754,0.9895323435137897,0.990632318501171,0.9864182431602522,0.9759268011157478,0.9889462840819011,0.9894721019721019,0.9729459608491866,0.9692722776610856,0.9877583390951318
74,0.9769875079487704,0.9798627493227774,0.9873483709273182,0.9730876228978694,0.9946834076533325,0.9808008079216239,0.9808671854235981,0.9809955616773799,0.968458152958153,0.9872934186314467,0.9887321068588238,0.9848195279143648,0.9779463282911558,0.9848915989159891,0.9906978753873312,0.9852477477477478,0.9870321384405891,0.9899872311771626,0.9849729917564852,0.9953188511130852,0.9851417457708275,0.9685960224259939,0.9685802364014111,0.979547558922559,0.9936407342657343,0.9800700458673632,0.9964890935787594
75,0.9958333333333335,0.971216853995343,0.9873703703703703,0.9917177234812136,0.98265774629411,0.9933275869890668,0.9853625802034673,0.9752768521969148,0.9703504922254922,0.9787549335494541,0.972856454969131,0.988716301000038,0.9680278675306484,0.9777951132848851,0.980026342082765,0.9839352590229783,0.9797603479627202,0.9910256410256411,0.9761374820198351,0.9954776710005653,0.9919798971999144,0.9766576203823166,0.9802285234016316,0.9810809753418285,0.9875630067937761,0.9775208451679039,0.9812931739268881
76,0.9932401789544646,0.9898197517698984,0.9821235799918779,0.9754371972113908,0.9923278402269998,0.9879862053369517,0.9837239747656941,0.9708810664627411,0.9549643874643875,0.9762045142997524,0.9835872929887013,0.9872149575707908,0.9866338377713592,0.9913918307940046,0.9794662118478024,0.9747287332817557,0.9922751612650732,0.9926373626373627,0.9941243441243441,0.985074001090101,0.9946672714313484,0.9696004973932457,0.988411807799238,0.9828072739345378,0.9991638795986623,0.9839466089466089,0.9827036568436517
77,0.9843462843462844,0.9886430946179373,0.9894443053817271,0.9642167148104438,0.9836468856584903,0.9929974189204355,0.979962279310929,0.9824372003516388,0.9797597391715039,0.973904247598564,0.9884196968715736,0.9850029383443316,0.9821481481481481,0.9953804347826087,0.9728533352553815,0.9645264229936201,0.9884669083969081,0.9882298061875526,0.987348809452468,0.9823847373027701,0.9982277359326539,0.9873312065619757,0.9928767847905313,0.9754334411024552,0.9839675756342423,0.9890302236174753,0.9814059714795009
78,0.9736224750226365,0.994949494949495,0.9796894660894658,0.977208500819817,0.9766512059369202,0.9900741892568236,0.9745521597742316,0.9900577586406465,0.9717262774495479,0.9734169452419755,0.9798049133964625,0.9892557506441032,0.9814891774891775,0.9926068376068377,0.9831029088925652,0.9771313896313897,0.9847977354920422,0.9961162125545688,0.9761603471921332,0.9906777494797171,0.996824693546005,0.9934257602862253,0.9834937565792918,0.9883978675645343,0.9871466140696911,0.9976387249114522,0.9931425831202046
79,0.9887114076399791,0.984916734916735,0.9818454918199163,0.9744539035634904,0.9797663226201969,0.9950248756218906,0.9755945075866884,0.9765431978041951,0.9657718253968254,0.9633665726312175,0.9703323533283911,0.9819592385449163,0.9816498316498316,0.9971804511278196,0.9889201254003953,0.9812895612206335,0.9930055859633325,0.9733324321129634,0.9796406717138426,0.9752324545879174,0.9959016393442623,0.9851951306838523,0.9893216399427578,1.0,0.9872572254795743,0.9892906336088155,0.9779241751635972
80,0.9788224030871088,0.9887702785430058,0.9919782153330541,0.9795343518215053,0.9870208613393158,0.9901877168777958,0.9745148484703902,0.9809502607779347,0.9777132391418105,0.980316053361984,0.9731869942035195,0.9888209549092063,0.9770807328871844,0.9968660968660968,0.9871213313414765,0.9751690127527806,0.981882265817125,0.9829692912285827,0.979423464693239,0.9906620017417078,0.9976580796252927,0.9848019719705213,0.991939601617021,0.9771630375797042,0.9846638247373541,0.9918937136370086,0.9866868528271614
81,0.9817650930150931,0.9837596613912403,0.9945440411578473,0.9739936351141785,0.9791032677396313,0.9834406901571081,0.9891761244220261,0.9914653706769405,0.9771730539472475,0.9742216516718178,0.9748010724266284,0.9881221079263625,0.9918939393939393,0.9923148148148149,0.976687988628287,0.9820466307052953,0.9845116151454179,0.9886075167808914,0.9711657824248974,0.9928652438395712,0.9945775535939471,0.9894479665633512,0.9851471408962699,0.9771767381416505,0.9876506363894866,0.9886002886002887,0.9890321741344759
82,0.9792841349984207,0.9845602444519298,0.989784872894544,0.9828237884967584,0.9838225343784026,0.9895076544225166,0.9892261113572589,0.9814285229964173,0.9762236937087013,0.966596439014267,0.987854351300913,0.9904483852364474,0.9769082892416224,0.9910558177224844,0.983512669212079,0.9799436188811188,0.9878818364733857,0.9880576044959606,0.9695434241294049,0.9729835906540873,0.9950201737486823,0.9908791208791209,0.9924787581240357,0.9873273797692401,0.9937300413261951,0.9892316398658895,0.9821519357611024
83,0.9688025257950071,0.9754649639017086,0.9890113132543837,0.9735190346231756,0.9865852401566687,0.9925018892877386,0.9878024980483997,0.9885060715618171,0.9791088111921445,0.9608392560492638,0.9926093997137907,0.9817701277901972,0.9911126711126712,0.9970545977011495,0.9902718550106608,0.9844224924012157,0.9905209031969594,0.974594645081732,0.9788053144096175,0.9932156374887611,0.9911558311148475,0.9874349911691684,0.9840371894239118,0.9922181119184041,0.9893028846153846,0.9759594204275273,0.9747079877702717
84,0.9770390909987183,0.9821984728234728,0.9921069194189601,0.9743326118326118,0.9928971588635453,0.9970055270218344,0.9899412881539934,0.9923698827808416,0.9762360446570973,0.977554872715242,0.9939820742637645,0.9866808844750022,0.9970370370370369,0.991540404040404,0.9885339904487589,0.988441614371847,0.9782183507111387,0.9894101923513687,0.9641621874255388,0.9888825288655775,0.988078133680602,0.9753144078144078,0.9921103241655123,0.986655853012236,0.9910912343470483,0.9812814616168274,0.9872610582362504
85,0.9640856950841693,0.9849376114081996,0.9797201355289591,0.9827011347698585,0.988419275164052,0.9815980569740739,0.9764025500910747,0.9884421950598422,0.9722826086956521,0.9898672595480338,0.9806390332488096,0.9859837942410666,0.9925827488618186,0.985327903091061,0.9845087624938371,0.9809839632370362,0.9943270735524258,0.979591803964869,0.9630573127913553,0.9913311919726745,0.9879853866534195,0.9677238371625234,0.9930872698729841,0.9844513125763127,0.9777034559643256,0.9918006432852472,0.9878903704945476
86,0.9740735045920956,0.9780684748523382,0.9829381088587653,0.993663823079168,0.9846719748505464,0.9851553918718097,0.9869624613922546,0.9868268271253346,0.9894714082214082,0.9749349580940083,0.988761492758594,0.9863605875970476,0.9873486901535682,0.9942977915804003,0.9898315496064112,0.9810610223110224,0.9933489827856026,0.9840903540903541,0.9878408997185669,0.9863645608754017,0.9884003786058154,0.9682922990987508,0.9891003233249224,0.9933531746031746,0.9850509316253416,0.9852188552188552,0.9921406430219147
87,0.9795605165513913,0.9705256917141101,0.9779127039588256,0.9871234946743008,0.9807398229476151,0.993838499808649,0.9972184087503477,0.9872384348672404,0.9748632385188988,0.9775469214008896,0.9950917626973965,0.9878228984805795,0.988984126984127,0.9836363636363636,0.984624227348108,0.9680152241057826,0.993963782696177,0.9736765087745999,0.9706180195218753,0.9837010373273886,0.9818949522672201,0.9877204502814259,0.9926635660490846,0.9863705330617094,0.9916277353731023,0.9837702465959681,0.9836787419616141
88,0.9838953857439094,0.967257608701459,0.9855694330694331,0.9826461314576764,0.9821556054638761,0.9919393642118047,0.9749821683048393,0.9939754238534725,0.9790185711796966,0.9810098180686416,0.9900377170468305,0.9867561499720943,0.9868333333333333,0.991482873851295,0.9908901649385279,0.9618226666268525,0.9800202950489073,0.9901849972976823,0.9801049226855678,0.9994955863808322,0.9810182761629241,0.9877522477522479,0.9892122080092006,0.9725944198166422,0.9808177362971884,0.9894328042723766,0.9778994581189768
89,0.9681113473451274,0.9859770156455828,0.9872022792022792,0.9855291454442558,0.9615708421031387,0.9978397486252947,0.9790453121222178,0.9892005157962606,0.9789332971078496,0.9848423438987376,0.9898519321054532,0.9931162464985995,0.9897306397306397,0.9736203703703704,0.9857421033437502,0.9864622340164135,0.9767863729752708,0.9957440580728253,0.9809745434745436,0.9839380291839308,0.9936664398799111,0.9832722832722832,0.9820684969400385,0.9775658369408369,0.9933307102105057,0.9810080668904196,0.9799500524476139
90,0.9860662525879917,0.985907603973571,0.983455675717816,0.9878927524088814,0.9796294240343529,0.9981343283582089,0.9620537696186894,0.9836787399230337,0.9825709039662528,0.9958871537818906,0.9943120260021667,0.9929971988795517,0.9870021367521368,0.9893827160493828,0.9892286931356291,0.9756535947712418,0.9939714041826717,0.9715748251327,0.9760895923480125,0.9910552911451906,0.9933126982307311,0.9776707383185117,0.9937976705833849,0.9851387950767384,0.9906593406593408,0.9936017933344137,0.975472899250259
91,0.9884353741496599,0.9864009139009138,0.9800028649726417,0.9858449415145871,0.9876397361718184,0.9861994375946355,0.9779995795710968,0.9879176379176381,0.9835354500725638,0.9833837238599143,0.9885115038054414,0.986103020753756,0.9946175115207374,0.9977777777777778,0.9910844934988922,0.9911417688591602,0.9917768280444338,0.9878954365783635,0.9822005528255529,0.9919854280510019,0.9789453241751115,0.991556109207931,0.9900724706699684,0.975323487094643,0.9777317554240632,0.9893105316843045,0.9886400901824144
92,0.9809069618905686,0.9889255584630385,0.9930294542059247,0.9835410041616657,0.9819876766369637,0.9955579246624022,0.9894313336936288,0.9854812089484394,0.9746130952380951,0.985917785917786,0.9763094320951421,0.9874903974967912,0.9849572415888205,0.991724537037037,0.9744294712493874,0.98997113997114,0.9849253567381299,0.9878800455670982,0.970362257862258,0.9888368462138954,0.9790307330085537,0.9905494505494505,0.9912496923366488,0.9776219860772516,0.9761679885049822,0.9932704946073929,0.994177131585294
93,0.9950149467390847,0.9919612794612795,0.9811715459464985,0.9774351969198575,0.9765917281628148,0.9899231117141566,0.9856130671218196,0.9884579397763983,0.9980889724310776,0.987445879252602,0.988472942920682,0.9790292331507502,0.9652889258367414,0.98873556998557,0.9781053826467624,0.9908265530977202,0.9755418450053364,0.9790610216656728,0.9835649935649936,0.9949558638083228,0.9804449648711944,0.9826728826728827,0.992965367965368,0.986298028370956,0.984814491064491,0.9853959616283561,0.9902513962839149
94,0.9886879952406269,0.9979609762218458,0.9809673043006376,0.9857150381990105,0.9777346317965409,0.9943464495703302,0.988738118198099,0.9934573002754821,0.9923611111111111,0.9795127494378384,0.9826697840238862,0.9870893812070283,0.9756781257957728,0.9869101731601732,0.970428716347805,0.9821658774339695,0.9895209133589414,0.9830671671862738,0.9779811490169547,0.9885946181751389,0.9937948094419521,0.983007733007733,0.9861722466764482,0.9782278882362065,0.9686225165281718,0.9752607236126507,0.9845141700404859
95,0.9810481377778818,0.9820194401589749,0.9828057392473858,0.972522640963424,0.976796687201995,0.9869610281923716,0.9942750757786651,0.9628355128904982,0.9958333333333333,0.9831751651124562,0.9767117242883605,0.9898822405216265,0.9690772229938227,0.9859640522875817,0.982223460843464,0.9901812240047535,0.9873842336314538,0.9918437118437118,0.9822527885027885,0.9730939954510202,0.9963570127504554,0.9885844924306464,0.9795809443641005,0.9806481147871428,0.968812934703623,0.9949309803983803,0.9950105042016806
96,0.9655600428892356,0.9898989898989901,0.9849532967032967,0.9687556696272951,0.9752457658026665,1.0,0.9902613569392493,0.9791716231407676,0.987369420702754,0.9847787746338471,0.9779925595507147,0.9829394174316548,0.9887081367081367,0.9923076923076923,0.9746317115720101,0.9818102965877266,0.9902362085896731,0.9919937205651492,0.9966216216216216,0.9762188001633321,0.9887181823133023,0.9754982197289889,0.9917053184910328,0.9806698747875219,0.9802857581577217,0.9896435620573553,0.9934262004532997
97,0.9849682788094996,0.9945268609300231,0.9737739956699094,0.9909247898159188,0.9709590185672144,0.9902758932609679,0.9908597506919681,0.9800653647066354,0.9837698412698413,0.9825857290553515,0.9811604193327408,0.9728807505676438,0.9850297934938459,0.9691858141858141,0.9848786371174432,0.9983333333333333,0.9967723004694837,0.992883587001234,0.9991726420297848,0.9945492246071167,0.9922586520947176,0.989654463183875,0.9871580944308218,0.9924769060097015,0.9935579411959913,0.9868011084751661,0.9929460872005331
98,0.9869727891156462,0.9929290154290155,0.9721253902527193,0.9776108795526506,0.9705673860675978,0.9849735313579884,0.9947725748474207,0.9853659412482941,0.9781058897243109,0.9855769508774973,0.9936481634907484,0.979029793735676,0.9878902116402116,0.9696895424836602,0.9786825045852491,0.994320987654321,0.99749477255691,0.9969230769230769,0.9923655272919979,0.9973687835790054,0.9845232731431741,0.9897435897435899,0.9747626008293913,0.9849285574603167,0.9818748290673016,0.9899814349648053,0.9820938193858085
99,0.9861395275409742,0.9902198455139632,0.9844707902756683,0.9810931899641576,0.9726388374741917,0.9885263989741601,0.9943708715045527,0.9901695526695528,0.9822007071222979,0.9857779262272277,0.9916773367477593,0.9701157888028337,0.9977777777777779,0.9676669345303246,0.9862640578619507,0.997043619478945,0.9906103286384977,0.9886770092652446,0.9810880709853312,0.9820045874149311,0.991780210992526,0.9765007350373204,0.9881110494011323,0.9927094096108181,0.9885930309007234,0.9909463684463685,0.9793474227297757
