iteration,seed,avg_utility,avg_utility_mainstream,avg_utility_extremist,norm_utility_mainstream,norm_utility_extremist,total_relocations,avg_relocations_per_community,settling_time_90pct
79,121,6.352862,5.467571,14.320477,0.546757,0.716024,61314,68.126667,100
80,122,6.595197,5.748822,14.212572,0.574882,0.710629,61502,68.335556,100
81,123,6.398113,5.615502,13.441612,0.561550,0.672081,61875,68.750000,100
82,124,6.586667,5.925741,12.535002,0.592574,0.626750,61347,68.163333,100
83,125,6.331919,5.780751,11.292429,0.578075,0.564621,61313,68.125556,100
84,126,6.594444,5.938824,12.495027,0.593882,0.624751,61789,68.654444,100
85,127,6.447778,5.832264,11.987404,0.583226,0.599370,60965,67.738889,100
86,128,6.473333,5.789134,12.631128,0.578913,0.631556,60659,67.398889,100
87,129,6.208285,5.651611,11.218350,0.565161,0.560917,62685,69.650000,100
88,130,6.509630,5.928381,11.740871,0.592838,0.587044,61602,68.446667,100
89,131,6.105011,5.363867,12.775308,0.536387,0.638765,60979,67.754444,100
90,132,6.364444,5.873896,10.779380,0.587390,0.538969,61753,68.614444,100
91,133,6.441111,6.119428,9.336262,0.611943,0.466813,63235,70.261111,100
92,134,6.342859,5.705990,12.074678,0.570599,0.603734,61565,68.405556,100
93,135,6.315556,5.553484,13.174197,0.555348,0.658710,60980,67.755556,100
94,136,6.372222,5.934504,10.311686,0.593450,0.515584,60951,67.723333,100
95,137,6.165407,5.548530,11.717305,0.554853,0.585865,61158,67.953333,100
96,138,6.277189,5.548551,12.834927,0.554855,0.641746,60521,67.245556,100
97,139,6.187586,5.634890,11.161846,0.563489,0.558092,60123,66.803333,100
98,140,6.552222,6.079124,10.810109,0.607912,0.540505,61655,68.505556,100
99,141,6.503333,5.706433,13.675433,0.570643,0.683772,61244,68.048889,100
100,142,6.467778,6.064703,10.095447,0.606470,0.504772,61270,68.077778,100
101,143,6.549600,5.674827,14.422555,0.567483,0.721128,60897,67.663333,100
102,144,6.240139,5.621825,11.804960,0.562183,0.590248,61172,67.968889,100
103,145,6.221489,5.448581,13.177655,0.544858,0.658883,61182,67.980000,100
104,146,6.333783,5.755368,11.539515,0.575537,0.576976,61415,68.238889,100
105,147,6.472191,5.765920,12.828629,0.576592,0.641431,61259,68.065556,100
106,148,6.440000,6.010646,10.304186,0.601065,0.515209,63621,70.690000,100
107,149,6.578889,5.988097,11.896020,0.598810,0.594801,59821,66.467778,100
108,150,6.282511,5.556456,12.817002,0.555646,0.640850,61416,68.240000,100
109,151,6.600000,5.918530,12.733231,0.591853,0.636662,60891,67.656667,100
110,152,6.511987,5.876051,12.235410,0.587605,0.611770,61045,67.827778,100
111,153,6.269524,5.588351,12.400079,0.558835,0.620004,61333,68.147778,100
112,154,6.493333,6.022113,10.734314,0.602211,0.536716,60759,67.510000,100
113,155,6.571111,5.768692,13.792882,0.576869,0.689644,60965,67.738889,100
114,156,6.446365,5.800340,12.260585,0.580034,0.613029,61407,68.230000,100
115,157,6.314475,5.610929,12.646395,0.561093,0.632320,61991,68.878889,100
116,158,6.668889,5.853173,14.010329,0.585317,0.700516,60988,67.764444,100
117,159,6.475556,5.803445,12.524549,0.580345,0.626227,60690,67.433333,100
118,160,6.411795,5.665437,13.129016,0.566544,0.656451,61825,68.694444,100
119,161,6.590909,5.953721,12.325606,0.595372,0.616280,60988,67.764444,100
120,162,6.354444,5.820455,11.160354,0.582045,0.558018,61682,68.535556,100
121,163,6.535789,5.838813,12.808580,0.583881,0.640429,61897,68.774444,100
122,164,6.416354,5.859716,11.426098,0.585972,0.571305,61369,68.187778,100
123,165,6.571993,5.790538,13.605089,0.579054,0.680254,61264,68.071111,100
124,166,6.341333,5.787989,11.321433,0.578799,0.566072,62367,69.296667,100
125,167,6.604872,5.826121,13.613628,0.582612,0.680681,61978,68.864444,100
126,168,6.365556,5.761680,11.800432,0.576168,0.590022,61679,68.532222,100
127,169,6.712222,6.102715,12.197789,0.610271,0.609889,61091,67.878889,100
128,170,6.025556,5.417403,11.498927,0.541740,0.574946,61561,68.401111,100
129,171,6.673333,5.918273,13.468874,0.591827,0.673444,62036,68.928889,100
130,172,6.689129,6.125721,11.759798,0.612572,0.587990,61780,68.644444,100
131,173,6.632512,5.725989,14.791222,0.572599,0.739561,61432,68.257778,100
132,174,6.363333,5.840921,11.065045,0.584092,0.553252,61045,67.827778,100
133,175,6.329514,5.590165,12.983661,0.559016,0.649183,61690,68.544444,100
134,176,6.390000,5.747287,12.174414,0.574729,0.608721,61381,68.201111,100
135,177,6.248405,5.720918,10.995786,0.572092,0.549789,61737,68.596667,100
136,178,6.455344,5.672393,13.501900,0.567239,0.675095,61337,68.152222,100
137,179,6.326863,5.770145,11.337320,0.577015,0.566866,61098,67.886667,100
138,180,6.323791,5.630668,12.561893,0.563067,0.628095,60954,67.726667,100
139,181,6.664074,5.900138,13.539498,0.590014,0.676975,62619,69.576667,100
140,182,6.590000,5.951869,12.333179,0.595187,0.616659,61376,68.195556,100
141,183,6.460973,5.683268,13.460319,0.568327,0.673016,60268,66.964444,100
142,184,6.472323,5.907332,11.557249,0.590733,0.577862,61409,68.232222,100
143,185,6.487778,5.801714,12.662352,0.580171,0.633118,61982,68.868889,100
144,186,6.612222,5.964229,12.444164,0.596423,0.622208,61256,68.062222,100
145,187,6.570000,6.080421,10.976214,0.608042,0.548811,60676,67.417778,100
146,188,6.435556,5.681476,13.222273,0.568148,0.661114,60932,67.702222,100
147,189,6.555556,6.137831,10.315079,0.613783,0.515754,61201,68.001111,100
148,190,6.458889,5.723451,13.077827,0.572345,0.653891,60406,67.117778,100
149,191,6.436992,5.589085,14.068154,0.558909,0.703408,60768,67.520000,100
150,192,6.378852,5.825785,11.356458,0.582578,0.567823,62273,69.192222,100
151,193,6.081553,5.577608,10.617054,0.557761,0.530853,60475,67.194444,100
152,194,6.559778,5.851977,12.929982,0.585198,0.646499,61617,68.463333,100
153,195,6.468132,5.703056,13.353821,0.570306,0.667691,61448,68.275556,100
154,196,6.301259,5.591234,12.691484,0.559123,0.634574,61231,68.034444,100
155,197,6.411746,5.768529,12.200699,0.576853,0.610035,61610,68.455556,100
156,198,6.156667,5.507911,11.995468,0.550791,0.599773,60717,67.463333,100
157,199,6.229198,5.602352,11.870811,0.560235,0.593541,61635,68.483333,100
158,200,6.288664,5.683763,11.732776,0.568376,0.586639,61260,68.066667,100
159,201,6.408889,5.910956,10.890282,0.591096,0.544514,60820,67.577778,100
160,202,6.374575,5.845152,11.139381,0.584515,0.556969,61910,68.788889,100
161,203,6.447980,5.738482,12.833462,0.573848,0.641673,60522,67.246667,100
162,204,6.430000,5.859754,11.562217,0.585975,0.578111,60723,67.470000,100
163,205,6.524444,6.053618,10.761881,0.605362,0.538094,61935,68.816667,100
164,206,6.278889,5.762304,10.928157,0.576230,0.546408,60611,67.345556,100
165,207,6.430000,5.842119,11.720925,0.584212,0.586046,61499,68.332222,100
166,208,6.230924,5.694329,11.060275,0.569433,0.553014,60942,67.713333,100
167,209,6.356930,5.670039,12.538951,0.567004,0.626948,61053,67.836667,100
168,210,6.351238,5.660857,12.564668,0.566086,0.628233,61297,68.107778,100
169,211,6.583333,5.860326,13.090403,0.586033,0.654520,61165,67.961111,100
170,212,6.557778,5.895249,12.520533,0.589525,0.626027,62281,69.201111,100
171,213,6.403056,5.798380,11.845138,0.579838,0.592257,61820,68.688889,100
172,214,6.317222,5.632038,12.483878,0.563204,0.624194,60661,67.401111,100
173,215,6.196349,5.606670,11.503458,0.560667,0.575173,61508,68.342222,100
174,216,6.676296,5.982456,12.920858,0.598246,0.646043,60882,67.646667,100
175,217,6.628413,6.058459,11.758000,0.605846,0.587900,60841,67.601111,100
176,218,6.428124,5.694275,13.032767,0.569427,0.651638,61544,68.382222,100
177,219,6.308053,5.524210,13.362641,0.552421,0.668132,61034,67.815556,100
178,220,6.484630,5.818622,12.478697,0.581862,0.623935,62110,69.011111,100
179,221,6.343262,5.693858,12.187897,0.569386,0.609395,61703,68.558889,100
180,222,6.616667,5.994895,12.212613,0.599489,0.610631,61494,68.326667,100
181,223,6.321541,5.615289,12.677811,0.561529,0.633891,61642,68.491111,100
182,224,6.527778,6.044052,10.881308,0.604405,0.544065,61987,68.874444,100
183,225,6.541696,5.913824,12.192545,0.591382,0.609627,61731,68.590000,100
184,226,6.092697,5.517493,11.269533,0.551749,0.563477,61638,68.486667,100
185,227,6.284114,5.504054,13.304646,0.550405,0.665232,61286,68.095556,100
186,228,6.470000,6.072410,10.048310,0.607241,0.502415,61342,68.157778,100
187,229,6.241748,5.615752,11.875718,0.561575,0.593786,60765,67.516667,100
188,230,6.302456,5.619129,12.452400,0.561913,0.622620,61650,68.500000,100
189,231,6.621111,5.892301,13.180403,0.589230,0.659020,60875,67.638889,100
190,232,6.617778,5.917208,12.922904,0.591721,0.646145,59236,65.817778,100
191,233,6.595556,5.981244,12.124359,0.598124,0.606218,60955,67.727778,100
192,234,6.597778,5.817693,13.618545,0.581769,0.680927,60785,67.538889,100
193,235,6.383401,5.695690,12.572806,0.569569,0.628640,60730,67.477778,100
194,236,6.510000,5.714247,13.671780,0.571425,0.683589,61453,68.281111,100
195,237,6.298676,5.739736,11.329136,0.573974,0.566457,61330,68.144444,100
196,238,6.361111,5.706546,12.252195,0.570655,0.612610,60491,67.212222,100
197,239,6.602222,5.962175,12.362651,0.596217,0.618133,61504,68.337778,100
198,240,6.415556,5.893741,11.111883,0.589374,0.555594,59945,66.605556,100
199,241,6.396667,5.861714,11.211242,0.586171,0.560562,61190,67.988889,100
