step,avg_utility_mean,avg_utility_ci,community_count_algorithmic_mean,community_count_algorithmic_ci,community_count_coalition_mean,community_count_coalition_ci,community_count_direct_mean,community_count_direct_ci,n_relocations_mean,n_relocations_ci,type_relocations_extremist_mean,type_relocations_extremist_ci,type_relocations_mainstream_mean,type_relocations_mainstream_ci,type_utility_extremist_mean,type_utility_extremist_ci,type_utility_mainstream_mean,type_utility_mainstream_ci,utility_algorithmic_mean,utility_algorithmic_ci,utility_coalition_mean,utility_coalition_ci,utility_direct_mean,utility_direct_ci
43,6.509518,0.051715,610.520000,9.811552,165.800000,8.927918,123.680000,4.417417,578.740000,12.060664,19.280000,8.107640,559.460000,8.806649,11.372074,0.245771,5.651420,0.058968,5.948420,0.076120,6.198990,0.138403,9.683460,0.167174
44,6.521862,0.041271,618.140000,11.547685,157.680000,10.309392,124.180000,3.656200,583.920000,13.141858,21.220000,7.217548,562.700000,8.336715,11.353770,0.165978,5.669173,0.046825,5.966494,0.068489,6.184049,0.109299,9.688767,0.188865
45,6.512295,0.044750,615.060000,10.869254,161.680000,9.775720,123.260000,3.703971,580.420000,9.222860,17.100000,7.704682,563.320000,6.609528,11.473880,0.208655,5.636721,0.049142,5.978634,0.073882,6.032011,0.150353,9.759645,0.179720
46,6.530633,0.046863,610.260000,11.608330,165.780000,10.688857,123.960000,4.298145,585.920000,10.203507,19.220000,7.744071,566.700000,7.403075,11.522746,0.201949,5.649672,0.057469,5.975270,0.085898,6.158521,0.144232,9.717256,0.183514
47,6.501274,0.057476,613.340000,11.547766,163.920000,10.323739,122.740000,4.311931,577.400000,10.962706,14.240000,7.137213,563.160000,8.778321,11.483095,0.211221,5.622129,0.071262,5.925639,0.098983,6.148339,0.132560,9.795116,0.210415
48,6.509116,0.053887,619.620000,10.816540,157.380000,10.587242,123.000000,4.408022,577.600000,11.725951,14.800000,7.265339,562.800000,9.353341,11.330463,0.218786,5.658290,0.059346,5.990146,0.080376,6.033826,0.132112,9.739238,0.190976
49,6.544687,0.046024,623.500000,10.540689,153.260000,9.904215,123.240000,3.989999,570.640000,13.065024,20.360000,8.115897,550.280000,8.820318,11.311231,0.210133,5.703532,0.047271,6.027737,0.072256,6.114170,0.119256,9.685705,0.173519
50,6.528040,0.045135,622.880000,10.529138,154.820000,9.416778,122.300000,5.100690,575.440000,10.005080,15.320000,6.580760,560.120000,6.620242,11.497117,0.183503,5.651144,0.055547,5.994307,0.083780,6.078235,0.135510,9.831255,0.240348
51,6.531127,0.045413,624.280000,10.463018,152.740000,9.506288,122.980000,3.675789,577.140000,11.519679,21.020000,8.077307,556.120000,9.313802,11.290885,0.232755,5.691170,0.049026,6.059246,0.065797,5.929028,0.109303,9.673107,0.190191
52,6.553366,0.048814,622.900000,9.816666,157.420000,9.633480,119.680000,3.669791,575.880000,11.015307,19.560000,8.215633,556.320000,7.500330,11.352689,0.187030,5.706427,0.060825,6.038880,0.082583,6.030705,0.120647,9.882375,0.158424
53,6.497997,0.038920,619.380000,9.621721,157.980000,9.394405,122.640000,4.298802,586.800000,11.545782,19.580000,8.100878,567.220000,7.345887,11.100930,0.227084,5.685715,0.052358,5.975644,0.063440,6.041289,0.124782,9.704172,0.189640
54,6.545574,0.054032,609.800000,10.045563,163.600000,9.256954,126.600000,3.723895,574.860000,12.602117,17.960000,7.900955,556.900000,8.371438,11.291049,0.212755,5.708137,0.060290,6.043310,0.082002,6.075819,0.113172,9.539769,0.175401
55,6.539654,0.046369,619.560000,9.482730,156.280000,8.890437,124.160000,4.031362,576.480000,11.654357,21.880000,8.609923,554.600000,9.363897,11.378533,0.199688,5.685734,0.061657,6.000100,0.077612,6.100078,0.114402,9.793245,0.207789
56,6.542553,0.056120,613.560000,10.401110,159.500000,9.888441,126.940000,4.840166,579.040000,11.957536,17.100000,7.406251,561.940000,9.334447,11.356362,0.213389,5.693057,0.061965,6.054883,0.079657,5.991294,0.117971,9.592821,0.187221
57,6.506214,0.043849,615.780000,10.008077,162.560000,9.554552,121.660000,3.618228,585.740000,11.351824,21.840000,7.935688,563.900000,8.106907,11.313584,0.235836,5.657855,0.061288,5.971717,0.086015,5.987480,0.156251,9.860692,0.173068
58,6.514701,0.045262,616.020000,10.670240,160.680000,11.016702,123.300000,4.485334,573.960000,12.600742,19.280000,7.563948,554.680000,8.360416,11.164782,0.152773,5.694098,0.053687,5.999921,0.074220,6.050719,0.116855,9.692821,0.188671
59,6.546653,0.044603,614.020000,9.688079,162.200000,10.720454,123.780000,4.335677,577.060000,11.790814,18.420000,8.259590,558.640000,8.308173,11.365479,0.237164,5.696272,0.050365,6.026718,0.073684,6.064721,0.127194,9.702714,0.182600
60,6.549247,0.048747,612.520000,10.760927,163.720000,10.212601,123.760000,3.299517,571.980000,9.559364,11.460000,6.741714,560.520000,8.882356,11.458713,0.238223,5.682870,0.057774,6.004888,0.083242,6.128508,0.137168,9.705698,0.168589
61,6.538194,0.040810,609.820000,10.563935,167.480000,8.943752,122.700000,4.598568,580.880000,12.106190,18.820000,8.105444,562.060000,7.290849,11.377421,0.205031,5.684213,0.059782,5.966440,0.079114,6.197029,0.155614,9.831165,0.221571
62,6.543358,0.048345,617.740000,9.956165,161.860000,9.397996,120.400000,3.908383,580.540000,10.752760,19.780000,8.107881,560.760000,7.819084,11.408431,0.225180,5.684816,0.063333,5.999269,0.085448,6.139575,0.163616,9.851856,0.179505
63,6.506086,0.045361,614.480000,11.645744,161.060000,10.157698,124.460000,4.641319,580.680000,11.961794,18.460000,7.593982,562.220000,8.945163,11.178810,0.211486,5.681487,0.052239,6.003916,0.075138,5.991800,0.138913,9.627678,0.203060
64,6.588299,0.044537,619.400000,11.644769,159.520000,9.639687,121.080000,4.625966,569.940000,10.300866,19.720000,8.288575,550.220000,7.291254,11.385023,0.242046,5.741819,0.055990,6.072120,0.083786,6.084964,0.138180,9.862899,0.190434
65,6.549532,0.049436,610.540000,10.845830,166.360000,9.847367,123.100000,4.482187,574.020000,13.241542,21.840000,8.711620,552.180000,8.445181,11.280457,0.227768,5.714662,0.056909,6.015117,0.076964,6.169046,0.118826,9.681089,0.201958
66,6.505080,0.052131,608.740000,10.014424,168.660000,9.573316,122.600000,3.909185,577.660000,10.200244,13.600000,7.392000,564.060000,8.580328,11.400910,0.214481,5.641110,0.067458,5.934493,0.097053,6.158745,0.136295,9.743214,0.204322
67,6.509762,0.052182,616.760000,9.832197,159.280000,9.406173,123.960000,3.932364,579.380000,12.188576,24.420000,8.689585,554.960000,8.003291,11.223708,0.188248,5.677889,0.061198,5.978089,0.088241,6.073243,0.145377,9.660511,0.176550
68,6.534612,0.050368,620.200000,10.190769,156.020000,8.680811,123.780000,4.398154,571.780000,13.484062,22.080000,8.075433,549.700000,9.238515,11.241227,0.196553,5.704033,0.055674,6.029403,0.074508,6.023713,0.120034,9.734797,0.193844
69,6.533555,0.045141,616.500000,9.082062,162.160000,8.257553,121.340000,3.702193,575.560000,11.120218,21.280000,8.292925,554.280000,9.924180,11.201873,0.205287,5.709734,0.057724,6.021258,0.075307,6.011091,0.115546,9.833600,0.164555
70,6.489203,0.043169,618.960000,9.602973,156.280000,7.877717,124.760000,4.317291,580.540000,11.041691,19.260000,8.122280,561.280000,7.507977,11.177810,0.199755,5.661802,0.050500,5.991805,0.071857,5.963950,0.138337,9.632866,0.157842
71,6.560271,0.044364,619.640000,10.794174,156.740000,9.335690,123.620000,4.584102,576.120000,12.574169,26.220000,8.458649,549.900000,10.034670,11.222692,0.233867,5.737491,0.052944,6.034664,0.071434,6.093265,0.116565,9.803888,0.189094
72,6.520366,0.040026,617.460000,9.350023,159.640000,8.470592,122.900000,3.894417,578.800000,12.542375,19.260000,8.217856,559.540000,7.337327,11.352673,0.206769,5.667606,0.054137,5.985301,0.073929,6.083412,0.111621,9.760102,0.202797
73,6.541949,0.048362,616.880000,8.929259,159.780000,8.452344,123.340000,3.442342,573.920000,12.023167,17.520000,7.710173,556.400000,8.622909,11.335050,0.234477,5.696107,0.057388,6.042994,0.075728,6.004413,0.154297,9.730678,0.176735
74,6.540379,0.040468,620.040000,9.948627,156.980000,8.764043,122.980000,3.982498,578.400000,11.892718,23.960000,8.640159,554.440000,9.269676,11.366223,0.215344,5.688760,0.059535,6.017756,0.076057,6.074150,0.133845,9.756745,0.168545
75,6.522895,0.044814,620.600000,9.702717,156.780000,9.389196,122.620000,4.227866,582.440000,11.490261,25.420000,8.846421,557.020000,8.201178,11.163261,0.229258,5.704007,0.056211,6.005799,0.073755,6.033180,0.136634,9.767598,0.216145
76,6.534904,0.048946,616.200000,10.421418,160.320000,9.148323,123.480000,4.414505,574.640000,11.109864,18.680000,7.936099,555.960000,8.750698,11.389762,0.245588,5.678165,0.058825,5.999049,0.084008,6.144283,0.140387,9.740503,0.218603
77,6.554229,0.047775,619.880000,9.660226,160.000000,9.827162,120.120000,3.751850,571.780000,10.614961,15.360000,7.072372,556.420000,7.466102,11.354913,0.206915,5.707049,0.060281,6.023049,0.078880,6.090775,0.124191,9.892512,0.197117
78,6.522552,0.047849,616.260000,8.863725,162.480000,7.770339,121.260000,3.949811,573.900000,10.383471,19.060000,7.771180,554.840000,9.329566,11.287849,0.207030,5.681617,0.061307,6.010405,0.083669,6.051053,0.124391,9.732699,0.168021
79,6.558035,0.048921,620.120000,11.123951,156.700000,10.245590,123.180000,4.306429,579.800000,11.800995,14.700000,6.882364,565.100000,8.634766,11.434481,0.231082,5.697486,0.054481,6.038538,0.069107,6.113842,0.135659,9.705299,0.187299
80,6.533184,0.041013,616.780000,10.169404,158.580000,9.052117,124.640000,4.046270,588.500000,10.796569,27.560000,8.494327,560.940000,6.851803,11.297014,0.242353,5.692508,0.050142,6.003236,0.074454,6.082884,0.144624,9.696526,0.187494
81,6.534218,0.047001,613.480000,10.117922,160.660000,10.201628,125.860000,4.298528,573.360000,10.510077,17.200000,7.437466,556.160000,8.093765,11.312035,0.178831,5.691074,0.056721,6.019542,0.084198,6.067679,0.136729,9.645008,0.189990
82,6.519087,0.044010,613.440000,11.832995,162.980000,10.597545,123.580000,4.652077,579.700000,10.171556,24.380000,8.988984,555.320000,6.406420,11.233536,0.196333,5.687126,0.046790,5.984588,0.072693,6.025517,0.141021,9.807905,0.183149
83,6.558732,0.052758,615.100000,9.780020,162.940000,9.777319,121.960000,3.812099,572.280000,11.005965,13.920000,7.286855,558.360000,8.689526,11.461642,0.238682,5.693513,0.059865,6.039211,0.096866,6.064756,0.151595,9.785521,0.208580
84,6.538903,0.038396,616.600000,11.305067,160.240000,10.303781,123.160000,3.822942,580.780000,11.175374,22.000000,8.620181,558.780000,6.674883,11.217608,0.207561,5.713249,0.049338,6.022715,0.066996,6.058186,0.114030,9.740037,0.178283
85,6.539415,0.043893,616.680000,10.044227,158.560000,9.553403,124.760000,4.414974,578.120000,11.831336,18.600000,8.024821,559.520000,9.061492,11.365278,0.203158,5.687792,0.055388,6.019433,0.079387,6.082979,0.145901,9.673265,0.194964
86,6.511271,0.043837,608.020000,9.793516,169.820000,9.239269,122.160000,3.624182,579.000000,12.396255,19.780000,7.755806,559.220000,8.510948,11.355893,0.221266,5.656338,0.053041,5.971414,0.081970,6.039132,0.139800,9.807158,0.175474
87,6.499709,0.044836,610.560000,10.069753,167.680000,9.735377,121.760000,3.330263,578.700000,11.008986,12.860000,7.049777,565.840000,8.475699,11.345210,0.198446,5.644621,0.056665,5.942967,0.078853,6.100806,0.130583,9.792586,0.193414
88,6.556918,0.048870,614.720000,11.209801,160.880000,10.288259,124.400000,4.015243,573.340000,10.411575,19.080000,8.195890,554.260000,7.914409,11.309042,0.195446,5.718307,0.056458,6.020067,0.097368,6.161072,0.139260,9.668382,0.181527
89,6.531022,0.045013,609.200000,10.676632,168.180000,10.015344,122.620000,4.273607,578.500000,10.895454,20.660000,8.119732,557.840000,7.768546,11.265780,0.191889,5.695477,0.048914,6.001412,0.074361,6.045709,0.129631,9.815295,0.236312
90,6.519911,0.048189,618.280000,10.271542,158.680000,9.844131,123.040000,3.968484,574.900000,13.732252,23.140000,8.528749,551.760000,9.792727,11.223001,0.224447,5.689954,0.059105,5.985921,0.081277,6.083840,0.133024,9.741217,0.182772
91,6.515921,0.042817,613.940000,10.911871,163.900000,10.359432,122.160000,3.672746,582.960000,11.148496,20.800000,8.890606,562.160000,8.167434,11.293945,0.243228,5.672740,0.053576,5.980884,0.074177,6.044453,0.138915,9.780890,0.180105
92,6.521107,0.048517,615.020000,10.728421,163.360000,10.059097,121.620000,3.689159,575.740000,12.095975,15.860000,7.465875,559.880000,7.886590,11.393221,0.196553,5.661322,0.058977,5.966978,0.087000,6.112086,0.166357,9.779116,0.166702
93,6.551754,0.044416,612.440000,10.795685,163.900000,9.204337,123.660000,4.801199,570.440000,8.376103,18.340000,7.781907,552.100000,7.180731,11.351547,0.207434,5.704732,0.061791,6.013447,0.081555,6.174674,0.146255,9.697738,0.198766
94,6.512599,0.037525,615.460000,9.314403,161.460000,8.529521,123.080000,3.210534,570.040000,11.003104,11.780000,6.968185,558.260000,8.702877,11.357602,0.238884,5.657599,0.053659,5.959826,0.068364,6.162284,0.151315,9.700798,0.153123
95,6.557504,0.042183,612.440000,10.101158,165.720000,9.424659,121.840000,4.066217,568.700000,12.361072,20.440000,7.578677,548.260000,9.388782,11.365878,0.182833,5.708967,0.060097,6.043193,0.076597,6.062259,0.131020,9.805338,0.174592
96,6.505045,0.051562,616.920000,8.714226,161.780000,8.128355,121.300000,4.057682,570.900000,11.483039,12.980000,6.477264,557.920000,9.431777,11.314657,0.216446,5.656289,0.061274,5.960328,0.082672,6.107657,0.119529,9.808798,0.209663
97,6.510392,0.044349,606.220000,9.636116,168.120000,8.482963,125.660000,4.117280,581.940000,11.707404,21.500000,8.181991,560.440000,7.479336,11.273437,0.223390,5.669854,0.044355,5.996634,0.077087,6.041398,0.117673,9.608571,0.165527
98,6.514766,0.044719,612.880000,10.539260,164.960000,9.299703,122.160000,4.528167,584.020000,11.101495,23.920000,8.213282,560.100000,8.039901,11.360238,0.206176,5.659683,0.062435,5.945963,0.083744,6.146003,0.122892,9.874600,0.178610
99,6.514900,0.047120,604.000000,10.417054,170.160000,9.994135,125.840000,4.023965,573.660000,11.401552,14.900000,7.044936,558.760000,9.246880,11.317379,0.192057,5.667404,0.060971,5.984188,0.081895,6.069795,0.122370,9.605049,0.173783
100,6.524094,0.050972,602.660000,11.250372,175.980000,9.925515,121.360000,3.940650,581.860000,11.105099,19.080000,8.078151,562.780000,8.875830,11.534160,0.244780,5.639965,0.068826,5.907095,0.094930,6.274623,0.156577,9.904167,0.183755
