iteration,seed,avg_utility,avg_utility_mainstream,avg_utility_extremist,norm_utility_mainstream,norm_utility_extremist,total_relocations,avg_relocations_per_community,settling_time_90pct
25,67,6.554521,5.951117,9.973813,0.595112,0.664921,58800,65.333333,100
26,68,6.376148,5.890614,9.127508,0.589061,0.608501,58254,64.726667,100
27,69,6.521111,5.970190,9.642997,0.597019,0.642866,58420,64.911111,100
28,70,6.664444,5.955461,10.682020,0.595546,0.712135,59102,65.668889,100
29,71,6.487778,5.912186,9.749465,0.591219,0.649964,59282,65.868889,100
30,72,6.741022,6.108201,10.327004,0.610820,0.688467,58173,64.636667,100
31,73,6.808889,6.158171,10.496292,0.615817,0.699753,58980,65.533333,100
32,74,6.475194,5.797224,10.317022,0.579722,0.687801,57969,64.410000,100
33,75,6.930000,6.241431,10.831892,0.624143,0.722126,57994,64.437778,100
34,76,6.550000,6.060226,9.325385,0.606023,0.621692,58509,65.010000,100
35,77,6.631111,6.112626,9.569192,0.611263,0.637946,58660,65.177778,100
36,78,6.626667,5.962392,10.390891,0.596239,0.692726,58027,64.474444,100
37,79,6.652222,6.150026,9.497998,0.615003,0.633200,59621,66.245556,100
38,80,6.517778,6.044503,9.199667,0.604450,0.613311,58155,64.616667,100
39,81,6.451111,5.855815,9.824456,0.585582,0.654964,58718,65.242222,100
40,82,6.462222,5.986376,9.158685,0.598638,0.610579,58519,65.021111,100
41,83,6.353668,5.744533,9.805433,0.574453,0.653696,59019,65.576667,100
42,84,6.656667,6.124753,9.670846,0.612475,0.644723,59232,65.813333,100
43,85,6.323636,5.671718,10.017842,0.567172,0.667856,58277,64.752222,100
44,86,6.384676,5.912530,9.060171,0.591253,0.604011,59534,66.148889,100
45,87,6.790000,6.075223,10.840404,0.607522,0.722694,58016,64.462222,100
46,88,6.384482,5.811962,9.628762,0.581196,0.641917,59331,65.923333,100
47,89,6.587778,5.997268,9.933999,0.599727,0.662267,58827,65.363333,100
48,90,6.521111,5.954502,9.731895,0.595450,0.648793,59190,65.766667,100
49,91,6.583333,6.019230,9.779921,0.601923,0.651995,59148,65.720000,100
50,92,6.503333,6.033495,9.165750,0.603350,0.611050,58038,64.486667,100
51,93,6.450254,5.800937,10.129714,0.580094,0.675314,58905,65.450000,100
52,94,6.661111,6.039772,10.182034,0.603977,0.678802,57714,64.126667,100
53,95,6.588889,6.197612,8.806122,0.619761,0.587075,57922,64.357778,100
54,96,6.553889,5.911579,10.193643,0.591158,0.679576,58681,65.201111,100
55,97,6.604444,6.052171,9.733994,0.605217,0.648933,58834,65.371111,100
56,98,6.588889,5.906718,10.454526,0.590672,0.696968,57707,64.118889,100
57,99,6.395556,6.074982,8.212137,0.607498,0.547476,59019,65.576667,100
58,100,6.460000,5.895014,9.661586,0.589501,0.644106,58808,65.342222,100
59,101,6.727778,6.139339,10.062265,0.613934,0.670818,58507,65.007778,100
60,102,6.627778,6.110847,9.557053,0.611085,0.637137,58791,65.323333,100
61,103,6.579048,6.006443,9.823806,0.600644,0.654920,58449,64.943333,100
62,104,6.425556,5.751208,10.246860,0.575121,0.683124,57832,64.257778,100
63,105,6.432698,5.836722,9.809897,0.583672,0.653993,57936,64.373333,100
64,106,6.468527,5.977257,9.252389,0.597726,0.616826,58180,64.644444,100
65,107,6.420000,5.942614,9.125189,0.594261,0.608346,58804,65.337778,100
66,108,6.713480,6.172252,9.780438,0.617225,0.652029,59593,66.214444,100
67,109,6.420453,5.828934,9.772394,0.582893,0.651493,58791,65.323333,100
68,110,6.445556,5.826653,9.952669,0.582665,0.663511,58384,64.871111,100
69,111,6.585556,5.967852,10.085873,0.596785,0.672392,59567,66.185556,100
70,112,6.618175,6.039677,9.896327,0.603968,0.659755,58588,65.097778,100
71,113,6.402857,5.704611,10.359587,0.570461,0.690639,58369,64.854444,100
72,114,6.335556,5.936550,8.596587,0.593655,0.573106,59585,66.205556,100
73,115,6.665556,5.989249,10.497962,0.598925,0.699864,59396,65.995556,100
74,116,6.723333,6.188446,9.754363,0.618845,0.650291,57766,64.184444,100
75,117,6.700976,6.078131,10.230431,0.607813,0.682029,58503,65.003333,100
76,118,6.854444,6.114408,11.047986,0.611441,0.736532,57909,64.343333,100
77,119,6.662222,6.148193,9.575056,0.614819,0.638337,59829,66.476667,100
78,120,6.622222,6.091183,9.631445,0.609118,0.642096,58956,65.506667,100
79,121,6.522976,5.848691,10.343921,0.584869,0.689595,58710,65.233333,100
80,122,6.531111,5.946674,9.842923,0.594667,0.656195,58950,65.500000,100
81,123,6.504444,5.887064,10.002932,0.588706,0.666862,58935,65.483333,100
82,124,6.324444,5.985474,8.245275,0.598547,0.549685,58763,65.292222,100
83,125,6.622222,6.135732,9.379002,0.613573,0.625267,59282,65.868889,100
84,126,6.422222,5.933174,9.193493,0.593317,0.612900,59233,65.814444,100
85,127,6.504444,6.092754,8.837357,0.609275,0.589157,58421,64.912222,100
86,128,6.725556,6.134361,10.075658,0.613436,0.671711,58405,64.894444,100
87,129,6.550427,6.043767,9.421505,0.604377,0.628100,59550,66.166667,100
88,130,6.430000,5.935418,9.232629,0.593542,0.615509,59992,66.657778,100
89,131,6.400000,5.898229,9.243370,0.589823,0.616225,58340,64.822222,100
90,132,6.732222,6.134613,10.118674,0.613461,0.674578,59325,65.916667,100
91,133,6.545926,5.965076,9.837411,0.596508,0.655827,59136,65.706667,100
92,134,6.263333,5.775971,9.025053,0.577597,0.601670,59067,65.630000,100
93,135,6.466667,5.916644,9.583462,0.591664,0.638897,58090,64.544444,100
94,136,6.866667,6.184813,10.730506,0.618481,0.715367,58746,65.273333,100
95,137,6.356667,5.925319,8.800972,0.592532,0.586731,58574,65.082222,100
96,138,6.760000,6.342481,9.125941,0.634248,0.608396,58392,64.880000,100
97,139,6.775556,6.186879,10.111387,0.618688,0.674092,58401,64.890000,100
98,140,6.770000,6.191868,10.046082,0.619187,0.669739,59529,66.143333,100
99,141,6.639562,6.042502,10.022902,0.604250,0.668193,58662,65.180000,100
100,142,6.640234,6.032830,10.082187,0.603283,0.672146,57803,64.225556,100
101,143,6.700556,6.016173,10.578723,0.601617,0.705248,58481,64.978889,100
102,144,6.361111,5.894983,9.002506,0.589498,0.600167,59201,65.778889,100
103,145,6.614444,6.019762,9.984311,0.601976,0.665621,60013,66.681111,100
104,146,6.475299,5.907845,9.690870,0.590785,0.646058,58923,65.470000,100
105,147,6.302222,5.896486,8.601392,0.589649,0.573426,56341,62.601111,100
106,148,6.551111,5.911307,10.176667,0.591131,0.678444,58750,65.277778,100
107,149,6.571256,5.990664,9.861277,0.599066,0.657418,58408,64.897778,100
108,150,6.305758,5.803114,9.154073,0.580311,0.610272,58691,65.212222,100
109,151,6.307246,5.786283,9.259370,0.578628,0.617291,58366,64.851111,100
110,152,6.338925,5.809323,9.340003,0.580932,0.622667,58498,64.997778,100
111,153,6.375556,5.912690,8.998460,0.591269,0.599897,59057,65.618889,100
112,154,6.431270,5.897374,9.456681,0.589737,0.630445,58443,64.936667,100
113,155,6.599861,5.934509,10.370188,0.593451,0.691346,58668,65.186667,100
114,156,6.638889,6.074924,9.834688,0.607492,0.655646,58453,64.947778,100
115,157,6.764444,6.141116,10.296638,0.614112,0.686443,58348,64.831111,100
116,158,6.894444,6.320038,10.149412,0.632004,0.676627,57159,63.510000,100
117,159,6.747436,6.014391,10.901357,0.601439,0.726757,58974,65.526667,100
118,160,6.704132,6.031967,10.513065,0.603197,0.700871,58816,65.351111,100
119,161,6.564444,6.225108,8.487352,0.622511,0.565823,58851,65.390000,100
120,162,6.457586,5.739161,10.528660,0.573916,0.701911,57679,64.087778,100
121,163,6.450000,5.980001,9.113327,0.598000,0.607555,59342,65.935556,100
122,164,6.805556,6.188265,10.303535,0.618827,0.686902,58058,64.508889,100
123,165,6.733333,6.216000,9.664887,0.621600,0.644326,58910,65.455556,100
124,166,6.289630,5.817197,8.966749,0.581720,0.597783,59653,66.281111,100
125,167,6.727778,6.215219,9.632275,0.621522,0.642152,58357,64.841111,100
126,168,6.544774,5.834967,10.567015,0.583497,0.704468,59827,66.474444,100
127,169,6.529565,5.889026,10.159286,0.588903,0.677286,59041,65.601111,100
128,170,6.554444,5.949142,9.984493,0.594914,0.665633,58839,65.376667,100
129,171,6.525556,6.066317,9.127906,0.606632,0.608527,56549,62.832222,100
130,172,6.607778,5.952635,10.320255,0.595263,0.688017,59031,65.590000,100
131,173,6.677778,6.120802,9.833974,0.612080,0.655598,58339,64.821111,100
132,174,6.743913,6.288348,9.325448,0.628835,0.621697,56365,62.627778,100
133,175,6.725556,6.042158,10.598141,0.604216,0.706543,58491,64.990000,100
134,176,6.672222,6.012753,10.409215,0.601275,0.693948,58635,65.150000,100
135,177,6.349680,5.604935,10.569899,0.560494,0.704660,58943,65.492222,100
136,178,6.727778,6.423682,8.450989,0.642368,0.563399,55128,61.253333,100
137,179,6.654224,6.250394,8.942593,0.625039,0.596173,56413,62.681111,100
138,180,6.648889,6.100893,9.754199,0.610089,0.650280,57620,64.022222,100
139,181,6.264444,5.785862,8.976414,0.578586,0.598428,59043,65.603333,100
140,182,6.764603,6.092922,10.570794,0.609292,0.704720,58496,64.995556,100
141,183,6.371111,5.841207,9.373899,0.584121,0.624927,57878,64.308889,100
142,184,6.708889,6.210241,9.534561,0.621024,0.635637,56095,62.327778,100
143,185,6.707778,6.141491,9.916733,0.614149,0.661116,58573,65.081111,100
144,186,6.452451,5.706517,10.679413,0.570652,0.711961,58296,64.773333,100
145,187,6.424568,5.763559,10.170288,0.576356,0.678019,58285,64.761111,100
146,188,6.733567,6.114135,10.243686,0.611413,0.682912,58066,64.517778,100
147,189,6.733333,6.109068,10.270838,0.610907,0.684723,58081,64.534444,100
148,190,6.423232,5.890918,9.439681,0.589092,0.629312,58627,65.141111,100
149,191,6.352222,5.893601,8.951077,0.589360,0.596738,59189,65.765556,100
150,192,6.443333,5.780178,10.201215,0.578018,0.680081,58829,65.365556,100
151,193,6.431423,5.779786,10.124036,0.577979,0.674936,57603,64.003333,100
152,194,6.897778,6.355208,9.972337,0.635521,0.664822,58293,64.770000,100
153,195,6.701111,5.998166,10.684466,0.599817,0.712298,59255,65.838889,100
154,196,6.566667,6.007410,9.735788,0.600741,0.649053,57974,64.415556,100
155,197,6.544444,6.018750,9.523379,0.601875,0.634892,58304,64.782222,100
156,198,6.647778,6.214683,9.101980,0.621468,0.606799,57936,64.373333,100
157,199,6.534444,6.046501,9.299456,0.604650,0.619964,59024,65.582222,100
158,200,6.756667,6.169370,10.084680,0.616937,0.672312,59078,65.642222,100
159,201,6.487778,5.966079,9.444069,0.596608,0.629605,59950,66.611111,100
160,202,6.605556,5.975249,10.177290,0.597525,0.678486,58511,65.012222,100
161,203,6.577778,6.193532,8.755169,0.619353,0.583678,57723,64.136667,100
162,204,6.544217,5.893610,10.230987,0.589361,0.682066,57646,64.051111,100
163,205,6.782222,6.157451,10.322591,0.615745,0.688173,58786,65.317778,100
164,206,6.478889,6.031151,9.016072,0.603115,0.601071,56153,62.392222,100
165,207,6.646361,5.987046,10.382481,0.598705,0.692165,55832,62.035556,100
166,208,6.637288,6.026715,10.097199,0.602671,0.673147,58455,64.950000,100
167,209,6.604444,6.279651,8.444940,0.627965,0.562996,56235,62.483333,100
168,210,6.768889,6.173680,10.141740,0.617368,0.676116,58492,64.991111,100
169,211,6.415395,5.738320,10.252150,0.573832,0.683477,59753,66.392222,100
170,212,6.823930,6.177396,10.487621,0.617740,0.699175,58833,65.370000,100
171,213,6.522188,5.916343,9.955309,0.591634,0.663687,57750,64.166667,100
172,214,6.568889,5.946386,10.096404,0.594639,0.673094,59620,66.244444,100
173,215,6.558213,5.966997,9.908435,0.596700,0.660562,58335,64.816667,100
174,216,6.573333,5.994832,9.851510,0.599483,0.656767,59435,66.038889,100
175,217,6.549798,5.829235,10.632988,0.582923,0.708866,58587,65.096667,100
176,218,6.395556,5.983269,8.731848,0.598327,0.582123,56613,62.903333,100
177,219,6.622222,6.073526,9.731499,0.607353,0.648767,59329,65.921111,100
178,220,6.727778,6.189722,9.776759,0.618972,0.651784,55588,61.764444,100
179,221,6.822222,6.065964,11.107686,0.606596,0.740512,58812,65.346667,100
180,222,6.469212,5.785033,10.346230,0.578503,0.689749,58629,65.143333,100
181,223,6.238889,5.663252,9.500829,0.566325,0.633389,58627,65.141111,100
182,224,6.642222,5.994533,10.312463,0.599453,0.687498,59164,65.737778,100
183,225,6.333333,5.793098,9.394668,0.579310,0.626311,58117,64.574444,100
184,226,6.746667,6.185176,9.928445,0.618518,0.661896,58554,65.060000,100
185,227,6.565119,5.881684,10.437919,0.588168,0.695861,58326,64.806667,100
186,228,6.382241,5.834637,9.485332,0.583464,0.632355,58076,64.528889,100
187,229,6.410444,5.788862,9.932742,0.578886,0.662183,57359,63.732222,100
188,230,6.791111,6.132850,10.521259,0.613285,0.701417,58322,64.802222,100
189,231,6.583492,5.844155,10.773069,0.584415,0.718205,59646,66.273333,100
190,232,6.633333,5.982654,10.320517,0.598265,0.688034,58852,65.391111,100
191,233,6.350000,5.752678,9.734823,0.575268,0.648988,57808,64.231111,100
192,234,6.443333,5.807456,10.046640,0.580746,0.669776,58221,64.690000,100
193,235,6.578889,5.998559,9.867426,0.599856,0.657828,58048,64.497778,100
194,236,6.561111,6.139130,8.952340,0.613913,0.596823,58803,65.336667,100
195,237,6.421111,5.973652,8.956714,0.597365,0.597114,59240,65.822222,100
196,238,6.534444,6.152643,8.697983,0.615264,0.579866,58035,64.483333,100
197,239,6.672000,6.079415,10.029981,0.607942,0.668665,58982,65.535556,100
198,240,6.581111,6.200189,8.739669,0.620019,0.582645,59290,65.877778,100
199,241,6.525556,5.978054,9.628064,0.597805,0.641871,59805,66.450000,100
