iteration,step,platform_id,governance_type,n_mainstream,n_extremist,utility_mainstream,utility_extremist
0,8,907,direct,1,1,4.294117647058823,15.0
0,8,908,direct,3,6,5.736111111111111,11.428571428571429
0,8,909,algorithmic,60,0,6.085215053763441,
0,8,910,direct,1,14,6.0,10.357142857142858
0,8,911,coalition,8,31,6.75,8.94132714320019
0,8,912,coalition,13,0,6.769230769230769,
0,8,913,direct,3,6,5.166666666666667,10.0
0,8,914,coalition,8,0,6.75,
0,8,915,direct,2,1,6.5,15.0
0,8,916,direct,2,16,4.0,10.588235294117647
0,8,917,coalition,18,3,6.39228772710419,11.655172413793103
0,8,918,algorithmic,76,0,6.3832236842105265,
0,8,919,coalition,16,0,6.8125,
0,8,920,coalition,13,0,5.460245636716225,
0,8,921,algorithmic,51,0,6.33520905581365,
0,8,922,direct,5,13,5.542857142857143,11.0
0,8,923,coalition,20,0,6.11875,
0,8,924,coalition,12,1,6.180555555555556,10.0
0,8,925,algorithmic,76,0,6.41566789323305,
0,8,926,direct,7,5,5.715486194477791,11.666666666666666
0,8,927,algorithmic,83,0,6.380230599818629,
0,9,901,direct,4,9,5.782754010695188,12.142857142857142
0,9,902,algorithmic,95,0,6.686842105263158,
0,9,903,algorithmic,81,1,6.394781144781145,12.0
0,9,904,algorithmic,38,11,6.595666798575386,7.833333333333332
0,9,905,algorithmic,92,17,6.058806230001882,7.294117647058823
0,9,906,coalition,12,0,6.013347763347763,
0,9,907,direct,1,1,5.785714285714286,15.0
0,9,908,direct,3,6,5.746753246753247,11.875
0,9,909,algorithmic,52,0,6.788461538461538,
0,9,910,direct,2,14,5.5,10.357142857142858
0,9,911,coalition,9,31,5.777777777777778,7.454545454545455
0,9,912,coalition,14,0,5.261904761904762,
0,9,913,direct,3,6,4.992424242424242,11.875
0,9,914,coalition,7,0,4.803974221267454,
0,9,915,direct,2,1,4.176470588235294,15.0
0,9,916,direct,8,16,4.905987394957983,10.588235294117647
0,9,917,coalition,16,3,5.4375,9.285714285714285
0,9,918,algorithmic,100,0,6.208482302011714,
0,9,919,coalition,11,0,5.6893939393939394,
0,9,920,coalition,18,0,6.329365079365079,
0,9,921,algorithmic,59,0,6.182808716707021,
0,9,922,direct,0,13,,11.470588235294118
0,9,923,coalition,8,0,6.375,
0,9,924,coalition,14,1,6.642857142857143,9.0
0,9,925,algorithmic,60,0,6.330100373482726,
0,9,926,direct,2,5,4.588235294117647,13.181818181818182
0,9,927,algorithmic,54,0,6.541829109811566,
0,10,901,direct,4,9,5.192934782608695,11.666666666666666
0,10,902,algorithmic,86,0,5.945989214694978,
0,10,903,algorithmic,48,4,6.1960374990077005,7.0
0,10,904,algorithmic,58,0,6.39367816091954,
0,10,905,algorithmic,48,17,6.480722096530919,7.789473684210527
0,10,906,coalition,24,0,6.298611111111111,
0,10,907,direct,4,1,4.953804347826088,15.0
0,10,908,direct,5,6,5.804347826086956,11.875
0,10,909,algorithmic,56,0,6.410714285714286,
0,10,910,direct,3,14,5.090579710144928,10.666666666666666
0,10,911,coalition,18,31,6.111111111111111,7.588235294117647
0,10,912,coalition,16,0,5.8125,
0,10,913,direct,1,6,7.0,11.875
0,10,914,coalition,15,0,5.933333333333334,
0,10,915,direct,6,1,4.642512077294686,15.0
0,10,916,direct,1,16,4.25,11.73913043478261
0,10,917,coalition,7,5,5.503759398496241,9.466666666666667
0,10,918,algorithmic,63,0,6.458089668615984,
0,10,919,coalition,14,0,5.928571428571429,
0,10,920,coalition,18,6,6.981481481481482,5.0
0,10,921,algorithmic,88,0,6.096882284382284,
0,10,922,direct,0,13,,10.0
0,10,923,coalition,8,0,6.5,
0,10,924,coalition,15,1,6.307936507936508,9.0
0,10,925,algorithmic,75,0,6.432231559290383,
0,10,926,direct,2,5,6.125,11.666666666666666
0,10,927,algorithmic,82,0,6.402193335120164,
0,11,901,direct,6,9,5.777777777777778,11.666666666666666
0,11,902,algorithmic,36,0,6.350694444444445,
0,11,903,algorithmic,40,4,6.375,9.0
0,11,904,algorithmic,61,0,6.602117486338798,
0,11,905,algorithmic,70,0,5.600406852464306,
0,11,906,coalition,14,0,7.214285714285714,
0,11,907,direct,1,1,5.0,15.0
0,11,908,direct,6,6,5.631944444444444,12.5
0,11,909,algorithmic,72,0,5.515851449275362,
0,11,910,direct,2,14,6.0,10.9375
0,11,911,coalition,24,0,5.666666666666667,
0,11,912,coalition,20,0,6.35,
0,11,913,direct,4,6,5.0625,10.833333333333334
0,11,914,coalition,23,0,6.217391304347826,
0,11,915,direct,3,1,5.0,15.0
0,11,916,direct,5,16,5.8,10.3125
0,11,917,coalition,8,0,4.017857142857142,
0,11,918,algorithmic,81,0,6.375201288244767,
0,11,919,coalition,19,0,5.473684210526316,
0,11,920,coalition,29,0,5.619404583422574,
0,11,921,algorithmic,69,0,5.938076416337286,
0,11,922,direct,5,13,5.4,10.0
0,11,923,coalition,17,0,6.294117647058823,
0,11,924,coalition,14,1,6.714285714285714,9.0
0,11,925,algorithmic,53,0,6.339586906803888,
0,11,926,direct,4,5,6.041666666666667,11.666666666666666
0,11,927,algorithmic,79,59,6.582278481012659,7.041969330104924
0,12,901,direct,1,9,4.0,12.142857142857142
0,12,902,algorithmic,95,0,6.271428571428572,
0,12,903,algorithmic,58,0,6.3961412151067325,
0,12,904,algorithmic,50,0,6.010293255131964,
0,12,905,algorithmic,61,63,6.398252558559119,7.238607270865335
0,12,906,coalition,16,0,5.6875,
0,12,907,direct,3,1,4.958333333333333,15.0
0,12,908,direct,5,6,5.4,12.727272727272727
0,12,909,algorithmic,59,0,6.593220338983051,
0,12,910,direct,4,14,5.361607142857142,10.666666666666666
0,12,911,coalition,17,0,5.470588235294118,
0,12,912,coalition,17,0,6.117647058823529,
0,12,913,direct,2,6,5.588235294117647,12.222222222222221
0,12,914,coalition,4,0,5.75,
0,12,915,direct,4,1,5.234848484848485,15.0
0,12,916,direct,3,16,5.868686868686869,11.25
0,12,917,coalition,32,0,5.78125,
0,12,918,algorithmic,72,0,6.272306397306398,
0,12,919,coalition,18,0,6.3431372549019605,
0,12,920,coalition,21,0,6.666666666666667,
0,12,921,algorithmic,62,0,6.042846795325831,
0,12,922,direct,4,13,5.068181818181818,11.470588235294118
0,12,923,coalition,17,0,6.390756302521008,
0,12,924,coalition,20,1,6.342857142857143,11.0
0,12,925,algorithmic,70,0,6.115416005111722,
0,12,926,direct,1,5,6.0,12.5
0,12,927,algorithmic,49,0,6.230055658627087,
0,13,901,direct,1,9,7.75,10.555555555555555
0,13,902,algorithmic,76,0,6.2631578947368425,
0,13,903,algorithmic,53,0,6.811320754716981,
0,13,904,algorithmic,36,0,6.474392361111111,
0,13,905,algorithmic,54,0,6.37037037037037,
0,13,906,coalition,33,0,6.198653198653198,
0,13,907,direct,2,1,6.3161764705882355,15.0
0,13,908,direct,4,6,4.843852124183007,12.5
0,13,909,algorithmic,100,0,6.26,
0,13,910,direct,2,14,4.857142857142858,11.176470588235293
0,13,911,coalition,22,0,6.315340909090909,
0,13,912,coalition,21,0,6.380952380952381,
0,13,913,direct,3,6,4.777777777777778,11.428571428571429
0,13,914,coalition,7,0,5.714285714285714,
0,13,915,direct,3,1,6.0,15.0
0,13,916,direct,0,16,,10.833333333333334
0,13,917,coalition,18,0,6.222222222222222,
0,13,918,algorithmic,70,0,6.208033213285314,
0,13,919,coalition,19,0,6.473684210526316,
0,13,920,coalition,18,0,5.833333333333333,
0,13,921,algorithmic,61,0,6.5494080145719495,
0,13,922,direct,1,13,6.0,11.25
0,13,923,coalition,10,0,6.4,
0,13,924,coalition,26,64,6.1280048076923075,6.27880859375
0,13,925,algorithmic,55,0,6.2727272727272725,
0,13,926,direct,1,5,6.0,11.0
0,13,927,algorithmic,69,0,5.949275362318841,
0,14,901,direct,4,9,4.979166666666667,10.555555555555555
0,14,902,algorithmic,84,0,6.404761904761905,
0,14,903,algorithmic,72,0,6.666666666666667,
0,14,904,algorithmic,44,0,6.113636363636363,
0,14,905,algorithmic,61,64,5.504522496146426,7.855263157894737
0,14,906,coalition,18,0,6.611111111111111,
0,14,907,direct,1,1,4.666666666666667,15.0
0,14,908,direct,6,6,5.361111111111111,12.222222222222221
0,14,909,algorithmic,55,0,6.401931795781588,
0,14,910,direct,3,14,5.333333333333333,10.666666666666666
0,14,911,coalition,16,0,6.375,
0,14,912,coalition,14,0,7.071428571428571,
0,14,913,direct,3,6,5.555555555555556,11.875
0,14,914,coalition,15,0,5.933333333333334,
0,14,915,direct,2,1,5.0,15.0
0,14,916,direct,6,16,5.166666666666667,10.0
0,14,917,coalition,14,0,6.714285714285714,
0,14,918,algorithmic,82,0,6.156005250176689,
0,14,919,coalition,21,0,6.866379431725381,
0,14,920,coalition,15,0,6.533333333333333,
0,14,921,algorithmic,59,0,6.013100261604306,
0,14,922,direct,2,13,4.5,10.384615384615385
0,14,923,coalition,17,0,6.0588235294117645,
0,14,924,coalition,21,0,5.904761904761905,
0,14,925,algorithmic,56,0,6.13774077046549,
0,14,926,direct,4,5,6.041666666666667,11.0
0,14,927,algorithmic,70,0,6.295238095238095,
0,15,901,direct,3,9,5.632575757575758,11.666666666666666
0,15,902,algorithmic,58,0,6.4680642633228835,
0,15,903,algorithmic,104,0,6.165865384615385,
0,15,904,algorithmic,89,0,6.1978330658105945,
0,15,905,algorithmic,48,0,6.75,
0,15,906,coalition,11,0,6.37706611570248,
0,15,907,direct,1,1,5.0,15.0
0,15,908,direct,3,6,5.166666666666667,12.727272727272727
0,15,909,algorithmic,76,24,6.640664160401003,6.2272727272727275
0,15,910,direct,1,14,5.272727272727273,10.9375
0,15,911,coalition,11,0,6.454545454545454,
0,15,912,coalition,13,0,6.0773809523809526,
0,15,913,direct,5,6,4.901190476190476,11.875
0,15,914,coalition,22,16,6.5523415977961434,6.2272727272727275
0,15,915,direct,2,1,4.907738095238095,15.0
0,15,916,direct,0,16,,11.428571428571429
0,15,917,coalition,6,0,4.833333333333333,
0,15,918,algorithmic,55,0,6.6045454545454545,
0,15,919,coalition,14,0,6.0,
0,15,920,coalition,9,0,5.888888888888889,
0,15,921,algorithmic,64,0,6.796875,
0,15,922,direct,5,13,4.9795454545454545,10.714285714285714
0,15,923,coalition,19,0,5.473684210526316,
0,15,924,coalition,14,0,6.2397959183673475,
0,15,925,algorithmic,66,24,6.205693296602387,6.2272727272727275
0,15,926,direct,1,5,5.0,12.5
0,15,927,algorithmic,65,0,6.615384615384615,
0,16,901,direct,5,9,5.270588235294118,11.363636363636363
0,16,902,algorithmic,89,0,6.617977528089888,
0,16,903,algorithmic,67,0,6.937878176684147,
0,16,904,algorithmic,61,0,6.297389447582312,
0,16,905,algorithmic,78,31,6.159524100700572,5.806948196408708
0,16,906,coalition,13,0,5.923076923076923,
0,16,907,direct,5,1,5.681818181818182,15.0
0,16,908,direct,3,6,5.666666666666667,11.875
0,16,909,algorithmic,68,0,6.495798319327731,
0,16,910,direct,4,14,4.8522727272727275,10.357142857142858
0,16,911,coalition,11,0,5.407523510971786,
0,16,912,coalition,25,0,6.48,
0,16,913,direct,3,6,5.7254901960784315,12.5
0,16,914,coalition,23,0,6.0,
0,16,915,direct,2,1,4.5,15.0
0,16,916,direct,1,16,5.25,10.0
0,16,917,coalition,12,0,6.3534482758620685,
0,16,918,algorithmic,66,33,6.0849501539156705,6.213147484699208
0,16,919,coalition,18,0,6.388888888888889,
0,16,920,coalition,12,0,5.9375,
0,16,921,algorithmic,42,0,6.478076598766255,
0,16,922,direct,3,13,5.666666666666667,11.470588235294118
0,16,923,coalition,14,0,6.416988416988417,
0,16,924,coalition,15,0,6.1278036657347,
0,16,925,algorithmic,56,0,6.6098298253470675,
0,16,926,direct,2,5,6.5,11.0
0,16,927,algorithmic,67,0,6.339019189765459,
0,17,901,direct,4,9,5.0625,11.923076923076923
0,17,902,algorithmic,59,0,6.406779661016949,
0,17,903,algorithmic,76,0,6.066801619433199,
0,17,904,algorithmic,62,31,6.003951456513127,7.299241861156533
0,17,905,algorithmic,43,0,6.186046511627907,
0,17,906,coalition,29,0,6.103448275862069,
0,17,907,direct,1,1,4.666666666666666,15.0
0,17,908,direct,3,6,6.044117647058823,11.875
0,17,909,algorithmic,56,0,6.366071428571429,
0,17,910,direct,4,14,5.9375,11.176470588235293
0,17,911,coalition,5,0,5.4,
0,17,912,coalition,16,0,6.375,
0,17,913,direct,2,6,7.0,11.875
0,17,914,coalition,19,0,5.421052631578948,
0,17,915,direct,4,1,4.884615384615385,15.0
0,17,916,direct,3,16,5.627450980392157,10.3125
0,17,917,coalition,25,0,6.28,
0,17,918,algorithmic,71,0,5.931441590720795,
0,17,919,coalition,25,0,6.56,
0,17,920,coalition,6,0,6.5,
0,17,921,algorithmic,87,0,5.999452654625069,
0,17,922,direct,2,13,4.916666666666666,11.0
0,17,923,coalition,23,0,5.786231884057972,
0,17,924,coalition,18,0,5.847222222222222,
0,17,925,algorithmic,47,0,6.3465045592705165,
0,17,926,direct,2,5,6.0,11.666666666666666
0,17,927,algorithmic,73,33,6.666666666666667,7.29898058930317
0,18,901,direct,0,9,,11.666666666666666
0,18,902,algorithmic,42,0,5.941441441441442,
0,18,903,algorithmic,65,0,6.188461538461539,
0,18,904,algorithmic,73,50,6.301369863013699,7.861462639109698
0,18,905,algorithmic,69,0,5.964355660007834,
0,18,906,coalition,18,0,6.448948948948949,
0,18,907,direct,4,1,4.886262838468721,15.0
0,18,908,direct,2,6,5.375,11.875
0,18,909,algorithmic,67,0,6.425738952297337,
0,18,910,direct,1,14,4.0,11.176470588235293
0,18,911,coalition,14,0,5.825396825396825,
0,18,912,coalition,15,0,6.6,
0,18,913,direct,1,6,5.25,11.428571428571429
0,18,914,coalition,14,0,6.428571428571429,
0,18,915,direct,3,1,5.166666666666667,15.0
0,18,916,direct,3,16,5.821428571428572,10.833333333333334
0,18,917,coalition,24,0,6.041666666666667,
0,18,918,algorithmic,80,14,6.464443277310925,6.675675675675675
0,18,919,coalition,14,0,5.928571428571429,
0,18,920,coalition,18,0,6.444444444444445,
0,18,921,algorithmic,74,0,6.648648648648648,
0,18,922,direct,5,13,4.569607843137255,10.714285714285714
0,18,923,coalition,15,0,6.466666666666667,
0,18,924,coalition,22,0,6.545454545454546,
0,18,925,algorithmic,63,0,6.360820904938552,
0,18,926,direct,3,5,4.535714285714286,11.666666666666666
0,18,927,algorithmic,56,0,6.140697945845004,
0,19,901,direct,3,9,6.238095238095238,10.0
0,19,902,algorithmic,58,0,6.415708812260536,
0,19,903,algorithmic,93,0,6.4526670883407125,
0,19,904,algorithmic,46,0,6.559782608695652,
0,19,905,algorithmic,74,0,6.278903903903904,
0,19,906,coalition,16,0,6.3125,
0,19,907,direct,2,1,6.0,15.0
0,19,908,direct,1,6,4.176470588235294,11.428571428571429
0,19,909,algorithmic,47,0,6.297872340425532,
0,19,910,direct,2,14,4.714285714285714,10.357142857142858
0,19,911,coalition,26,0,6.381787330316742,
0,19,912,coalition,12,0,5.842592592592593,
0,19,913,direct,4,6,5.204306722689076,10.833333333333334
0,19,914,coalition,14,38,6.928571428571429,6.236670106639147
0,19,915,direct,2,1,5.277777777777778,15.0
0,19,916,direct,1,16,5.428571428571429,10.833333333333334
0,19,917,coalition,13,0,6.153846153846154,
0,19,918,algorithmic,48,0,6.375,
0,19,919,coalition,20,0,6.155555555555556,
0,19,920,coalition,22,0,6.7272727272727275,
0,19,921,algorithmic,69,26,6.550724637681159,6.240573152337858
0,19,922,direct,4,13,5.75,11.470588235294118
0,19,923,coalition,12,0,6.0,
0,19,924,coalition,32,0,6.21875,
0,19,925,algorithmic,55,0,6.383838383838383,
0,19,926,direct,5,5,6.2444444444444445,12.142857142857142
0,19,927,algorithmic,84,0,6.414454670757191,
0,20,901,direct,0,9,,11.363636363636363
0,20,902,algorithmic,84,0,6.198535280970625,
0,20,903,algorithmic,60,0,6.207231800766284,
0,20,904,algorithmic,51,0,6.084274113685878,
0,20,905,algorithmic,94,0,6.097701149425287,
0,20,906,coalition,19,0,6.590643274853801,
0,20,907,direct,3,1,6.888888888888889,15.0
0,20,908,direct,3,6,5.0740740740740735,10.833333333333334
0,20,909,algorithmic,66,0,6.166406714200832,
0,20,910,direct,1,14,6.5,10.666666666666666
0,20,911,coalition,11,0,6.454545454545454,
0,20,912,coalition,13,0,6.846153846153846,
0,20,913,direct,3,6,4.423611111111111,12.222222222222221
0,20,914,coalition,12,0,5.5,
0,20,915,direct,2,1,4.666666666666666,15.0
0,20,916,direct,3,16,5.043771043771044,10.3125
0,20,917,coalition,20,0,5.85,
0,20,918,algorithmic,65,0,6.113197586726999,
0,20,919,coalition,8,64,5.104177231237323,7.960510955459771
0,20,920,coalition,16,0,6.5625,
0,20,921,algorithmic,69,0,6.405797101449275,
0,20,922,direct,2,13,4.954545454545455,11.25
0,20,923,coalition,15,0,5.666666666666667,
0,20,924,coalition,17,0,7.235294117647059,
0,20,925,algorithmic,60,0,6.066666666666666,
0,20,926,direct,1,5,7.0,12.777777777777779
0,20,927,algorithmic,67,0,5.824626865671642,
0,21,901,direct,2,9,5.5,10.0
0,21,902,algorithmic,55,0,6.781818181818182,
0,21,903,algorithmic,59,0,6.309322033898305,
0,21,904,algorithmic,68,21,6.632145816072908,7.367647058823529
0,21,905,algorithmic,72,0,6.204763302034428,
0,21,906,coalition,13,0,7.230769230769231,
0,21,907,direct,1,1,5.5,15.0
0,21,908,direct,4,6,5.1875,11.875
