iteration,seed,avg_utility,avg_utility_mainstream,avg_utility_extremist,norm_utility_mainstream,norm_utility_extremist,total_relocations,avg_relocations_per_community,settling_time_90pct
79,121,6.913333,6.913333,0.000000,0.691333,0.000000,23654,78.846667,100
80,122,6.616667,6.616667,0.000000,0.661667,0.000000,24144,80.480000,100
81,123,6.663333,6.663333,0.000000,0.666333,0.000000,23849,79.496667,100
82,124,6.580000,6.580000,0.000000,0.658000,0.000000,24016,80.053333,100
83,125,6.570000,6.570000,0.000000,0.657000,0.000000,24097,80.323333,100
84,126,6.650000,6.650000,0.000000,0.665000,0.000000,23997,79.990000,100
85,127,6.616667,6.616667,0.000000,0.661667,0.000000,24388,81.293333,100
86,128,6.953333,6.953333,0.000000,0.695333,0.000000,24182,80.606667,100
87,129,6.640000,6.640000,0.000000,0.664000,0.000000,23975,79.916667,100
88,130,6.583333,6.583333,0.000000,0.658333,0.000000,23812,79.373333,100
89,131,6.570000,6.570000,0.000000,0.657000,0.000000,24079,80.263333,100
90,132,6.746667,6.746667,0.000000,0.674667,0.000000,23653,78.843333,100
91,133,6.423333,6.423333,0.000000,0.642333,0.000000,24390,81.300000,100
92,134,6.730000,6.730000,0.000000,0.673000,0.000000,24022,80.073333,100
93,135,6.613333,6.613333,0.000000,0.661333,0.000000,24119,80.396667,100
94,136,6.856667,6.856667,0.000000,0.685667,0.000000,23942,79.806667,100
95,137,6.793333,6.793333,0.000000,0.679333,0.000000,24057,80.190000,100
96,138,6.580000,6.580000,0.000000,0.658000,0.000000,24226,80.753333,100
97,139,6.596667,6.596667,0.000000,0.659667,0.000000,24367,81.223333,100
98,140,6.570000,6.570000,0.000000,0.657000,0.000000,24084,80.280000,100
99,141,6.590000,6.590000,0.000000,0.659000,0.000000,24216,80.720000,100
100,142,6.603333,6.603333,0.000000,0.660333,0.000000,23994,79.980000,100
101,143,6.706667,6.706667,0.000000,0.670667,0.000000,24279,80.930000,100
102,144,6.626667,6.626667,0.000000,0.662667,0.000000,24317,81.056667,100
103,145,6.623333,6.623333,0.000000,0.662333,0.000000,23739,79.130000,100
104,146,6.826667,6.826667,0.000000,0.682667,0.000000,24069,80.230000,100
105,147,6.580000,6.580000,0.000000,0.658000,0.000000,23999,79.996667,100
106,148,6.620000,6.620000,0.000000,0.662000,0.000000,23697,78.990000,100
107,149,6.513333,6.513333,0.000000,0.651333,0.000000,24031,80.103333,100
108,150,6.520000,6.520000,0.000000,0.652000,0.000000,24015,80.050000,100
109,151,6.520000,6.520000,0.000000,0.652000,0.000000,24059,80.196667,100
110,152,6.566667,6.566667,0.000000,0.656667,0.000000,24137,80.456667,100
111,153,6.690000,6.690000,0.000000,0.669000,0.000000,23872,79.573333,100
112,154,6.710000,6.710000,0.000000,0.671000,0.000000,24071,80.236667,100
113,155,6.740000,6.740000,0.000000,0.674000,0.000000,24072,80.240000,100
114,156,6.673333,6.673333,0.000000,0.667333,0.000000,24030,80.100000,100
115,157,6.663333,6.663333,0.000000,0.666333,0.000000,23844,79.480000,100
116,158,6.613333,6.613333,0.000000,0.661333,0.000000,24137,80.456667,100
117,159,6.360000,6.360000,0.000000,0.636000,0.000000,24096,80.320000,100
118,160,6.506667,6.506667,0.000000,0.650667,0.000000,24163,80.543333,100
119,161,6.466667,6.466667,0.000000,0.646667,0.000000,23963,79.876667,100
120,162,6.556667,6.556667,0.000000,0.655667,0.000000,24116,80.386667,100
121,163,6.606667,6.606667,0.000000,0.660667,0.000000,23971,79.903333,100
122,164,6.550000,6.550000,0.000000,0.655000,0.000000,24331,81.103333,100
123,165,6.590000,6.590000,0.000000,0.659000,0.000000,23668,78.893333,100
124,166,6.606667,6.606667,0.000000,0.660667,0.000000,24059,80.196667,100
125,167,6.383333,6.383333,0.000000,0.638333,0.000000,24325,81.083333,100
126,168,6.606667,6.606667,0.000000,0.660667,0.000000,23839,79.463333,100
127,169,6.656667,6.656667,0.000000,0.665667,0.000000,23952,79.840000,100
128,170,6.646667,6.646667,0.000000,0.664667,0.000000,24245,80.816667,100
129,171,6.666667,6.666667,0.000000,0.666667,0.000000,23772,79.240000,100
130,172,6.543333,6.543333,0.000000,0.654333,0.000000,23903,79.676667,100
131,173,6.816667,6.816667,0.000000,0.681667,0.000000,23998,79.993333,100
132,174,6.673333,6.673333,0.000000,0.667333,0.000000,24030,80.100000,100
133,175,6.580000,6.580000,0.000000,0.658000,0.000000,24220,80.733333,100
134,176,6.923333,6.923333,0.000000,0.692333,0.000000,23647,78.823333,100
135,177,6.700000,6.700000,0.000000,0.670000,0.000000,23877,79.590000,100
136,178,6.730000,6.730000,0.000000,0.673000,0.000000,23904,79.680000,100
137,179,6.653333,6.653333,0.000000,0.665333,0.000000,23758,79.193333,100
138,180,6.526667,6.526667,0.000000,0.652667,0.000000,24154,80.513333,100
139,181,6.710000,6.710000,0.000000,0.671000,0.000000,23831,79.436667,100
140,182,6.596667,6.596667,0.000000,0.659667,0.000000,23916,79.720000,100
141,183,6.896667,6.896667,0.000000,0.689667,0.000000,23830,79.433333,100
142,184,6.616667,6.616667,0.000000,0.661667,0.000000,23937,79.790000,100
143,185,6.640000,6.640000,0.000000,0.664000,0.000000,23884,79.613333,100
144,186,6.620000,6.620000,0.000000,0.662000,0.000000,24211,80.703333,100
145,187,6.550000,6.550000,0.000000,0.655000,0.000000,23910,79.700000,100
146,188,6.843333,6.843333,0.000000,0.684333,0.000000,23964,79.880000,100
147,189,6.480000,6.480000,0.000000,0.648000,0.000000,24226,80.753333,100
148,190,6.523333,6.523333,0.000000,0.652333,0.000000,24004,80.013333,100
149,191,6.536667,6.536667,0.000000,0.653667,0.000000,23913,79.710000,100
150,192,6.600000,6.600000,0.000000,0.660000,0.000000,23911,79.703333,100
151,193,6.626667,6.626667,0.000000,0.662667,0.000000,24100,80.333333,100
152,194,6.370000,6.370000,0.000000,0.637000,0.000000,23969,79.896667,100
153,195,6.860000,6.860000,0.000000,0.686000,0.000000,24261,80.870000,100
154,196,6.683333,6.683333,0.000000,0.668333,0.000000,24171,80.570000,100
155,197,6.783333,6.783333,0.000000,0.678333,0.000000,24129,80.430000,100
156,198,6.546667,6.546667,0.000000,0.654667,0.000000,23993,79.976667,100
157,199,6.683333,6.683333,0.000000,0.668333,0.000000,23936,79.786667,100
158,200,6.586667,6.586667,0.000000,0.658667,0.000000,23924,79.746667,100
159,201,6.396667,6.396667,0.000000,0.639667,0.000000,24101,80.336667,100
160,202,6.523333,6.523333,0.000000,0.652333,0.000000,24343,81.143333,100
161,203,6.526667,6.526667,0.000000,0.652667,0.000000,23898,79.660000,100
162,204,6.526667,6.526667,0.000000,0.652667,0.000000,23985,79.950000,100
163,205,6.540000,6.540000,0.000000,0.654000,0.000000,23719,79.063333,100
164,206,6.553333,6.553333,0.000000,0.655333,0.000000,24066,80.220000,100
165,207,6.500000,6.500000,0.000000,0.650000,0.000000,23972,79.906667,100
166,208,6.623333,6.623333,0.000000,0.662333,0.000000,24354,81.180000,100
167,209,6.666667,6.666667,0.000000,0.666667,0.000000,23970,79.900000,100
168,210,6.660000,6.660000,0.000000,0.666000,0.000000,23939,79.796667,100
169,211,6.426667,6.426667,0.000000,0.642667,0.000000,24103,80.343333,100
170,212,6.703333,6.703333,0.000000,0.670333,0.000000,24224,80.746667,100
171,213,6.573333,6.573333,0.000000,0.657333,0.000000,24031,80.103333,100
172,214,6.573333,6.573333,0.000000,0.657333,0.000000,23892,79.640000,100
173,215,6.566667,6.566667,0.000000,0.656667,0.000000,24114,80.380000,100
174,216,6.676667,6.676667,0.000000,0.667667,0.000000,23597,78.656667,100
175,217,6.400000,6.400000,0.000000,0.640000,0.000000,24155,80.516667,100
176,218,6.506667,6.506667,0.000000,0.650667,0.000000,24234,80.780000,100
177,219,6.566667,6.566667,0.000000,0.656667,0.000000,24214,80.713333,100
178,220,6.523333,6.523333,0.000000,0.652333,0.000000,24128,80.426667,100
179,221,6.580000,6.580000,0.000000,0.658000,0.000000,23908,79.693333,100
180,222,6.720000,6.720000,0.000000,0.672000,0.000000,24053,80.176667,100
181,223,6.596667,6.596667,0.000000,0.659667,0.000000,24208,80.693333,100
182,224,6.656667,6.656667,0.000000,0.665667,0.000000,24081,80.270000,100
183,225,6.643333,6.643333,0.000000,0.664333,0.000000,23910,79.700000,100
184,226,6.803333,6.803333,0.000000,0.680333,0.000000,24042,80.140000,100
185,227,6.830000,6.830000,0.000000,0.683000,0.000000,23493,78.310000,100
186,228,6.396667,6.396667,0.000000,0.639667,0.000000,24247,80.823333,100
187,229,6.576667,6.576667,0.000000,0.657667,0.000000,24185,80.616667,100
188,230,6.443333,6.443333,0.000000,0.644333,0.000000,24024,80.080000,100
189,231,6.680000,6.680000,0.000000,0.668000,0.000000,24183,80.610000,100
190,232,6.703333,6.703333,0.000000,0.670333,0.000000,24425,81.416667,100
191,233,6.683333,6.683333,0.000000,0.668333,0.000000,24396,81.320000,100
192,234,6.580000,6.580000,0.000000,0.658000,0.000000,23853,79.510000,100
193,235,6.846667,6.846667,0.000000,0.684667,0.000000,23906,79.686667,100
194,236,6.400000,6.400000,0.000000,0.640000,0.000000,24238,80.793333,100
195,237,6.460000,6.460000,0.000000,0.646000,0.000000,24274,80.913333,100
196,238,6.733333,6.733333,0.000000,0.673333,0.000000,24064,80.213333,100
197,239,6.556667,6.556667,0.000000,0.655667,0.000000,23824,79.413333,100
198,240,6.666667,6.666667,0.000000,0.666667,0.000000,24339,81.130000,100
199,241,6.586667,6.586667,0.000000,0.658667,0.000000,24176,80.586667,100
